21-48-01.005000,---------- 
21-48-33.282000,[R]: 2 
21-48-33.282000,[R]: 50 
21-48-33.283000,[R]: 20 
21-48-33.285000,[R]: 1 
21-48-33.285000,S 1 	RSSI: 62
21-48-33.286000,[R]: 2 
21-48-33.292000,[R]: 50 
21-48-33.292000,[R]: 1 
21-48-33.293000,S 1 	RSSI: 62
21-48-33.293000,[R]: 2 
21-48-33.294000,[R]: 50 
21-48-33.295000,[R]: 1 
21-48-33.296000,S 1 	RSSI: 62
21-48-33.302000,[R]: 2 
21-48-33.319000,[R]: 50 
21-48-33.320000,[R]: 1 
21-48-33.321000,S 1 	RSSI: 61
21-48-33.322000,[R]: 2 
21-48-33.322000,[R]: 50 
21-48-33.323000,[R]: 1 
21-48-33.324000,S 1 	RSSI: 60
21-48-33.324000,[R]: 2 
21-48-33.331000,[R]: 50 
21-48-33.332000,[R]: 1 
21-48-33.332000,S 1 	RSSI: 60
21-48-33.333000,[R]: 2 
21-48-33.334000,[R]: 50 
21-48-33.336000,[R]: 20 
21-48-33.336000,[R]: 1 
21-48-33.338000,S 1 	RSSI: 59
21-48-33.338000,[R]: 2 
21-48-33.339000,[R]: 50 
21-48-33.340000,[R]: 1 
21-48-33.341000,S 1 	RSSI: 59
21-48-33.342000,[R]: 2 
21-48-33.342000,[R]: 50 
21-48-33.345000,[R]: 1 
21-48-33.346000,S 1 	RSSI: 58
21-48-33.348000,[R]: 2 
21-48-33.349000,[R]: 50 
21-48-33.359000,[R]: 1 
21-48-33.360000,S 1 	RSSI: 58
21-48-33.361000,[R]: 2 
21-48-33.361000,[R]: 50 
21-48-33.362000,[R]: 1 
21-48-33.363000,S 1 	RSSI: 58
21-48-33.368000,[R]: 2 
21-48-33.379000,[R]: 50 
21-48-33.380000,[R]: 1 
21-48-33.380000,S 1 	RSSI: 58
21-48-33.381000,[R]: 2 
21-48-33.385000,[R]: 50 
21-48-33.386000,[R]: 20 
21-48-33.395000,[R]: 1 
21-48-33.396000,S 1 	RSSI: 57
21-48-33.396000,[R]: 2 
21-48-33.397000,[R]: 50 
21-48-33.397000,[R]: 1 
21-48-33.402000,S 1 	RSSI: 57
21-48-33.402000,[R]: 2 
21-48-33.403000,[R]: 50 
21-48-33.406000,[R]: 1 
21-48-33.407000,S 1 	RSSI: 57
21-48-33.408000,[R]: 2 
21-48-33.412000,[R]: 50 
21-48-33.415000,[R]: 1 
21-48-33.415000,S 1 	RSSI: 57
21-48-33.416000,[R]: 2 
21-48-33.416000,[R]: 50 
21-48-33.417000,[R]: 1 
21-48-33.418000,S 1 	RSSI: 56
21-48-33.418000,[R]: 2 
21-48-33.419000,[R]: 50 
21-48-33.423000,[R]: 1 
21-48-33.423000,S 1 	RSSI: 56
21-48-33.426000,[R]: 2 
21-48-33.427000,[R]: 50 
21-48-33.427000,[R]: 20 
21-48-33.428000,[R]: 1 
21-48-33.429000,S 1 	RSSI: 56
21-48-33.450000,[R]: 2 
21-48-33.451000,[R]: 50 
21-48-33.451000,[R]: 1 
21-48-33.452000,S 1 	RSSI: 57
21-48-33.453000,[R]: 2 
21-48-33.453000,[R]: 50 
21-48-33.458000,[R]: 1 
21-48-33.458000,S 1 	RSSI: 56
21-48-33.459000,[R]: 2 
21-48-33.459000,[R]: 50 
21-48-33.460000,[R]: 1 
21-48-33.461000,S 1 	RSSI: 56
21-48-33.461000,[R]: 2 
21-48-33.462000,[R]: 50 
21-48-33.463000,[R]: 1 
21-48-33.463000,S 1 	RSSI: 58
21-48-33.465000,[R]: 2 
21-48-33.478000,[R]: 50 
21-48-33.479000,[R]: 1 
21-48-33.480000,S 1 	RSSI: 55
21-48-33.481000,[R]: 2 
21-48-33.484000,[R]: 50 
21-48-33.485000,[R]: 20 
21-48-33.493000,[R]: 1 
21-48-33.494000,[R]: 2 
21-48-33.495000,[R]: 50 
21-48-33.495000,[R]: 1 
21-48-33.496000,S 1 	RSSI: 56
21-48-33.497000,[R]: 2 
21-48-33.497000,[R]: 50 
21-48-33.499000,[R]: 1 
21-48-33.500000,S 1 	RSSI: 56
21-48-33.501000,[R]: 2 
21-48-33.503000,[R]: 50 
21-48-33.504000,[R]: 1 
21-48-33.504000,S 1 	RSSI: 56
21-48-33.507000,[R]: 2 
21-48-33.515000,[R]: 50 
21-48-33.516000,[R]: 1 
21-48-33.521000,S 1 	RSSI: 56
21-48-33.522000,[R]: 2 
21-48-33.526000,[R]: 50 
21-48-33.527000,[R]: 1 
21-48-33.528000,S 1 	RSSI: 56
21-48-33.528000,[R]: 2 
21-48-33.529000,[R]: 50 
21-48-33.530000,[R]: 20 
21-48-33.531000,[R]: 1 
21-48-33.531000,S 1 	RSSI: 56
21-48-33.532000,[R]: 2 
21-48-33.539000,[R]: 50 
21-48-33.539000,[R]: 1 
21-48-33.542000,S 1 	RSSI: 56
21-48-33.543000,[R]: 2 
21-48-33.544000,[R]: 50 
21-48-33.544000,[R]: 1 
21-48-33.546000,S 1 	RSSI: 56
21-48-33.551000,[R]: 2 
21-48-33.552000,[R]: 50 
21-48-33.553000,[R]: 1 
21-48-33.554000,S 1 	RSSI: 57
21-48-33.558000,[R]: 2 
21-48-33.559000,[R]: 50 
21-48-33.561000,[R]: 1 
21-48-33.562000,S 1 	RSSI: 57
21-48-33.565000,[R]: 2 
21-48-33.576000,[R]: 50 
21-48-33.577000,[R]: 1 
21-48-33.577000,S 1 	RSSI: 57
21-48-33.578000,[R]: 2 
21-48-33.578000,[R]: 50 
21-48-33.579000,[R]: 20 
21-48-33.581000,[R]: 1 
21-48-33.593000,S 1 	RSSI: 58
21-48-33.594000,[R]: 2 
21-48-33.594000,[R]: 50 
21-48-33.594000,[R]: 1 
21-48-33.595000,S 1 	RSSI: 58
21-48-33.595000,[R]: 2 
21-48-33.596000,[R]: 50 
21-48-33.597000,[R]: 1 
21-48-33.597000,S 1 	RSSI: 58
21-48-33.599000,[R]: 2 
21-48-33.615000,[R]: 50 
21-48-33.616000,[R]: 1 
21-48-33.620000,S 1 	RSSI: 58
21-48-33.621000,[R]: 2 
21-48-33.621000,[R]: 50 
21-48-33.622000,[R]: 1 
21-48-33.623000,S 1 	RSSI: 58
21-48-33.624000,[R]: 2 
21-48-33.632000,[R]: 50 
21-48-33.647000,[R]: 1 
21-48-33.647000,S 1 	RSSI: 58
21-48-33.649000,[R]: 2 
21-48-33.649000,[R]: 50 
21-48-33.651000,[R]: 20 
21-48-33.652000,[R]: 1 
21-48-33.653000,S 1 	RSSI: 59
21-48-33.658000,[R]: 2 
21-48-33.658000,[R]: 50 
21-48-33.659000,[R]: 1 
21-48-33.662000,S 1 	RSSI: 59
21-48-33.663000,[R]: 2 
21-48-33.663000,[R]: 50 
21-48-33.664000,[R]: 1 
21-48-33.664000,[R]: 2 
21-48-33.670000,[R]: 50 
21-48-33.670000,[R]: 1 
21-48-33.671000,S 1 	RSSI: 60
21-48-33.671000,[R]: 2 
21-48-33.672000,[R]: 50 
21-48-33.672000,[R]: 1 
21-48-33.673000,S 1 	RSSI: 60
21-48-33.673000,[R]: 2 
21-48-33.673000,[R]: 50 
21-48-33.674000,[R]: 1 
21-48-33.674000,S 1 	RSSI: 60
21-48-33.678000,[R]: 2 
21-48-33.678000,[R]: 50 
21-48-33.679000,[R]: 20 
21-48-33.679000,[R]: 1 
21-48-33.687000,[R]: 2 
21-48-33.691000,[R]: 50 
21-48-33.692000,[R]: 1 
21-48-33.692000,S 1 	RSSI: 60
21-48-33.693000,[R]: 2 
21-48-33.693000,[R]: 50 
21-48-33.695000,[R]: 1 
21-48-33.698000,S 1 	RSSI: 61
21-48-33.699000,[R]: 2 
21-48-33.700000,[R]: 50 
21-48-33.705000,[R]: 1 
21-48-33.708000,S 1 	RSSI: 61
21-48-33.709000,[R]: 2 
21-48-33.709000,[R]: 50 
21-48-33.711000,[R]: 1 
21-48-33.712000,S 1 	RSSI: 61
21-48-33.715000,[R]: 2 
21-48-33.717000,[R]: 50 
21-48-33.720000,[R]: 1 
21-48-33.724000,S 1 	RSSI: 62
21-48-33.725000,[R]: 2 
21-48-33.725000,[R]: 50 
21-48-33.726000,[R]: 20 
21-48-33.728000,[R]: 1 
21-48-33.729000,S 1 	RSSI: 62
21-48-33.732000,[R]: 2 
21-48-33.733000,[R]: 50 
21-48-33.736000,[R]: 1 
21-48-33.737000,S 1 	RSSI: 62
21-48-33.740000,[R]: 2 
21-48-33.741000,[R]: 50 
21-48-33.744000,[R]: 1 
21-48-33.746000,S 1 	RSSI: 63
21-48-33.748000,[R]: 2 
21-48-33.749000,[R]: 50 
21-48-33.753000,[R]: 1 
21-48-33.757000,S 1 	RSSI: 62
21-48-33.763000,[R]: 2 
21-48-33.764000,[R]: 50 
21-48-33.764000,[R]: 1 
21-48-33.769000,S 1 	RSSI: 62
21-48-33.769000,[R]: 2 
21-48-33.770000,[R]: 50 
21-48-33.771000,[R]: 1 
21-48-33.773000,S 1 	RSSI: 62
21-48-33.774000,[R]: 2 
21-48-33.775000,[R]: 50 
21-48-33.776000,[R]: 20 
21-48-33.778000,[R]: 1 
21-48-33.779000,S 1 	RSSI: 62
21-48-33.782000,[R]: 2 
21-48-33.793000,[R]: 50 
21-48-33.793000,[R]: 1 
21-48-33.794000,S 1 	RSSI: 62
21-48-33.794000,[R]: 2 
21-48-33.795000,[R]: 50 
21-48-33.796000,[R]: 1 
21-48-33.797000,S 1 	RSSI: 62
21-48-33.798000,[R]: 2 
21-48-33.799000,[R]: 50 
21-48-33.806000,[R]: 1 
21-48-33.807000,S 1 	RSSI: 62
21-48-33.807000,[R]: 2 
21-48-33.808000,[R]: 50 
21-48-33.811000,[R]: 1 
21-48-33.816000,S 1 	RSSI: 63
21-48-33.821000,[R]: 2 
21-48-33.823000,[R]: 50 
21-48-33.823000,[R]: 1 
21-48-33.825000,S 1 	RSSI: 63
21-48-33.826000,[R]: 2 
21-48-33.826000,[R]: 50 
21-48-33.827000,[R]: 20 
21-48-33.831000,[R]: 1 
21-48-33.832000,S 1 	RSSI: 62
21-48-33.832000,[R]: 2 
21-48-33.845000,[R]: 50 
21-48-33.846000,[R]: 1 
21-48-33.847000,S 1 	RSSI: 63
21-48-33.848000,[R]: 2 
21-48-33.848000,[R]: 50 
21-48-33.849000,[R]: 1 
21-48-33.854000,S 1 	RSSI: 63
21-48-33.856000,[R]: 2 
21-48-33.858000,[R]: 50 
21-48-33.858000,[R]: 1 
21-48-33.859000,S 1 	RSSI: 62
21-48-33.860000,[R]: 2 
21-48-33.860000,[R]: 50 
21-48-33.870000,[R]: 1 
21-48-33.870000,S 1 	RSSI: 63
21-48-33.871000,[R]: 2 
21-48-33.871000,[R]: 50 
21-48-33.872000,[R]: 1 
21-48-33.874000,[R]: 2 
21-48-33.877000,[R]: 50 
21-48-33.878000,[R]: 20 
21-48-33.879000,[R]: 1 
21-48-33.880000,S 1 	RSSI: 62
21-48-33.885000,[R]: 2 
21-48-33.893000,[R]: 50 
21-48-33.893000,[R]: 1 
21-48-33.894000,S 1 	RSSI: 62
21-48-33.895000,[R]: 2 
21-48-33.896000,[R]: 50 
21-48-33.896000,[R]: 1 
21-48-33.900000,S 1 	RSSI: 62
21-48-33.901000,[R]: 2 
21-48-33.901000,[R]: 50 
21-48-33.903000,[R]: 1 
21-48-33.904000,S 1 	RSSI: 62
21-48-33.907000,[R]: 2 
21-48-33.908000,[R]: 50 
21-48-33.912000,[R]: 1 
21-48-33.914000,S 1 	RSSI: 62
21-48-33.915000,[R]: 2 
21-48-33.919000,[R]: 50 
21-48-33.919000,[R]: 1 
21-48-33.920000,S 1 	RSSI: 62
21-48-33.925000,[R]: 2 
21-48-33.941000,[R]: 50 
21-48-33.942000,[R]: 20 
21-48-33.942000,[R]: 1 
21-48-33.943000,S 1 	RSSI: 62
21-48-33.944000,[R]: 2 
21-48-33.947000,[R]: 50 
21-48-33.947000,[R]: 1 
21-48-33.948000,S 1 	RSSI: 62
21-48-33.949000,[R]: 2 
21-48-33.954000,[R]: 50 
21-48-33.954000,[R]: 1 
21-48-33.955000,[R]: 2 
21-48-33.955000,[R]: 50 
21-48-33.958000,[R]: 1 
21-48-33.958000,S 1 	RSSI: 62
21-48-33.960000,[R]: 2 
21-48-33.961000,[R]: 50 
21-48-33.978000,[R]: 1 
21-48-33.980000,S 1 	RSSI: 62
21-48-33.980000,[R]: 2 
21-48-33.981000,[R]: 50 
21-48-33.982000,[R]: 1 
21-48-33.982000,S 1 	RSSI: 62
21-48-33.984000,[R]: 2 
21-48-33.985000,[R]: 50 
21-48-33.994000,[R]: 20 
21-48-33.995000,[R]: 1 
21-48-33.995000,[R]: 2 
21-48-33.996000,[R]: 50 
21-48-33.997000,[R]: 1 
21-48-33.997000,[R]: 2 
21-48-33.998000,[R]: 50 
21-48-33.999000,[R]: 1 
21-48-33.999000,[R]: 20 
21-48-34.000000,[R]: 1 
21-48-34.003000,[R]: 2 
21-48-34.012000,[R]: 50 
21-48-34.013000,[R]: 1 
21-48-34.013000,[R]: 2 
21-48-34.014000,[R]: 50 
21-48-34.015000,[R]: 1 
21-48-34.019000,[R]: 2 
21-48-34.023000,[R]: 50 
21-48-34.023000,[R]: 1 
21-48-34.028000,[R]: 2 
21-48-34.029000,[R]: 50 
21-48-34.036000,[R]: 1 
21-48-34.037000,[R]: 2 
21-48-34.042000,[R]: 50 
21-48-34.043000,[R]: 1 
21-48-34.044000,[R]: 2 
21-48-34.046000,[R]: 50 
21-48-34.046000,[R]: 20 
21-48-34.049000,[R]: 1 
21-48-34.052000,S 1 	RSSI: 62
21-48-34.053000,[R]: 2 
21-48-34.053000,[R]: 50 
21-48-34.057000,[R]: 1 
21-48-34.060000,S 1 	RSSI: 62
21-48-34.061000,[R]: 2 
21-48-34.062000,[R]: 50 
21-48-34.065000,[R]: 1 
21-48-34.066000,S 1 	RSSI: 62
21-48-34.077000,[R]: 2 
21-48-34.078000,[R]: 50 
21-48-34.086000,[R]: 1 
21-48-34.094000,S 1 	RSSI: 62
21-48-34.094000,[R]: 2 
21-48-34.095000,[R]: 50 
21-48-34.096000,[R]: 1 
21-48-34.097000,S 1 	RSSI: 62
21-48-34.097000,[R]: 2 
21-48-34.098000,[R]: 50 
21-48-34.107000,[R]: 1 
21-48-34.110000,S 1 	RSSI: 62
21-48-34.115000,[R]: 2 
21-48-34.117000,[R]: 50 
21-48-34.117000,[R]: 20 
21-48-34.118000,[R]: 1 
21-48-34.119000,S 1 	RSSI: 62
21-48-34.120000,[R]: 2 
21-48-34.120000,[R]: 50 
21-48-34.121000,[R]: 1 
21-48-34.123000,S 1 	RSSI: 62
21-48-34.123000,[R]: 2 
21-48-34.130000,[R]: 50 
21-48-34.130000,[R]: 1 
21-48-34.131000,[R]: 2 
21-48-34.132000,[R]: 50 
21-48-34.132000,[R]: 1 
21-48-34.135000,S 1 	RSSI: 62
21-48-34.135000,[R]: 2 
21-48-34.136000,[R]: 50 
21-48-34.144000,[R]: 1 
21-48-34.145000,S 1 	RSSI: 62
21-48-34.145000,[R]: 2 
21-48-34.146000,[R]: 50 
21-48-34.146000,[R]: 1 
21-48-34.147000,S 1 	RSSI: 63
21-48-34.148000,[R]: 2 
21-48-34.150000,[R]: 50 
21-48-34.150000,[R]: 20 
21-48-34.151000,[R]: 1 
21-48-34.152000,[R]: 2 
21-48-34.155000,[R]: 50 
21-48-34.158000,[R]: 1 
21-48-34.159000,S 1 	RSSI: 63
21-48-34.160000,[R]: 2 
21-48-34.161000,[R]: 50 
21-48-34.168000,[R]: 1 
21-48-34.181000,S 1 	RSSI: 63
21-48-34.182000,[R]: 2 
21-48-34.182000,[R]: 50 
21-48-34.184000,[R]: 1 
21-48-34.185000,S 1 	RSSI: 63
21-48-34.186000,[R]: 2 
21-48-34.186000,[R]: 50 
21-48-34.188000,[R]: 1 
21-48-34.188000,S 1 	RSSI: 64
21-48-34.192000,[R]: 2 
21-48-34.192000,[R]: 50 
21-48-34.203000,[R]: 1 
21-48-34.207000,S 1 	RSSI: 64
21-48-34.208000,[R]: 2 
21-48-34.209000,[R]: 50 
21-48-34.209000,[R]: 20 
21-48-34.210000,[R]: 1 
21-48-34.214000,S 1 	RSSI: 65
21-48-34.215000,[R]: 2 
21-48-34.215000,[R]: 50 
21-48-34.217000,[R]: 1 
21-48-34.219000,S 1 	RSSI: 65
21-48-34.219000,[R]: 2 
21-48-34.220000,[R]: 50 
21-48-34.221000,[R]: 1 
21-48-34.226000,S 1 	RSSI: 66
21-48-34.229000,[R]: 2 
21-48-34.229000,[R]: 50 
21-48-34.230000,[R]: 1 
21-48-34.230000,S 1 	RSSI: 66
21-48-34.231000,[R]: 2 
21-48-34.232000,[R]: 50 
21-48-34.233000,[R]: 1 
21-48-34.233000,S 1 	RSSI: 66
21-48-34.235000,[R]: 2 
21-48-34.246000,[R]: 50 
21-48-34.247000,[R]: 1 
21-48-34.247000,S 1 	RSSI: 67
21-48-34.248000,[R]: 2 
21-48-34.249000,[R]: 50 
21-48-34.249000,[R]: 20 
21-48-34.254000,[R]: 1 
21-48-34.260000,S 1 	RSSI: 66
21-48-34.261000,[R]: 2 
21-48-34.262000,[R]: 50 
21-48-34.262000,[R]: 1 
21-48-34.263000,[R]: 2 
21-48-34.264000,[R]: 50 
21-48-34.264000,[R]: 1 
21-48-34.265000,S 1 	RSSI: 68
21-48-34.276000,[R]: 2 
21-48-34.277000,[R]: 50 
21-48-34.278000,[R]: 1 
21-48-34.278000,S 1 	RSSI: 68
21-48-34.279000,[R]: 2 
21-48-34.280000,[R]: 50 
21-48-34.281000,[R]: 1 
21-48-34.286000,[R]: 2 
21-48-34.290000,[R]: 50 
21-48-34.293000,[R]: 1 
21-48-34.293000,S 1 	RSSI: 68
21-48-34.294000,[R]: 2 
21-48-34.294000,[R]: 50 
21-48-34.296000,[R]: 1 
21-48-34.307000,S 1 	RSSI: 68
21-48-34.308000,[R]: 2 
21-48-34.308000,[R]: 50 
21-48-34.310000,[R]: 1 
21-48-34.310000,S 1 	RSSI: 68
21-48-34.312000,[R]: 2 
21-48-34.313000,[R]: 50 
21-48-34.314000,[R]: 1 
21-48-34.315000,S 1 	RSSI: 68
21-48-34.319000,[R]: 2 
21-48-34.319000,[R]: 50 
21-48-34.321000,[R]: 1 
21-48-34.326000,[R]: 2 
21-48-34.327000,[R]: 50 
21-48-34.329000,[R]: 1 
21-48-34.335000,[R]: 2 
21-48-34.335000,[R]: 50 
21-48-34.338000,[R]: 1 
21-48-34.343000,[R]: 2 
21-48-34.343000,[R]: 50 
21-48-34.346000,[R]: 1 
21-48-34.353000,S 1 	RSSI: 68
21-48-34.353000,[R]: 2 
21-48-34.354000,[R]: 50 
21-48-34.355000,[R]: 1 
21-48-34.365000,S 1 	RSSI: 68
21-48-34.366000,[R]: 2 
21-48-34.368000,[R]: 50 
21-48-34.369000,[R]: 1 
21-48-34.373000,S 1 	RSSI: 68
21-48-34.374000,[R]: 2 
21-48-34.374000,[R]: 50 
21-48-34.375000,[R]: 1 
21-48-34.376000,S 1 	RSSI: 68
21-48-34.377000,[R]: 2 
21-48-34.378000,[R]: 50 
21-48-34.384000,[R]: 1 
21-48-34.386000,S 1 	RSSI: 68
21-48-34.387000,[R]: 2 
21-48-34.388000,[R]: 50 
21-48-34.389000,[R]: 1 
21-48-34.390000,S 1 	RSSI: 68
21-48-34.393000,[R]: 2 
21-48-34.396000,[R]: 50 
21-48-34.397000,[R]: 1 
21-48-34.399000,S 1 	RSSI: 68
21-48-34.402000,[R]: 2 
21-48-34.402000,[R]: 50 
21-48-34.407000,[R]: 1 
21-48-34.408000,S 1 	RSSI: 69
21-48-34.410000,[R]: 2 
21-48-34.411000,[R]: 50 
21-48-34.414000,[R]: 1 
21-48-34.428000,S 1 	RSSI: 68
21-48-34.428000,[R]: 2 
21-48-34.430000,[R]: 50 
21-48-34.430000,[R]: 1 
21-48-34.431000,S 1 	RSSI: 68
21-48-34.432000,[R]: 2 
21-48-34.432000,[R]: 50 
21-48-34.434000,[R]: 1 
21-48-34.435000,S 1 	RSSI: 68
21-48-34.435000,[R]: 2 
21-48-34.440000,[R]: 50 
21-48-34.441000,[R]: 1 
21-48-34.441000,S 1 	RSSI: 68
21-48-34.443000,[R]: 2 
21-48-34.444000,[R]: 50 
21-48-34.447000,[R]: 1 
21-48-34.462000,S 1 	RSSI: 69
21-48-34.463000,[R]: 2 
21-48-34.464000,[R]: 50 
21-48-34.464000,[R]: 1 
21-48-34.465000,S 1 	RSSI: 69
21-48-34.468000,[R]: 2 
21-48-34.468000,[R]: 50 
21-48-34.469000,[R]: 1 
21-48-34.472000,S 1 	RSSI: 68
21-48-34.472000,[R]: 2 
21-48-34.473000,[R]: 50 
21-48-34.473000,[R]: 1 
21-48-34.474000,S 1 	RSSI: 68
21-48-34.476000,[R]: 2 
21-48-34.479000,[R]: 50 
21-48-34.479000,[R]: 1 
21-48-34.481000,S 1 	RSSI: 68
21-48-34.494000,[R]: 2 
21-48-34.496000,[R]: 50 
21-48-34.496000,[R]: 1 
21-48-34.497000,S 1 	RSSI: 68
21-48-34.498000,[R]: 2 
21-48-34.501000,[R]: 50 
21-48-34.502000,[R]: 1 
21-48-34.507000,S 1 	RSSI: 69
21-48-34.507000,[R]: 2 
21-48-34.508000,[R]: 50 
21-48-34.509000,[R]: 1 
21-48-34.512000,S 1 	RSSI: 70
21-48-34.512000,[R]: 2 
21-48-34.515000,[R]: 50 
21-48-34.520000,[R]: 1 
21-48-34.521000,S 1 	RSSI: 70
21-48-34.521000,[R]: 2 
21-48-34.522000,[R]: 50 
21-48-34.525000,[R]: 1 
21-48-34.526000,S 1 	RSSI: 71
21-48-34.527000,[R]: 2 
21-48-34.527000,[R]: 50 
21-48-34.529000,[R]: 1 
21-48-34.531000,S 1 	RSSI: 71
21-48-34.535000,[R]: 2 
21-48-34.546000,[R]: 50 
21-48-34.546000,[R]: 1 
21-48-34.547000,S 1 	RSSI: 70
21-48-34.548000,[R]: 2 
21-48-34.548000,[R]: 50 
21-48-34.553000,[R]: 1 
21-48-34.557000,S 1 	RSSI: 70
21-48-34.558000,[R]: 2 
21-48-34.558000,[R]: 50 
21-48-34.558000,[R]: 1 
21-48-34.559000,S 1 	RSSI: 71
21-48-34.560000,[R]: 2 
21-48-34.560000,[R]: 50 
21-48-34.563000,[R]: 1 
21-48-34.571000,[R]: 20 
21-48-34.572000,[R]: 1 
21-48-34.573000,[R]: 2 
21-48-34.574000,[R]: 50 
21-48-34.574000,S 1 	RSSI: 71
21-48-34.575000,[R]: 1 
21-48-34.582000,[R]: 2 
21-48-34.584000,[R]: 50 
21-48-34.584000,S 1 	RSSI: 71
21-48-34.585000,[R]: 1 
21-48-34.585000,[R]: 20 
21-48-34.587000,[R]: 1 
21-48-34.592000,S 1 	RSSI: 72
21-48-34.593000,[R]: 2 
21-48-34.594000,[R]: 50 
21-48-34.596000,[R]: 1 
21-48-34.598000,S 1 	RSSI: 72
21-48-34.610000,[R]: 2 
21-48-34.611000,[R]: 50 
21-48-34.612000,[R]: 1 
21-48-34.615000,S 1 	RSSI: 73
21-48-34.618000,[R]: 2 
21-48-34.622000,[R]: 50 
21-48-34.623000,[R]: 1 
21-48-34.624000,S 1 	RSSI: 73
21-48-34.624000,[R]: 2 
21-48-34.625000,[R]: 50 
21-48-34.626000,[R]: 1 
21-48-34.626000,S 1 	RSSI: 74
21-48-34.627000,[R]: 2 
21-48-34.629000,[R]: 50 
21-48-34.629000,[R]: 1 
21-48-34.631000,S 1 	RSSI: 73
21-48-34.637000,[R]: 2 
21-48-34.637000,[R]: 50 
21-48-34.638000,[R]: 1 
21-48-34.640000,S 1 	RSSI: 73
21-48-34.645000,[R]: 2 
21-48-34.645000,[R]: 50 
21-48-34.646000,[R]: 1 
21-48-34.651000,[R]: 2 
21-48-34.651000,[R]: 50 
21-48-34.654000,[R]: 1 
21-48-34.657000,S 1 	RSSI: 72
21-48-34.660000,[R]: 2 
21-48-34.660000,[R]: 50 
21-48-34.663000,[R]: 1 
21-48-34.668000,[R]: 2 
21-48-34.671000,[R]: 50 
21-48-34.671000,[R]: 1 
21-48-34.682000,S 1 	RSSI: 72
21-48-34.682000,[R]: 2 
21-48-34.684000,[R]: 50 
21-48-34.685000,[R]: 1 
21-48-34.686000,S 1 	RSSI: 71
21-48-34.687000,[R]: 2 
21-48-34.688000,[R]: 50 
21-48-34.694000,[R]: 1 
21-48-34.695000,S 1 	RSSI: 70
21-48-34.696000,[R]: 2 
21-48-34.696000,[R]: 50 
21-48-34.697000,[R]: 1 
21-48-34.698000,S 1 	RSSI: 70
21-48-34.702000,[R]: 2 
21-48-34.702000,[R]: 50 
21-48-34.706000,[R]: 1 
21-48-34.707000,S 1 	RSSI: 70
21-48-34.710000,[R]: 2 
21-48-34.714000,[R]: 50 
21-48-34.715000,[R]: 1 
21-48-34.715000,S 1 	RSSI: 69
21-48-34.718000,[R]: 2 
21-48-34.719000,[R]: 50 
21-48-34.721000,[R]: 1 
21-48-34.724000,S 1 	RSSI: 68
21-48-34.728000,[R]: 2 
21-48-34.740000,[R]: 50 
21-48-34.740000,[R]: 1 
21-48-34.741000,S 1 	RSSI: 68
21-48-34.741000,[R]: 2 
21-48-34.742000,[R]: 50 
21-48-34.743000,[R]: 1 
21-48-34.744000,S 1 	RSSI: 69
21-48-34.748000,[R]: 2 
21-48-34.748000,[R]: 50 
21-48-34.749000,[R]: 1 
21-48-34.751000,[R]: 2 
21-48-34.752000,[R]: 50 
21-48-34.755000,[R]: 1 
21-48-34.758000,S 1 	RSSI: 69
21-48-34.763000,[R]: 2 
21-48-34.764000,[R]: 50 
21-48-34.764000,[R]: 1 
21-48-34.765000,S 1 	RSSI: 68
21-48-34.772000,[R]: 2 
21-48-34.773000,[R]: 50 
21-48-34.774000,[R]: 1 
21-48-34.774000,S 1 	RSSI: 68
21-48-34.776000,[R]: 2 
21-48-34.777000,[R]: 50 
21-48-34.780000,[R]: 1 
21-48-34.788000,S 1 	RSSI: 69
21-48-34.789000,[R]: 2 
21-48-34.789000,[R]: 50 
21-48-34.791000,[R]: 1 
21-48-34.792000,S 1 	RSSI: 69
21-48-34.793000,[R]: 2 
21-48-34.798000,[R]: 50 
21-48-34.799000,[R]: 1 
21-48-34.806000,S 1 	RSSI: 69
21-48-34.808000,[R]: 2 
21-48-34.808000,[R]: 50 
21-48-34.809000,[R]: 1 
21-48-34.810000,S 1 	RSSI: 70
21-48-34.811000,[R]: 2 
21-48-34.818000,[R]: 50 
21-48-34.819000,[R]: 1 
21-48-34.820000,[R]: 2 
21-48-34.820000,[R]: 50 
21-48-34.822000,[R]: 1 
21-48-34.824000,S 1 	RSSI: 70
21-48-34.827000,[R]: 2 
21-48-34.827000,[R]: 50 
21-48-34.830000,[R]: 1 
21-48-34.837000,S 1 	RSSI: 70
21-48-34.840000,[R]: 2 
21-48-34.841000,[R]: 50 
21-48-34.842000,[R]: 1 
21-48-34.844000,[R]: 2 
21-48-34.844000,[R]: 50 
21-48-34.846000,[R]: 1 
21-48-34.860000,S 1 	RSSI: 70
21-48-34.861000,[R]: 2 
21-48-34.862000,[R]: 50 
21-48-34.863000,[R]: 1 
21-48-34.863000,S 1 	RSSI: 71
21-48-34.864000,[R]: 2 
21-48-34.864000,[R]: 50 
21-48-34.864000,[R]: 1 
21-48-34.865000,[R]: 20 
21-48-34.867000,[R]: 1 
21-48-34.873000,[R]: 2 
21-48-34.874000,[R]: 50 
21-48-34.874000,S 1 	RSSI: 71
21-48-34.875000,[R]: 1 
21-48-34.881000,[R]: 2 
21-48-34.885000,[R]: 50 
21-48-34.886000,S 1 	RSSI: 71
21-48-34.887000,[R]: 1 
21-48-34.902000,[R]: 20 
21-48-34.903000,[R]: 1 
21-48-34.904000,S 1 	RSSI: 72
