23-18-15.625,"""Scanner enabled\r\n""" 
23-21-23.045,"7 60"""
23-21-23.048, 0 0 68 0 0 0 0 0
23-21-23.049,0 0 0 0 0 0 0 0
23-21-23.049,0 0 0 0 0 0 0 0
23-21-23.050,0 0 0 0 0 0 44 44
23-21-23.051,0 0 0 0 0 0 0 0
23-21-23.052,0 0 0 44 0 0 44 44
23-21-23.052,0 44 0 0 0 0 0 44
23-21-23.053,"0 0 0 0 0 0 0""6 50"""
23-21-23.053,"3 57"""
23-21-23.054,"4 52"""
23-21-23.055,"1 45"""
23-21-23.055,"8 51"""
23-21-23.067,"2 46"""
23-21-23.070,"6 51"""
23-21-23.071,"3 57"""
23-21-23.071, 0 0 0 60 0 49 0 0
23-21-23.072,47 0 44 0 0 0 0 0
23-21-23.072,68 44 0 44 0 0 0 0
23-21-23.073,0 0 0 0 0 0 44 0
23-21-23.073,0 0 0 0 0 0 0 0
23-21-23.074,0 0 0 44 0 0 0 44
23-21-23.082,0 0 0 0 0 0 0 0
23-21-23.084,"0 0 0 0 0 0""1 45"""
23-21-23.085,"4 52"""
23-21-23.086,"6 51"""
23-21-23.087,"2 46"""
23-21-23.088,"7 62"""
23-21-23.089,"3 57"""
23-21-23.089,"8 51"""
23-21-23.101,"1 45"""
23-21-23.103, 0 0 0 0 0 0 45 50
23-21-23.104,48 0 0 44 0 44 0 0
23-21-23.105,0 44 0 44 0 65 0 0
23-21-23.105,60 0 0 0 0 0 0 44
23-21-23.106,0 0 0 0 0 0 0 0
23-21-23.107,49 0 0 44 0 0 0 0
23-21-23.107,0 0 0 0 0 0 0 44
23-21-23.113,"0 0 0 0 ""4 52"""
23-21-23.113,"3 57"""
23-21-23.114,"2 46"""
23-21-23.118,"6 51"""
23-21-23.122,"8 51"""
23-21-23.123,"1 45"""
23-21-23.143, 0 0 0 0 0 0 0 50
23-21-23.147,48 0 0 0 0 0 44 44
23-21-23.148,0 0 0 0 0 0 0 0
23-21-23.151,60 44 0 0 0 0 0 44
23-21-23.151,0 0 0 0 0 0 0 0
23-21-23.151,50 44 0 44 0 0 44 44
23-21-23.152,0 0 0 0 0 0 0 0
23-21-23.153,"0 0 0 0 0""4 52"""
23-21-23.154,"3 57"""
23-21-23.154,"2 46"""
23-21-23.154,"6 51"""
23-21-23.155,"8 52"""
23-21-23.164,"1 45"""
23-21-23.167,"4 52"""
23-21-23.183, 0 0 0 0 0 0 0 51
23-21-23.184,0 0 0 0 0 0 0 0
23-21-23.185,0 0 0 0 0 0 0 0
23-21-23.185,60 44 0 0 0 0 0 44
23-21-23.186,0 0 0 0 0 0 0 0
23-21-23.186,50 0 0 44 0 0 0 44
23-21-23.187,0 0 0 0 0 0 0 0
23-21-23.188,"0 0 0 0 0 0 0 ""1 45"""
23-21-23.188,"3 57"""
23-21-23.189,"6 51"""
23-21-23.200,"4 52"""
23-21-23.211,"1 45"""
23-21-23.216,"3 57"""
23-21-23.222, 0 0 0 0 0 0 0 0
23-21-23.228,0 0 0 0 0 0 0 0
23-21-23.229,0 0 0 44 0 61 0 0
23-21-23.230,60 0 0 0 0 0 0 0
23-21-23.230,0 0 0 0 0 0 0 0
23-21-23.231,0 0 0 44 0 0 44 44
23-21-23.232,0 0 0 0 0 0 0 0
23-21-23.232,"0 0 0 0 0 0 0 0""6 51"""
23-21-23.237,"4 52"""
23-21-23.241,"7 61"""
23-21-23.247,"1 45"""
23-21-23.248,"3 57"""
23-21-23.249,"8 51"""
23-21-23.250,"6 51"""
23-21-23.264, 0 0 0 0 0 0 0 0
23-21-23.268,48 0 0 0 0 0 0 0
23-21-23.269,0 0 0 44 0 62 44 0
23-21-23.270,60 44 0 0 0 0 44 44
23-21-23.271,0 0 0 0 0 0 0 0
23-21-23.272,0 44 0 44 0 0 44 44
23-21-23.272,0 44 0 0 0 0 0 0
23-21-23.273,"50 44 0 ""2 46"""
23-21-23.274,"1 45"""
23-21-23.289,"3 57"""
23-21-23.289,"6 51"""
23-21-23.290,"8 51"""
23-21-23.290,"7 61"""
23-21-23.292,"2 46"""
23-21-23.292,"1 45"""
23-21-23.301, 0 48 0 0 0 0 45 50
23-21-23.301,0 0 0 0 0 0 0 0
23-21-23.302,0 0 0 0 0 0 0 0
23-21-23.303,0 0 0 0 0 0 0 0
23-21-23.307,0 0 0 0 0 0 0 0
23-21-23.308,0 0 0 0 0 0 0 0
23-21-23.322,45 0 0 0 0 0 0 44
23-21-23.323,"0 44 0 0 0 0 0 0""4 52"""
23-21-23.324,"3 57"""
23-21-23.325,"8 51"""
23-21-23.326,"7 61"""
23-21-23.327,"2 46"""
23-21-23.327,"1 45"""
23-21-23.348, 0 48 0 0 0 0 0 50
23-21-23.349,0 0 0 0 0 0 0 0
23-21-23.350,69 0 0 44 0 63 44 45
23-21-23.352,60 44 0 0 0 0 44 44
23-21-23.353,0 0 0 0 0 0 0 0
23-21-23.353,0 0 0 0 0 0 0 0
23-21-23.354,45 44 0 0 0 0 0 44
23-21-23.355,"0 44 0 ""4 52"""
23-21-23.355,"3 57"""
23-21-23.361,"2 46"""
23-21-23.362,"8 51"""
23-21-23.363,"7 60"""
23-21-23.364,"6 51"""
23-21-23.367,"1 45"""
23-21-23.371,"4 52"""
23-21-23.383, 0 48 0 0 0 0 0 0
23-21-23.384,0 0 0 0 0 0 0 0
23-21-23.384,0 0 0 0 0 0 0 0
23-21-23.385,60 0 0 0 0 0 44 44
23-21-23.386,0 0 0 0 0 0 0 0
23-21-23.387,50 0 0 44 0 0 44 44
23-21-23.387,0 0 0 0 0 0 0 0
23-21-23.390,"0 44 0 0 0 0 ""8 51"""
23-21-23.394,"7 60"""
23-21-23.395,"6 51"""
23-21-23.396,"1 45"""
23-21-23.404,"4 52"""
23-21-23.419,"3 57"""
23-21-23.420,"2 46"""
23-21-23.435,"8 51"""
23-21-23.435, 0 0 0 0 0 0 0 0
23-21-23.436,0 0 0 0 0 0 0 0
23-21-23.438,0 0 0 44 0 0 44 45
23-21-23.438,59 0 0 0 0 0 44 44
23-21-23.439,0 0 0 0 0 0 0 0
23-21-23.442,0 0 0 0 0 0 0 0
23-21-23.448,0 0 0 0 0 0 0 0
23-21-23.449,"49 44 0 0 0 0 0""1 45"""
23-21-23.450,"3 57"""
23-21-23.451,"4 52"""
23-21-23.451,"6 50"""
23-21-23.452,"2 46"""
23-21-23.454,"7 61"""
23-21-23.454,"8 51"""
23-21-23.464, 0 0 0 0 0 0 0 0
23-21-23.481,0 0 0 0 0 0 0 0
23-21-23.482,0 0 0 0 0 0 0 0
23-21-23.482,0 0 0 0 0 0 44 44
23-21-23.483,0 0 0 0 0 0 0 0
23-21-23.484,0 0 65 44 0 0 44 44
23-21-23.484,46 44 0 0 0 0 0 0
23-21-23.485,"49 44 0 0 0 0""1 45"""
23-21-23.485,"3 57"""
23-21-23.486,"2 47"""
23-21-23.486,"6 50"""
23-21-23.488,"1 45"""
23-21-23.500, 0 0 0 0 0 0 0 0
23-21-23.501,0 0 0 0 0 0 0 0
23-21-23.502,0 0 0 0 0 0 0 0
23-21-23.508,0 0 0 0 0 0 0 0
23-21-23.509,0 0 0 0 0 0 0 0
23-21-23.510,0 0 66 44 0 0 44 44
23-21-23.511,0 0 0 0 0 0 0 0
23-21-23.512,0 0 0 0 0 0 0 0
23-21-23.512,"1 45"""
23-21-23.513,"3 57"""
23-21-23.515,"2 46"""
23-21-23.522,"4 52"""
23-21-23.523,"7 60"""
23-21-23.524,"6 50"""
23-21-23.524,"8 51"""
23-21-23.530,"1 45"""
23-21-23.546,"3 57"""
23-21-23.548, 0 51 0 0 0 49 0 0
23-21-23.549,47 0 44 0 0 44 0 0
23-21-23.550,0 0 0 0 0 0 44 45
23-21-23.551,0 0 44 0 0 0 44 44
23-21-23.551,0 0 0 0 0 0 0 0
23-21-23.552,0 0 67 44 0 0 44 44
23-21-23.555,0 0 0 0 0 0 0 44
23-21-23.561,"49 0 0""2 46"""
23-21-23.563,"4 52"""
23-21-23.563,"7 61"""
23-21-23.564,"1 45"""
23-21-23.573,"8 51"""
23-21-23.583, 0 48 67 61 0 0 46 0
23-21-23.585,0 0 0 0 0 0 0 0
23-21-23.586,0 0 0 0 0 0 0 0
23-21-23.587,0 0 0 0 0 0 0 0
23-21-23.588,0 0 0 0 0 0 0 0
23-21-23.589,50 0 0 0 0 0 44 44
23-21-23.590,0 0 0 0 0 0 0 0
23-21-23.590,"0 0 0 0 0 0 0 ""6 51"""
23-21-23.598,"1 45"""
23-21-23.599,"2 46"""
23-21-23.600,"3 57"""
23-21-23.601,"4 52"""
23-21-23.602,"7 61"""
23-21-23.606,"8 51"""
23-21-23.609,"6 50"""
23-21-23.610,"1 45"""
23-21-23.625, 0 48 0 0 0 0 0 50
23-21-23.626,0 0 0 0 0 0 0 0
23-21-23.633,0 0 0 0 0 0 0 0
23-21-23.634,59 44 44 0 0 0 44 0
23-21-23.635,0 0 0 0 0 0 0 0
23-21-23.636,50 44 67 44 0 0 44 44
23-21-23.636,46 44 0 0 0 0 0 0
23-21-23.637,"0 0 0 0""3 57"""
23-21-23.637,"4 52"""
23-21-23.638,"7 61"""
23-21-23.639,"8 51"""
23-21-23.642,"6 50"""
23-21-23.643,"1 45"""
23-21-23.646,"2 46"""
23-21-23.665, 0 0 0 0 0 0 0 0
23-21-23.666,47 0 0 0 0 0 0 44
23-21-23.667,0 0 0 0 0 0 0 0
23-21-23.668,59 44 44 0 0 0 44 44
23-21-23.669,0 0 0 0 0 0 0 0
23-21-23.670,50 44 67 44 0 0 44 44
23-21-23.670,46 44 44 0 0 0 0 44
23-21-23.671,"0 0 ""4 52"""
23-21-23.672,"7 60"""
23-21-23.672,"8 51"""
23-21-23.676,"1 45"""
23-21-23.687,"6 50"""
23-21-23.688,"2 46"""
23-21-23.702, 0 0 0 0 0 0 0 0
23-21-23.703,47 0 0 0 0 0 0 44
23-21-23.703,0 0 0 0 0 0 0 0
23-21-23.706,0 0 0 0 0 0 0 0
23-21-23.711,0 0 0 0 0 0 0 0
23-21-23.712,50 44 0 0 0 0 44 44
23-21-23.713,0 0 0 0 0 0 0 44
23-21-23.713,"49 0 0 0 0 0 0""1 45"""
23-21-23.714,"7 60"""
23-21-23.715,"8 51"""
23-21-23.715,"6 50"""
23-21-23.716,"2 46"""
23-21-23.717,"3 57"""
23-21-23.722,"4 52"""
23-21-23.731,"1 45"""
23-21-23.734,"7 60"""
23-21-23.745, 0 0 0 0 0 0 0 0
23-21-23.757,48 0 0 0 0 0 0 0
23-21-23.757,69 44 0 0 0 0 0 0
23-21-23.758,0 44 44 0 0 0 44 44
23-21-23.759,0 0 0 0 0 0 0 0
23-21-23.760,0 44 0 44 0 0 44 44
23-21-23.760,0 44 44 0 0 0 0 44
23-21-23.761,"0 0 0 0""2 46"""
23-21-23.761,"6 50"""
23-21-23.762,"4 52"""
23-21-23.763,"7 61"""
23-21-23.765,"1 45"""
23-21-23.768,"8 51"""
23-21-23.785, 0 0 0 59 0 51 46 0
23-21-23.789,0 0 0 0 0 0 0 0
23-21-23.789,0 0 0 0 0 0 0 0
23-21-23.790,0 44 44 0 0 0 44 0
23-21-23.790,0 0 0 0 0 0 0 0
23-21-23.791,0 0 0 0 0 0 0 0
23-21-23.792,0 44 44 0 0 0 0 0
23-21-23.793,"49 44 45 0 0 ""2 46"""
23-21-23.794,"1 45"""
23-21-23.795,"3 57"""
23-21-23.796,"4 52"""
23-21-23.797,"6 50"""
23-21-23.802,"7 60"""
23-21-23.807,"8 51"""
23-21-23.808,"2 46"""
23-21-23.813,"1 45"""
23-21-23.824, 0 48 67 0 0 0 0 50
23-21-23.826,0 0 0 0 0 0 0 0
23-21-23.827,0 0 0 0 0 0 0 0
23-21-23.829,59 0 44 0 0 0 44 44
23-21-23.830,0 0 0 0 0 0 0 0
23-21-23.831,50 0 0 44 0 0 44 44
23-21-23.832,0 0 44 0 0 0 0 44
23-21-23.832,"0 0 45 0""3 57"""
23-21-23.835,"4 52"""
23-21-23.838,"7 60"""
23-21-23.863,"6 50"""
23-21-23.870,"8 51"""
23-21-23.896,"2 46"""
23-21-23.922,"1 45"""
23-21-23.936,"3 57"""
23-21-24.138, 0 48 66 0 0 0 0 0
23-21-24.139,0 0 0 0 0 0 0 0
23-21-24.140,0 44 0 0 0 0 0 0
23-21-24.141,59 0 44 0 0 0 44 44
23-21-24.150,0 0 0 0 0 0 0 0
23-21-24.151,50 0 0 44 0 0 44 44
23-21-24.154,46 44 44 0 0 0 0 44
23-21-24.155,"49 44 ""4 52"""
23-21-24.156,"6 51"""
23-21-24.165,"8 52"""
23-21-24.166,"2 46"""
23-21-24.166,"1 45"""
23-21-24.167,"3 57"""
23-21-24.168, 0 48 67 0 0 0 0 0
23-21-24.169,0 0 0 0 0 0 0 0
23-21-24.174,0 44 0 0 0 0 0 0
23-21-24.184,0 0 0 0 0 0 0 0
23-21-24.186,0 0 0 0 0 0 0 0
23-21-24.187,0 0 0 44 0 0 44 44
23-21-24.195,0 0 0 0 0 0 0 0
23-21-24.198,"50 44 45 0 0 0 ""7 61"""
23-21-24.204,"6 50"""
23-21-24.204,"8 51"""
23-21-24.205,"2 46"""
23-21-24.205,"1 45"""
23-21-24.206,"3 57"""
23-21-24.207,"4 52"""
23-21-24.208,"4 52"""
23-21-24.216,"7 60"""
23-21-24.217, 0 48 67 0 0 0 0 0
23-21-24.217,0 0 0 0 0 0 0 0
23-21-24.218,0 44 0 0 0 0 0 0
23-21-24.221,0 0 0 0 0 0 44 44
23-21-24.223,0 0 0 0 0 0 0 0
23-21-24.226,0 0 0 44 0 0 44 44
23-21-24.228,46 44 44 0 0 0 0 44
23-21-24.229,"0 0 0 0 0""6 50"""
23-21-24.230,"2 46"""
23-21-24.231,"1 45"""
23-21-24.232,"4 52"""
23-21-24.233,"7 60"""
23-21-24.236,"8 51"""
23-21-24.239,"6 50"""
23-21-24.240,"2 46"""
23-21-24.240, 0 0 0 0 0 0 0 0
23-21-24.241,47 0 44 0 0 0 0 0
23-21-24.242,0 0 0 0 0 0 0 0
23-21-24.243,0 0 0 0 0 0 44 0
23-21-24.243,0 0 0 0 0 0 0 0
23-21-24.244,0 0 0 44 0 0 44 44
23-21-24.244,46 44 44 0 0 0 0 0
23-21-24.245,"49 44 45 0 0""1 45"""
23-21-24.245,"3 57"""
23-21-24.246,"4 52"""
23-21-24.246,"6 50"""
23-21-24.247,"8 53"""
23-21-24.251,"7 60"""
23-21-24.252,"2 46"""
23-21-24.253,"1 45"""
23-21-24.253, 0 0 0 0 0 49 0 0
23-21-24.254,47 0 44 0 0 0 0 0
23-21-24.254,0 0 0 0 0 0 0 0
23-21-24.255,0 0 0 0 0 0 44 44
23-21-24.255,0 0 0 0 0 0 0 0
23-21-24.259,0 0 0 44 0 0 0 0
23-21-24.268,0 44 0 0 0 0 0 44
23-21-24.269,"49 44 45 0 0 ""3 57"""
23-21-24.271,"1 45"""
23-21-24.271,"2 46"""
23-21-24.272,"4 52"""
23-21-24.272,"8 51"""
23-21-24.285,"7 62"""
23-21-24.285,"6 50"""
23-21-24.286,"3 57"""
23-21-24.287,"1 45"""
23-21-24.287, 0 0 0 59 0 0 46 50
23-21-24.288,0 0 0 0 0 0 0 0
23-21-24.288,69 44 0 0 0 67 0 0
23-21-24.289,0 0 0 0 0 0 0 0
23-21-24.289,0 0 0 0 0 0 0 0
23-21-24.290,0 0 0 44 0 0 44 44
23-21-24.291,0 0 0 0 0 0 0 44
23-21-24.292,"0 44 45 0 0""8 51"""
23-21-24.299,"7 61"""
23-21-24.300,"6 50"""
23-21-24.301,"3 57"""
23-21-24.302,"1 45"""
23-21-24.311, 0 0 0 0 0 0 46 50
23-21-24.312,0 0 0 0 0 0 0 0
23-21-24.313,0 0 0 0 0 67 0 0
23-21-24.320,0 0 0 0 0 0 0 0
23-21-24.322,0 0 0 0 0 0 0 0
23-21-24.323,50 0 0 0 0 0 44 44
23-21-24.323,0 0 0 0 0 0 0 44
23-21-24.324,"0 0 0 0 0 0 0 ""1 45"""
23-21-24.324,"6 50"""
23-21-24.325,"3 57"""
23-21-24.326,"4 52"""
23-21-24.330,"8 51"""
23-21-24.331,"1 46"""
23-21-24.332, 0 0 66 0 0 0 0 0
23-21-24.332,0 0 0 0 0 0 0 0
23-21-24.333,0 0 0 0 0 67 0 0
23-21-24.334,59 0 0 0 0 0 0 0
23-21-24.334,0 0 0 0 0 0 0 0
23-21-24.335,0 0 0 44 0 0 0 44
23-21-24.335,0 0 0 0 0 0 0 0
23-21-24.336,"49 0 0 0 0 0 0 0""6 50"""
23-21-24.338,"2 46"""
23-21-24.341,"3 57"""
23-21-24.342,"4 52"""
23-21-24.343,"7 60"""
23-21-24.343,"8 51"""
23-21-24.344,"6 50"""
23-21-24.345, 0 0 0 0 0 0 0 0
23-21-24.345,0 0 0 0 0 0 0 44
23-21-24.364,0 0 0 0 0 67 0 0
23-21-24.364,0 44 0 0 0 0 0 44
23-21-24.364,0 0 0 0 0 0 0 0
23-21-24.365,0 44 0 44 0 0 44 44
23-21-24.365,46 44 0 0 0 0 0 44
23-21-24.366,"49 0 0 0 0""2 46"""
23-21-24.366,"1 45"""
23-21-24.367,"3 57"""
23-21-24.367,"4 52"""
23-21-24.372,"7 60"""
23-21-24.373,"6 50"""
23-21-24.374,"8 51"""
23-21-24.376,"2 46"""
23-21-24.376,"1 45"""
23-21-24.377, 0 48 0 62 0 0 47 50
23-21-24.388,0 0 0 0 0 0 0 44
23-21-24.389,0 0 0 0 0 0 0 0
23-21-24.389,0 0 0 0 0 0 44 44
23-21-24.392,0 0 0 0 0 0 0 0
23-21-24.393,0 0 0 44 0 0 44 0
23-21-24.394,0 44 0 0 0 0 0 44
23-21-24.395,"0 0 0 0 0 ""4 52"""
23-21-24.396,"3 57"""
23-21-24.396,"7 60"""
23-21-24.403,"6 50"""
23-21-24.404,"2 46"""
23-21-24.405,"1 45"""
23-21-24.405, 0 48 0 0 0 0 46 0
23-21-24.406,0 0 0 0 0 0 0 44
23-21-24.407,0 0 0 0 0 0 0 0
23-21-24.409,0 0 0 0 0 0 0 0
23-21-24.410,0 0 0 0 0 0 0 0
23-21-24.410,50 44 0 44 0 0 44 44
23-21-24.418,0 44 0 0 0 0 0 0
23-21-24.419,"0 0 0 0 0 0 ""3 57"""
23-21-24.420,"7 60"""
23-21-24.421,"6 50"""
23-21-24.422,"8 51"""
23-21-24.423,"2 46"""
23-21-24.433,"1 45"""
23-21-24.433,"4 52"""
23-21-24.434,"3 57"""
23-21-24.435,"7 60"""
23-21-24.435, 0 48 0 0 0 0 0 50
23-21-24.436,0 0 0 0 0 0 0 0
23-21-24.436,0 0 0 44 0 67 44 0
23-21-24.437,59 44 0 0 0 0 44 44
23-21-24.438,0 0 0 0 0 0 0 0
23-21-24.447,50 44 0 44 0 0 44 44
23-21-24.450,46 44 0 0 0 0 0 44
23-21-24.450,"0 0 ""6 50"""
23-21-24.451,"1 45"""
23-21-24.451,"2 46"""
23-21-24.452,"4 52"""
23-21-24.461,"7 60"""
23-21-24.463,"3 57"""
23-21-24.466,"8 51"""
23-21-24.467,"6 50"""
23-21-24.470,"1 45"""
23-21-24.472, 0 48 0 0 0 0 0 0
23-21-24.476,0 0 0 0 0 0 0 0
23-21-24.476,0 0 0 44 0 67 44 0
23-21-24.477,0 0 0 0 0 0 0 0
23-21-24.483,0 0 0 0 0 0 0 0
23-21-24.484,50 44 0 44 0 0 44 44
23-21-24.486,46 44 0 0 0 0 0 0
23-21-24.488,"49 44 0 0 ""4 52"""
23-21-24.489,"7 60"""
23-21-24.494,"3 57"""
23-21-24.495,"8 51"""
23-21-24.496,"6 50"""
23-21-24.497,"1 45"""
23-21-24.497,"2 46"""
23-21-24.498, 0 0 0 0 0 0 0 0
23-21-24.498,47 0 0 0 0 0 0 0
23-21-24.499,0 0 0 44 0 67 44 45
23-21-24.499,0 0 0 0 0 0 0 0
23-21-24.500,0 0 0 0 0 0 0 0
23-21-24.500,0 0 0 44 0 0 44 44
23-21-24.501,46 0 0 0 0 0 0 44
23-21-24.502,"49 0 0 0 0 ""7 60"""
23-21-24.502,"3 57"""
23-21-24.519,"8 51"""
23-21-24.520,"6 50"""
23-21-24.521,"1 45"""
23-21-24.521,"2 46"""
23-21-24.522,"4 52"""
23-21-24.523, 0 0 0 0 0 0 0 0
23-21-24.523,47 0 0 0 0 0 0 0
23-21-24.528,0 0 0 0 0 66 44 45
23-21-24.529,59 44 0 0 0 0 44 44
23-21-24.530,0 0 0 0 0 0 0 0
23-21-24.531,0 0 67 0 0 0 44 44
23-21-24.532,46 44 0 0 0 0 0 44
23-21-24.532,"49 44 0""1 45"""
23-21-24.548,"7 60"""
23-21-24.548,"6 51"""
23-21-24.548,"4 52"""
23-21-24.552,"1 45"""
23-21-24.552,"7 60"""
23-21-24.553, 0 0 0 59 0 49 0 0
23-21-24.553,0 0 0 0 0 0 0 0
23-21-24.554,0 0 0 44 0 0 44 0
23-21-24.554,0 44 0 0 0 0 44 44
23-21-24.555,0 0 0 0 0 0 0 0
23-21-24.562,0 0 0 0 0 0 44 0
23-21-24.564,0 44 0 0 0 0 0 44
23-21-24.564,"0 0 0 0 0 0""3 57"""
23-21-24.566,"6 51"""
23-21-24.566,"2 46"""
23-21-24.567,"4 52"""
23-21-24.567,"1 45"""
23-21-24.568,"3 57"""
23-21-24.568,"6 51"""
23-21-24.569, 0 0 0 59 0 0 46 0
23-21-24.569,0 0 0 0 0 0 0 0
23-21-24.573,0 0 0 44 0 0 0 0
23-21-24.574,0 44 0 0 0 0 44 0
23-21-24.575,0 0 0 0 0 0 0 0
23-21-24.577,50 0 65 44 0 0 0 0
23-21-24.577,0 0 0 0 0 0 0 0
23-21-24.578,"0 0 0 0 0 0 0""1 45"""
23-21-24.578,"3 57"""
23-21-24.579,"4 52"""
23-21-24.580,"7 60"""
23-21-24.583,"6 51"""
23-21-24.584,"8 51"""
23-21-24.584,"2 46"""
23-21-24.588,"1 45"""
23-21-24.589, 0 48 0 0 0 0 45 50
23-21-24.589,0 0 0 0 0 0 0 0
23-21-24.590,0 0 0 0 0 0 0 0
23-21-24.603,59 0 0 0 0 0 44 0
23-21-24.605,0 0 0 0 0 0 0 0
23-21-24.605,50 0 65 44 0 0 44 0
23-21-24.606,0 0 0 0 0 0 0 0
23-21-24.607,"0 0 0 0 0 0 ""3 57"""
23-21-24.607,"4 52"""
23-21-24.608,"6 51"""
23-21-24.609,"8 51"""
23-21-24.609,"2 46"""
23-21-24.610,"1 45"""
23-21-24.610,"3 57"""
23-21-24.618, 0 49 0 0 0 0 0 0
23-21-24.619,0 0 0 0 0 0 0 0
23-21-24.620,68 44 0 44 0 0 0 45
23-21-24.621,60 44 0 0 0 0 44 44
23-21-24.622,0 0 0 0 0 0 0 0
23-21-24.622,50 0 63 44 0 0 0 44
23-21-24.623,0 0 0 0 0 0 0 0
23-21-24.637,"49 44 0 ""4 52"""
23-21-24.638,"8 51"""
23-21-24.638,"2 46"""
23-21-24.638,"1 45"""
23-21-24.639,"3 57"""
23-21-24.639, 0 48 0 0 0 0 0 0
23-21-24.640,0 0 0 0 0 0 0 0
23-21-24.643,68 44 0 0 0 0 44 45
23-21-24.643,0 0 0 0 0 0 0 0
23-21-24.644,0 0 0 0 0 0 0 0
23-21-24.645,0 0 0 0 0 0 0 0
23-21-24.645,0 0 0 0 0 0 0 0
23-21-24.652,"49 44 0 0 0 0 0 ""1 45"""
23-21-24.655,"2 46"""
23-21-24.657,"6 51"""
23-21-24.669,"3 57"""
23-21-24.674,"4 52"""
23-21-24.675,"1 45"""
23-21-24.676, 0 48 0 0 0 0 0 0
23-21-24.676,0 0 0 0 0 0 0 0
23-21-24.682,67 44 0 0 0 0 44 45
23-21-24.683,0 0 44 0 0 0 0 0
23-21-24.684,0 0 0 0 0 0 0 0
23-21-24.685,0 0 64 44 0 0 0 44
23-21-24.685,0 0 0 0 0 0 0 0
23-21-24.686,"49 44 0 0 0 ""8 51"""
23-21-24.686,"6 51"""
23-21-24.687,"3 57"""
23-21-24.688,"1 45"""
23-21-24.688,"2 46"""
23-21-24.689,"8 51"""
23-21-24.707, 0 0 0 0 0 0 0 0
23-21-24.709,48 0 0 0 0 0 0 0
23-21-24.710,0 44 0 0 0 0 44 45
23-21-24.711,0 0 0 0 0 0 0 0
23-21-24.711,0 0 0 0 0 0 0 0
23-21-24.712,0 0 0 0 0 0 0 0
23-21-24.712,0 0 0 0 0 0 0 0
23-21-24.713,"49 44 0 0 0 0 0 0""3 57"""
23-21-24.714,"4 52"""
23-21-24.715,"1 45"""
23-21-24.721,"6 51"""
23-21-24.722,"2 46"""
23-21-24.722,"7 60"""
23-21-24.726,"8 51"""
23-21-24.744, 0 0 0 0 0 0 0 0
23-21-24.745,48 0 0 0 0 0 0 0
23-21-24.750,0 44 0 0 0 0 0 45
23-21-24.763,0 0 44 0 0 0 0 44
23-21-24.764,0 0 0 0 0 0 0 0
23-21-24.771,0 0 64 44 0 0 0 44
23-21-24.792,0 44 44 0 0 0 0 44
23-21-24.824,"0 44 0 0 0""1 45"""
23-21-24.836,"3 57"""
23-21-24.862,"4 52"""
23-21-24.873,"2 46"""
23-21-24.900,"7 60"""
23-21-24.903,"6 51"""
23-21-24.918,"8 51"""
23-21-24.922,"1 45"""
23-21-24.928,"3 57"""
23-21-24.928, 0 0 0 59 0 0 45 50
23-21-24.931,48 0 0 0 0 0 0 0
23-21-24.933,0 0 0 0 0 0 0 0
23-21-24.935,59 0 44 0 0 0 44 44
23-21-24.936,0 0 0 0 0 0 0 0
23-21-24.938,0 0 63 44 0 0 44 44
23-21-24.939,0 0 44 0 0 0 0 44
23-21-24.943,"0 0 0 0""4 52"""
23-21-24.945,"2 46"""
23-21-24.946,"7 61"""
23-21-24.955,"6 51"""
23-21-24.955,"8 52"""
23-21-24.956,"1 45"""
23-21-24.956,"3 57"""
23-21-24.957,"4 52"""
23-21-24.958, 0 0 66 0 0 0 45 50
23-21-24.960,0 0 0 0 0 0 0 0
23-21-24.966,0 0 0 0 0 0 0 0
23-21-24.967,60 0 44 0 0 0 44 44
23-21-24.968,0 0 0 0 0 0 0 0
23-21-24.969,50 44 63 44 0 0 44 44
23-21-24.969,0 0 0 0 0 0 0 0
23-21-24.972,"0 0 45 0""6 51"""
23-21-24.988,"3 57"""
23-21-24.988,"1 46"""
23-21-24.989,"4 52"""
23-21-24.990,"8 51"""
23-21-24.991, 0 0 75 0 0 0 0 0
23-21-24.991,0 0 0 0 0 0 0 0
23-21-24.994,0 0 0 0 0 0 0 0
23-21-24.995,60 0 44 0 0 0 0 0
23-21-24.998,0 0 0 0 0 0 0 0
23-21-24.999,50 0 0 44 0 0 0 44
23-21-24.999,0 0 0 0 0 0 0 0
23-21-25.000,"0 0 45 0 0 0 0 ""6 51"""
23-21-25.001,"1 45"""
23-21-25.001,"2 46"""
23-21-25.001,"3 57"""
23-21-25.002,"4 52"""
23-21-25.002,"8 51"""
23-21-25.003,"6 51"""
23-21-25.003,"1 45"""
23-21-25.004, 0 0 67 0 0 0 0 0
23-21-25.005,49 0 44 0 0 0 0 0
23-21-25.005,0 0 0 0 0 0 0 0
23-21-25.006,59 44 44 0 0 0 0 44
23-21-25.021,0 0 0 0 0 0 0 0
23-21-25.026,50 44 0 44 0 0 44 44
23-21-25.026,0 0 0 0 0 0 0 0
23-21-25.027,"49 0 45 0""2 46"""
23-21-25.027,"3 57"""
23-21-25.028,"6 51"""
23-21-25.032,"8 51"""
23-21-25.036,"7 60"""
23-21-25.037,"1 45"""
23-21-25.037,"2 46"""
23-21-25.038,"3 57"""
23-21-25.038, 0 0 74 0 0 0 0 0
23-21-25.043,48 0 44 0 0 0 0 0
23-21-25.044,0 0 0 0 0 0 0 0
