23-12-26.858000,"""Scanner enabled\r\n""" 
23-15-31.786000,0 0 0 0 0 0 0 0
23-15-31.787000,57 44 0 0 44 0 0 0
23-15-31.788000,0 0 44 0 0 0 44 44
23-15-31.789000,49 0 0 44 0 0 0 0
23-15-31.789000,0 0 48 0 0 45 0 0
23-15-31.790000,"48 0 0 51""4 49"""
23-15-31.790000,"3 48"""
23-15-31.791000,"6 47"""
23-15-31.792000,"5 51"""
23-15-31.793000,"1 44"""
23-15-31.794000,"2 45"""
23-15-31.800000,"7 53"""
23-15-31.801000,"8 51"""
23-15-31.802000,"4 49"""
23-15-31.820000, 0 47 0 0 62 0 0 0
23-15-31.823000,0 0 0 0 44 0 0 0
23-15-31.824000,0 0 0 0 0 0 0 0
23-15-31.827000,57 44 0 0 44 0 0 0
23-15-31.828000,0 0 44 0 0 0 0 0
23-15-31.834000,49 44 0 44 0 0 0 0
23-15-31.836000,0 0 48 0 0 45 0 44
23-15-31.838000,"0 0 0 0 ""1 44"""
23-15-31.847000,"3 48"""
23-15-31.848000,"2 45"""
23-15-31.849000,"6 47"""
23-15-31.851000,"5 51"""
23-15-31.851000,"7 53"""
23-15-31.851000,"8 51"""
23-15-31.855000,"4 49"""
23-15-31.855000,"1 44"""
23-15-31.859000, 0 47 63 0 0 0 56 48
23-15-31.860000,46 0 0 0 0 0 46 44
23-15-31.861000,0 0 0 0 0 0 0 0
23-15-31.862000,57 0 0 0 44 0 0 0
23-15-31.869000,0 44 44 0 0 0 44 44
23-15-31.869000,0 0 0 0 0 0 0 0
23-15-31.870000,0 0 48 0 0 45 0 44
23-15-31.870000,"0 0 0""2 45"""
23-15-31.871000,"5 51"""
23-15-31.871000,"7 53"""
23-15-31.872000,"4 49"""
23-15-31.872000,"8 51"""
23-15-31.873000,"6 47"""
23-15-31.885000,"1 44"""
23-15-31.886000,"2 45"""
23-15-31.897000, 0 0 0 0 0 0 55 48
23-15-31.901000,0 0 0 0 0 0 46 44
23-15-31.902000,0 0 0 0 0 0 0 0
23-15-31.903000,0 0 0 0 0 0 0 0
23-15-31.903000,0 0 0 0 0 0 0 0
23-15-31.904000,0 0 0 44 0 0 0 0
23-15-31.904000,0 0 0 0 0 0 0 0
23-15-31.906000,"0 0 0 51 0 0 0 0""5 51"""
23-15-31.906000,"7 53"""
23-15-31.919000,"4 49"""
23-15-31.919000,"6 47"""
23-15-31.920000,"2 45"""
23-15-31.926000,"5 51"""
23-15-31.934000, 0 0 0 0 0 0 0 0
23-15-31.935000,0 0 0 0 0 0 46 0
23-15-31.935000,0 0 0 0 0 0 0 0
23-15-31.936000,0 0 0 0 44 0 0 0
23-15-31.937000,0 44 0 0 0 0 44 0
23-15-31.937000,0 0 0 44 0 0 0 0
23-15-31.938000,0 0 0 0 0 0 0 0
23-15-31.939000,"0 0 0 0 0 0 0 0""1 44"""
23-15-31.939000,"2 45"""
23-15-31.944000,"4 49"""
23-15-31.945000,"3 48"""
23-15-31.945000,"6 47"""
23-15-31.955000,"7 53"""
23-15-31.958000,"5 51"""
23-15-31.960000,"8 51"""
23-15-31.965000,"1 44"""
23-15-31.981000, 0 0 0 56 0 49 0 0
23-15-31.982000,46 0 0 44 0 44 0 0
23-15-31.983000,64 0 0 44 0 44 0 45
23-15-31.983000,0 0 0 0 44 0 0 0
23-15-31.984000,0 44 44 0 0 0 44 0
23-15-31.984000,0 0 0 44 0 0 0 0
23-15-31.985000,55 46 48 0 0 45 0 0
23-15-31.985000,"48 ""2 45"""
23-15-31.986000,"4 49"""
23-15-31.987000,"3 48"""
23-15-31.987000,"6 47"""
23-15-31.988000,"5 51"""
23-15-31.992000,"8 51"""
23-15-32.000000,"7 53"""
23-15-32.002000,"1 44"""
23-15-32.003000,"2 45"""
23-15-32.005000,"3 48"""
23-15-32.020000, 0 0 0 56 0 48 0 0
23-15-32.021000,46 0 0 44 0 44 0 0
23-15-32.028000,65 44 0 0 0 44 0 45
23-15-32.029000,0 0 0 0 0 0 0 0
23-15-32.031000,0 0 44 0 0 0 0 44
23-15-32.032000,0 0 0 44 0 0 0 0
23-15-32.032000,55 0 48 0 0 45 0 44
23-15-32.036000,"48 44""6 47"""
23-15-32.036000,"8 51"""
23-15-32.038000,"5 51"""
23-15-32.039000,"7 53"""
23-15-32.039000,"1 44"""
23-15-32.039000,"3 48"""
23-15-32.044000,"6 47"""
23-15-32.060000, 0 0 0 57 62 0 0 0
23-15-32.061000,0 0 0 0 0 0 0 0
23-15-32.062000,0 0 0 0 0 44 0 45
23-15-32.062000,0 0 0 0 0 0 0 0
23-15-32.063000,0 0 44 0 0 0 44 44
23-15-32.064000,49 44 0 0 0 0 0 0
23-15-32.068000,55 46 48 0 0 45 0 44
23-15-32.069000,"48 44 4""1 44"""
23-15-32.070000,"2 45"""
23-15-32.072000,"5 51"""
23-15-32.072000,"7 53"""
23-15-32.073000,"4 49"""
23-15-32.073000,"3 48"""
23-15-32.073000,"6 47"""
23-15-32.085000,"1 44"""
23-15-32.096000, 0 0 0 0 62 0 0 0
23-15-32.101000,46 0 0 0 44 0 0 0
23-15-32.102000,0 44 0 44 0 44 0 0
23-15-32.102000,0 0 0 0 0 0 0 0
23-15-32.104000,0 0 0 0 0 0 0 0
23-15-32.104000,49 44 0 44 0 0 0 0
23-15-32.105000,0 0 0 0 0 0 0 0
23-15-32.106000,"0 0 0 0 0 0 ""2 45"""
23-15-32.106000,"5 51"""
23-15-32.107000,"4 49"""
23-15-32.107000,"3 48"""
23-15-32.112000,"6 47"""
23-15-32.123000,"7 53"""
23-15-32.124000,"1 44"""
23-15-32.133000,"8 51"""
23-15-32.134000,"2 45"""
23-15-32.134000,"5 51"""
23-15-32.139000, 0 0 0 0 63 0 55 0
23-15-32.140000,46 0 0 0 44 0 0 0
23-15-32.147000,0 0 0 0 0 0 0 0
23-15-32.148000,0 44 0 0 44 0 0 0
23-15-32.149000,61 0 44 0 0 0 44 44
23-15-32.149000,49 0 0 44 0 0 0 0
23-15-32.150000,0 0 48 0 0 45 0 0
23-15-32.150000,"0 0 46 ""4 49"""
23-15-32.151000,"1 44"""
23-15-32.152000,"3 48"""
23-15-32.152000,"6 47"""
23-15-32.153000,"8 51"""
23-15-32.162000,"2 45"""
23-15-32.164000,"5 51"""
23-15-32.165000,"4 49"""
23-15-32.172000,"1 44"""
23-15-32.177000, 0 0 63 0 0 0 0 0
23-15-32.183000,46 0 44 0 44 0 0 0
23-15-32.183000,0 0 0 0 0 0 0 0
23-15-32.184000,0 0 0 0 44 0 0 0
23-15-32.185000,62 44 0 0 0 0 0 0
23-15-32.185000,0 44 0 44 0 0 0 0
23-15-32.186000,0 0 0 0 0 0 0 0
23-15-32.188000,"0 0 46 0 0 4""3 48"""
23-15-32.189000,"6 47"""
23-15-32.189000,"8 51"""
23-15-32.193000,"2 46"""
23-15-32.194000,"4 49"""
23-15-32.198000,"1 44"""
23-15-32.204000,"3 48"""
23-15-32.217000, 0 0 63 57 0 48 0 0
23-15-32.225000,46 0 44 0 0 0 0 44
23-15-32.227000,64 0 0 44 0 44 0 0
23-15-32.229000,0 0 0 0 0 0 0 0
23-15-32.230000,0 0 0 0 0 0 0 0
23-15-32.236000,0 0 0 0 0 0 0 0
23-15-32.237000,0 0 0 0 0 0 0 0
23-15-32.239000,"0 0 46 51 0 ""8 52"""
23-15-32.263000,"5 51"""
23-15-32.264000,"4 49"""
23-15-32.264000,"3 48"""
23-15-32.265000, 0 0 0 0 0 0 0 0
23-15-32.268000,0 0 0 0 0 0 0 0
23-15-32.268000,0 0 0 44 0 0 0 0
23-15-32.269000,0 0 0 0 44 0 0 0
23-15-32.269000,0 0 0 0 0 0 0 0
23-15-32.269000,0 0 0 0 0 0 0 0
23-15-32.270000,0 0 0 0 0 0 0 0
23-15-32.275000,"0 44 46 51 0 0 0 0""8 51"""
23-15-32.276000,"1 44"""
23-15-32.276000,"5 51"""
23-15-32.277000,"7 53"""
23-15-32.277000,"2 45"""
23-15-32.278000,"3 48"""
23-15-32.279000,"4 49"""
23-15-32.279000,"6 48"""
23-15-32.283000,"8 51"""
23-15-32.285000,"1 44"""
23-15-32.287000,"5 51"""
23-15-32.287000,"7 53"""
23-15-32.297000, 0 0 0 56 0 0 0 0
23-15-32.300000,0 0 0 0 0 0 0 0
23-15-32.301000,0 0 0 0 0 0 0 0
23-15-32.301000,0 0 0 0 44 0 0 0
23-15-32.302000,0 0 0 0 0 0 44 44
23-15-32.302000,0 0 0 44 0 0 0 0
23-15-32.302000,0 46 48 0 0 0 0 44
23-15-32.303000,"48 44 46 51 0""3 48"""
23-15-32.307000,"4 49"""
23-15-32.308000,"6 47"""
23-15-32.315000,"8 51"""
23-15-32.319000,"1 44"""
23-15-32.321000,"2 45"""
23-15-32.324000,"3 48"""
23-15-32.340000, 0 0 0 0 62 0 0 0
23-15-32.345000,46 0 0 44 0 44 0 0
23-15-32.346000,0 44 0 44 0 44 0 0
23-15-32.346000,57 44 0 0 0 0 0 0
23-15-32.347000,0 0 0 0 0 0 0 0
23-15-32.350000,49 0 0 44 0 0 0 0
23-15-32.351000,0 0 0 0 0 0 0 0
23-15-32.351000,"48 0 46 51""4 49"""
23-15-32.354000,"1 45"""
23-15-32.354000,"6 47"""
23-15-32.355000,"5 51"""
23-15-32.355000,"8 51"""
23-15-32.356000,"2 45"""
23-15-32.356000,"7 53"""
23-15-32.357000,"3 48"""
23-15-32.362000,"4 49"""
23-15-32.374000,"1 44"""
23-15-32.379000, 0 0 0 56 0 48 0 0
23-15-32.380000,0 0 0 0 44 0 0 0
23-15-32.381000,0 0 0 44 0 44 0 0
23-15-32.384000,0 44 0 0 44 0 0 0
23-15-32.385000,62 0 0 0 0 0 44 0
23-15-32.386000,0 44 0 44 0 0 0 0
23-15-32.387000,55 0 48 0 0 45 0 44
23-15-32.388000,"0 0 46""6 47"""
23-15-32.388000,"2 45"""
23-15-32.389000,"8 51"""
23-15-32.390000,"5 51"""
23-15-32.390000,"7 53"""
23-15-32.391000,"3 48"""
23-15-32.394000,"4 49"""
23-15-32.399000,"1 44"""
23-15-32.402000,"6 47"""
23-15-32.420000, 0 47 0 0 62 48 0 0
23-15-32.421000,0 0 0 0 0 0 0 0
23-15-32.422000,65 0 0 44 0 44 0 0
23-15-32.423000,0 44 0 0 44 0 0 0
23-15-32.423000,0 0 0 0 0 0 44 44
23-15-32.424000,49 44 0 44 0 0 0 0
23-15-32.424000,55 0 48 0 0 45 0 44
23-15-32.426000,"0 0 ""1 44"""
23-15-32.433000,"8 51"""
23-15-32.433000,"5 51"""
23-15-32.434000,"7 53"""
23-15-32.434000,"3 48"""
23-15-32.435000,"6 47"""
23-15-32.441000,"2 45"""
23-15-32.453000,"1 44"""
23-15-32.454000,"8 53"""
23-15-32.457000, 0 47 0 0 62 0 0 0
23-15-32.457000,0 0 0 0 44 0 46 0
23-15-32.460000,0 0 0 0 0 0 0 0
23-15-32.461000,0 0 0 0 0 0 0 0
23-15-32.466000,0 0 0 0 0 0 0 0
23-15-32.466000,49 44 0 44 0 0 0 0
23-15-32.467000,0 0 0 0 0 0 0 44
23-15-32.467000,"0 0 46 0 0 44""5 51"""
23-15-32.468000,"7 53"""
23-15-32.469000,"3 48"""
23-15-32.470000,"4 49"""
23-15-32.474000,"6 47"""
23-15-32.478000,"2 45"""
23-15-32.479000,"1 44"""
23-15-32.480000,"8 51"""
23-15-32.486000,"5 51"""
23-15-32.499000, 0 0 0 0 63 0 55 0
23-15-32.509000,0 0 44 44 0 44 46 44
23-15-32.510000,0 0 0 0 0 0 0 0
23-15-32.511000,57 0 0 0 44 0 0 0
23-15-32.511000,62 0 0 0 0 0 44 44
23-15-32.512000,49 0 0 44 0 0 0 0
23-15-32.513000,0 0 0 0 0 0 0 0
23-15-32.513000,"0 0 46 ""1 44"""
23-15-32.516000,"3 48"""
23-15-32.517000,"4 49"""
23-15-32.519000,"6 47"""
23-15-32.520000,"2 45"""
23-15-32.520000,"7 53"""
23-15-32.521000,"5 51"""
23-15-32.522000,"8 51"""
23-15-32.538000, 0 0 0 0 0 0 0 0
23-15-32.540000,0 0 0 44 0 44 0 0
23-15-32.541000,0 0 0 0 0 0 0 0
23-15-32.542000,0 0 0 0 44 0 0 0
23-15-32.543000,62 0 0 0 0 0 44 0
23-15-32.544000,0 0 0 44 0 0 0 0
23-15-32.545000,0 46 48 0 0 45 0 0
23-15-32.545000,"0 44 46 51 0""4 49"""
23-15-32.546000,"6 47"""
23-15-32.547000,"2 45"""
23-15-32.548000,"7 55"""
23-15-32.553000,"8 51"""
23-15-32.557000,"3 48"""
23-15-32.562000,"4 49"""
23-15-32.575000, 0 0 0 0 0 0 0 0
23-15-32.582000,0 0 0 0 0 0 0 0
23-15-32.583000,0 44 0 44 0 44 0 0
23-15-32.583000,0 0 0 0 0 0 0 0
23-15-32.584000,0 0 0 0 0 0 0 0
23-15-32.585000,0 0 0 0 0 0 0 0
23-15-32.586000,0 46 48 0 0 45 0 44
23-15-32.587000,"0 44 0 51 0 45""2 45"""
23-15-32.587000,"7 53"""
23-15-32.588000,"4 49"""
23-15-32.588000,"8 51"""
23-15-32.589000,"5 51"""
23-15-32.589000,"3 48"""
23-15-32.602000,"1 44"""
23-15-32.617000, 0 0 0 56 62 0 0 0
23-15-32.618000,0 0 0 0 0 0 0 0
23-15-32.619000,0 44 0 44 0 0 0 0
23-15-32.620000,0 0 0 0 0 0 0 0
23-15-32.620000,0 0 0 0 0 0 44 44
23-15-32.621000,0 0 0 0 0 0 0 0
23-15-32.637000,0 46 48 0 0 0 0 44
23-15-32.638000,"0 44 46 51 0""7 53"""
23-15-32.638000,"8 51"""
23-15-32.639000,"3 48"""
23-15-32.640000,"5 51"""
23-15-32.643000,"4 49"""
23-15-32.650000,"1 44"""
23-15-32.651000,"6 47"""
23-15-32.651000,"2 45"""
23-15-32.652000,"7 53"""
23-15-32.660000, 0 0 0 0 62 0 0 0
23-15-32.669000,46 0 0 0 44 0 0 0
23-15-32.669000,0 0 0 0 0 0 0 0
23-15-32.670000,57 44 0 0 44 0 0 0
23-15-32.671000,0 0 0 0 0 0 0 0
23-15-32.671000,49 44 0 44 0 0 0 0
23-15-32.672000,0 0 0 0 0 45 0 44
23-15-32.672000,"0 0 0 0 0 ""4 49"""
23-15-32.673000,"1 44"""
23-15-32.673000,"3 48"""
23-15-32.674000,"6 47"""
23-15-32.675000,"2 45"""
23-15-32.676000,"7 53"""
23-15-32.681000,"8 51"""
23-15-32.694000,"5 51"""
23-15-32.698000, 0 0 0 0 0 0 0 0
23-15-32.699000,46 0 0 0 44 0 0 0
23-15-32.700000,0 0 0 0 0 0 0 0
23-15-32.700000,0 44 0 0 44 0 0 0
23-15-32.701000,62 0 0 0 0 0 44 44
23-15-32.701000,0 44 0 44 0 0 0 0
23-15-32.702000,0 0 48 0 0 45 0 0
23-15-32.702000,"0 0 46 51 ""4 49"""
23-15-32.705000,"1 44"""
23-15-32.708000,"3 48"""
23-15-32.709000,"2 45"""
23-15-32.710000,"6 47"""
23-15-32.710000,"5 51"""
23-15-32.716000,"7 53"""
23-15-32.720000,"8 51"""
23-15-32.722000,"4 49"""
23-15-32.736000, 0 0 0 0 0 0 0 0
23-15-32.737000,0 0 0 0 0 0 0 0
23-15-32.738000,0 0 0 0 0 0 0 0
23-15-32.739000,0 0 0 0 44 0 0 0
23-15-32.739000,62 44 0 0 0 0 0 0
23-15-32.744000,0 0 0 0 0 0 0 0
23-15-32.746000,0 46 48 0 0 45 0 44
23-15-32.747000,"0 44 46 0 0 44""2 45"""
23-15-32.748000,"5 51"""
23-15-32.749000,"7 53"""
23-15-32.753000,"8 51"""
23-15-32.755000,"4 49"""
23-15-32.776000, 0 0 0 0 0 0 0 0
23-15-32.779000,0 0 0 0 0 0 0 0
23-15-32.780000,0 0 0 0 0 0 0 0
23-15-32.783000,0 0 0 0 44 0 0 0
23-15-32.784000,0 0 0 0 0 0 44 44
23-15-32.784000,0 0 0 0 0 0 0 0
23-15-32.784000,0 46 0 0 0 0 0 44
23-15-32.785000,"0 44 0 51 0 0 0 ""1 44"""
23-15-32.785000,"2 45"""
23-15-32.788000,"3 48"""
23-15-32.788000,"5 51"""
23-15-32.789000,"7 53"""
23-15-32.789000,"4 49"""
23-15-32.790000,"8 51"""
23-15-32.791000,"6 47"""
23-15-32.805000,"1 44"""
23-15-32.820000, 0 0 0 0 62 0 0 0
23-15-32.822000,46 0 0 0 44 0 0 0
23-15-32.822000,0 0 0 0 0 0 0 0
23-15-32.823000,57 44 0 0 44 0 0 0
23-15-32.823000,0 0 0 0 0 0 44 44
23-15-32.824000,49 44 0 44 0 0 0 0
23-15-32.825000,0 0 0 0 0 45 0 44
23-15-32.826000,"48 44 46""2 45"""
23-15-32.827000,"5 51"""
23-15-32.827000,"7 53"""
23-15-32.830000,"3 48"""
23-15-32.833000,"4 49"""
23-15-32.833000,"6 47"""
23-15-32.838000,"1 44"""
23-15-32.839000,"8 51"""
23-15-32.843000,"2 45"""
23-15-32.846000,"5 51"""
23-15-32.862000, 0 0 0 0 63 0 55 0
23-15-32.864000,46 0 0 0 44 0 0 0
23-15-32.865000,0 0 0 0 0 0 0 0
23-15-32.865000,57 0 0 0 44 0 0 0
23-15-32.866000,61 0 0 0 0 0 44 44
23-15-32.867000,49 0 0 44 0 0 0 0
23-15-32.868000,0 0 0 0 0 0 0 0
23-15-32.868000,"0 0 46 51 ""1 44"""
23-15-32.869000,"3 48"""
23-15-32.869000,"4 49"""
23-15-32.876000,"6 46"""
23-15-32.877000,"2 45"""
23-15-32.880000,"8 51"""
23-15-32.897000, 0 0 0 0 0 0 0 0
23-15-32.898000,46 0 0 0 44 0 46 0
23-15-32.898000,0 0 0 0 0 0 0 0
23-15-32.899000,0 0 0 0 0 0 0 0
23-15-32.900000,0 0 0 0 0 0 0 0
23-15-32.900000,0 44 0 44 0 0 0 0
23-15-32.901000,0 0 0 0 0 0 0 0
23-15-32.902000,"0 0 46 51 0 44 0""4 49"""
23-15-32.902000,"2 45"""
23-15-32.903000,"6 47"""
23-15-32.907000,"5 51"""
23-15-32.909000,"7 53"""
23-15-32.913000,"8 51"""
23-15-32.924000,"4 49"""
23-15-32.937000, 0 0 0 0 0 0 0 0
23-15-32.938000,0 0 0 0 0 0 46 44
23-15-32.939000,0 0 0 0 0 0 0 0
23-15-32.940000,0 0 0 0 44 0 0 0
23-15-32.940000,0 44 0 0 0 0 0 44
23-15-32.946000,0 0 0 44 0 0 0 0
23-15-32.947000,0 0 0 0 0 45 0 44
23-15-32.947000,"0 0 0 51 0 44""2 45"""
23-15-32.948000,"6 47"""
23-15-32.948000,"7 53"""
23-15-32.949000,"4 49"""
23-15-32.949000,"8 51"""
23-15-32.950000,"5 51"""
23-15-32.951000,"3 48"""
23-15-32.953000,"1 44"""
23-15-32.961000,"2 45"""
23-15-32.963000,"6 47"""
23-15-32.978000, 0 0 0 56 62 48 0 0
23-15-32.979000,0 0 0 0 0 0 46 44
23-15-32.979000,0 0 0 44 0 44 0 0
23-15-32.980000,0 0 0 0 0 0 0 0
23-15-32.981000,0 0 0 0 0 0 44 44
23-15-32.982000,49 0 0 44 0 0 0 0
23-15-32.983000,0 0 0 0 0 45 0 44
23-15-32.984000,"0 0 0 51""8 51"""
23-15-32.985000,"3 48"""
23-15-32.985000,"5 51"""
23-15-32.986000,"4 49"""
23-15-32.986000,"1 44"""
23-15-32.990000,"6 47"""
23-15-32.995000,"2 45"""
23-15-33.007000,"7 53"""
23-15-33.016000, 0 0 0 0 62 0 0 0
23-15-33.017000,0 0 0 0 0 0 46 44
23-15-33.021000,0 0 0 0 0 0 0 0
23-15-33.022000,57 0 0 0 44 0 0 0
23-15-33.023000,0 0 0 0 0 0 0 0
23-15-33.025000,49 0 0 44 0 0 0 0
23-15-33.027000,0 0 48 0 0 45 0 44
23-15-33.027000,"0 0 0 0 0 0""3 48"""
23-15-33.028000,"5 51"""
23-15-33.028000,"2 45"""
23-15-33.029000,"4 49"""
23-15-33.035000,"1 44"""
23-15-33.035000,"6 47"""
23-15-33.036000,"7 53"""
23-15-33.038000,"8 51"""
23-15-33.045000,"3 48"""
23-15-33.057000,"5 51"""
23-15-33.059000, 0 0 0 0 0 0 0 0
23-15-33.060000,0 0 44 44 0 44 0 0
23-15-33.062000,0 0 0 44 0 0 0 0
23-15-33.071000,0 0 0 0 44 0 0 0
23-15-33.071000,61 0 0 0 0 0 44 44
23-15-33.074000,0 0 44 44 0 0 0 0
23-15-33.089000,55 46 48 0 0 45 0 0
23-15-33.090000,"0 44 46""2 45"""
23-15-33.090000,"4 49"""
23-15-33.092000,"1 44"""
23-15-33.093000,"6 47"""
23-15-33.094000,"5 51"""
23-15-33.095000,"7 53"""
23-15-33.100000,"3 48"""
23-15-33.101000,"8 51"""
23-15-33.101000,"2 45"""
23-15-33.102000,"1 44"""
23-15-33.102000, 0 0 63 56 0 48 0 0
23-15-33.103000,46 0 44 44 0 44 0 0
23-15-33.103000,0 0 0 44 0 0 0 0
23-15-33.105000,0 0 0 0 0 0 0 0
23-15-33.106000,0 0 0 0 0 0 0 0
23-15-33.106000,0 0 44 44 0 0 0 0
23-15-33.107000,55 0 48 0 0 45 0 44
23-15-33.121000,"48 0 46""6 47"""
23-15-33.122000,"5 51"""
23-15-33.122000,"7 53"""
23-15-33.123000,"3 48"""
23-15-33.123000,"8 51"""
23-15-33.124000,"2 45"""
23-15-33.124000,"1 44"""
23-15-33.126000,"6 46"""
23-15-33.140000, 0 0 0 0 62 48 0 0
23-15-33.143000,46 0 44 0 0 44 0 0
23-15-33.144000,0 0 0 44 0 0 0 0
23-15-33.144000,0 0 0 0 0 0 0 0
23-15-33.145000,0 0 0 0 0 0 44 44
23-15-33.145000,49 0 44 44 0 0 0 0
23-15-33.146000,55 46 48 0 0 45 0 44
23-15-33.149000,"48 44""1 44"""
23-15-33.150000,"2 45"""
23-15-33.150000,"3 48"""
23-15-33.151000,"5 51"""
23-15-33.155000,"7 53"""
23-15-33.156000,"4 49"""
23-15-33.157000,"8 51"""
23-15-33.157000,"6 47"""
23-15-33.164000,"1 44"""
23-15-33.177000, 0 0 0 0 62 0 0 0
23-15-33.186000,46 0 0 0 44 0 0 0
23-15-33.187000,0 0 0 0 0 0 0 0
23-15-33.188000,0 0 0 0 0 0 0 0
23-15-33.188000,0 0 0 0 0 0 0 0
23-15-33.189000,49 44 44 44 0 0 0 0
23-15-33.189000,0 0 0 0 0 0 0 44
23-15-33.190000,"0 44 46 51 0 ""2 45"""
23-15-33.191000,"5 51"""
23-15-33.193000,"7 53"""
23-15-33.194000,"3 48"""
23-15-33.194000,"6 47"""
23-15-33.198000,"1 44"""
23-15-33.199000,"8 51"""
23-15-33.201000,"2 45"""
23-15-33.208000,"5 51"""
23-15-33.221000, 0 0 0 0 63 0 55 0
23-15-33.221000,46 0 0 0 44 0 0 0
23-15-33.222000,0 0 0 0 0 0 0 0
23-15-33.226000,0 0 0 0 0 0 0 0
23-15-33.227000,61 0 0 0 0 0 44 44
23-15-33.227000,49 0 44 44 0 0 0 0
23-15-33.228000,0 0 0 0 0 0 0 0
23-15-33.228000,"0 0 46 0 0 ""1 44"""
23-15-33.231000,"3 48"""
23-15-33.231000,"4 49"""
23-15-33.231000,"6 47"""
23-15-33.235000,"2 45"""
23-15-33.236000,"7 53"""
23-15-33.250000,"5 51"""
23-15-33.251000,"8 51"""
23-15-33.263000,"1 44"""
23-15-33.264000,"3 48"""
23-15-33.265000, 0 0 0 0 0 48 0 0
23-15-33.266000,46 0 0 0 44 0 46 0
23-15-33.268000,0 0 0 0 44 0 0 0
23-15-33.270000,0 0 44 0 0 0 0 0
23-15-33.270000,62 44 0 0 0 0 44 0
23-15-33.271000,0 0 44 44 0 0 0 0
23-15-33.272000,0 0 0 0 0 45 0 0
23-15-33.272000,"0 0 46 51""4 49"""
23-15-33.273000,"6 47"""
23-15-33.273000,"5 51"""
23-15-33.274000,"2 45"""
23-15-33.275000,"8 51"""
23-15-33.276000,"7 53"""
23-15-33.278000,"1 44"""
23-15-33.288000,"4 51"""
23-15-33.300000, 0 0 63 56 0 48 0 0
23-15-33.301000,46 0 0 0 0 44 46 44
23-15-33.302000,0 0 0 0 0 0 0 0
23-15-33.303000,0 0 44 0 44 0 0 0
23-15-33.307000,0 0 0 0 0 0 0 44
23-15-33.307000,0 0 44 44 0 0 0 0
23-15-33.321000,55 46 0 0 0 45 0 44
23-15-33.322000,"48 44""6 47"""
23-15-33.323000,"3 48"""
23-15-33.323000,"8 51"""
23-15-33.325000,"5 51"""
23-15-33.326000,"7 53"""
23-15-33.327000,"1 44"""
23-15-33.327000,"6 47"""
23-15-33.338000, 0 47 62 56 0 48 0 0
23-15-33.339000,0 0 0 0 0 0 0 0
23-15-33.339000,0 0 0 0 0 0 0 0
23-15-33.340000,0 0 0 0 0 0 0 0
23-15-33.355000,0 0 0 0 0 0 44 44
23-15-33.355000,49 44 44 0 0 0 0 0
23-15-33.356000,55 0 0 0 0 45 0 44
23-15-33.356000,"48 44 46 ""1 45"""
23-15-33.356000,"2 45"""
23-15-33.357000,"8 51"""
23-15-33.357000,"5 51"""
23-15-33.359000,"7 53"""
23-15-33.359000,"4 49"""
23-15-33.366000,"6 46"""
23-15-33.367000,"1 44"""
23-15-33.375000, 0 0 0 0 73 0 0 0
23-15-33.377000,46 0 0 0 44 0 0 0
23-15-33.378000,0 0 0 0 0 0 0 0
23-15-33.378000,0 0 0 0 0 0 0 0
23-15-33.379000,0 0 0 0 0 0 0 0
23-15-33.379000,49 44 0 44 0 0 0 0
23-15-33.380000,0 0 0 0 0 0 0 0
23-15-33.381000,"0 0 0 0 0 0 0 0""2 45"""
23-15-33.381000,"3 48"""
23-15-33.381000,"5 51"""
23-15-33.382000,"4 49"""
23-15-33.392000,"6 46"""
23-15-33.394000,"7 53"""
23-15-33.397000,"1 44"""
23-15-33.398000,"8 51"""
23-15-33.401000,"2 45"""
23-15-33.405000,"3 48"""
23-15-33.405000,"5 51"""
23-15-33.419000, 0 0 0 0 62 0 0 0
23-15-33.419000,46 0 0 0 44 0 0 0
23-15-33.420000,64 44 0 0 44 0 0 0
23-15-33.434000,58 44 44 0 44 0 0 0
23-15-33.434000,0 0 0 0 0 0 44 44
23-15-33.435000,49 0 44 44 0 0 0 0
23-15-33.435000,0 0 0 0 0 45 0 0
23-15-33.436000,"0 0 0""4 49"""
23-15-33.436000,"6 47"""
23-15-33.437000,"5 51"""
23-15-33.437000,"1 44"""
23-15-33.438000,"2 45"""
23-15-33.438000,"7 53"""
23-15-33.439000,"3 48"""
23-15-33.440000,"8 51"""
23-15-33.450000,"4 49"""
23-15-33.459000, 0 0 0 0 62 0 0 0
23-15-33.462000,46 0 0 0 44 0 0 0
23-15-33.478000,64 44 0 0 44 0 0 0
23-15-33.479000,58 44 44 0 44 0 0 0
23-15-33.479000,0 0 0 0 0 0 0 0
23-15-33.480000,49 44 44 44 0 0 0 0
23-15-33.481000,0 0 0 0 0 45 0 44
23-15-33.482000,"0 0 0""1 44"""
23-15-33.482000,"2 45"""
23-15-33.483000,"6 46"""
23-15-33.483000,"5 51"""
23-15-33.484000,"7 53"""
23-15-33.484000,"3 48"""
23-15-33.485000,"8 51"""
23-15-33.485000,"4 49"""
23-15-33.499000, 0 0 0 0 0 0 0 0
23-15-33.506000,0 0 0 0 0 0 0 44
23-15-33.507000,0 44 0 0 44 0 0 0
23-15-33.507000,0 44 44 0 44 0 0 0
23-15-33.509000,61 44 0 0 0 0 44 44
23-15-33.510000,0 0 0 0 0 0 0 0
23-15-33.511000,0 0 0 0 0 45 0 44
23-15-33.512000,"0 0 0 51 ""2 45"""
23-15-33.512000,"3 48"""
23-15-33.513000,"5 51"""
23-15-33.513000,"7 53"""
