22-45-50.787000,----------------------------
22-46-05.169000,S 1 	RSSI: 53
22-46-05.175000,[R]: 50 
22-46-05.181000,S 1 	RSSI: 53
22-46-05.183000,[R]: 50 
22-46-05.193000,S 1 	RSSI: 53
22-46-05.197000,[R]: 50 
22-46-05.198000,S 1 	RSSI: 53
22-46-05.209000,[R]: 50 
22-46-05.210000,S 1 	RSSI: 53
22-46-05.213000,[R]: 0 
22-46-05.218000,S 1 	RSSI: 53
22-46-05.221000,[R]: 50 
22-46-05.230000,S 1 	RSSI: 53
22-46-05.233000,[R]: 50 
22-46-05.234000,[R]: 0 
22-46-05.238000,S 1 	RSSI: 53
22-46-05.241000,[R]: 50 
22-46-05.250000,S 1 	RSSI: 53
22-46-05.254000,[R]: 50 
22-46-05.263000,S 1 	RSSI: 53
22-46-05.267000,[R]: 50 
22-46-05.273000,S 1 	RSSI: 53
22-46-05.279000,[R]: 50 
22-46-05.280000,S 1 	RSSI: 53
22-46-05.283000,[R]: 0 
22-46-05.288000,S 1 	RSSI: 53
22-46-05.291000,[R]: 50 
22-46-05.300000,S 1 	RSSI: 53
22-46-05.303000,[R]: 50 
22-46-05.304000,[R]: 0 
22-46-05.308000,S 1 	RSSI: 53
22-46-05.311000,[R]: 50 
22-46-05.321000,S 1 	RSSI: 53
22-46-05.323000,[R]: 50 
22-46-05.333000,S 1 	RSSI: 53
22-46-05.337000,[R]: 50 
22-46-05.340000,S 1 	RSSI: 53
22-46-05.349000,[R]: 50 
22-46-05.362000,S 1 	RSSI: 53
22-46-05.362000,[R]: 0 
22-46-05.363000,S 1 	RSSI: 53
22-46-05.363000,[R]: 50 
22-46-05.370000,S 1 	RSSI: 53
22-46-05.373000,[R]: 50 
22-46-05.374000,[R]: 0 
22-46-05.378000,S 1 	RSSI: 53
22-46-05.382000,[R]: 50 
22-46-05.391000,S 1 	RSSI: 53
22-46-05.394000,[R]: 50 
22-46-05.403000,S 1 	RSSI: 53
22-46-05.407000,[R]: 50 
22-46-05.409000,S 1 	RSSI: 53
22-46-05.420000,[R]: 50 
22-46-05.421000,S 1 	RSSI: 53
22-46-05.424000,[R]: 0 
22-46-05.428000,S 1 	RSSI: 53
22-46-05.431000,[R]: 50 
22-46-05.441000,S 1 	RSSI: 53
22-46-05.444000,[R]: 50 
22-46-05.444000,[R]: 0 
22-46-05.449000,S 1 	RSSI: 53
22-46-05.452000,[R]: 50 
22-46-05.461000,S 1 	RSSI: 53
22-46-05.464000,[R]: 50 
22-46-05.474000,S 1 	RSSI: 53
22-46-05.478000,[R]: 50 
22-46-05.483000,S 1 	RSSI: 53
22-46-05.490000,[R]: 50 
22-46-05.490000,S 1 	RSSI: 53
22-46-05.494000,[R]: 0 
22-46-05.499000,S 1 	RSSI: 53
22-46-05.501000,[R]: 50 
22-46-05.511000,S 1 	RSSI: 53
22-46-05.514000,[R]: 50 
22-46-05.515000,[R]: 0 
22-46-05.519000,S 1 	RSSI: 53
22-46-05.522000,[R]: 50 
22-46-05.531000,S 1 	RSSI: 53
22-46-05.534000,[R]: 50 
22-46-05.544000,S 1 	RSSI: 53
22-46-05.546000,[R]: 50 
22-46-05.556000,S 1 	RSSI: 53
22-46-05.558000,[R]: 50 
22-46-05.563000,[R]: 0 
22-46-05.567000,S 1 	RSSI: 53
22-46-05.570000,[R]: 50 
22-46-05.580000,S 1 	RSSI: 53
22-46-05.583000,[R]: 50 
22-46-05.584000,[R]: 0 
22-46-05.588000,S 1 	RSSI: 53
22-46-05.591000,[R]: 50 
22-46-05.600000,S 1 	RSSI: 53
22-46-05.603000,[R]: 50 
22-46-05.613000,S 1 	RSSI: 53
22-46-05.617000,[R]: 50 
22-46-05.619000,S 1 	RSSI: 53
22-46-05.630000,[R]: 50 
22-46-05.631000,S 1 	RSSI: 53
22-46-05.633000,[R]: 0 
22-46-05.637000,S 1 	RSSI: 53
22-46-05.642000,[R]: 50 
22-46-05.650000,S 1 	RSSI: 53
22-46-05.653000,[R]: 50 
22-46-05.654000,[R]: 0 
22-46-05.658000,S 1 	RSSI: 53
22-46-05.661000,[R]: 50 
22-46-05.670000,S 1 	RSSI: 53
22-46-05.673000,[R]: 50 
22-46-05.683000,S 1 	RSSI: 53
22-46-05.687000,[R]: 50 
22-46-05.693000,S 1 	RSSI: 53
22-46-05.699000,[R]: 50 
22-46-05.700000,S 1 	RSSI: 53
22-46-05.703000,[R]: 0 
22-46-05.708000,S 1 	RSSI: 53
22-46-05.713000,[R]: 50 
22-46-05.723000,[R]: 50 
22-46-05.724000,[R]: 0 
22-46-05.728000,S 1 	RSSI: 53
22-46-05.733000,[R]: 50 
22-46-05.740000,S 1 	RSSI: 53
22-46-05.744000,[R]: 50 
22-46-05.753000,S 1 	RSSI: 53
22-46-05.758000,[R]: 50 
22-46-05.761000,S 1 	RSSI: 53
22-46-05.769000,[R]: 50 
22-46-05.770000,S 1 	RSSI: 53
22-46-05.774000,[R]: 0 
22-46-05.778000,S 1 	RSSI: 53
22-46-05.781000,[R]: 50 
22-46-05.794000,[R]: 50 
22-46-05.794000,[R]: 0 
22-46-05.799000,S 1 	RSSI: 53
22-46-05.802000,[R]: 50 
22-46-05.811000,S 1 	RSSI: 53
22-46-05.814000,[R]: 50 
22-46-05.824000,S 1 	RSSI: 53
22-46-05.828000,[R]: 50 
22-46-05.828000,S 1 	RSSI: 53
22-46-05.840000,[R]: 50 
22-46-05.840000,S 1 	RSSI: 53
22-46-05.844000,[R]: 0 
22-46-05.849000,S 1 	RSSI: 53
22-46-05.851000,[R]: 50 
22-46-05.861000,S 1 	RSSI: 53
22-46-05.864000,[R]: 50 
22-46-05.865000,[R]: 0 
22-46-05.869000,S 1 	RSSI: 53
22-46-05.872000,[R]: 50 
22-46-05.881000,S 1 	RSSI: 53
22-46-05.884000,[R]: 50 
22-46-05.894000,S 1 	RSSI: 53
22-46-05.898000,[R]: 50 
22-46-05.900000,S 1 	RSSI: 53
22-46-05.910000,[R]: 50 
22-46-05.911000,S 1 	RSSI: 53
22-46-05.914000,[R]: 0 
22-46-05.919000,S 1 	RSSI: 53
22-46-05.921000,[R]: 50 
22-46-05.931000,S 1 	RSSI: 53
22-46-05.940000,[R]: 50 
22-46-05.940000,[R]: 0 
22-46-05.941000,S 1 	RSSI: 53
22-46-05.942000,[R]: 50 
22-46-05.950000,S 1 	RSSI: 53
22-46-05.953000,[R]: 50 
22-46-05.963000,S 1 	RSSI: 53
22-46-05.967000,[R]: 50 
22-46-05.973000,S 1 	RSSI: 53
22-46-05.979000,[R]: 50 
22-46-05.980000,S 1 	RSSI: 53
22-46-05.983000,[R]: 0 
22-46-05.987000,S 1 	RSSI: 53
22-46-05.990000,[R]: 50 
22-46-06.000000,S 1 	RSSI: 53
22-46-06.003000,[R]: 50 
22-46-06.004000,[R]: 0 
22-46-06.008000,S 1 	RSSI: 53
22-46-06.011000,[R]: 50 
22-46-06.020000,S 1 	RSSI: 53
22-46-06.023000,[R]: 50 
22-46-06.033000,S 1 	RSSI: 53
22-46-06.038000,[R]: 50 
22-46-06.042000,S 1 	RSSI: 53
22-46-06.049000,[R]: 50 
22-46-06.053000,S 1 	RSSI: 53
22-46-06.054000,[R]: 0 
22-46-06.058000,S 1 	RSSI: 53
22-46-06.072000,[R]: 50 
22-46-06.073000,S 1 	RSSI: 53
22-46-06.073000,[R]: 50 
22-46-06.075000,[R]: 0 
22-46-06.078000,S 1 	RSSI: 53
22-46-06.081000,[R]: 50 
22-46-06.090000,S 1 	RSSI: 53
22-46-06.097000,[R]: 50 
22-46-06.103000,S 1 	RSSI: 53
22-46-06.106000,[R]: 50 
22-46-06.119000,[R]: 50 
22-46-06.120000,S 1 	RSSI: 53
22-46-06.123000,[R]: 0 
22-46-06.128000,S 1 	RSSI: 53
22-46-06.131000,[R]: 50 
22-46-06.140000,S 1 	RSSI: 53
22-46-06.143000,[R]: 50 
22-46-06.144000,[R]: 0 
22-46-06.148000,S 1 	RSSI: 53
22-46-06.157000,[R]: 50 
22-46-06.161000,S 1 	RSSI: 53
22-46-06.164000,[R]: 50 
22-46-06.173000,S 1 	RSSI: 53
22-46-06.178000,[R]: 50 
22-46-06.179000,S 1 	RSSI: 53
22-46-06.190000,[R]: 50 
22-46-06.203000,S 1 	RSSI: 53
22-46-06.204000,[R]: 0 
22-46-06.204000,S 1 	RSSI: 53
22-46-06.205000,[R]: 50 
22-46-06.216000,S 1 	RSSI: 53
22-46-06.217000,[R]: 50 
22-46-06.217000,[R]: 0 
22-46-06.219000,S 1 	RSSI: 53
22-46-06.222000,[R]: 50 
22-46-06.231000,S 1 	RSSI: 53
22-46-06.234000,[R]: 50 
22-46-06.244000,S 1 	RSSI: 53
22-46-06.248000,[R]: 50 
22-46-06.252000,S 1 	RSSI: 53
22-46-06.260000,[R]: 50 
22-46-06.261000,S 1 	RSSI: 53
22-46-06.264000,[R]: 0 
22-46-06.271000,[R]: 50 
22-46-06.281000,S 1 	RSSI: 53
22-46-06.288000,[R]: 50 
22-46-06.288000,[R]: 0 
22-46-06.289000,S 1 	RSSI: 53
22-46-06.292000,[R]: 50 
22-46-06.301000,S 1 	RSSI: 53
22-46-06.304000,[R]: 50 
22-46-06.313000,S 1 	RSSI: 53
22-46-06.316000,[R]: 50 
22-46-06.329000,[R]: 50 
22-46-06.330000,S 1 	RSSI: 53
22-46-06.333000,[R]: 0 
22-46-06.337000,S 1 	RSSI: 53
22-46-06.340000,[R]: 50 
22-46-06.350000,S 1 	RSSI: 53
22-46-06.353000,[R]: 50 
22-46-06.354000,[R]: 0 
22-46-06.358000,S 1 	RSSI: 53
22-46-06.362000,[R]: 50 
22-46-06.370000,S 1 	RSSI: 53
22-46-06.373000,[R]: 50 
22-46-06.383000,S 1 	RSSI: 53
22-46-06.386000,[R]: 50 
22-46-06.387000,S 1 	RSSI: 53
22-46-06.399000,[R]: 50 
22-46-06.400000,S 1 	RSSI: 53
22-46-06.403000,[R]: 0 
22-46-06.408000,S 1 	RSSI: 53
22-46-06.411000,[R]: 50 
22-46-06.420000,S 1 	RSSI: 53
22-46-06.424000,[R]: 50 
22-46-06.428000,[R]: 0 
22-46-06.429000,S 1 	RSSI: 53
22-46-06.431000,[R]: 50 
22-46-06.440000,S 1 	RSSI: 53
22-46-06.443000,[R]: 50 
22-46-06.453000,S 1 	RSSI: 53
22-46-06.457000,[R]: 50 
22-46-06.457000,S 1 	RSSI: 53
22-46-06.470000,[R]: 50 
22-46-06.472000,S 1 	RSSI: 53
22-46-06.473000,[R]: 0 
22-46-06.478000,S 1 	RSSI: 53
22-46-06.480000,[R]: 50 
22-46-06.490000,S 1 	RSSI: 53
22-46-06.493000,[R]: 50 
22-46-06.494000,[R]: 0 
22-46-06.498000,S 1 	RSSI: 53
22-46-06.501000,[R]: 50 
22-46-06.511000,S 1 	RSSI: 53
22-46-06.513000,[R]: 50 
22-46-06.523000,S 1 	RSSI: 53
22-46-06.526000,[R]: 50 
22-46-06.535000,S 1 	RSSI: 53
22-46-06.539000,[R]: 50 
22-46-06.544000,[R]: 0 
22-46-06.548000,S 1 	RSSI: 53
22-46-06.551000,[R]: 50 
22-46-06.560000,S 1 	RSSI: 53
22-46-06.566000,[R]: 50 
22-46-06.573000,[R]: 0 
22-46-06.574000,S 1 	RSSI: 53
22-46-06.574000,[R]: 50 
22-46-06.581000,S 1 	RSSI: 53
22-46-06.584000,[R]: 50 
22-46-06.594000,S 1 	RSSI: 53
22-46-06.597000,[R]: 50 
22-46-06.598000,S 1 	RSSI: 53
22-46-06.610000,[R]: 50 
22-46-06.613000,S 1 	RSSI: 53
22-46-06.614000,[R]: 0 
22-46-06.618000,S 1 	RSSI: 53
22-46-06.621000,[R]: 50 
22-46-06.630000,S 1 	RSSI: 53
22-46-06.634000,[R]: 50 
22-46-06.635000,[R]: 0 
22-46-06.639000,S 1 	RSSI: 53
22-46-06.642000,[R]: 50 
22-46-06.651000,S 1 	RSSI: 53
22-46-06.658000,[R]: 50 
22-46-06.664000,S 1 	RSSI: 53
22-46-06.667000,[R]: 50 
22-46-06.669000,S 1 	RSSI: 53
22-46-06.679000,[R]: 50 
22-46-06.680000,S 1 	RSSI: 53
22-46-06.683000,[R]: 0 
22-46-06.687000,S 1 	RSSI: 53
22-46-06.691000,[R]: 50 
22-46-06.700000,S 1 	RSSI: 53
22-46-06.703000,[R]: 50 
22-46-06.704000,[R]: 0 
22-46-06.708000,S 1 	RSSI: 53
22-46-06.713000,[R]: 50 
22-46-06.720000,S 1 	RSSI: 53
22-46-06.723000,[R]: 50 
22-46-06.733000,S 1 	RSSI: 53
22-46-06.737000,[R]: 50 
22-46-06.738000,S 1 	RSSI: 53
22-46-06.749000,[R]: 50 
22-46-06.750000,S 1 	RSSI: 53
22-46-06.753000,[R]: 0 
22-46-06.757000,S 1 	RSSI: 53
22-46-06.760000,[R]: 50 
22-46-06.770000,S 1 	RSSI: 53
22-46-06.773000,[R]: 50 
22-46-06.776000,[R]: 0 
22-46-06.778000,S 1 	RSSI: 53
22-46-06.781000,[R]: 50 
22-46-06.790000,S 1 	RSSI: 53
22-46-06.793000,[R]: 50 
22-46-06.803000,S 1 	RSSI: 53
22-46-06.807000,[R]: 50 
22-46-06.809000,S 1 	RSSI: 53
22-46-06.819000,[R]: 50 
22-46-06.820000,S 1 	RSSI: 53
22-46-06.823000,[R]: 0 
22-46-06.828000,S 1 	RSSI: 53
22-46-06.830000,[R]: 50 
22-46-06.840000,S 1 	RSSI: 53
22-46-06.843000,[R]: 50 
22-46-06.848000,[R]: 0 
22-46-06.848000,S 1 	RSSI: 53
22-46-06.851000,[R]: 50 
22-46-06.861000,S 1 	RSSI: 53
22-46-06.863000,[R]: 50 
22-46-06.873000,S 1 	RSSI: 53
22-46-06.878000,[R]: 50 
22-46-06.880000,S 1 	RSSI: 53
22-46-06.889000,[R]: 50 
22-46-06.890000,S 1 	RSSI: 53
22-46-06.893000,[R]: 0 
22-46-06.901000,[R]: 50 
22-46-06.911000,S 1 	RSSI: 53
22-46-06.913000,[R]: 50 
22-46-06.916000,[R]: 0 
22-46-06.918000,S 1 	RSSI: 53
22-46-06.921000,[R]: 50 
22-46-06.931000,S 1 	RSSI: 53
22-46-06.933000,[R]: 50 
22-46-06.943000,S 1 	RSSI: 53
22-46-06.947000,[R]: 50 
22-46-06.949000,S 1 	RSSI: 53
22-46-06.962000,[R]: 50 
22-46-06.963000,S 1 	RSSI: 53
22-46-06.964000,[R]: 0 
22-46-06.968000,S 1 	RSSI: 53
22-46-06.973000,[R]: 50 
22-46-06.980000,S 1 	RSSI: 53
22-46-06.984000,[R]: 50 
22-46-06.985000,[R]: 0 
22-46-06.989000,S 1 	RSSI: 53
22-46-06.992000,[R]: 50 
22-46-07.001000,S 1 	RSSI: 53
22-46-07.005000,[R]: 50 
22-46-07.014000,S 1 	RSSI: 53
22-46-07.020000,[R]: 50 
22-46-07.020000,S 1 	RSSI: 53
22-46-07.030000,[R]: 50 
22-46-07.030000,S 1 	RSSI: 53
22-46-07.034000,[R]: 0 
22-46-07.038000,S 1 	RSSI: 53
22-46-07.041000,[R]: 50 
22-46-07.050000,S 1 	RSSI: 53
22-46-07.053000,[R]: 50 
22-46-07.054000,[R]: 0 
22-46-07.058000,S 1 	RSSI: 53
22-46-07.061000,[R]: 50 
22-46-07.070000,S 1 	RSSI: 53
22-46-07.073000,[R]: 50 
22-46-07.083000,S 1 	RSSI: 53
22-46-07.087000,[R]: 50 
22-46-07.088000,S 1 	RSSI: 53
22-46-07.098000,[R]: 50 
22-46-07.103000,[R]: 0 
22-46-07.107000,S 1 	RSSI: 53
22-46-07.110000,[R]: 50 
22-46-07.120000,S 1 	RSSI: 53
22-46-07.123000,[R]: 50 
22-46-07.128000,[R]: 0 
22-46-07.130000,S 1 	RSSI: 53
22-46-07.131000,[R]: 50 
22-46-07.140000,S 1 	RSSI: 53
22-46-07.143000,[R]: 50 
22-46-07.153000,S 1 	RSSI: 53
22-46-07.156000,[R]: 50 
22-46-07.157000,S 1 	RSSI: 53
22-46-07.169000,[R]: 50 
22-46-07.170000,S 1 	RSSI: 53
22-46-07.173000,[R]: 0 
22-46-07.178000,S 1 	RSSI: 53
22-46-07.180000,[R]: 50 
22-46-07.190000,S 1 	RSSI: 53
22-46-07.193000,[R]: 50 
22-46-07.203000,[R]: 0 
22-46-07.204000,S 1 	RSSI: 53
22-46-07.204000,[R]: 50 
22-46-07.210000,S 1 	RSSI: 53
22-46-07.215000,[R]: 50 
22-46-07.223000,S 1 	RSSI: 53
22-46-07.227000,[R]: 50 
22-46-07.228000,S 1 	RSSI: 53
22-46-07.239000,[R]: 50 
22-46-07.240000,S 1 	RSSI: 53
22-46-07.243000,[R]: 0 
22-46-07.247000,S 1 	RSSI: 53
22-46-07.250000,[R]: 50 
22-46-07.260000,S 1 	RSSI: 53
22-46-07.263000,[R]: 50 
22-46-07.264000,[R]: 0 
22-46-07.269000,S 1 	RSSI: 53
22-46-07.271000,[R]: 50 
22-46-07.280000,S 1 	RSSI: 53
22-46-07.283000,[R]: 50 
22-46-07.293000,S 1 	RSSI: 53
22-46-07.297000,[R]: 50 
22-46-07.298000,S 1 	RSSI: 53
22-46-07.309000,[R]: 50 
22-46-07.310000,S 1 	RSSI: 53
22-46-07.314000,[R]: 0 
22-46-07.323000,S 1 	RSSI: 53
22-46-07.323000,[R]: 50 
22-46-07.330000,S 1 	RSSI: 53
22-46-07.334000,[R]: 50 
22-46-07.337000,[R]: 0 
22-46-07.339000,S 1 	RSSI: 53
22-46-07.342000,[R]: 50 
22-46-07.351000,S 1 	RSSI: 53
22-46-07.354000,[R]: 50 
22-46-07.363000,S 1 	RSSI: 53
22-46-07.368000,[R]: 50 
22-46-07.369000,S 1 	RSSI: 53
22-46-07.380000,[R]: 50 
22-46-07.380000,S 1 	RSSI: 53
22-46-07.384000,[R]: 0 
22-46-07.388000,S 1 	RSSI: 53
22-46-07.391000,[R]: 50 
22-46-07.401000,S 1 	RSSI: 53
22-46-07.404000,[R]: 50 
22-46-07.405000,[R]: 0 
22-46-07.409000,S 1 	RSSI: 53
22-46-07.412000,[R]: 50 
22-46-07.421000,S 1 	RSSI: 53
22-46-07.424000,[R]: 50 
22-46-07.433000,S 1 	RSSI: 53
22-46-07.436000,[R]: 50 
22-46-07.440000,S 1 	RSSI: 53
22-46-07.449000,[R]: 50 
22-46-07.451000,S 1 	RSSI: 53
22-46-07.453000,[R]: 0 
22-46-07.457000,S 1 	RSSI: 53
22-46-07.462000,[R]: 50 
22-46-07.471000,S 1 	RSSI: 53
22-46-07.473000,[R]: 50 
22-46-07.474000,[R]: 0 
22-46-07.478000,S 1 	RSSI: 53
22-46-07.481000,[R]: 50 
22-46-07.490000,S 1 	RSSI: 53
22-46-07.493000,[R]: 50 
22-46-07.502000,S 1 	RSSI: 53
22-46-07.506000,[R]: 50 
22-46-07.511000,S 1 	RSSI: 53
22-46-07.519000,[R]: 50 
22-46-07.520000,S 1 	RSSI: 53
22-46-07.523000,[R]: 0 
22-46-07.527000,S 1 	RSSI: 53
22-46-07.530000,[R]: 50 
22-46-07.539000,S 1 	RSSI: 53
22-46-07.543000,[R]: 50 
22-46-07.544000,[R]: 0 
22-46-07.548000,S 1 	RSSI: 53
22-46-07.551000,[R]: 50 
22-46-07.560000,S 1 	RSSI: 53
22-46-07.564000,[R]: 50 
22-46-07.572000,S 1 	RSSI: 53
22-46-07.576000,[R]: 50 
22-46-07.577000,S 1 	RSSI: 53
22-46-07.589000,[R]: 50 
22-46-07.590000,S 1 	RSSI: 53
22-46-07.593000,[R]: 0 
22-46-07.598000,S 1 	RSSI: 53
22-46-07.600000,[R]: 50 
22-46-07.610000,S 1 	RSSI: 53
22-46-07.613000,[R]: 50 
22-46-07.616000,[R]: 0 
22-46-07.618000,S 1 	RSSI: 53
22-46-07.621000,[R]: 50 
22-46-07.630000,S 1 	RSSI: 53
22-46-07.634000,[R]: 50 
22-46-07.643000,S 1 	RSSI: 53
22-46-07.647000,[R]: 50 
22-46-07.648000,S 1 	RSSI: 53
22-46-07.660000,[R]: 50 
22-46-07.660000,S 1 	RSSI: 53
22-46-07.663000,[R]: 0 
22-46-07.668000,S 1 	RSSI: 53
22-46-07.670000,[R]: 50 
22-46-07.680000,S 1 	RSSI: 53
22-46-07.686000,[R]: 50 
22-46-07.690000,[R]: 0 
22-46-07.690000,S 1 	RSSI: 53
22-46-07.694000,[R]: 50 
22-46-07.700000,S 1 	RSSI: 53
22-46-07.703000,[R]: 50 
22-46-07.713000,S 1 	RSSI: 53
22-46-07.717000,[R]: 50 
22-46-07.718000,S 1 	RSSI: 53
22-46-07.730000,[R]: 50 
22-46-07.730000,S 1 	RSSI: 53
22-46-07.734000,[R]: 0 
22-46-07.738000,S 1 	RSSI: 53
22-46-07.741000,[R]: 50 
22-46-07.751000,S 1 	RSSI: 53
22-46-07.754000,[R]: 50 
22-46-07.754000,[R]: 0 
22-46-07.760000,S 1 	RSSI: 53
22-46-07.761000,[R]: 50 
22-46-07.771000,S 1 	RSSI: 53
22-46-07.774000,[R]: 50 
22-46-07.783000,S 1 	RSSI: 53
22-46-07.788000,[R]: 50 
22-46-07.788000,S 1 	RSSI: 53
22-46-07.800000,[R]: 50 
22-46-07.801000,S 1 	RSSI: 53
22-46-07.803000,[R]: 0 
22-46-07.807000,S 1 	RSSI: 53
22-46-07.810000,[R]: 50 
22-46-07.819000,S 1 	RSSI: 53
22-46-07.823000,[R]: 50 
22-46-07.824000,[R]: 0 
22-46-07.828000,S 1 	RSSI: 53
22-46-07.830000,[R]: 50 
22-46-07.840000,S 1 	RSSI: 53
22-46-07.843000,[R]: 50 
22-46-07.856000,S 1 	RSSI: 53
22-46-07.857000,[R]: 50 
22-46-07.862000,S 1 	RSSI: 53
22-46-07.869000,[R]: 50 
22-46-07.870000,S 1 	RSSI: 53
22-46-07.873000,[R]: 0 
22-46-07.877000,S 1 	RSSI: 53
22-46-07.880000,[R]: 50 
22-46-07.889000,S 1 	RSSI: 53
22-46-07.894000,[R]: 50 
22-46-07.895000,[R]: 0 
22-46-07.898000,S 1 	RSSI: 53
22-46-07.901000,[R]: 50 
22-46-07.910000,S 1 	RSSI: 53
22-46-07.913000,[R]: 50 
22-46-07.922000,S 1 	RSSI: 53
22-46-07.926000,[R]: 50 
22-46-07.927000,S 1 	RSSI: 53
22-46-07.939000,[R]: 50 
22-46-07.942000,S 1 	RSSI: 53
22-46-07.943000,[R]: 0 
22-46-07.947000,S 1 	RSSI: 53
22-46-07.950000,[R]: 50 
22-46-07.960000,S 1 	RSSI: 53
22-46-07.965000,[R]: 50 
22-46-07.965000,[R]: 0 
22-46-07.969000,S 1 	RSSI: 53
22-46-07.972000,[R]: 50 
22-46-07.980000,S 1 	RSSI: 53
22-46-07.988000,[R]: 50 
22-46-07.993000,S 1 	RSSI: 53
22-46-07.997000,[R]: 50 
22-46-07.998000,S 1 	RSSI: 53
22-46-08.009000,[R]: 50 
22-46-08.011000,S 1 	RSSI: 53
22-46-08.013000,[R]: 0 
22-46-08.018000,S 1 	RSSI: 53
22-46-08.020000,[R]: 50 
22-46-08.030000,S 1 	RSSI: 53
22-46-08.033000,[R]: 50 
22-46-08.034000,[R]: 0 
22-46-08.038000,S 1 	RSSI: 53
22-46-08.041000,[R]: 50 
22-46-08.050000,S 1 	RSSI: 53
22-46-08.053000,[R]: 50 
22-46-08.065000,S 1 	RSSI: 53
22-46-08.067000,[R]: 50 
22-46-08.067000,S 1 	RSSI: 53
22-46-08.080000,[R]: 50 
22-46-08.080000,S 1 	RSSI: 53
22-46-08.084000,[R]: 0 
22-46-08.089000,S 1 	RSSI: 53
22-46-08.091000,[R]: 50 
22-46-08.100000,S 1 	RSSI: 53
22-46-08.103000,[R]: 50 
22-46-08.105000,[R]: 0 
22-46-08.110000,S 1 	RSSI: 53
22-46-08.114000,[R]: 50 
22-46-08.121000,S 1 	RSSI: 53
22-46-08.124000,[R]: 50 
22-46-08.133000,S 1 	RSSI: 53
22-46-08.137000,[R]: 50 
22-46-08.138000,S 1 	RSSI: 53
22-46-08.150000,[R]: 50 
22-46-08.150000,S 1 	RSSI: 53
22-46-08.154000,[R]: 0 
22-46-08.158000,S 1 	RSSI: 53
22-46-08.161000,[R]: 50 
22-46-08.170000,S 1 	RSSI: 53
22-46-08.173000,[R]: 50 
22-46-08.176000,[R]: 0 
22-46-08.178000,S 1 	RSSI: 53
22-46-08.180000,[R]: 50 
22-46-08.190000,S 1 	RSSI: 53
22-46-08.193000,[R]: 50 
22-46-08.202000,S 1 	RSSI: 53
22-46-08.206000,[R]: 50 
22-46-08.209000,S 1 	RSSI: 53
22-46-08.219000,[R]: 50 
22-46-08.222000,S 1 	RSSI: 53
22-46-08.223000,[R]: 0 
22-46-08.227000,S 1 	RSSI: 53
22-46-08.230000,[R]: 50 
22-46-08.239000,S 1 	RSSI: 53
22-46-08.243000,[R]: 50 
22-46-08.245000,[R]: 0 
22-46-08.248000,S 1 	RSSI: 53
22-46-08.250000,[R]: 50 
22-46-08.260000,S 1 	RSSI: 53
22-46-08.263000,[R]: 50 
22-46-08.272000,S 1 	RSSI: 53
22-46-08.277000,[R]: 50 
22-46-08.278000,S 1 	RSSI: 53
22-46-08.290000,[R]: 50 
22-46-08.292000,S 1 	RSSI: 53
22-46-08.293000,[R]: 0 
22-46-08.297000,S 1 	RSSI: 53
22-46-08.301000,[R]: 50 
22-46-08.310000,S 1 	RSSI: 53
22-46-08.314000,[R]: 50 
22-46-08.316000,[R]: 0 
22-46-08.318000,S 1 	RSSI: 53
22-46-08.321000,[R]: 50 
22-46-08.330000,S 1 	RSSI: 53
22-46-08.333000,[R]: 50 
22-46-08.343000,S 1 	RSSI: 53
22-46-08.346000,[R]: 50 
22-46-08.347000,S 1 	RSSI: 53
22-46-08.360000,[R]: 50 
22-46-08.363000,S 1 	RSSI: 53
22-46-08.364000,[R]: 0 
22-46-08.367000,S 1 	RSSI: 53
22-46-08.370000,[R]: 50 
22-46-08.380000,S 1 	RSSI: 53
22-46-08.383000,[R]: 50 
22-46-08.386000,[R]: 0 
22-46-08.388000,S 1 	RSSI: 53
22-46-08.392000,[R]: 50 
22-46-08.400000,S 1 	RSSI: 53
22-46-08.403000,[R]: 50 
22-46-08.414000,S 1 	RSSI: 53
22-46-08.416000,[R]: 50 
22-46-08.417000,S 1 	RSSI: 53
22-46-08.429000,[R]: 50 
22-46-08.430000,S 1 	RSSI: 53
22-46-08.434000,[R]: 0 
22-46-08.438000,S 1 	RSSI: 53
22-46-08.442000,[R]: 50 
22-46-08.450000,S 1 	RSSI: 53
22-46-08.453000,[R]: 50 
22-46-08.455000,[R]: 0 
22-46-08.459000,S 1 	RSSI: 53
22-46-08.461000,[R]: 50 
22-46-08.471000,S 1 	RSSI: 53
22-46-08.474000,[R]: 50 
22-46-08.483000,S 1 	RSSI: 53
22-46-08.487000,[R]: 50 
22-46-08.490000,S 1 	RSSI: 53
22-46-08.500000,[R]: 50 
22-46-08.500000,S 1 	RSSI: 53
22-46-08.504000,[R]: 0 
22-46-08.509000,S 1 	RSSI: 53
22-46-08.512000,[R]: 50 
22-46-08.523000,[R]: 50 
22-46-08.524000,[R]: 0 
22-46-08.529000,S 1 	RSSI: 53
22-46-08.531000,[R]: 50 
22-46-08.542000,S 1 	RSSI: 53
22-46-08.544000,[R]: 50 
22-46-08.552000,S 1 	RSSI: 53
22-46-08.556000,[R]: 50 
22-46-08.557000,S 1 	RSSI: 53
22-46-08.568000,[R]: 50 
22-46-08.569000,S 1 	RSSI: 53
22-46-08.573000,[R]: 0 
22-46-08.578000,S 1 	RSSI: 53
22-46-08.581000,[R]: 50 
22-46-08.589000,S 1 	RSSI: 53
22-46-08.592000,[R]: 50 
