22-41-32.858000,-------------------------- 
22-45-08.561000,[R]: 1 
22-45-08.564000,[R]: 2 
22-45-08.564000,[R]: 50 
22-45-08.565000,[R]: 3 
22-45-08.566000,[R]: 4 
22-45-08.566000,[R]: 5 
22-45-08.567000,S 7 	RSSI: 44
22-45-08.567000,[R]: 20 
22-45-08.568000,[R]: 1 
22-45-08.568000,[R]: 2 
22-45-08.569000,[R]: 50 
22-45-08.569000,[R]: 3 
22-45-08.585000,S 5 	RSSI: 44
22-45-08.586000,[R]: 4 
22-45-08.587000,S 6 	RSSI: 44
22-45-08.587000,[R]: 5 
22-45-08.588000,[R]: 6 
22-45-08.588000,[R]: 7 
22-45-08.589000,S 3 	RSSI: 44
22-45-08.590000,[R]: 8 
22-45-08.590000,[R]: 1 
22-45-08.591000,[R]: 2 
22-45-08.591000,[R]: 50 
22-45-08.592000,S 1 	RSSI: 62
22-45-08.593000,[R]: 3 
22-45-08.598000,[R]: 4 
22-45-08.599000,S 6 	RSSI: 44
22-45-08.600000,S 8 	RSSI: 44
22-45-08.600000,[R]: 5 
22-45-08.601000,[R]: 6 
22-45-08.602000,[R]: 7 
22-45-08.602000,S 3 	RSSI: 44
22-45-08.604000,[R]: 8 
22-45-08.606000,[R]: 1 
22-45-08.617000,[R]: 2 
22-45-08.617000,[R]: 50 
22-45-08.618000,[R]: 3 
22-45-08.619000,[R]: 20 
22-45-08.619000,[R]: 1 
22-45-08.620000,S 1 	RSSI: 62
22-45-08.620000,[R]: 2 
22-45-08.621000,[R]: 50 
22-45-08.621000,[R]: 3 
22-45-08.622000,[R]: 4 
22-45-08.623000,[R]: 5 
22-45-08.624000,[R]: 6 
22-45-08.633000,[R]: 7 
22-45-08.633000,[R]: 8 
22-45-08.634000,[R]: 1 
22-45-08.636000,S 1 	RSSI: 62
22-45-08.637000,[R]: 2 
22-45-08.638000,[R]: 50 
22-45-08.638000,[R]: 3 
22-45-08.640000,[R]: 4 
22-45-08.652000,[R]: 5 
22-45-08.654000,S 7 	RSSI: 44
22-45-08.655000,[R]: 6 
22-45-08.655000,[R]: 7 
22-45-08.657000,[R]: 8 
22-45-08.658000,[R]: 1 
22-45-08.659000,S 1 	RSSI: 62
22-45-08.660000,[R]: 2 
22-45-08.663000,[R]: 50 
22-45-08.667000,[R]: 3 
22-45-08.668000,[R]: 4 
22-45-08.669000,[R]: 5 
22-45-08.670000,[R]: 6 
22-45-08.671000,[R]: 7 
22-45-08.671000,[R]: 8 
22-45-08.684000,[R]: 1 
22-45-08.685000,S 1 	RSSI: 61
22-45-08.686000,[R]: 2 
22-45-08.687000,[R]: 50 
22-45-08.687000,S 7 	RSSI: 44
22-45-08.688000,[R]: 3 
22-45-08.689000,[R]: 4 
22-45-08.690000,[R]: 5 
22-45-08.690000,[R]: 20 
22-45-08.691000,[R]: 1 
22-45-08.692000,S 1 	RSSI: 61
22-45-08.696000,[R]: 2 
22-45-08.696000,[R]: 50 
22-45-08.697000,[R]: 3 
22-45-08.700000,[R]: 4 
22-45-08.700000,[R]: 5 
22-45-08.701000,[R]: 6 
22-45-08.702000,[R]: 7 
22-45-08.702000,S 7 	RSSI: 44
22-45-08.703000,[R]: 8 
22-45-08.706000,[R]: 1 
22-45-08.707000,[R]: 2 
22-45-08.707000,[R]: 50 
22-45-08.711000,[R]: 3 
22-45-08.712000,[R]: 4 
22-45-08.712000,[R]: 5 
22-45-08.713000,[R]: 6 
22-45-08.714000,[R]: 7 
22-45-08.717000,S 7 	RSSI: 44
22-45-08.718000,[R]: 8 
22-45-08.722000,[R]: 1 
22-45-08.722000,[R]: 2 
22-45-08.723000,[R]: 50 
22-45-08.728000,[R]: 3 
22-45-08.728000,[R]: 4 
22-45-08.729000,[R]: 5 
22-45-08.729000,[R]: 6 
22-45-08.729000,[R]: 7 
22-45-08.730000,S 7 	RSSI: 44
22-45-08.730000,[R]: 8 
22-45-08.731000,[R]: 1 
22-45-08.731000,[R]: 2 
22-45-08.732000,[R]: 50 
22-45-08.732000,[R]: 3 
22-45-08.733000,[R]: 4 
22-45-08.733000,[R]: 5 
22-45-08.734000,[R]: 6 
22-45-08.734000,[R]: 7 
22-45-08.735000,S 7 	RSSI: 44
22-45-08.747000,[R]: 8 
22-45-08.748000,[R]: 1 
22-45-08.748000,[R]: 2 
22-45-08.750000,[R]: 50 
22-45-08.750000,[R]: 3 
22-45-08.751000,[R]: 4 
22-45-08.751000,[R]: 5 
22-45-08.752000,[R]: 6 
22-45-08.753000,[R]: 7 
22-45-08.753000,S 7 	RSSI: 44
22-45-08.754000,[R]: 20 
22-45-08.754000,[R]: 1 
22-45-08.760000,[R]: 2 
22-45-08.760000,[R]: 50 
22-45-08.761000,[R]: 3 
22-45-08.761000,S 5 	RSSI: 44
22-45-08.762000,[R]: 4 
22-45-08.762000,S 6 	RSSI: 44
22-45-08.764000,[R]: 5 
22-45-08.766000,S 8 	RSSI: 44
22-45-08.774000,[R]: 6 
22-45-08.776000,[R]: 7 
22-45-08.777000,S 3 	RSSI: 44
22-45-08.778000,[R]: 8 
22-45-08.782000,[R]: 1 
22-45-08.784000,[R]: 2 
22-45-08.785000,[R]: 50 
22-45-08.786000,S 1 	RSSI: 60
22-45-08.788000,[R]: 3 
22-45-08.789000,[R]: 4 
22-45-08.801000,[R]: 5 
22-45-08.802000,[R]: 6 
22-45-08.817000,[R]: 7 
22-45-08.818000,[R]: 8 
22-45-08.820000,[R]: 1 
22-45-08.822000,[R]: 2 
22-45-08.822000,[R]: 50 
22-45-08.824000,S 1 	RSSI: 60
22-45-08.824000,[R]: 3 
22-45-08.825000,[R]: 20 
22-45-08.825000,[R]: 1 
22-45-08.828000,[R]: 2 
22-45-08.829000,[R]: 50 
22-45-08.829000,[R]: 3 
22-45-08.833000,[R]: 4 
22-45-08.834000,[R]: 5 
22-45-08.834000,S 7 	RSSI: 44
22-45-08.835000,[R]: 6 
22-45-08.836000,[R]: 7 
22-45-08.836000,S 1 	RSSI: 61
22-45-08.838000,[R]: 8 
22-45-08.839000,[R]: 1 
22-45-08.840000,[R]: 2 
22-45-08.841000,[R]: 50 
22-45-08.842000,[R]: 3 
22-45-08.842000,[R]: 4 
22-45-08.842000,[R]: 5 
22-45-08.845000,S 7 	RSSI: 44
22-45-08.850000,[R]: 6 
22-45-08.850000,[R]: 7 
22-45-08.851000,S 1 	RSSI: 61
22-45-08.851000,[R]: 8 
22-45-08.852000,[R]: 1 
22-45-08.852000,[R]: 2 
22-45-08.854000,[R]: 50 
22-45-08.855000,[R]: 3 
22-45-08.856000,[R]: 4 
22-45-08.857000,S 1 	RSSI: 62
22-45-08.858000,[R]: 5 
22-45-08.860000,[R]: 6 
22-45-08.860000,[R]: 7 
22-45-08.864000,[R]: 8 
22-45-08.865000,S 5 	RSSI: 44
22-45-08.865000,[R]: 1 
22-45-08.866000,[R]: 2 
22-45-08.866000,[R]: 50 
22-45-08.867000,[R]: 3 
22-45-08.867000,[R]: 4 
22-45-08.868000,S 1 	RSSI: 62
22-45-08.868000,[R]: 5 
22-45-08.870000,[R]: 6 
22-45-08.871000,[R]: 7 
22-45-08.872000,S 6 	RSSI: 44
22-45-08.873000,[R]: 8 
22-45-08.874000,S 5 	RSSI: 44
22-45-08.875000,[R]: 1 
22-45-08.876000,S 8 	RSSI: 44
22-45-08.876000,[R]: 2 
22-45-08.877000,[R]: 50 
22-45-08.877000,S 3 	RSSI: 44
22-45-08.880000,[R]: 3 
22-45-08.882000,[R]: 4 
22-45-08.888000,S 1 	RSSI: 62
22-45-08.890000,[R]: 5 
22-45-08.892000,[R]: 6 
22-45-08.892000,[R]: 7 
22-45-08.893000,S 1 	RSSI: 62
22-45-08.897000,[R]: 8 
22-45-08.900000,[R]: 1 
22-45-08.901000,S 3 	RSSI: 44
22-45-08.903000,[R]: 2 
22-45-08.903000,[R]: 50 
22-45-08.903000,[R]: 3 
22-45-08.904000,[R]: 4 
22-45-08.904000,[R]: 5 
22-45-08.905000,[R]: 6 
22-45-08.905000,S 8 	RSSI: 44
22-45-08.906000,[R]: 7 
22-45-08.906000,S 1 	RSSI: 63
22-45-08.906000,[R]: 8 
22-45-08.907000,[R]: 20 
22-45-08.916000,[R]: 1 
22-45-08.919000,S 7 	RSSI: 44
22-45-08.919000,[R]: 2 
22-45-08.920000,[R]: 50 
22-45-08.921000,[R]: 3 
22-45-08.921000,[R]: 4 
22-45-08.923000,[R]: 5 
22-45-08.929000,[R]: 6 
22-45-08.930000,[R]: 7 
22-45-08.930000,S 1 	RSSI: 62
22-45-08.931000,[R]: 8 
22-45-08.932000,[R]: 1 
22-45-08.932000,S 7 	RSSI: 44
22-45-08.933000,[R]: 2 
22-45-08.934000,[R]: 50 
22-45-08.934000,[R]: 3 
22-45-08.935000,[R]: 4 
22-45-08.936000,[R]: 5 
22-45-08.936000,[R]: 6 
22-45-08.937000,[R]: 7 
22-45-08.940000,S 1 	RSSI: 63
22-45-08.941000,[R]: 8 
22-45-08.941000,[R]: 1 
22-45-08.942000,S 7 	RSSI: 44
22-45-08.942000,[R]: 2 
22-45-08.943000,[R]: 50 
22-45-08.943000,[R]: 3 
22-45-08.944000,[R]: 4 
22-45-08.944000,[R]: 5 
22-45-08.945000,[R]: 6 
22-45-08.950000,[R]: 7 
22-45-08.951000,S 1 	RSSI: 64
22-45-08.952000,[R]: 8 
22-45-08.952000,[R]: 1 
22-45-08.953000,[R]: 2 
22-45-08.955000,[R]: 50 
22-45-08.956000,[R]: 3 
22-45-08.957000,[R]: 4 
22-45-08.957000,[R]: 5 
22-45-08.958000,[R]: 20 
22-45-08.958000,[R]: 1 
22-45-08.967000,S 5 	RSSI: 44
22-45-08.967000,[R]: 2 
22-45-08.968000,[R]: 50 
22-45-08.972000,S 6 	RSSI: 44
22-45-08.973000,[R]: 3 
22-45-08.974000,[R]: 4 
22-45-08.977000,[R]: 5 
22-45-08.978000,[R]: 6 
22-45-08.984000,[R]: 7 
22-45-08.984000,[R]: 8 
22-45-08.992000,[R]: 1 
22-45-08.992000,[R]: 2 
22-45-08.993000,[R]: 50 
22-45-08.993000,S 6 	RSSI: 44
22-45-08.994000,[R]: 3 
22-45-08.995000,[R]: 4 
22-45-08.995000,[R]: 5 
22-45-08.996000,[R]: 6 
22-45-08.996000,[R]: 7 
22-45-08.997000,[R]: 8 
22-45-08.997000,[R]: 1 
22-45-08.997000,S 5 	RSSI: 44
22-45-08.998000,S 8 	RSSI: 44
22-45-08.998000,[R]: 2 
22-45-09.003000,[R]: 50 
22-45-09.004000,S 1 	RSSI: 64
22-45-09.004000,[R]: 3 
22-45-09.005000,[R]: 20 
22-45-09.011000,[R]: 1 
22-45-09.015000,S 3 	RSSI: 44
22-45-09.015000,[R]: 2 
22-45-09.016000,[R]: 50 
22-45-09.017000,[R]: 3 
22-45-09.019000,[R]: 4 
22-45-09.021000,[R]: 5 
22-45-09.021000,[R]: 6 
22-45-09.022000,[R]: 7 
22-45-09.034000,[R]: 8 
22-45-09.034000,[R]: 1 
22-45-09.035000,S 3 	RSSI: 44
22-45-09.035000,[R]: 2 
22-45-09.036000,[R]: 50 
22-45-09.036000,[R]: 3 
22-45-09.037000,S 7 	RSSI: 44
22-45-09.038000,[R]: 4 
22-45-09.038000,[R]: 5 
22-45-09.039000,[R]: 6 
22-45-09.048000,[R]: 7 
22-45-09.049000,S 1 	RSSI: 65
22-45-09.050000,[R]: 8 
22-45-09.050000,[R]: 1 
22-45-09.050000,[R]: 2 
22-45-09.051000,[R]: 50 
22-45-09.051000,[R]: 3 
22-45-09.052000,S 7 	RSSI: 44
22-45-09.053000,[R]: 20 
22-45-09.053000,[R]: 1 
22-45-09.053000,S 1 	RSSI: 65
22-45-09.054000,[R]: 2 
22-45-09.054000,[R]: 50 
22-45-09.067000,[R]: 3 
22-45-09.068000,S 5 	RSSI: 44
22-45-09.070000,[R]: 4 
22-45-09.071000,[R]: 5 
22-45-09.071000,[R]: 6 
22-45-09.072000,[R]: 7 
22-45-09.079000,[R]: 8 
22-45-09.080000,[R]: 1 
22-45-09.081000,S 1 	RSSI: 66
22-45-09.081000,[R]: 2 
22-45-09.085000,[R]: 50 
22-45-09.086000,S 6 	RSSI: 44
22-45-09.086000,[R]: 3 
22-45-09.089000,S 5 	RSSI: 44
22-45-09.090000,[R]: 4 
22-45-09.091000,S 8 	RSSI: 44
22-45-09.092000,[R]: 5 
22-45-09.092000,[R]: 6 
22-45-09.093000,[R]: 7 
22-45-09.093000,[R]: 8 
22-45-09.094000,[R]: 1 
22-45-09.094000,S 1 	RSSI: 66
22-45-09.095000,[R]: 2 
22-45-09.095000,[R]: 50 
22-45-09.096000,[R]: 3 
22-45-09.099000,[R]: 20 
22-45-09.100000,[R]: 1 
22-45-09.100000,S 1 	RSSI: 66
22-45-09.101000,S 3 	RSSI: 44
22-45-09.102000,[R]: 2 
22-45-09.102000,[R]: 50 
22-45-09.103000,[R]: 3 
22-45-09.103000,S 7 	RSSI: 44
22-45-09.107000,[R]: 4 
22-45-09.107000,[R]: 5 
22-45-09.111000,[R]: 6 
22-45-09.114000,[R]: 7 
22-45-09.116000,[R]: 8 
22-45-09.117000,[R]: 1 
22-45-09.118000,S 3 	RSSI: 44
22-45-09.118000,[R]: 2 
22-45-09.120000,[R]: 50 
22-45-09.120000,[R]: 3 
22-45-09.121000,S 7 	RSSI: 44
22-45-09.121000,[R]: 4 
22-45-09.122000,[R]: 5 
22-45-09.123000,[R]: 6 
22-45-09.124000,[R]: 7 
22-45-09.124000,[R]: 8 
22-45-09.125000,[R]: 1 
22-45-09.130000,S 3 	RSSI: 44
22-45-09.131000,[R]: 2 
22-45-09.132000,[R]: 50 
22-45-09.132000,[R]: 3 
22-45-09.133000,S 7 	RSSI: 44
22-45-09.133000,[R]: 4 
22-45-09.134000,[R]: 5 
22-45-09.135000,[R]: 6 
22-45-09.136000,[R]: 7 
22-45-09.137000,[R]: 8 
22-45-09.137000,[R]: 1 
22-45-09.138000,[R]: 2 
22-45-09.152000,[R]: 50 
22-45-09.153000,[R]: 3 
22-45-09.154000,[R]: 4 
22-45-09.155000,S 1 	RSSI: 66
22-45-09.155000,[R]: 5 
22-45-09.157000,[R]: 20 
22-45-09.158000,[R]: 1 
22-45-09.159000,S 5 	RSSI: 44
22-45-09.159000,[R]: 2 
22-45-09.162000,[R]: 50 
22-45-09.163000,[R]: 3 
22-45-09.163000,[R]: 4 
22-45-09.164000,[R]: 5 
22-45-09.164000,[R]: 6 
22-45-09.166000,[R]: 7 
22-45-09.167000,S 1 	RSSI: 66
22-45-09.168000,[R]: 8 
22-45-09.168000,[R]: 1 
22-45-09.169000,S 5 	RSSI: 44
22-45-09.170000,[R]: 2 
22-45-09.177000,[R]: 50 
22-45-09.178000,[R]: 3 
22-45-09.178000,[R]: 4 
22-45-09.179000,[R]: 5 
22-45-09.179000,[R]: 6 
22-45-09.182000,[R]: 7 
22-45-09.183000,S 1 	RSSI: 66
22-45-09.183000,S 6 	RSSI: 44
22-45-09.184000,[R]: 8 
22-45-09.184000,[R]: 1 
22-45-09.186000,S 8 	RSSI: 44
22-45-09.187000,[R]: 2 
22-45-09.187000,[R]: 50 
22-45-09.188000,[R]: 3 
22-45-09.188000,[R]: 20 
22-45-09.194000,[R]: 1 
22-45-09.197000,[R]: 2 
22-45-09.198000,[R]: 50 
22-45-09.199000,[R]: 3 
22-45-09.200000,[R]: 4 
22-45-09.200000,[R]: 5 
22-45-09.201000,[R]: 6 
22-45-09.201000,[R]: 7 
22-45-09.204000,[R]: 8 
22-45-09.204000,[R]: 1 
22-45-09.205000,S 1 	RSSI: 65
22-45-09.205000,[R]: 2 
22-45-09.207000,[R]: 50 
22-45-09.208000,[R]: 3 
22-45-09.208000,[R]: 4 
22-45-09.209000,[R]: 5 
22-45-09.209000,[R]: 6 
22-45-09.209000,[R]: 7 
22-45-09.210000,[R]: 8 
22-45-09.210000,[R]: 1 
22-45-09.211000,S 1 	RSSI: 65
22-45-09.211000,[R]: 2 
22-45-09.214000,[R]: 50 
22-45-09.214000,[R]: 3 
22-45-09.215000,[R]: 4 
22-45-09.215000,[R]: 5 
22-45-09.216000,[R]: 6 
22-45-09.217000,[R]: 7 
22-45-09.219000,[R]: 8 
22-45-09.219000,[R]: 1 
22-45-09.222000,[R]: 2 
22-45-09.227000,[R]: 50 
22-45-09.228000,[R]: 3 
22-45-09.229000,[R]: 4 
22-45-09.238000,[R]: 5 
22-45-09.241000,[R]: 6 
22-45-09.241000,[R]: 7 
22-45-09.242000,[R]: 8 
22-45-09.242000,[R]: 1 
22-45-09.243000,S 1 	RSSI: 66
22-45-09.243000,[R]: 2 
22-45-09.244000,[R]: 50 
22-45-09.245000,[R]: 3 
22-45-09.245000,[R]: 4 
22-45-09.246000,[R]: 5 
22-45-09.246000,[R]: 6 
22-45-09.251000,S 6 	RSSI: 44
22-45-09.251000,[R]: 7 
22-45-09.252000,[R]: 20 
22-45-09.256000,[R]: 1 
22-45-09.260000,[R]: 2 
22-45-09.261000,[R]: 50 
22-45-09.261000,S 1 	RSSI: 66
22-45-09.262000,[R]: 3 
22-45-09.262000,S 7 	RSSI: 44
22-45-09.263000,[R]: 4 
22-45-09.263000,[R]: 5 
22-45-09.264000,[R]: 6 
22-45-09.264000,[R]: 7 
22-45-09.265000,S 3 	RSSI: 44
22-45-09.265000,[R]: 8 
22-45-09.266000,[R]: 1 
22-45-09.267000,[R]: 2 
22-45-09.267000,[R]: 50 
22-45-09.279000,[R]: 3 
22-45-09.280000,S 7 	RSSI: 44
22-45-09.281000,[R]: 4 
22-45-09.281000,[R]: 5 
22-45-09.284000,[R]: 6 
22-45-09.284000,[R]: 7 
22-45-09.285000,S 3 	RSSI: 44
22-45-09.285000,[R]: 8 
22-45-09.286000,[R]: 1 
22-45-09.287000,[R]: 2 
22-45-09.294000,[R]: 50 
22-45-09.294000,[R]: 3 
22-45-09.295000,S 7 	RSSI: 44
22-45-09.295000,[R]: 4 
22-45-09.296000,S 1 	RSSI: 66
22-45-09.297000,[R]: 5 
22-45-09.298000,[R]: 6 
22-45-09.302000,S 3 	RSSI: 44
22-45-09.303000,[R]: 7 
22-45-09.304000,[R]: 8 
22-45-09.304000,[R]: 1 
22-45-09.305000,[R]: 2 
22-45-09.307000,[R]: 50 
22-45-09.307000,[R]: 3 
22-45-09.307000,[R]: 4 
22-45-09.308000,S 1 	RSSI: 66
22-45-09.308000,[R]: 5 
22-45-09.310000,[R]: 20 
22-45-09.310000,[R]: 1 
22-45-09.313000,S 5 	RSSI: 44
22-45-09.313000,[R]: 2 
22-45-09.314000,[R]: 50 
22-45-09.314000,S 6 	RSSI: 44
22-45-09.315000,[R]: 3 
22-45-09.316000,[R]: 4 
22-45-09.316000,[R]: 5 
22-45-09.317000,[R]: 6 
22-45-09.317000,[R]: 7 
22-45-09.318000,[R]: 8 
22-45-09.318000,[R]: 1 
22-45-09.319000,S 5 	RSSI: 44
22-45-09.319000,[R]: 2 
22-45-09.324000,[R]: 50 
22-45-09.325000,[R]: 3 
22-45-09.325000,[R]: 4 
22-45-09.325000,[R]: 5 
22-45-09.327000,[R]: 6 
22-45-09.327000,[R]: 7 
22-45-09.328000,S 6 	RSSI: 44
22-45-09.328000,[R]: 8 
22-45-09.329000,[R]: 1 
22-45-09.330000,S 5 	RSSI: 44
22-45-09.330000,S 8 	RSSI: 44
22-45-09.331000,[R]: 2 
22-45-09.331000,[R]: 50 
22-45-09.332000,[R]: 3 
22-45-09.332000,[R]: 20 
22-45-09.335000,[R]: 1 
22-45-09.335000,S 1 	RSSI: 66
22-45-09.336000,[R]: 2 
22-45-09.336000,[R]: 50 
22-45-09.337000,[R]: 3 
22-45-09.338000,[R]: 4 
22-45-09.338000,[R]: 5 
22-45-09.339000,[R]: 6 
22-45-09.340000,S 6 	RSSI: 44
22-45-09.341000,[R]: 7 
22-45-09.341000,[R]: 8 
22-45-09.342000,S 8 	RSSI: 44
22-45-09.343000,[R]: 1 
22-45-09.344000,S 1 	RSSI: 65
22-45-09.347000,[R]: 2 
22-45-09.347000,[R]: 50 
22-45-09.348000,[R]: 3 
22-45-09.349000,[R]: 4 
22-45-09.370000,[R]: 5 
22-45-09.371000,[R]: 6 
22-45-09.373000,S 6 	RSSI: 44
22-45-09.374000,[R]: 7 
22-45-09.375000,[R]: 8 
22-45-09.375000,S 8 	RSSI: 44
22-45-09.376000,[R]: 1 
22-45-09.376000,S 1 	RSSI: 66
22-45-09.377000,[R]: 2 
22-45-09.378000,[R]: 50 
22-45-09.382000,[R]: 3 
22-45-09.383000,[R]: 4 
22-45-09.383000,[R]: 5 
22-45-09.384000,[R]: 6 
22-45-09.384000,[R]: 7 
22-45-09.385000,[R]: 8 
22-45-09.385000,S 8 	RSSI: 44
22-45-09.386000,[R]: 1 
22-45-09.386000,S 1 	RSSI: 65
22-45-09.387000,[R]: 2 
22-45-09.387000,[R]: 50 
22-45-09.388000,[R]: 3 
22-45-09.388000,[R]: 4 
22-45-09.389000,[R]: 5 
22-45-09.400000,[R]: 6 
22-45-09.400000,S 1 	RSSI: 65
22-45-09.401000,[R]: 7 
22-45-09.401000,[R]: 8 
22-45-09.401000,[R]: 1 
22-45-09.402000,[R]: 2 
22-45-09.403000,[R]: 50 
22-45-09.403000,[R]: 3 
22-45-09.404000,[R]: 4 
22-45-09.404000,S 7 	RSSI: 44
22-45-09.405000,[R]: 5 
22-45-09.406000,[R]: 6 
22-45-09.407000,S 1 	RSSI: 65
22-45-09.409000,S 3 	RSSI: 44
22-45-09.415000,[R]: 7 
22-45-09.416000,[R]: 8 
22-45-09.417000,[R]: 1 
22-45-09.417000,[R]: 2 
22-45-09.418000,[R]: 50 
22-45-09.418000,[R]: 3 
22-45-09.419000,[R]: 4 
22-45-09.419000,S 5 	RSSI: 44
22-45-09.421000,[R]: 5 
22-45-09.427000,[R]: 6 
22-45-09.433000,[R]: 7 
22-45-09.436000,[R]: 8 
22-45-09.438000,[R]: 20 
22-45-09.442000,[R]: 1 
22-45-09.442000,S 1 	RSSI: 64
22-45-09.443000,[R]: 2 
22-45-09.443000,[R]: 50 
22-45-09.444000,[R]: 3 
22-45-09.445000,[R]: 4 
22-45-09.449000,[R]: 5 
22-45-09.461000,[R]: 6 
22-45-09.461000,S 6 	RSSI: 44
22-45-09.462000,[R]: 7 
22-45-09.462000,[R]: 8 
22-45-09.463000,S 8 	RSSI: 44
22-45-09.464000,[R]: 1 
22-45-09.464000,S 1 	RSSI: 65
22-45-09.465000,[R]: 2 
22-45-09.465000,[R]: 50 
22-45-09.466000,[R]: 3 
22-45-09.466000,[R]: 4 
22-45-09.467000,[R]: 5 
22-45-09.467000,[R]: 6 
22-45-09.468000,S 6 	RSSI: 44
22-45-09.468000,[R]: 7 
22-45-09.469000,[R]: 8 
22-45-09.472000,S 8 	RSSI: 44
22-45-09.473000,[R]: 1 
22-45-09.474000,[R]: 2 
22-45-09.474000,[R]: 50 
22-45-09.475000,[R]: 3 
22-45-09.475000,[R]: 4 
22-45-09.476000,[R]: 5 
22-45-09.476000,[R]: 6 
22-45-09.477000,S 6 	RSSI: 44
22-45-09.477000,[R]: 7 
22-45-09.478000,[R]: 8 
22-45-09.479000,S 8 	RSSI: 44
22-45-09.483000,[R]: 1 
22-45-09.483000,S 1 	RSSI: 65
22-45-09.484000,[R]: 2 
22-45-09.484000,[R]: 50 
22-45-09.485000,[R]: 3 
22-45-09.485000,[R]: 4 
22-45-09.486000,[R]: 5 
22-45-09.489000,[R]: 6 
22-45-09.489000,S 6 	RSSI: 44
22-45-09.490000,S 1 	RSSI: 64
22-45-09.490000,[R]: 7 
22-45-09.491000,[R]: 8 
22-45-09.494000,[R]: 1 
22-45-09.495000,[R]: 2 
22-45-09.495000,[R]: 50 
22-45-09.496000,[R]: 3 
22-45-09.496000,[R]: 4 
22-45-09.497000,[R]: 5 
22-45-09.498000,S 8 	RSSI: 44
22-45-09.499000,[R]: 6 
22-45-09.499000,[R]: 7 
22-45-09.500000,[R]: 20 
22-45-09.505000,[R]: 1 
22-45-09.505000,[R]: 2 
22-45-09.507000,[R]: 50 
22-45-09.508000,[R]: 3 
22-45-09.508000,[R]: 4 
22-45-09.509000,[R]: 5 
22-45-09.509000,[R]: 6 
22-45-09.510000,[R]: 7 
22-45-09.510000,[R]: 8 
22-45-09.511000,S 8 	RSSI: 44
22-45-09.512000,[R]: 1 
22-45-09.519000,[R]: 2 
22-45-09.519000,[R]: 50 
22-45-09.520000,[R]: 3 
22-45-09.521000,[R]: 4 
22-45-09.522000,[R]: 5 
22-45-09.522000,[R]: 6 
22-45-09.525000,[R]: 7 
22-45-09.526000,[R]: 8 
22-45-09.526000,[R]: 1 
22-45-09.527000,[R]: 2 
22-45-09.527000,[R]: 50 
22-45-09.527000,[R]: 3 
22-45-09.528000,[R]: 4 
22-45-09.528000,[R]: 5 
22-45-09.529000,[R]: 6 
22-45-09.529000,[R]: 7 
22-45-09.530000,[R]: 8 
22-45-09.530000,[R]: 1 
22-45-09.531000,[R]: 2 
22-45-09.531000,[R]: 50 
22-45-09.532000,[R]: 3 
22-45-09.532000,[R]: 4 
22-45-09.533000,[R]: 5 
22-45-09.533000,[R]: 6 
22-45-09.533000,[R]: 7 
22-45-09.536000,[R]: 8 
22-45-09.537000,[R]: 1 
22-45-09.537000,[R]: 2 
22-45-09.549000,[R]: 50 
22-45-09.549000,[R]: 3 
22-45-09.557000,[R]: 4 
22-45-09.557000,[R]: 5 
22-45-09.558000,[R]: 6 
22-45-09.558000,[R]: 7 
22-45-09.559000,[R]: 20 
22-45-09.559000,[R]: 1 
22-45-09.560000,S 1 	RSSI: 63
22-45-09.561000,[R]: 2 
22-45-09.561000,[R]: 50 
22-45-09.562000,[R]: 3 
22-45-09.563000,[R]: 4 
22-45-09.563000,[R]: 5 
22-45-09.568000,[R]: 6 
22-45-09.569000,[R]: 7 
22-45-09.569000,[R]: 8 
22-45-09.569000,[R]: 1 
22-45-09.570000,S 1 	RSSI: 62
22-45-09.570000,[R]: 2 
22-45-09.571000,[R]: 50 
22-45-09.571000,[R]: 3 
22-45-09.572000,[R]: 4 
22-45-09.573000,[R]: 5 
22-45-09.573000,S 7 	RSSI: 44
22-45-09.574000,[R]: 6 
22-45-09.574000,[R]: 7 
22-45-09.580000,[R]: 8 
22-45-09.580000,[R]: 1 
22-45-09.581000,S 1 	RSSI: 60
22-45-09.581000,[R]: 2 
22-45-09.582000,[R]: 50 
22-45-09.582000,[R]: 3 
22-45-09.582000,[R]: 4 
22-45-09.583000,[R]: 5 
22-45-09.583000,[R]: 6 
22-45-09.584000,[R]: 7 
22-45-09.585000,[R]: 8 
22-45-09.585000,[R]: 1 
22-45-09.585000,S 1 	RSSI: 60
22-45-09.586000,[R]: 2 
22-45-09.586000,[R]: 50 
22-45-09.587000,[R]: 3 
22-45-09.587000,[R]: 4 
22-45-09.594000,[R]: 5 
22-45-09.595000,[R]: 20 
22-45-09.595000,[R]: 1 
22-45-09.596000,S 3 	RSSI: 44
22-45-09.596000,[R]: 2 
22-45-09.597000,[R]: 50 
22-45-09.597000,[R]: 3 
22-45-09.599000,S 5 	RSSI: 44
22-45-09.600000,[R]: 4 
22-45-09.600000,S 1 	RSSI: 59
22-45-09.602000,[R]: 5 
22-45-09.603000,[R]: 6 
22-45-09.603000,[R]: 7 
22-45-09.604000,[R]: 8 
22-45-09.604000,[R]: 1 
22-45-09.605000,S 3 	RSSI: 44
22-45-09.606000,[R]: 2 
22-45-09.618000,[R]: 50 
22-45-09.630000,S 6 	RSSI: 44
22-45-09.633000,[R]: 3 
22-45-09.637000,S 5 	RSSI: 44
22-45-09.642000,[R]: 4 
22-45-09.642000,S 1 	RSSI: 59
22-45-09.643000,[R]: 5 
