09-46-23.294000,------------------------------------ 
09-46-34.908000,[R]: 10 
09-46-34.909000,[R]: 1 
09-46-34.911000,[R]: 10 
09-46-34.917000,[R]: 2 
09-46-34.918000,[R]: 50 
09-46-34.918000,[R]: 10 
09-46-34.919000,[R]: 1 
09-46-34.922000,[R]: 20 
09-46-34.924000,[R]: 10 
09-46-34.936000,[R]: 1 
09-46-34.937000,[R]: 10 
09-46-34.938000,[R]: 2 
09-46-34.942000,[R]: 50 
09-46-34.943000,[R]: 10 
09-46-34.946000,[R]: 1 
09-46-34.946000,[R]: 20 
09-46-34.949000,[R]: 10 
09-46-34.949000,[R]: 1 
09-46-34.952000,[R]: 20 
09-46-34.953000,[R]: 10 
09-46-34.955000,[R]: 1 
09-46-34.960000,[R]: 10 
09-46-34.963000,[R]: 2 
09-46-34.965000,[R]: 50 
09-46-34.969000,[R]: 10 
09-46-34.970000,[R]: 1 
09-46-34.972000,[R]: 20 
09-46-34.975000,[R]: 10 
09-46-34.977000,[R]: 1 
09-46-34.983000,[R]: 20 
09-46-34.983000,[R]: 10 
09-46-34.987000,[R]: 1 
09-46-34.991000,[R]: 10 
09-46-34.993000,[R]: 2 
09-46-35.003000,[R]: 50 
09-46-35.005000,[R]: 10 
09-46-35.005000,[R]: 1 
09-46-35.006000,[R]: 20 
09-46-35.006000,[R]: 10 
09-46-35.007000,[R]: 1 
09-46-35.012000,[R]: 10 
09-46-35.020000,[R]: 2 
09-46-35.020000,[R]: 50 
09-46-35.021000,[R]: 10 
09-46-35.022000,[R]: 1 
09-46-35.023000,[R]: 20 
09-46-35.026000,[R]: 10 
09-46-35.030000,[R]: 1 
09-46-35.040000,[R]: 20 
09-46-35.041000,[R]: 10 
09-46-35.043000,[R]: 1 
09-46-35.044000,[R]: 10 
09-46-35.045000,[R]: 2 
09-46-35.045000,[R]: 50 
09-46-35.048000,[R]: 10 
09-46-35.051000,[R]: 1 
09-46-35.052000,[R]: 20 
09-46-35.055000,[R]: 10 
09-46-35.057000,[R]: 1 
09-46-35.063000,[R]: 20 
09-46-35.064000,[R]: 10 
09-46-35.065000,[R]: 1 
09-46-35.074000,[R]: 10 
09-46-35.075000,[R]: 2 
09-46-35.076000,[R]: 50 
09-46-35.077000,[R]: 10 
09-46-35.079000,[R]: 1 
09-46-35.082000,[R]: 20 
09-46-35.085000,[R]: 10 
09-46-35.087000,[R]: 1 
09-46-35.092000,[R]: 10 
09-46-35.106000,[R]: 2 
09-46-35.107000,[R]: 50 
09-46-35.108000,[R]: 10 
09-46-35.110000,[R]: 1 
09-46-35.113000,[R]: 20 
09-46-35.116000,[R]: 10 
09-46-35.116000,[R]: 1 
09-46-35.117000,[R]: 20 
09-46-35.117000,[R]: 10 
09-46-35.117000,[R]: 1 
09-46-35.121000,[R]: 10 
09-46-35.124000,[R]: 2 
09-46-35.126000,[R]: 50 
09-46-35.128000,[R]: 10 
09-46-35.131000,[R]: 1 
09-46-35.133000,[R]: 20 
09-46-35.145000,[R]: 10 
09-46-35.146000,[R]: 1 
09-46-35.147000,[R]: 20 
09-46-35.147000,[R]: 10 
09-46-35.148000,[R]: 1 
09-46-35.150000,[R]: 10 
09-46-35.154000,[R]: 2 
09-46-35.157000,[R]: 50 
09-46-35.158000,[R]: 10 
09-46-35.160000,[R]: 1 
09-46-35.163000,[R]: 20 
09-46-35.166000,[R]: 10 
09-46-35.167000,[R]: 1 
09-46-35.172000,[R]: 10 
09-46-35.178000,[R]: 2 
09-46-35.179000,[R]: 50 
09-46-35.189000,[R]: 10 
09-46-35.190000,[R]: 1 
09-46-35.191000,[R]: 20 
09-46-35.192000,[R]: 10 
09-46-35.199000,[R]: 1 
09-46-35.210000,[R]: 20 
09-46-35.216000,[R]: 10 
09-46-35.217000,[R]: 1 
09-46-35.219000,[R]: 10 
09-46-35.220000,[R]: 2 
09-46-35.225000,[R]: 50 
09-46-35.227000,[R]: 10 
09-46-35.247000,[R]: 1 
09-46-35.251000,[R]: 20 
09-46-35.257000,[R]: 10 
09-46-35.264000,[R]: 1 
09-46-35.273000,[R]: 20 
09-46-35.282000,[R]: 10 
09-46-35.282000,[R]: 1 
09-46-35.282000,[R]: 10 
09-46-35.285000,[R]: 2 
09-46-35.286000,[R]: 50 
09-46-35.286000,[R]: 10 
09-46-35.287000,[R]: 1 
09-46-35.288000,[R]: 20 
09-46-35.288000,[R]: 10 
09-46-35.289000,[R]: 1 
09-46-35.289000,[R]: 10 
09-46-35.291000,[R]: 2 
09-46-35.292000,[R]: 50 
09-46-35.292000,[R]: 10 
09-46-35.293000,[R]: 1 
09-46-35.293000,[R]: 20 
09-46-35.293000,[R]: 10 
09-46-35.293000,[R]: 1 
09-46-35.294000,[R]: 20 
09-46-35.294000,[R]: 10 
09-46-35.295000,[R]: 1 
09-46-35.296000,[R]: 10 
09-46-35.296000,[R]: 2 
09-46-35.297000,[R]: 50 
09-46-35.297000,[R]: 10 
09-46-35.302000,[R]: 1 
09-46-35.302000,[R]: 20 
09-46-35.303000,[R]: 10 
09-46-35.303000,[R]: 1 
09-46-35.304000,[R]: 20 
09-46-35.304000,[R]: 10 
09-46-35.305000,[R]: 1 
09-46-35.310000,[R]: 10 
09-46-35.313000,[R]: 2 
09-46-35.313000,[R]: 50 
09-46-35.318000,[R]: 10 
09-46-35.319000,[R]: 1 
09-46-35.323000,[R]: 20 
09-46-35.324000,[R]: 10 
09-46-35.326000,[R]: 1 
09-46-35.331000,[R]: 10 
09-46-35.334000,[R]: 2 
09-46-35.335000,[R]: 50 
09-46-35.339000,[R]: 10 
09-46-35.343000,[R]: 1 
09-46-35.343000,[R]: 20 
09-46-35.346000,[R]: 10 
09-46-35.348000,[R]: 1 
09-46-35.353000,[R]: 10 
09-46-35.356000,[R]: 2 
09-46-35.357000,[R]: 50 
09-46-35.360000,[R]: 10 
09-46-35.363000,[R]: 1 
09-46-35.368000,[R]: 10 
09-46-35.370000,[R]: 2 
09-46-35.371000,[R]: 50 
09-46-35.375000,[R]: 10 
09-46-35.378000,[R]: 1 
09-46-35.382000,[R]: 20 
09-46-35.384000,[R]: 10 
09-46-35.400000,[R]: 1 
09-46-35.400000,[R]: 10 
09-46-35.401000,[R]: 2 
09-46-35.402000,[R]: 50 
09-46-35.403000,[R]: 10 
09-46-35.403000,[R]: 1 
09-46-35.404000,[R]: 20 
09-46-35.405000,[R]: 10 
09-46-35.408000,[R]: 1 
09-46-35.412000,[R]: 10 
09-46-35.414000,[R]: 2 
09-46-35.415000,[R]: 50 
09-46-35.419000,[R]: 10 
09-46-35.422000,[R]: 1 
09-46-35.423000,[R]: 20 
09-46-35.427000,[R]: 10 
09-46-35.428000,[R]: 1 
09-46-35.432000,[R]: 20 
09-46-35.433000,[R]: 10 
09-46-35.435000,[R]: 1 
09-46-35.440000,[R]: 10 
09-46-35.443000,[R]: 2 
09-46-35.444000,[R]: 50 
09-46-35.449000,[R]: 10 
09-46-35.450000,[R]: 1 
09-46-35.452000,[R]: 20 
09-46-35.456000,[R]: 10 
09-46-35.457000,[R]: 1 
09-46-35.463000,[R]: 20 
09-46-35.464000,[R]: 10 
09-46-35.465000,[R]: 1 
09-46-35.470000,[R]: 10 
09-46-35.473000,[R]: 2 
09-46-35.474000,[R]: 50 
09-46-35.477000,[R]: 10 
09-46-35.480000,[R]: 1 
09-46-35.482000,[R]: 20 
09-46-35.484000,[R]: 10 
09-46-35.487000,[R]: 1 
09-46-35.493000,[R]: 10 
09-46-35.495000,[R]: 2 
09-46-35.495000,[R]: 50 
09-46-35.499000,[R]: 10 
09-46-35.508000,[R]: 1 
09-46-35.510000,[R]: 20 
09-46-35.511000,[R]: 10 
09-46-35.512000,[R]: 1 
09-46-35.513000,[R]: 20 
09-46-35.514000,[R]: 10 
09-46-35.516000,[R]: 1 
09-46-35.521000,[R]: 10 
09-46-35.524000,[R]: 2 
09-46-35.525000,[R]: 50 
09-46-35.528000,[R]: 10 
09-46-35.531000,[R]: 1 
09-46-35.539000,[R]: 20 
09-46-35.540000,[R]: 10 
09-46-35.540000,[R]: 1 
09-46-35.544000,[R]: 20 
09-46-35.544000,[R]: 10 
09-46-35.546000,[R]: 1 
09-46-35.551000,[R]: 10 
09-46-35.554000,[R]: 2 
09-46-35.554000,[R]: 50 
09-46-35.557000,[R]: 10 
09-46-35.560000,[R]: 1 
09-46-35.562000,[R]: 20 
09-46-35.565000,[R]: 10 
09-46-35.567000,[R]: 1 
09-46-35.574000,[R]: 10 
09-46-35.575000,[R]: 2 
09-46-35.576000,[R]: 50 
09-46-35.580000,[R]: 10 
09-46-35.586000,[R]: 1 
09-46-35.587000,[R]: 20 
09-46-35.588000,[R]: 10 
09-46-35.589000,[R]: 1 
09-46-35.592000,[R]: 20 
09-46-35.597000,[R]: 10 
09-46-35.601000,[R]: 1 
09-46-35.604000,[R]: 10 
09-46-35.605000,[R]: 2 
09-46-35.608000,[R]: 50 
09-46-35.622000,[R]: 10 
09-46-35.622000,[R]: 1 
09-46-35.623000,[R]: 20 
09-46-35.624000,[R]: 10 
09-46-35.624000,[R]: 1 
09-46-35.625000,[R]: 20 
09-46-35.626000,[R]: 10 
09-46-35.635000,[R]: 1 
09-46-35.635000,[R]: 10 
09-46-35.636000,[R]: 2 
09-46-35.637000,[R]: 50 
09-46-35.641000,[R]: 10 
09-46-35.642000,[R]: 1 
09-46-35.646000,[R]: 20 
09-46-35.647000,[R]: 10 
09-46-35.648000,[R]: 1 
09-46-35.652000,[R]: 10 
09-46-35.664000,[R]: 2 
09-46-35.667000,[R]: 50 
09-46-35.667000,[R]: 10 
09-46-35.668000,[R]: 1 
09-46-35.669000,[R]: 20 
09-46-35.670000,[R]: 10 
09-46-35.670000,[R]: 1 
09-46-35.671000,[R]: 20 
09-46-35.687000,[R]: 10 
09-46-35.688000,[R]: 1 
09-46-35.689000,[R]: 10 
09-46-35.689000,[R]: 2 
09-46-35.690000,[R]: 50 
09-46-35.690000,[R]: 10 
09-46-35.691000,[R]: 1 
09-46-35.692000,[R]: 20 
09-46-35.699000,[R]: 10 
09-46-35.706000,[R]: 1 
09-46-35.711000,[R]: 20 
09-46-35.711000,[R]: 10 
09-46-35.712000,[R]: 1 
09-46-35.713000,[R]: 10 
09-46-35.714000,[R]: 2 
09-46-35.715000,[R]: 50 
09-46-35.717000,[R]: 10 
09-46-35.719000,[R]: 1 
09-46-35.722000,[R]: 20 
09-46-35.726000,[R]: 10 
09-46-35.727000,[R]: 1 
09-46-35.731000,[R]: 10 
09-46-35.740000,[R]: 2 
09-46-35.741000,[R]: 50 
09-46-35.743000,[R]: 10 
09-46-35.743000,[R]: 1 
09-46-35.744000,[R]: 20 
09-46-35.746000,[R]: 10 
09-46-35.748000,[R]: 1 
09-46-35.751000,[R]: 20 
09-46-35.753000,[R]: 10 
09-46-35.755000,[R]: 1 
09-46-35.761000,[R]: 10 
09-46-35.770000,[R]: 2 
09-46-35.770000,[R]: 50 
09-46-35.771000,[R]: 10 
09-46-35.772000,[R]: 1 
09-46-35.773000,[R]: 20 
09-46-35.775000,[R]: 10 
09-46-35.777000,[R]: 1 
09-46-35.783000,[R]: 20 
09-46-35.783000,[R]: 10 
09-46-35.785000,[R]: 1 
09-46-35.790000,[R]: 10 
09-46-35.793000,[R]: 2 
09-46-35.793000,[R]: 50 
09-46-35.797000,[R]: 10 
09-46-35.799000,[R]: 1 
09-46-35.802000,[R]: 20 
09-46-35.804000,[R]: 10 
09-46-35.807000,[R]: 1 
09-46-35.811000,[R]: 10 
09-46-35.820000,[R]: 2 
09-46-35.820000,[R]: 50 
09-46-35.821000,[R]: 10 
09-46-35.822000,[R]: 1 
09-46-35.823000,[R]: 20 
09-46-35.827000,[R]: 10 
09-46-35.831000,[R]: 1 
09-46-35.832000,[R]: 20 
09-46-35.833000,[R]: 10 
09-46-35.836000,[R]: 1 
09-46-35.841000,[R]: 10 
09-46-35.844000,[R]: 2 
09-46-35.847000,[R]: 50 
09-46-35.849000,[R]: 10 
09-46-35.852000,[R]: 1 
09-46-35.853000,[R]: 20 
09-46-35.855000,[R]: 10 
09-46-35.857000,[R]: 1 
09-46-35.866000,[R]: 10 
09-46-35.866000,[R]: 2 
09-46-35.867000,[R]: 50 
09-46-35.870000,[R]: 10 
09-46-35.872000,[R]: 1 
09-46-35.877000,[R]: 10 
09-46-35.880000,[R]: 2 
09-46-35.881000,[R]: 50 
09-46-35.882000,[R]: 20 
09-46-35.887000,[R]: 10 
09-46-35.887000,[R]: 1 
09-46-35.892000,[R]: 10 
09-46-35.894000,[R]: 2 
09-46-35.899000,[R]: 50 
09-46-35.900000,[R]: 10 
09-46-35.901000,[R]: 1 
09-46-35.902000,[R]: 20 
09-46-35.906000,[R]: 10 
09-46-35.910000,[R]: 1 
09-46-35.914000,[R]: 20 
09-46-35.915000,[R]: 10 
09-46-35.916000,[R]: 1 
09-46-35.921000,[R]: 10 
09-46-35.925000,[R]: 2 
09-46-35.927000,[R]: 50 
09-46-35.928000,[R]: 10 
09-46-35.930000,[R]: 1 
09-46-35.932000,[R]: 20 
09-46-35.935000,[R]: 10 
09-46-35.937000,[R]: 1 
09-46-35.943000,[R]: 10 
09-46-35.945000,[R]: 2 
09-46-35.947000,[R]: 50 
09-46-35.950000,[R]: 10 
09-46-35.952000,[R]: 1 
09-46-35.957000,[R]: 10 
09-46-35.960000,[R]: 2 
09-46-35.962000,[R]: 50 
09-46-35.963000,[R]: 20 
09-46-35.964000,[R]: 10 
09-46-35.966000,[R]: 1 
09-46-35.972000,[R]: 10 
09-46-35.974000,[R]: 2 
09-46-35.975000,[R]: 50 
09-46-35.979000,[R]: 10 
09-46-35.981000,[R]: 1 
09-46-35.982000,[R]: 20 
09-46-35.986000,[R]: 10 
09-46-35.988000,[R]: 1 
09-46-35.993000,[R]: 20 
09-46-35.994000,[R]: 10 
09-46-35.996000,[R]: 1 
09-46-36.001000,[R]: 10 
09-46-36.003000,[R]: 2 
09-46-36.004000,[R]: 50 
09-46-36.010000,[R]: 10 
09-46-36.011000,[R]: 1 
09-46-36.013000,[R]: 20 
09-46-36.015000,[R]: 10 
09-46-36.017000,[R]: 1 
09-46-36.022000,[R]: 10 
09-46-36.025000,[R]: 2 
09-46-36.026000,[R]: 50 
09-46-36.030000,[R]: 10 
09-46-36.036000,[R]: 1 
09-46-36.037000,[R]: 20 
09-46-36.037000,[R]: 10 
09-46-36.039000,[R]: 1 
09-46-36.041000,[R]: 20 
09-46-36.043000,[R]: 10 
09-46-36.045000,[R]: 1 
09-46-36.050000,[R]: 10 
09-46-36.053000,[R]: 2 
09-46-36.054000,[R]: 50 
09-46-36.058000,[R]: 10 
09-46-36.060000,[R]: 1 
09-46-36.061000,[R]: 20 
09-46-36.065000,[R]: 10 
09-46-36.067000,[R]: 1 
09-46-36.072000,[R]: 20 
09-46-36.073000,[R]: 10 
09-46-36.075000,[R]: 1 
09-46-36.080000,[R]: 10 
09-46-36.090000,[R]: 2 
09-46-36.092000,[R]: 50 
09-46-36.093000,[R]: 10 
09-46-36.093000,[R]: 1 
09-46-36.094000,[R]: 20 
09-46-36.095000,[R]: 10 
09-46-36.096000,[R]: 1 
09-46-36.101000,[R]: 10 
09-46-36.104000,[R]: 2 
09-46-36.105000,[R]: 50 
09-46-36.109000,[R]: 10 
09-46-36.114000,[R]: 1 
09-46-36.114000,[R]: 20 
09-46-36.116000,[R]: 10 
09-46-36.118000,[R]: 1 
09-46-36.121000,[R]: 20 
09-46-36.123000,[R]: 10 
09-46-36.126000,[R]: 1 
09-46-36.131000,[R]: 10 
09-46-36.134000,[R]: 2 
09-46-36.137000,[R]: 50 
09-46-36.138000,[R]: 10 
09-46-36.146000,[R]: 1 
09-46-36.147000,[R]: 20 
09-46-36.147000,[R]: 10 
09-46-36.148000,[R]: 1 
09-46-36.152000,[R]: 20 
09-46-36.153000,[R]: 10 
09-46-36.155000,[R]: 1 
09-46-36.160000,[R]: 10 
09-46-36.163000,[R]: 2 
09-46-36.168000,[R]: 50 
09-46-36.169000,[R]: 10 
09-46-36.169000,[R]: 1 
09-46-36.172000,[R]: 20 
09-46-36.174000,[R]: 10 
09-46-36.188000,[R]: 1 
09-46-36.189000,[R]: 10 
09-46-36.189000,[R]: 2 
09-46-36.190000,[R]: 50 
09-46-36.190000,[R]: 10 
09-46-36.192000,[R]: 1 
09-46-36.196000,[R]: 20 
09-46-36.200000,[R]: 10 
09-46-36.200000,[R]: 1 
09-46-36.202000,[R]: 20 
09-46-36.203000,[R]: 10 
09-46-36.207000,[R]: 1 
09-46-36.211000,[R]: 10 
09-46-36.214000,[R]: 2 
09-46-36.214000,[R]: 50 
09-46-36.218000,[R]: 10 
09-46-36.223000,[R]: 1 
09-46-36.223000,[R]: 20 
09-46-36.225000,[R]: 10 
09-46-36.229000,[R]: 1 
09-46-36.233000,[R]: 20 
09-46-36.236000,[R]: 10 
09-46-36.237000,[R]: 1 
09-46-36.240000,[R]: 10 
09-46-36.244000,[R]: 2 
09-46-36.244000,[R]: 50 
09-46-36.247000,[R]: 10 
09-46-36.250000,[R]: 1 
09-46-36.252000,[R]: 20 
09-46-36.258000,[R]: 10 
09-46-36.260000,[R]: 1 
09-46-36.262000,[R]: 10 
09-46-36.265000,[R]: 2 
09-46-36.269000,[R]: 50 
09-46-36.269000,[R]: 10 
09-46-36.272000,[R]: 1 
09-46-36.273000,[R]: 20 
09-46-36.276000,[R]: 10 
09-46-36.278000,[R]: 1 
09-46-36.282000,[R]: 20 
09-46-36.284000,[R]: 10 
09-46-36.295000,[R]: 1 
09-46-36.296000,[R]: 10 
09-46-36.297000,[R]: 2 
09-46-36.298000,[R]: 50 
09-46-36.298000,[R]: 10 
09-46-36.301000,[R]: 1 
09-46-36.302000,[R]: 20 
09-46-36.306000,[R]: 10 
09-46-36.308000,[R]: 1 
09-46-36.316000,[R]: 20 
09-46-36.318000,[R]: 10 
09-46-36.318000,[R]: 1 
09-46-36.320000,[R]: 10 
09-46-36.323000,[R]: 2 
09-46-36.324000,[R]: 50 
09-46-36.328000,[R]: 10 
09-46-36.330000,[R]: 1 
09-46-36.332000,[R]: 20 
09-46-36.338000,[R]: 10 
09-46-36.338000,[R]: 1 
09-46-36.342000,[R]: 10 
09-46-36.345000,[R]: 2 
09-46-36.350000,[R]: 50 
09-46-36.351000,[R]: 10 
09-46-36.352000,[R]: 1 
09-46-36.353000,[R]: 20 
09-46-36.357000,[R]: 10 
09-46-36.359000,[R]: 1 
09-46-36.367000,[R]: 20 
09-46-36.368000,[R]: 10 
09-46-36.368000,[R]: 1 
09-46-36.371000,[R]: 10 
09-46-36.374000,[R]: 2 
09-46-36.380000,[R]: 50 
09-46-36.380000,[R]: 10 
09-46-36.381000,[R]: 1 
09-46-36.382000,[R]: 20 
09-46-36.386000,[R]: 10 
09-46-36.388000,[R]: 1 
09-46-36.393000,[R]: 20 
09-46-36.394000,[R]: 10 
09-46-36.395000,[R]: 1 
09-46-36.401000,[R]: 10 
09-46-36.403000,[R]: 2 
09-46-36.404000,[R]: 50 
09-46-36.408000,[R]: 10 
09-46-36.410000,[R]: 1 
09-46-36.412000,[R]: 20 
09-46-36.416000,[R]: 10 
09-46-36.417000,[R]: 1 
09-46-36.421000,[R]: 10 
09-46-36.430000,[R]: 2 
09-46-36.435000,[R]: 50 
09-46-36.436000,[R]: 10 
09-46-36.441000,[R]: 1 
09-46-36.445000,[R]: 20 
09-46-36.451000,[R]: 10 
09-46-36.454000,[R]: 1 
09-46-36.462000,[R]: 20 
09-46-36.463000,[R]: 10 
09-46-36.464000,[R]: 1 
09-46-36.465000,[R]: 10 
09-46-36.467000,[R]: 2 
09-46-36.467000,[R]: 50 
09-46-36.468000,[R]: 10 
09-46-36.468000,[R]: 1 
09-46-36.472000,[R]: 20 
09-46-36.476000,[R]: 10 
09-46-36.477000,[R]: 1 
09-46-36.478000,[R]: 20 
09-46-36.478000,[R]: 10 
09-46-36.479000,[R]: 1 
09-46-36.480000,[R]: 10 
09-46-36.483000,[R]: 2 
09-46-36.483000,[R]: 50 
09-46-36.487000,[R]: 10 
09-46-36.489000,[R]: 1 
09-46-36.492000,[R]: 20 
09-46-36.500000,[R]: 10 
09-46-36.501000,[R]: 1 
09-46-36.502000,[R]: 10 
09-46-36.504000,[R]: 2 
09-46-36.505000,[R]: 50 
09-46-36.510000,[R]: 10 
09-46-36.513000,[R]: 1 
09-46-36.514000,[R]: 20 
09-46-36.516000,[R]: 10 
09-46-36.520000,[R]: 1 
09-46-36.522000,[R]: 20 
09-46-36.523000,[R]: 10 
09-46-36.525000,[R]: 1 
09-46-36.530000,[R]: 10 
09-46-36.533000,[R]: 2 
09-46-36.534000,[R]: 50 
09-46-36.538000,[R]: 10 
09-46-36.543000,[R]: 1 
09-46-36.546000,[R]: 20 
09-46-36.547000,[R]: 10 
09-46-36.551000,[R]: 1 
09-46-36.552000,[R]: 20 
09-46-36.566000,[R]: 10 
09-46-36.567000,[R]: 1 
09-46-36.568000,[R]: 10 
09-46-36.568000,[R]: 2 
09-46-36.569000,[R]: 50 
09-46-36.569000,[R]: 10 
09-46-36.573000,[R]: 1 
09-46-36.573000,[R]: 20 
09-46-36.574000,[R]: 10 
09-46-36.580000,[R]: 1 
09-46-36.581000,[R]: 10 
09-46-36.586000,[R]: 2 
09-46-36.589000,[R]: 50 
09-46-36.590000,[R]: 10 
09-46-36.592000,[R]: 1 
09-46-36.593000,[R]: 20 
09-46-36.597000,[R]: 10 
09-46-36.603000,[R]: 1 
09-46-36.603000,[R]: 20 
09-46-36.604000,[R]: 10 
09-46-36.606000,[R]: 1 
09-46-36.613000,[R]: 10 
09-46-36.615000,[R]: 2 
09-46-36.615000,[R]: 50 
09-46-36.618000,[R]: 10 
09-46-36.621000,[R]: 1 
09-46-36.622000,[R]: 20 
09-46-36.626000,[R]: 10 
09-46-36.627000,[R]: 1 
09-46-36.634000,[R]: 20 
09-46-36.636000,[R]: 10 
09-46-36.636000,[R]: 1 
09-46-36.640000,[R]: 10 
09-46-36.646000,[R]: 2 
09-46-36.647000,[R]: 50 
09-46-36.648000,[R]: 10 
09-46-36.649000,[R]: 1 
09-46-36.652000,[R]: 20 
09-46-36.654000,[R]: 10 
09-46-36.657000,[R]: 1 
09-46-36.662000,[R]: 10 
09-46-36.664000,[R]: 2 
09-46-36.667000,[R]: 50 
09-46-36.669000,[R]: 10 
09-46-36.672000,[R]: 1 
09-46-36.677000,[R]: 20 
09-46-36.677000,[R]: 10 
09-46-36.680000,[R]: 1 
09-46-36.682000,[R]: 20 
09-46-36.684000,[R]: 10 
09-46-36.686000,[R]: 1 
09-46-36.701000,[R]: 10 
09-46-36.702000,[R]: 2 
09-46-36.702000,[R]: 50 
09-46-36.705000,[R]: 10 
09-46-36.706000,[R]: 1 
09-46-36.706000,[R]: 10 
09-46-36.708000,[R]: 2 
09-46-36.714000,[R]: 50 
09-46-36.715000,[R]: 20 
09-46-36.716000,[R]: 10 
09-46-36.716000,[R]: 1 
09-46-36.721000,[R]: 10 
09-46-36.723000,[R]: 2 
09-46-36.724000,[R]: 50 
09-46-36.728000,[R]: 10 
09-46-36.732000,[R]: 1 
09-46-36.733000,[R]: 20 
09-46-36.735000,[R]: 10 
09-46-36.740000,[R]: 1 
09-46-36.743000,[R]: 10 
09-46-36.754000,[R]: 2 
09-46-36.755000,[R]: 50 
09-46-36.755000,[R]: 10 
09-46-36.756000,[R]: 1 
09-46-36.757000,[R]: 20 
09-46-36.757000,[R]: 10 
09-46-36.761000,[R]: 1 
09-46-36.766000,[R]: 20 
09-46-36.767000,[R]: 10 
09-46-36.767000,[R]: 1 
09-46-36.771000,[R]: 10 
09-46-36.774000,[R]: 2 
09-46-36.774000,[R]: 50 
09-46-36.778000,[R]: 10 
09-46-36.781000,[R]: 1 
09-46-36.782000,[R]: 20 
09-46-36.786000,[R]: 10 
09-46-36.788000,[R]: 1 
09-46-36.792000,[R]: 20 
09-46-36.793000,[R]: 10 
09-46-36.795000,[R]: 1 
09-46-36.800000,[R]: 10 
09-46-36.803000,[R]: 2 
09-46-36.803000,[R]: 50 
09-46-36.813000,[R]: 10 
09-46-36.813000,[R]: 1 
09-46-36.814000,[R]: 20 
09-46-36.815000,[R]: 10 
09-46-36.816000,[R]: 1 
09-46-36.821000,[R]: 10 
09-46-36.826000,[R]: 2 
09-46-36.826000,[R]: 50 
09-46-36.828000,[R]: 10 
09-46-36.834000,[R]: 1 
09-46-36.835000,[R]: 20 
09-46-36.836000,[R]: 10 
09-46-36.838000,[R]: 1 
09-46-36.841000,[R]: 20 
09-46-36.848000,[R]: 10 
09-46-36.854000,[R]: 1 
09-46-36.855000,[R]: 10 
09-46-36.855000,[R]: 2 
09-46-36.856000,[R]: 50 
09-46-36.857000,[R]: 10 
09-46-36.860000,[R]: 1 
09-46-36.862000,[R]: 20 
09-46-36.873000,[R]: 10 
09-46-36.874000,[R]: 1 
09-46-36.876000,[R]: 20 
09-46-36.876000,[R]: 10 
09-46-36.877000,[R]: 1 
09-46-36.880000,[R]: 10 
09-46-36.885000,[R]: 2 
09-46-36.885000,[R]: 50 
09-46-36.887000,[R]: 10 
09-46-36.889000,[R]: 1 
09-46-36.893000,[R]: 20 
09-46-36.903000,[R]: 10 
09-46-36.904000,[R]: 1 
09-46-36.904000,[R]: 10 
09-46-36.906000,[R]: 2 
09-46-36.909000,[R]: 50 
09-46-36.910000,[R]: 10 
09-46-36.911000,[R]: 1 
09-46-36.917000,[R]: 20 
09-46-36.918000,[R]: 10 
09-46-36.918000,[R]: 1 
09-46-36.921000,[R]: 20 
09-46-36.926000,[R]: 10 
09-46-36.927000,[R]: 1 
09-46-36.930000,[R]: 10 
09-46-36.933000,[R]: 2 
09-46-36.934000,[R]: 50 
09-46-36.938000,[R]: 10 
09-46-36.940000,[R]: 1 
09-46-36.942000,[R]: 20 
09-46-36.948000,[R]: 10 
09-46-36.949000,[R]: 1 
09-46-36.953000,[R]: 20 
09-46-36.953000,[R]: 10 
09-46-36.955000,[R]: 1 
09-46-36.961000,[R]: 10 
09-46-36.962000,[R]: 2 
09-46-36.963000,[R]: 50 
09-46-36.967000,[R]: 10 
09-46-36.970000,[R]: 1 
09-46-36.972000,[R]: 20 
09-46-36.974000,[R]: 10 
09-46-36.976000,[R]: 1 
09-46-36.982000,[R]: 10 
09-46-36.985000,[R]: 2 
09-46-36.987000,[R]: 50 
09-46-36.989000,[R]: 10 
09-46-36.992000,[R]: 1 
09-46-36.993000,[R]: 20 
09-46-36.996000,[R]: 10 
09-46-36.998000,[R]: 1 
09-46-37.005000,[R]: 20 
09-46-37.009000,[R]: 10 
09-46-37.010000,[R]: 1 
09-46-37.011000,[R]: 10 
09-46-37.014000,[R]: 2 
09-46-37.017000,[R]: 50 
09-46-37.021000,[R]: 10 
09-46-37.021000,[R]: 1 
09-46-37.022000,[R]: 20 
09-46-37.025000,[R]: 10 
09-46-37.030000,[R]: 1 
09-46-37.033000,[R]: 20 
09-46-37.034000,[R]: 10 
09-46-37.035000,[R]: 1 
09-46-37.040000,[R]: 10 
09-46-37.043000,[R]: 2 
09-46-37.044000,[R]: 50 
09-46-37.048000,[R]: 10 
09-46-37.050000,[R]: 1 
09-46-37.052000,[R]: 20 
09-46-37.054000,[R]: 10 
09-46-37.057000,[R]: 1 
09-46-37.062000,[R]: 10 
09-46-37.065000,[R]: 2 
09-46-37.065000,[R]: 50 
09-46-37.069000,[R]: 10 
09-46-37.073000,[R]: 1 
09-46-37.082000,[R]: 20 
09-46-37.082000,[R]: 10 
09-46-37.083000,[R]: 1 
09-46-37.084000,[R]: 20 
09-46-37.084000,[R]: 10 
09-46-37.086000,[R]: 1 
09-46-37.091000,[R]: 10 
09-46-37.094000,[R]: 2 
09-46-37.094000,[R]: 50 
