23-03-18.495000,------------------------------------------ 
23-08-14.583000,[R]: 2 
23-08-14.583000,S 4 	RSSI: 51
23-08-14.584000,[R]: 3 
23-08-14.584000,S 5 	RSSI: 56
23-08-14.585000,[R]: 4 
23-08-14.586000,S 6 	RSSI: 58
23-08-14.587000,[R]: 5 
23-08-14.587000,[R]: 6 
23-08-14.588000,[R]: 7 
23-08-14.588000,[R]: 8 
23-08-14.589000,[R]: 1 
23-08-14.589000,[R]: 50 
23-08-14.590000,[R]: 2 
23-08-14.597000,[R]: 3 
23-08-14.597000,S 5 	RSSI: 57
23-08-14.598000,[R]: 4 
23-08-14.599000,[R]: 5 
23-08-14.599000,[R]: 6 
23-08-14.600000,[R]: 7 
23-08-14.600000,[R]: 8 
23-08-14.601000,[R]: 1 
23-08-14.604000,[R]: 50 
23-08-14.607000,[R]: 2 
23-08-14.608000,[R]: 3 
23-08-14.610000,[R]: 4 
23-08-14.610000,[R]: 5 
23-08-14.611000,[R]: 20 
23-08-14.617000,[R]: 1 
23-08-14.618000,[R]: 50 
23-08-14.619000,[R]: 2 
23-08-14.619000,[R]: 3 
23-08-14.620000,S 3 	RSSI: 63
23-08-14.621000,[R]: 4 
23-08-14.622000,[R]: 5 
23-08-14.622000,[R]: 6 
23-08-14.623000,[R]: 7 
23-08-14.624000,[R]: 8 
23-08-14.630000,[R]: 1 
23-08-14.631000,[R]: 50 
23-08-14.631000,[R]: 2 
23-08-14.632000,[R]: 3 
23-08-14.633000,[R]: 4 
23-08-14.633000,[R]: 5 
23-08-14.634000,[R]: 6 
23-08-14.635000,[R]: 7 
23-08-14.637000,[R]: 8 
23-08-14.640000,[R]: 1 
23-08-14.641000,[R]: 50 
23-08-14.642000,[R]: 2 
23-08-14.642000,[R]: 3 
23-08-14.646000,[R]: 4 
23-08-14.647000,[R]: 5 
23-08-14.647000,[R]: 6 
23-08-14.648000,[R]: 7 
23-08-14.648000,[R]: 8 
23-08-14.659000,[R]: 1 
23-08-14.660000,[R]: 50 
23-08-14.660000,[R]: 2 
23-08-14.661000,[R]: 3 
23-08-14.662000,[R]: 4 
23-08-14.662000,[R]: 5 
23-08-14.663000,[R]: 20 
23-08-14.664000,[R]: 1 
23-08-14.664000,[R]: 50 
23-08-14.668000,[R]: 2 
23-08-14.669000,[R]: 3 
23-08-14.669000,[R]: 4 
23-08-14.670000,[R]: 5 
23-08-14.671000,[R]: 6 
23-08-14.672000,[R]: 7 
23-08-14.672000,[R]: 8 
23-08-14.673000,[R]: 1 
23-08-14.673000,[R]: 50 
23-08-14.674000,[R]: 2 
23-08-14.674000,[R]: 3 
23-08-14.675000,[R]: 4 
23-08-14.676000,[R]: 5 
23-08-14.677000,[R]: 6 
23-08-14.684000,[R]: 7 
23-08-14.685000,[R]: 8 
23-08-14.686000,[R]: 1 
23-08-14.686000,[R]: 50 
23-08-14.686000,[R]: 2 
23-08-14.687000,[R]: 3 
23-08-14.688000,[R]: 4 
23-08-14.688000,[R]: 5 
23-08-14.689000,[R]: 6 
23-08-14.692000,[R]: 7 
23-08-14.701000,[R]: 8 
23-08-14.702000,[R]: 1 
23-08-14.703000,[R]: 50 
23-08-14.703000,[R]: 2 
23-08-14.704000,[R]: 3 
23-08-14.708000,S 8 	RSSI: 51
23-08-14.709000,[R]: 4 
23-08-14.713000,[R]: 5 
23-08-14.714000,[R]: 20 
23-08-14.714000,[R]: 1 
23-08-14.715000,[R]: 50 
23-08-14.716000,[R]: 2 
23-08-14.717000,[R]: 3 
23-08-14.718000,[R]: 4 
23-08-14.718000,S 6 	RSSI: 52
23-08-14.719000,[R]: 5 
23-08-14.719000,S 7 	RSSI: 53
23-08-14.720000,[R]: 6 
23-08-14.720000,[R]: 7 
23-08-14.721000,[R]: 8 
23-08-14.735000,[R]: 1 
23-08-14.736000,[R]: 50 
23-08-14.736000,[R]: 2 
23-08-14.737000,S 4 	RSSI: 51
23-08-14.738000,[R]: 3 
23-08-14.738000,S 5 	RSSI: 59
23-08-14.741000,[R]: 4 
23-08-14.747000,S 6 	RSSI: 53
23-08-14.747000,[R]: 5 
23-08-14.748000,[R]: 6 
23-08-14.749000,[R]: 7 
23-08-14.749000,S 3 	RSSI: 62
23-08-14.753000,[R]: 8 
23-08-14.753000,[R]: 1 
23-08-14.754000,[R]: 50 
23-08-14.754000,[R]: 2 
23-08-14.757000,[R]: 3 
23-08-14.757000,[R]: 20 
23-08-14.760000,[R]: 1 
23-08-14.760000,[R]: 50 
23-08-14.761000,[R]: 2 
23-08-14.761000,[R]: 3 
23-08-14.762000,S 3 	RSSI: 60
23-08-14.763000,[R]: 4 
23-08-14.763000,[R]: 5 
23-08-14.763000,[R]: 6 
23-08-14.764000,[R]: 7 
23-08-14.764000,[R]: 8 
23-08-14.771000,[R]: 1 
23-08-14.771000,[R]: 50 
23-08-14.772000,[R]: 2 
23-08-14.772000,[R]: 3 
23-08-14.773000,S 3 	RSSI: 59
23-08-14.774000,[R]: 4 
23-08-14.776000,[R]: 5 
23-08-14.777000,[R]: 6 
23-08-14.792000,[R]: 7 
23-08-14.793000,[R]: 8 
23-08-14.793000,[R]: 1 
23-08-14.794000,[R]: 50 
23-08-14.795000,[R]: 2 
23-08-14.795000,[R]: 3 
23-08-14.796000,[R]: 4 
23-08-14.797000,[R]: 5 
23-08-14.797000,[R]: 6 
23-08-14.798000,[R]: 7 
23-08-14.798000,[R]: 8 
23-08-14.804000,[R]: 1 
23-08-14.804000,[R]: 50 
23-08-14.805000,[R]: 2 
23-08-14.805000,[R]: 3 
23-08-14.806000,[R]: 4 
23-08-14.806000,[R]: 5 
23-08-14.807000,[R]: 20 
23-08-14.807000,[R]: 1 
23-08-14.808000,[R]: 50 
23-08-14.809000,[R]: 2 
23-08-14.810000,[R]: 3 
23-08-14.811000,[R]: 4 
23-08-14.814000,[R]: 5 
23-08-14.815000,S 7 	RSSI: 53
23-08-14.816000,[R]: 6 
23-08-14.816000,[R]: 7 
23-08-14.817000,[R]: 8 
23-08-14.818000,[R]: 1 
23-08-14.819000,[R]: 50 
23-08-14.820000,S 5 	RSSI: 54
23-08-14.821000,[R]: 2 
23-08-14.827000,S 4 	RSSI: 53
23-08-14.828000,[R]: 3 
23-08-14.829000,[R]: 4 
23-08-14.830000,S 6 	RSSI: 53
23-08-14.831000,[R]: 5 
23-08-14.831000,S 7 	RSSI: 53
23-08-14.832000,[R]: 6 
23-08-14.833000,[R]: 7 
23-08-14.833000,[R]: 8 
23-08-14.834000,[R]: 1 
23-08-14.834000,[R]: 50 
23-08-14.836000,[R]: 2 
23-08-14.837000,S 4 	RSSI: 54
23-08-14.837000,[R]: 3 
23-08-14.838000,[R]: 20 
23-08-14.839000,[R]: 1 
23-08-14.839000,[R]: 50 
23-08-14.840000,S 3 	RSSI: 57
23-08-14.840000,[R]: 2 
23-08-14.841000,[R]: 3 
23-08-14.841000,[R]: 4 
23-08-14.842000,[R]: 5 
23-08-14.843000,[R]: 6 
23-08-14.844000,[R]: 7 
23-08-14.844000,[R]: 8 
23-08-14.847000,[R]: 1 
23-08-14.848000,[R]: 50 
23-08-14.848000,[R]: 2 
23-08-14.848000,[R]: 3 
23-08-14.849000,[R]: 4 
23-08-14.850000,[R]: 5 
23-08-14.850000,[R]: 6 
23-08-14.854000,[R]: 7 
23-08-14.854000,[R]: 8 
23-08-14.855000,[R]: 1 
23-08-14.856000,[R]: 50 
23-08-14.858000,[R]: 2 
23-08-14.858000,[R]: 3 
23-08-14.859000,[R]: 4 
23-08-14.860000,[R]: 5 
23-08-14.860000,[R]: 6 
23-08-14.861000,[R]: 7 
23-08-14.861000,[R]: 8 
23-08-14.861000,[R]: 1 
23-08-14.862000,[R]: 50 
23-08-14.863000,[R]: 2 
23-08-14.863000,[R]: 3 
23-08-14.864000,[R]: 4 
23-08-14.865000,[R]: 5 
23-08-14.865000,[R]: 20 
23-08-14.866000,[R]: 1 
23-08-14.868000,[R]: 50 
23-08-14.869000,[R]: 2 
23-08-14.869000,[R]: 3 
23-08-14.870000,[R]: 4 
23-08-14.870000,[R]: 5 
23-08-14.871000,[R]: 6 
23-08-14.872000,[R]: 7 
23-08-14.872000,[R]: 8 
23-08-14.873000,[R]: 1 
23-08-14.882000,[R]: 50 
23-08-14.882000,[R]: 2 
23-08-14.883000,[R]: 3 
23-08-14.884000,[R]: 4 
23-08-14.884000,[R]: 5 
23-08-14.885000,[R]: 6 
23-08-14.885000,S 8 	RSSI: 48
23-08-14.886000,[R]: 7 
23-08-14.886000,[R]: 8 
23-08-14.887000,[R]: 1 
23-08-14.888000,[R]: 50 
23-08-14.888000,[R]: 2 
23-08-14.889000,S 6 	RSSI: 52
23-08-14.896000,[R]: 3 
23-08-14.897000,S 7 	RSSI: 51
23-08-14.898000,[R]: 4 
23-08-14.899000,[R]: 5 
23-08-14.900000,[R]: 6 
23-08-14.901000,[R]: 7 
23-08-14.901000,S 4 	RSSI: 55
23-08-14.904000,[R]: 8 
23-08-14.904000,[R]: 1 
23-08-14.905000,[R]: 50 
23-08-14.906000,S 6 	RSSI: 52
23-08-14.907000,[R]: 2 
23-08-14.909000,[R]: 3 
23-08-14.910000,[R]: 4 
23-08-14.919000,[R]: 5 
23-08-14.920000,[R]: 6 
23-08-14.921000,[R]: 7 
23-08-14.921000,S 4 	RSSI: 56
23-08-14.922000,[R]: 8 
23-08-14.922000,[R]: 1 
23-08-14.922000,[R]: 50 
23-08-14.923000,[R]: 2 
23-08-14.924000,S 7 	RSSI: 49
23-08-14.926000,[R]: 3 
23-08-14.927000,[R]: 4 
23-08-14.930000,[R]: 5 
23-08-14.931000,[R]: 6 
23-08-14.932000,[R]: 7 
23-08-14.933000,S 4 	RSSI: 55
23-08-14.933000,[R]: 8 
23-08-14.934000,S 5 	RSSI: 57
23-08-14.935000,[R]: 1 
23-08-14.935000,[R]: 50 
23-08-14.936000,[R]: 2 
23-08-14.937000,[R]: 3 
23-08-14.938000,[R]: 4 
23-08-14.939000,[R]: 5 
23-08-14.948000,[R]: 6 
23-08-14.949000,[R]: 7 
23-08-14.950000,[R]: 8 
23-08-14.950000,S 5 	RSSI: 55
23-08-14.951000,[R]: 1 
23-08-14.951000,[R]: 50 
23-08-14.952000,[R]: 2 
23-08-14.952000,[R]: 3 
23-08-14.953000,[R]: 4 
23-08-14.953000,[R]: 5 
23-08-14.958000,[R]: 6 
23-08-14.959000,[R]: 7 
23-08-14.959000,[R]: 8 
23-08-14.960000,[R]: 1 
23-08-14.961000,[R]: 50 
23-08-14.962000,[R]: 2 
23-08-14.962000,[R]: 20 
23-08-14.963000,[R]: 1 
23-08-14.964000,[R]: 50 
23-08-14.964000,[R]: 2 
23-08-14.966000,S 2 	RSSI: 56
23-08-14.974000,[R]: 3 
23-08-14.976000,[R]: 4 
23-08-14.977000,[R]: 5 
23-08-14.978000,[R]: 6 
23-08-14.978000,[R]: 7 
23-08-14.979000,[R]: 8 
23-08-14.980000,[R]: 1 
23-08-14.981000,[R]: 50 
23-08-14.981000,S 3 	RSSI: 58
23-08-14.984000,[R]: 2 
23-08-14.987000,[R]: 3 
23-08-14.987000,[R]: 4 
23-08-14.988000,[R]: 5 
23-08-14.988000,[R]: 6 
23-08-14.989000,[R]: 7 
23-08-14.989000,[R]: 8 
23-08-14.990000,[R]: 1 
23-08-14.991000,[R]: 50 
23-08-14.992000,S 3 	RSSI: 58
23-08-15.006000,[R]: 2 
23-08-15.009000,[R]: 3 
23-08-15.011000,[R]: 4 
23-08-15.012000,[R]: 5 
23-08-15.012000,[R]: 6 
23-08-15.013000,S 3 	RSSI: 56
23-08-15.014000,[R]: 7 
23-08-15.014000,[R]: 8 
23-08-15.020000,[R]: 1 
23-08-15.021000,[R]: 50 
23-08-15.021000,[R]: 2 
23-08-15.022000,[R]: 3 
23-08-15.023000,S 8 	RSSI: 49
23-08-15.023000,[R]: 4 
23-08-15.024000,[R]: 5 
23-08-15.025000,[R]: 20 
23-08-15.025000,[R]: 1 
23-08-15.026000,[R]: 50 
23-08-15.026000,[R]: 2 
23-08-15.036000,S 7 	RSSI: 48
23-08-15.036000,[R]: 3 
23-08-15.039000,[R]: 4 
23-08-15.040000,[R]: 5 
23-08-15.040000,[R]: 6 
23-08-15.041000,[R]: 7 
23-08-15.042000,[R]: 8 
23-08-15.042000,S 6 	RSSI: 54
23-08-15.043000,[R]: 1 
23-08-15.047000,[R]: 50 
23-08-15.050000,[R]: 2 
23-08-15.050000,S 7 	RSSI: 46
23-08-15.051000,[R]: 3 
23-08-15.052000,[R]: 4 
23-08-15.053000,[R]: 5 
23-08-15.054000,[R]: 6 
23-08-15.054000,S 4 	RSSI: 51
23-08-15.058000,[R]: 7 
23-08-15.058000,S 5 	RSSI: 53
23-08-15.059000,[R]: 8 
23-08-15.060000,S 6 	RSSI: 54
23-08-15.060000,[R]: 1 
23-08-15.061000,[R]: 50 
23-08-15.061000,[R]: 2 
23-08-15.062000,[R]: 3 
23-08-15.062000,[R]: 20 
23-08-15.063000,[R]: 1 
23-08-15.063000,[R]: 50 
23-08-15.064000,[R]: 2 
23-08-15.064000,S 2 	RSSI: 53
23-08-15.065000,[R]: 3 
23-08-15.065000,[R]: 4 
23-08-15.066000,[R]: 5 
23-08-15.069000,[R]: 6 
23-08-15.072000,[R]: 7 
23-08-15.073000,[R]: 8 
23-08-15.073000,[R]: 1 
23-08-15.074000,[R]: 50 
23-08-15.074000,[R]: 2 
23-08-15.075000,[R]: 3 
23-08-15.076000,[R]: 4 
23-08-15.077000,[R]: 5 
23-08-15.081000,[R]: 6 
23-08-15.082000,[R]: 7 
23-08-15.083000,[R]: 8 
23-08-15.083000,[R]: 1 
23-08-15.084000,[R]: 50 
23-08-15.085000,[R]: 2 
23-08-15.086000,[R]: 3 
23-08-15.086000,[R]: 4 
23-08-15.087000,[R]: 5 
23-08-15.087000,[R]: 6 
23-08-15.088000,[R]: 7 
23-08-15.089000,[R]: 8 
23-08-15.089000,[R]: 1 
23-08-15.093000,[R]: 50 
23-08-15.096000,[R]: 2 
23-08-15.097000,[R]: 3 
23-08-15.098000,[R]: 4 
23-08-15.099000,[R]: 5 
23-08-15.100000,[R]: 20 
23-08-15.100000,[R]: 1 
23-08-15.100000,[R]: 50 
23-08-15.104000,S 3 	RSSI: 58
23-08-15.105000,[R]: 2 
23-08-15.105000,[R]: 3 
23-08-15.106000,[R]: 4 
23-08-15.106000,[R]: 5 
23-08-15.107000,[R]: 6 
23-08-15.109000,S 8 	RSSI: 48
23-08-15.110000,[R]: 7 
23-08-15.110000,[R]: 8 
23-08-15.112000,[R]: 1 
23-08-15.113000,[R]: 50 
23-08-15.113000,S 7 	RSSI: 46
23-08-15.114000,[R]: 2 
23-08-15.115000,[R]: 3 
23-08-15.122000,[R]: 4 
23-08-15.123000,[R]: 5 
23-08-15.132000,S 4 	RSSI: 51
23-08-15.135000,[R]: 6 
23-08-15.137000,[R]: 7 
23-08-15.139000,[R]: 8 
23-08-15.141000,[R]: 1 
23-08-15.141000,[R]: 50 
23-08-15.145000,[R]: 2 
23-08-15.146000,[R]: 3 
23-08-15.146000,[R]: 20 
23-08-15.147000,[R]: 1 
23-08-15.147000,[R]: 50 
23-08-15.148000,[R]: 2 
23-08-15.148000,[R]: 3 
23-08-15.149000,[R]: 4 
23-08-15.152000,S 4 	RSSI: 51
23-08-15.152000,[R]: 5 
23-08-15.153000,S 5 	RSSI: 53
23-08-15.153000,[R]: 6 
23-08-15.154000,S 6 	RSSI: 50
23-08-15.154000,[R]: 7 
23-08-15.155000,[R]: 8 
23-08-15.155000,S 2 	RSSI: 56
23-08-15.156000,[R]: 1 
23-08-15.157000,[R]: 50 
23-08-15.158000,[R]: 2 
23-08-15.159000,[R]: 3 
23-08-15.171000,[R]: 4 
23-08-15.172000,[R]: 5 
23-08-15.172000,[R]: 6 
23-08-15.173000,[R]: 7 
23-08-15.174000,[R]: 8 
23-08-15.175000,S 2 	RSSI: 55
23-08-15.182000,[R]: 1 
23-08-15.182000,[R]: 50 
23-08-15.183000,[R]: 2 
23-08-15.183000,[R]: 3 
23-08-15.185000,[R]: 4 
23-08-15.186000,[R]: 5 
23-08-15.186000,[R]: 6 
23-08-15.187000,[R]: 7 
23-08-15.187000,[R]: 8 
23-08-15.188000,S 2 	RSSI: 55
23-08-15.189000,[R]: 1 
23-08-15.192000,[R]: 50 
23-08-15.193000,[R]: 2 
23-08-15.194000,[R]: 3 
23-08-15.195000,[R]: 4 
23-08-15.196000,[R]: 5 
23-08-15.196000,[R]: 20 
23-08-15.197000,[R]: 1 
23-08-15.202000,[R]: 50 
23-08-15.203000,[R]: 2 
23-08-15.203000,S 2 	RSSI: 55
23-08-15.204000,[R]: 3 
23-08-15.204000,[R]: 4 
23-08-15.205000,[R]: 5 
23-08-15.205000,[R]: 6 
23-08-15.210000,[R]: 7 
23-08-15.215000,[R]: 8 
23-08-15.216000,[R]: 1 
23-08-15.218000,[R]: 50 
23-08-15.218000,[R]: 2 
23-08-15.220000,[R]: 3 
23-08-15.221000,[R]: 4 
23-08-15.222000,[R]: 5 
23-08-15.223000,[R]: 6 
23-08-15.223000,[R]: 7 
23-08-15.226000,[R]: 8 
23-08-15.227000,[R]: 1 
23-08-15.227000,[R]: 50 
23-08-15.228000,[R]: 2 
23-08-15.229000,[R]: 3 
23-08-15.231000,[R]: 4 
23-08-15.231000,[R]: 5 
23-08-15.232000,[R]: 6 
23-08-15.233000,[R]: 7 
23-08-15.233000,[R]: 8 
23-08-15.235000,[R]: 1 
23-08-15.237000,[R]: 50 
23-08-15.237000,[R]: 2 
23-08-15.238000,[R]: 3 
23-08-15.242000,S 8 	RSSI: 46
23-08-15.243000,[R]: 4 
23-08-15.244000,[R]: 5 
23-08-15.245000,[R]: 20 
23-08-15.246000,[R]: 1 
23-08-15.248000,[R]: 50 
23-08-15.248000,[R]: 2 
23-08-15.252000,S 4 	RSSI: 49
23-08-15.254000,[R]: 3 
23-08-15.255000,S 5 	RSSI: 57
23-08-15.255000,[R]: 4 
23-08-15.255000,S 6 	RSSI: 47
23-08-15.256000,[R]: 5 
23-08-15.259000,S 7 	RSSI: 48
23-08-15.259000,[R]: 6 
23-08-15.261000,[R]: 7 
23-08-15.261000,[R]: 8 
23-08-15.262000,[R]: 1 
23-08-15.262000,[R]: 50 
23-08-15.272000,[R]: 2 
23-08-15.273000,S 4 	RSSI: 50
23-08-15.273000,[R]: 3 
23-08-15.274000,S 5 	RSSI: 58
23-08-15.275000,[R]: 4 
23-08-15.276000,S 6 	RSSI: 48
23-08-15.276000,[R]: 5 
23-08-15.277000,[R]: 6 
23-08-15.278000,[R]: 7 
23-08-15.278000,[R]: 8 
23-08-15.279000,[R]: 1 
23-08-15.283000,[R]: 50 
23-08-15.283000,[R]: 2 
23-08-15.284000,S 4 	RSSI: 51
23-08-15.284000,[R]: 3 
23-08-15.285000,S 5 	RSSI: 60
23-08-15.285000,[R]: 4 
23-08-15.286000,[R]: 5 
23-08-15.286000,[R]: 6 
23-08-15.289000,[R]: 7 
23-08-15.302000,[R]: 8 
23-08-15.302000,[R]: 1 
23-08-15.303000,[R]: 50 
23-08-15.303000,[R]: 2 
23-08-15.304000,[R]: 3 
23-08-15.305000,[R]: 4 
23-08-15.306000,[R]: 5 
23-08-15.306000,[R]: 20 
23-08-15.307000,[R]: 1 
23-08-15.309000,[R]: 50 
23-08-15.316000,[R]: 2 
23-08-15.316000,[R]: 3 
23-08-15.317000,[R]: 4 
23-08-15.318000,[R]: 5 
23-08-15.318000,[R]: 6 
23-08-15.319000,[R]: 7 
23-08-15.319000,[R]: 8 
23-08-15.320000,[R]: 1 
23-08-15.320000,[R]: 50 
23-08-15.321000,[R]: 2 
23-08-15.321000,[R]: 3 
23-08-15.322000,[R]: 4 
23-08-15.322000,[R]: 5 
23-08-15.323000,[R]: 6 
23-08-15.324000,[R]: 7 
23-08-15.325000,[R]: 8 
23-08-15.331000,[R]: 1 
23-08-15.332000,[R]: 50 
23-08-15.333000,[R]: 2 
23-08-15.334000,[R]: 3 
23-08-15.334000,[R]: 4 
23-08-15.335000,[R]: 5 
23-08-15.336000,[R]: 6 
23-08-15.336000,[R]: 7 
23-08-15.349000,[R]: 8 
23-08-15.354000,[R]: 1 
23-08-15.355000,[R]: 50 
23-08-15.357000,[R]: 2 
23-08-15.363000,[R]: 3 
23-08-15.365000,[R]: 4 
23-08-15.366000,[R]: 5 
23-08-15.374000,[R]: 20 
23-08-15.382000,[R]: 1 
23-08-15.382000,[R]: 50 
23-08-15.385000,[R]: 2 
23-08-15.387000,[R]: 3 
23-08-15.394000,[R]: 4 
23-08-15.394000,[R]: 5 
23-08-15.395000,[R]: 6 
23-08-15.396000,[R]: 7 
23-08-15.396000,[R]: 8 
23-08-15.397000,[R]: 1 
23-08-15.398000,[R]: 50 
23-08-15.398000,[R]: 2 
23-08-15.398000,[R]: 3 
23-08-15.402000,[R]: 4 
23-08-15.402000,[R]: 5 
23-08-15.403000,[R]: 6 
23-08-15.403000,[R]: 7 
23-08-15.404000,[R]: 8 
23-08-15.405000,[R]: 1 
23-08-15.405000,[R]: 50 
23-08-15.406000,[R]: 2 
23-08-15.406000,[R]: 3 
23-08-15.407000,[R]: 4 
23-08-15.409000,[R]: 5 
23-08-15.422000,[R]: 6 
23-08-15.423000,[R]: 7 
23-08-15.423000,[R]: 8 
23-08-15.424000,[R]: 1 
23-08-15.424000,[R]: 50 
23-08-15.426000,[R]: 2 
23-08-15.427000,[R]: 3 
23-08-15.433000,S 8 	RSSI: 52
23-08-15.433000,[R]: 4 
23-08-15.433000,[R]: 5 
23-08-15.434000,[R]: 20 
23-08-15.434000,[R]: 1 
23-08-15.435000,[R]: 50 
23-08-15.435000,S 3 	RSSI: 59
23-08-15.436000,[R]: 2 
23-08-15.436000,S 4 	RSSI: 52
23-08-15.437000,[R]: 3 
23-08-15.437000,S 5 	RSSI: 57
23-08-15.440000,[R]: 4 
23-08-15.453000,S 6 	RSSI: 51
23-08-15.454000,[R]: 5 
23-08-15.457000,S 7 	RSSI: 48
23-08-15.457000,[R]: 6 
23-08-15.458000,[R]: 7 
23-08-15.459000,[R]: 8 
23-08-15.463000,[R]: 1 
23-08-15.464000,[R]: 50 
23-08-15.464000,[R]: 2 
23-08-15.465000,S 4 	RSSI: 52
23-08-15.466000,[R]: 3 
23-08-15.466000,S 5 	RSSI: 57
23-08-15.467000,[R]: 4 
23-08-15.468000,S 6 	RSSI: 51
23-08-15.468000,[R]: 5 
23-08-15.469000,S 7 	RSSI: 48
23-08-15.469000,[R]: 6 
23-08-15.470000,[R]: 7 
23-08-15.470000,[R]: 8 
23-08-15.475000,[R]: 1 
23-08-15.475000,[R]: 50 
23-08-15.476000,[R]: 2 
23-08-15.476000,S 4 	RSSI: 51
23-08-15.477000,[R]: 3 
23-08-15.477000,S 5 	RSSI: 58
23-08-15.478000,[R]: 4 
23-08-15.479000,[R]: 5 
23-08-15.479000,[R]: 6 
23-08-15.480000,[R]: 7 
23-08-15.481000,[R]: 8 
23-08-15.482000,[R]: 1 
23-08-15.483000,[R]: 50 
23-08-15.484000,[R]: 2 
23-08-15.487000,[R]: 3 
23-08-15.488000,[R]: 4 
23-08-15.488000,[R]: 5 
23-08-15.491000,[R]: 20 
23-08-15.494000,[R]: 1 
23-08-15.495000,[R]: 50 
23-08-15.498000,[R]: 2 
23-08-15.498000,[R]: 3 
23-08-15.499000,[R]: 4 
23-08-15.500000,[R]: 5 
23-08-15.503000,[R]: 6 
23-08-15.505000,[R]: 7 
23-08-15.507000,[R]: 8 
23-08-15.507000,[R]: 1 
23-08-15.508000,[R]: 50 
23-08-15.510000,[R]: 2 
23-08-15.511000,[R]: 3 
23-08-15.511000,[R]: 4 
23-08-15.512000,[R]: 5 
23-08-15.512000,[R]: 6 
23-08-15.513000,[R]: 7 
23-08-15.513000,[R]: 8 
23-08-15.514000,[R]: 1 
23-08-15.514000,[R]: 50 
23-08-15.515000,[R]: 2 
23-08-15.515000,[R]: 3 
23-08-15.522000,[R]: 4 
23-08-15.523000,[R]: 5 
23-08-15.524000,[R]: 6 
23-08-15.524000,[R]: 7 
23-08-15.526000,[R]: 8 
23-08-15.526000,[R]: 1 
23-08-15.527000,[R]: 50 
23-08-15.527000,[R]: 2 
23-08-15.528000,[R]: 3 
23-08-15.529000,[R]: 4 
23-08-15.529000,[R]: 5 
23-08-15.530000,[R]: 20 
23-08-15.531000,[R]: 1 
23-08-15.534000,[R]: 50 
23-08-15.535000,[R]: 2 
23-08-15.536000,[R]: 3 
23-08-15.540000,[R]: 4 
23-08-15.540000,[R]: 5 
23-08-15.545000,[R]: 6 
23-08-15.546000,[R]: 7 
23-08-15.547000,[R]: 8 
23-08-15.547000,[R]: 1 
23-08-15.549000,[R]: 50 
23-08-15.550000,[R]: 2 
23-08-15.550000,[R]: 3 
23-08-15.551000,[R]: 4 
23-08-15.552000,[R]: 5 
23-08-15.552000,[R]: 6 
23-08-15.553000,S 8 	RSSI: 55
23-08-15.555000,[R]: 7 
23-08-15.556000,S 6 	RSSI: 58
23-08-15.556000,[R]: 8 
23-08-15.557000,[R]: 1 
23-08-15.557000,[R]: 50 
23-08-15.558000,[R]: 2 
23-08-15.559000,[R]: 3 
23-08-15.560000,[R]: 20 
23-08-15.560000,[R]: 1 
23-08-15.561000,[R]: 50 
23-08-15.561000,[R]: 2 
23-08-15.562000,[R]: 3 
23-08-15.562000,S 3 	RSSI: 60
23-08-15.563000,[R]: 4 
23-08-15.564000,S 4 	RSSI: 51
23-08-15.568000,[R]: 5 
23-08-15.571000,S 5 	RSSI: 59
23-08-15.577000,[R]: 6 
23-08-15.585000,[R]: 7 
23-08-15.589000,S 7 	RSSI: 49
23-08-15.590000,[R]: 8 
23-08-15.596000,S 2 	RSSI: 58
23-08-15.600000,[R]: 1 
23-08-15.606000,[R]: 50 
23-08-15.611000,[R]: 2 
23-08-15.619000,[R]: 3 
23-08-15.620000,[R]: 4 
23-08-15.620000,[R]: 5 
23-08-15.621000,[R]: 6 
23-08-15.621000,[R]: 7 
23-08-15.622000,[R]: 8 
23-08-15.623000,S 2 	RSSI: 58
23-08-15.623000,[R]: 1 
23-08-15.624000,[R]: 50 
23-08-15.625000,[R]: 2 
23-08-15.625000,[R]: 3 
23-08-15.626000,[R]: 4 
23-08-15.626000,[R]: 5 
23-08-15.627000,[R]: 6 
23-08-15.632000,[R]: 7 
23-08-15.633000,[R]: 8 
23-08-15.633000,S 2 	RSSI: 62
23-08-15.637000,[R]: 1 
23-08-15.637000,[R]: 50 
23-08-15.638000,[R]: 2 
23-08-15.639000,[R]: 3 
23-08-15.639000,[R]: 4 
23-08-15.641000,[R]: 5 
23-08-15.645000,[R]: 20 
23-08-15.646000,[R]: 1 
23-08-15.647000,[R]: 50 
23-08-15.648000,[R]: 2 
23-08-15.649000,S 2 	RSSI: 58
23-08-15.650000,[R]: 3 
23-08-15.650000,[R]: 4 
23-08-15.651000,[R]: 5 
23-08-15.652000,[R]: 6 
23-08-15.653000,[R]: 7 
23-08-15.655000,[R]: 8 
23-08-15.656000,[R]: 1 
23-08-15.657000,[R]: 50 
23-08-15.661000,[R]: 2 
23-08-15.662000,[R]: 3 
23-08-15.662000,[R]: 4 
23-08-15.663000,[R]: 5 
23-08-15.667000,[R]: 6 
23-08-15.668000,[R]: 7 
23-08-15.668000,[R]: 8 
23-08-15.669000,[R]: 1 
23-08-15.669000,[R]: 50 
23-08-15.670000,[R]: 2 
23-08-15.670000,[R]: 3 
23-08-15.671000,[R]: 4 
23-08-15.671000,[R]: 5 
23-08-15.671000,[R]: 6 
23-08-15.672000,[R]: 7 
23-08-15.672000,[R]: 8 
23-08-15.673000,[R]: 1 
23-08-15.673000,[R]: 50 
23-08-15.674000,[R]: 2 
