14-30-08.758000,"ÿ""Scanner enabled\r\n"""
14-30-21.766000,[0] 0 52
14-30-21.766000,[1] 0 0
14-30-21.769000,""""
14-30-21.771000,"""type 4, info: sync"""
14-30-21.772000,"""Sensor: 1. RSSI: 61"""
14-30-21.772000,"""Sensor: 2. RSSI: 69"""
14-30-21.773000,"""COUNT 1 1"
14-30-21.773000,[0] 0 0
14-30-21.775000,[1] 0 0
14-30-21.777000,""""
14-30-21.780000,"""type 4, info: sync"""
14-30-21.781000,"""Sensor: 1. RSSI: 61"""
14-30-21.781000,"""COUNT 1 0"
14-30-21.782000,[0] 0 0
14-30-21.785000,[1] 0 0
14-30-21.785000,""""
14-30-21.786000,"""type 4, info: sync"""
14-30-21.786000,"""Sensor: 2. RSSI: 69"""
14-30-21.787000,"""COUNT 0 1"
14-30-21.788000,[0] 0 52
14-30-21.789000,[1] 0 0
14-30-21.792000,""""
14-30-21.793000,"""type 4, info: sync"""
14-30-21.793000,"""Sensor: 1. RSSI: 61"""
14-30-21.794000,"""Sensor: 2. RSSI: 69"""
14-30-21.794000,"""COUNT 1 1"
14-30-21.795000,[0] 0 0
14-30-21.795000,[1] 0 0
14-30-21.795000,""""
14-30-21.796000,"""type 4, info: sync"""
14-30-21.797000,"""Sensor: 1. RSSI: 60"""
14-30-21.797000,"""COUNT 1 0"
14-30-21.798000,[0] 0 52
14-30-21.799000,[1] 0 0
14-30-21.802000,""""
14-30-21.806000,"""type 4, info: sync"""
14-30-21.806000,"""Sensor: 1. RSSI: 61"""
14-30-21.807000,"""Sensor: 2. RSSI: 69"""
14-30-21.808000,"""COUNT 1 1"
14-30-21.808000,[0] 0 52
14-30-21.809000,[1] 51 0
14-30-21.810000,""""
14-30-21.810000,"""type 4, info: sync"""
14-30-21.810000,"""Sensor: 1. RSSI: 61"""
14-30-21.813000,"""COUNT 1 0"
14-30-21.814000,[0] 0 52
14-30-21.815000,[1] 0 0
14-30-21.816000,""""
14-30-21.816000,"""type 4, info: sync"""
14-30-21.817000,"""Sensor: 2. RSSI: 69"""
14-30-21.817000,"""COUNT 0 1"
14-30-21.817000,[0] 0 0
14-30-21.818000,[1] 0 0
14-30-21.818000,""""
14-30-21.819000,"""type 4, info: sync"""
14-30-21.821000,"""Sensor: 1. RSSI: 61"""
14-30-21.828000,"""Sensor: 2. RSSI: 69"""
14-30-21.829000,"""COUNT 1 1"
14-30-21.829000,[0] 0 0
14-30-21.830000,[1] 0 0
14-30-21.830000,""""
14-30-21.831000,"""type 4, info: sync"""
14-30-21.832000,"""Sensor: 1. RSSI: 60"""
14-30-21.832000,"""COUNT 1 0"
14-30-21.833000,[0] 0 0
14-30-21.834000,[1] 0 0
14-30-21.835000,""""
14-30-21.841000,"""type 4, info: sync"""
14-30-21.841000,"""Sensor: 1. RSSI: 60"""
14-30-21.842000,"""Sensor: 2. RSSI: 69"""
14-30-21.842000,"""COUNT 1 1"
14-30-21.843000,[0] 0 52
14-30-21.843000,[1] 51 0
14-30-21.844000,""""
14-30-21.845000,"""type 4, info: sync"""
14-30-21.848000,"""Sensor: 1. RSSI: 61"""
14-30-21.851000,"""COUNT 1 0"
14-30-21.851000,[0] 0 0
14-30-21.852000,[1] 0 0
14-30-21.852000,""""
14-30-21.853000,"""type 4, info: sync"""
14-30-21.854000,"""Sensor: 2. RSSI: 69"""
14-30-21.854000,"""COUNT 0 1"
14-30-21.855000,[0] 0 0
14-30-21.855000,[1] 0 0
14-30-21.856000,""""
14-30-21.856000,"""type 4, info: sync"""
14-30-21.857000,"""Sensor: 1. RSSI: 61"""
14-30-21.858000,"""Sensor: 2. RSSI: 68"""
14-30-21.858000,"""COUNT 1 1"
14-30-21.859000,[0] 0 0
14-30-21.862000,[1] 51 0
14-30-21.863000,""""
14-30-21.863000,"""type 4, info: sync"""
14-30-21.864000,"""Sensor: 1. RSSI: 61"""
14-30-21.864000,"""COUNT 1 0"
14-30-21.865000,[0] 0 0
14-30-21.865000,[1] 0 0
14-30-21.866000,""""
14-30-21.866000,"""type 4, info: sync"""
14-30-21.870000,"""Sensor: 1. RSSI: 60"""
14-30-21.870000,"""Sensor: 2. RSSI: 69"""
14-30-21.873000,"""COUNT 1 1"
14-30-21.874000,[0] 0 0
14-30-21.874000,[1] 0 0
14-30-21.875000,""""
14-30-21.875000,"""type 4, info: sync"""
14-30-21.879000,"""Sensor: 1. RSSI: 61"""
14-30-21.880000,"""COUNT 1 0"
14-30-21.880000,[0] 0 52
14-30-21.881000,[1] 0 0
14-30-21.881000,""""
14-30-21.883000,"""type 4, info: sync"""
14-30-21.884000,"""Sensor: 2. RSSI: 69"""
14-30-21.884000,"""COUNT 0 1"
14-30-21.885000,[0] 0 0
14-30-21.885000,[1] 0 0
14-30-21.886000,""""
14-30-21.887000,"""type 4, info: sync"""
14-30-21.888000,"""Sensor: 1. RSSI: 61"""
14-30-21.888000,"""Sensor: 2. RSSI: 69"""
14-30-21.889000,"""COUNT 1 1"
14-30-21.889000,[0] 0 0
14-30-21.890000,[1] 0 0
14-30-21.890000,""""
14-30-21.891000,"""type 4, info: sync"""
14-30-21.891000,"""Sensor: 1. RSSI: 60"""
14-30-21.891000,"""COUNT 1 0"
14-30-21.896000,[0] 0 52
14-30-21.896000,[1] 0 0
14-30-21.897000,""""
14-30-21.897000,"""type 4, info: sync"""
14-30-21.898000,"""Sensor: 1. RSSI: 61"""
14-30-21.898000,"""Sensor: 2. RSSI: 69"""
14-30-21.899000,"""COUNT 1 1"
14-30-21.899000,[0] 0 52
14-30-21.900000,[1] 51 0
14-30-21.901000,""""
14-30-21.901000,"""type 4, info: sync"""
14-30-21.902000,"""Sensor: 1. RSSI: 61"""
14-30-21.902000,"""COUNT 1 0"
14-30-21.903000,[0] 0 0
14-30-21.904000,[1] 0 0
14-30-21.912000,""""
14-30-21.913000,"""type 4, info: sync"""
14-30-21.913000,"""Sensor: 2. RSSI: 69"""
14-30-21.914000,"""Sensor: 1. RSSI: 61"""
14-30-21.915000,"""COUNT 1 1"
14-30-21.915000,[0] 0 0
14-30-21.916000,[1] 51 0
14-30-21.916000,""""
14-30-21.917000,"""type 4, info: sync"""
14-30-21.917000,"""Sensor: 2. RSSI: 69"""
14-30-21.918000,"""COUNT 0 1"
14-30-21.919000,[0] 0 0
14-30-21.919000,[1] 51 0
14-30-21.920000,""""
14-30-21.923000,"""type 4, info: sync"""
14-30-21.924000,"""Sensor: 1. RSSI: 61"""
14-30-21.925000,"""COUNT 1 0"
14-30-21.925000,[0] 0 0
14-30-21.926000,[1] 0 0
14-30-21.927000,""""
14-30-21.927000,"""type 4, info: sync"""
14-30-21.930000,"""Sensor: 1. RSSI: 61"""
14-30-21.930000,"""COUNT 1 0"
14-30-21.930000,[0] 0 0
14-30-21.931000,[1] 0 0
14-30-21.931000,""""
14-30-21.934000,"""type 4, info: sync"""
14-30-21.934000,"""Sensor: 1. RSSI: 61"""
14-30-21.935000,"""Sensor: 2. RSSI: 69"""
14-30-21.936000,"""COUNT 1 1"
14-30-21.937000,[0] 0 0
14-30-21.937000,[1] 51 0
14-30-21.938000,""""
14-30-21.938000,"""type 4, info: sync"""
14-30-21.942000,"""Sensor: 1. RSSI: 61"""
14-30-21.944000,"""COUNT 1 0"
14-30-21.945000,[0] 0 52
14-30-21.945000,[1] 0 0
14-30-21.946000,""""
14-30-21.946000,"""type 4, info: sync"""
14-30-21.947000,"""Sensor: 2. RSSI: 69"""
14-30-21.948000,"""COUNT 0 1"
14-30-21.948000,[0] 0 0
14-30-21.949000,[1] 0 0
14-30-21.950000,""""
14-30-21.950000,"""type 4, info: sync"""
14-30-21.951000,"""Sensor: 1. RSSI: 61"""
14-30-21.951000,"""COUNT 1 0"
14-30-21.952000,[0] 0 0
14-30-21.953000,[1] 0 0
14-30-21.963000,""""
14-30-21.963000,"""type 4, info: sync"""
14-30-21.964000,"""Sensor: 1. RSSI: 61"""
14-30-21.964000,"""COUNT 1 0"
14-30-21.965000,[0] 0 0
14-30-21.965000,[1] 0 0
14-30-21.966000,""""
14-30-21.967000,"""type 4, info: sync"""
14-30-21.967000,"""Sensor: 1. RSSI: 61"""
14-30-21.968000,"""Sensor: 2. RSSI: 69"""
14-30-21.968000,"""COUNT 1 1"
14-30-21.969000,[0] 0 52
14-30-21.976000,[1] 51 0
14-30-21.976000,""""
14-30-21.977000,"""type 4, info: sync"""
14-30-21.977000,"""Sensor: 1. RSSI: 61"""
14-30-21.978000,"""COUNT 1 0"
14-30-21.978000,[0] 0 0
14-30-21.979000,[1] 0 0
14-30-21.980000,""""
14-30-21.980000,"""type 4, info: sync"""
14-30-21.981000,"""Sensor: 2. RSSI: 69"""
14-30-21.981000,"""COUNT 0 1"
14-30-21.981000,[0] 0 0
14-30-21.986000,[1] 0 0
14-30-21.986000,""""
14-30-21.987000,"""type 4, info: sync"""
14-30-21.988000,"""Sensor: 1. RSSI: 61"""
14-30-21.989000,"""Sensor: 2. RSSI: 69"""
14-30-21.989000,"""COUNT 1 1"
14-30-21.990000,[0] 0 0
14-30-21.991000,[1] 51 0
14-30-21.996000,""""
14-30-21.996000,"""type 4, info: sync"""
14-30-21.997000,"""Sensor: 1. RSSI: 61"""
14-30-21.997000,"""COUNT 1 0"
14-30-21.998000,[0] 0 0
14-30-21.999000,[1] 0 0
14-30-22.000000,""""
14-30-22.000000,"""type 4, info: sync"""
14-30-22.001000,"""Sensor: 1. RSSI: 61"""
14-30-22.002000,"""Sensor: 2. RSSI: 69"""
14-30-22.002000,"""COUNT 1 1"
14-30-22.003000,[0] 0 52
14-30-22.003000,[1] 51 0
14-30-22.008000,""""
14-30-22.009000,"""type 4, info: sync"""
14-30-22.009000,"""COUNT 0 0"
14-30-22.010000,[0] 0 0
14-30-22.010000,[1] 0 0
14-30-22.011000,""""
14-30-22.011000,"""type 4, info: sync"""
14-30-22.012000,"""Sensor: 2. RSSI: 69"""
14-30-22.013000,"""Sensor: 1. RSSI: 61"""
14-30-22.013000,"""COUNT 1 1"
14-30-22.014000,[0] 0 0
14-30-22.014000,[1] 0 0
14-30-22.015000,""""
14-30-22.015000,"""type 4, info: sync"""
14-30-22.025000,"""Sensor: 2. RSSI: 69"""
14-30-22.025000,"""COUNT 0 1"
14-30-22.026000,[0] 0 0
14-30-22.026000,[1] 51 0
14-30-22.027000,""""
14-30-22.027000,"""type 4, info: sync"""
14-30-22.028000,"""Sensor: 1. RSSI: 61"""
14-30-22.029000,"""COUNT 1 0"
14-30-22.029000,[0] 0 0
14-30-22.030000,[1] 0 0
14-30-22.030000,""""
14-30-22.035000,"""type 4, info: sync"""
14-30-22.036000,"""COUNT 0 0"
14-30-22.037000,[0] 0 0
14-30-22.037000,[1] 0 0
14-30-22.038000,""""
14-30-22.039000,"""type 4, info: sync"""
14-30-22.040000,"""Sensor: 1. RSSI: 61"""
14-30-22.041000,"""Sensor: 2. RSSI: 69"""
14-30-22.041000,"""COUNT 1 1"
14-30-22.042000,[0] 0 0
14-30-22.042000,[1] 51 0
14-30-22.043000,""""
14-30-22.044000,"""type 4, info: sync"""
14-30-22.047000,"""Sensor: 1. RSSI: 61"""
14-30-22.048000,"""COUNT 1 0"
14-30-22.048000,[0] 0 52
14-30-22.049000,[1] 0 0
14-30-22.049000,""""
14-30-22.050000,"""type 4, info: sync"""
14-30-22.050000,"""Sensor: 2. RSSI: 69"""
14-30-22.051000,"""COUNT 0 1"
14-30-22.051000,[0] 0 0
14-30-22.057000,[1] 0 0
14-30-22.057000,""""
14-30-22.058000,"""type 4, info: sync"""
14-30-22.059000,"""Sensor: 1. RSSI: 60"""
14-30-22.059000,"""Sensor: 2. RSSI: 69"""
14-30-22.060000,"""COUNT 1 1"
14-30-22.060000,[0] 0 0
14-30-22.061000,[1] 0 0
14-30-22.061000,""""
14-30-22.062000,"""type 4, info: sync"""
14-30-22.062000,"""Sensor: 1. RSSI: 61"""
14-30-22.068000,"""COUNT 1 0"
14-30-22.068000,[0] 0 52
14-30-22.070000,[1] 0 0
14-30-22.071000,""""
14-30-22.072000,"""type 4, info: sync"""
14-30-22.072000,"""Sensor: 1. RSSI: 60"""
14-30-22.073000,"""Sensor: 2. RSSI: 69"""
14-30-22.074000,"""COUNT 1 1"
14-30-22.074000,[0] 0 52
14-30-22.075000,[1] 51 0
14-30-22.075000,""""
14-30-22.075000,"""type 4, info: sync"""
14-30-22.076000,"""Sensor: 1. RSSI: 60"""
14-30-22.076000,"""COUNT 1 0"
14-30-22.079000,[0] 0 0
14-30-22.080000,[1] 0 0
14-30-22.080000,""""
14-30-22.081000,"""type 4, info: sync"""
14-30-22.081000,"""Sensor: 2. RSSI: 68"""
14-30-22.082000,"""COUNT 0 1"
14-30-22.082000,[0] 0 0
14-30-22.082000,[1] 0 0
14-30-22.087000,""""
14-30-22.087000,"""type 4, info: sync"""
14-30-22.087000,"""Sensor: 1. RSSI: 61"""
14-30-22.092000,"""Sensor: 2. RSSI: 68"""
14-30-22.092000,"""COUNT 1 1"
14-30-22.093000,[0] 0 0
14-30-22.096000,[1] 51 0
14-30-22.097000,""""
14-30-22.097000,"""type 4, info: sync"""
14-30-22.098000,"""Sensor: 1. RSSI: 60"""
14-30-22.098000,"""COUNT 1 0"
14-30-22.099000,[0] 0 52
14-30-22.099000,[1] 0 0
14-30-22.099000,""""
14-30-22.103000,"""type 4, info: sync"""
14-30-22.104000,"""Sensor: 1. RSSI: 60"""
14-30-22.104000,"""COUNT 1 0"
14-30-22.105000,[0] 0 0
14-30-22.105000,[1] 0 0
14-30-22.106000,""""
14-30-22.106000,"""type 4, info: sync"""
14-30-22.107000,"""Sensor: 2. RSSI: 69"""
14-30-22.108000,"""COUNT 0 1"
14-30-22.108000,[0] 0 0
14-30-22.109000,[1] 0 0
14-30-22.109000,""""
14-30-22.110000,"""type 4, info: sync"""
14-30-22.111000,"""Sensor: 1. RSSI: 60"""
14-30-22.114000,"""Sensor: 2. RSSI: 70"""
14-30-22.117000,"""COUNT 1 1"
14-30-22.117000,[0] 0 0
14-30-22.118000,[1] 0 0
14-30-22.119000,""""
14-30-22.119000,"""type 4, info: sync"""
14-30-22.120000,"""Sensor: 1. RSSI: 60"""
14-30-22.121000,"""COUNT 1 0"
14-30-22.121000,[0] 0 52
14-30-22.124000,[1] 0 0
14-30-22.125000,""""
14-30-22.125000,"""type 4, info: sync"""
14-30-22.126000,"""Sensor: 1. RSSI: 61"""
14-30-22.126000,"""COUNT 1 0"
14-30-22.127000,[0] 0 52
14-30-22.127000,[1] 0 0
14-30-22.128000,""""
14-30-22.128000,"""type 4, info: sync"""
14-30-22.129000,"""Sensor: 1. RSSI: 60"""
14-30-22.129000,"""Sensor: 2. RSSI: 70"""
14-30-22.130000,"""COUNT 1 1"
14-30-22.130000,[0] 0 0
14-30-22.131000,[1] 0 0
14-30-22.131000,""""
14-30-22.132000,"""type 4, info: sync"""
14-30-22.132000,"""Sensor: 1. RSSI: 61"""
14-30-22.137000,"""COUNT 1 0"
14-30-22.137000,[0] 0 51
14-30-22.138000,[1] 0 0
14-30-22.138000,""""
14-30-22.139000,"""type 4, info: sync"""
14-30-22.139000,"""Sensor: 2. RSSI: 70"""
14-30-22.140000,"""COUNT 0 1"
14-30-22.140000,[0] 0 0
14-30-22.141000,[1] 0 0
14-30-22.141000,""""
14-30-22.142000,"""type 4, info: sync"""
14-30-22.142000,"""Sensor: 2. RSSI: 70"""
14-30-22.143000,"""COUNT 0 1"
14-30-22.144000,[0] 0 0
14-30-22.149000,[1] 0 0
14-30-22.150000,""""
14-30-22.150000,"""type 4, info: sync"""
14-30-22.151000,"""Sensor: 1. RSSI: 60"""
14-30-22.151000,"""COUNT 1 0"
14-30-22.153000,[0] 0 51
14-30-22.154000,[1] 0 0
14-30-22.155000,""""
14-30-22.156000,"""type 4, info: sync"""
14-30-22.156000,"""Sensor: 1. RSSI: 60"""
14-30-22.161000,"""Sensor: 2. RSSI: 70"""
14-30-22.162000,"""COUNT 1 1"
14-30-22.163000,[0] 0 51
14-30-22.163000,[1] 51 0
14-30-22.163000,""""
14-30-22.164000,"""type 4, info: sync"""
14-30-22.165000,"""Sensor: 1. RSSI: 60"""
14-30-22.165000,"""COUNT 1 0"
14-30-22.166000,[0] 0 0
14-30-22.166000,[1] 0 0
14-30-22.169000,""""
14-30-22.170000,"""type 4, info: sync"""
14-30-22.171000,"""Sensor: 2. RSSI: 70"""
14-30-22.171000,"""COUNT 0 1"
14-30-22.172000,[0] 0 0
14-30-22.172000,[1] 0 0
14-30-22.173000,""""
14-30-22.174000,"""type 4, info: sync"""
14-30-22.175000,"""Sensor: 1. RSSI: 60"""
14-30-22.175000,"""Sensor: 2. RSSI: 70"""
14-30-22.176000,"""COUNT 1 1"
14-30-22.176000,[0] 0 0
14-30-22.182000,[1] 51 0
14-30-22.182000,""""
14-30-22.183000,"""type 4, info: sync"""
14-30-22.183000,"""Sensor: 1. RSSI: 60"""
14-30-22.184000,"""COUNT 1 0"
14-30-22.184000,[0] 0 51
14-30-22.185000,[1] 0 0
14-30-22.185000,""""
14-30-22.186000,"""type 4, info: sync"""
14-30-22.186000,"""Sensor: 1. RSSI: 60"""
14-30-22.187000,"""Sensor: 2. RSSI: 69"""
14-30-22.187000,"""COUNT 1 1"
14-30-22.198000,[0] 0 51
14-30-22.198000,[1] 51 0
14-30-22.199000,""""
14-30-22.200000,"""type 4, info: sync"""
14-30-22.200000,"""Sensor: 1. RSSI: 60"""
14-30-22.201000,"""COUNT 1 0"
14-30-22.201000,[0] 0 0
14-30-22.202000,[1] 0 0
14-30-22.203000,""""
14-30-22.203000,"""type 4, info: sync"""
14-30-22.204000,"""COUNT 0 0"
14-30-22.204000,[0] 0 0
14-30-22.205000,[1] 0 0
14-30-22.205000,""""
14-30-22.213000,"""type 4, info: sync"""
14-30-22.213000,"""Sensor: 2. RSSI: 68"""
14-30-22.214000,"""COUNT 0 1"
14-30-22.215000,[0] 0 0
14-30-22.215000,[1] 51 0
14-30-22.216000,""""
14-30-22.216000,"""type 4, info: sync"""
14-30-22.217000,"""Sensor: 1. RSSI: 60"""
14-30-22.218000,"""COUNT 1 0"
14-30-22.221000,[0] 0 0
14-30-22.224000,[1] 0 0
14-30-22.224000,""""
14-30-22.225000,"""type 4, info: sync"""
14-30-22.225000,"""Sensor: 1. RSSI: 60"""
14-30-22.226000,"""COUNT 1 0"
14-30-22.226000,[0] 0 0
14-30-22.227000,[1] 0 0
14-30-22.227000,""""
14-30-22.228000,"""type 4, info: sync"""
14-30-22.228000,"""Sensor: 1. RSSI: 61"""
14-30-22.229000,"""Sensor: 2. RSSI: 68"""
14-30-22.230000,"""COUNT 1 1"
14-30-22.230000,[0] 0 0
14-30-22.231000,[1] 51 0
14-30-22.231000,""""
14-30-22.234000,"""type 4, info: sync"""
14-30-22.234000,"""Sensor: 1. RSSI: 61"""
14-30-22.235000,"""COUNT 1 0"
14-30-22.235000,[0] 0 51
14-30-22.236000,[1] 0 0
14-30-22.237000,""""
14-30-22.238000,"""type 4, info: sync"""
14-30-22.238000,"""Sensor: 2. RSSI: 69"""
14-30-22.238000,"""COUNT 0 1"
14-30-22.244000,[0] 0 0
14-30-22.244000,[1] 0 0
14-30-22.245000,""""
14-30-22.245000,"""type 4, info: sync"""
14-30-22.246000,"""Sensor: 1. RSSI: 60"""
14-30-22.246000,"""Sensor: 2. RSSI: 69"""
14-30-22.247000,"""COUNT 1 1"
14-30-22.247000,[0] 0 0
14-30-22.248000,[1] 0 0
14-30-22.248000,""""
14-30-22.249000,"""type 4, info: sync"""
14-30-22.250000,"""Sensor: 1. RSSI: 61"""
14-30-22.250000,"""COUNT 1 0"
14-30-22.251000,[0] 0 52
14-30-22.251000,[1] 0 0
14-30-22.260000,""""
14-30-22.260000,"""type 4, info: sync"""
14-30-22.260000,"""Sensor: 1. RSSI: 60"""
14-30-22.261000,"""Sensor: 2. RSSI: 69"""
14-30-22.262000,"""COUNT 1 1"
14-30-22.262000,[0] 0 51
14-30-22.262000,[1] 51 0
14-30-22.263000,""""
14-30-22.263000,"""type 4, info: sync"""
14-30-22.264000,"""Sensor: 1. RSSI: 60"""
14-30-22.264000,"""COUNT 1 0"
14-30-22.265000,[0] 0 0
14-30-22.265000,[1] 0 0
14-30-22.266000,""""
14-30-22.266000,"""type 4, info: sync"""
14-30-22.267000,"""Sensor: 2. RSSI: 69"""
14-30-22.267000,"""COUNT 0 1"
14-30-22.268000,[0] 0 0
14-30-22.271000,[1] 0 0
14-30-22.274000,""""
14-30-22.275000,"""type 4, info: sync"""
14-30-22.275000,"""Sensor: 1. RSSI: 60"""
14-30-22.276000,"""Sensor: 2. RSSI: 69"""
14-30-22.277000,"""COUNT 1 1"
14-30-22.277000,[0] 0 0
14-30-22.278000,[1] 0 0
14-30-22.278000,""""
14-30-22.279000,"""type 4, info: sync"""
14-30-22.282000,"""Sensor: 1. RSSI: 60"""
14-30-22.282000,"""COUNT 1 0"
14-30-22.283000,[0] 0 0
14-30-22.283000,[1] 0 0
14-30-22.287000,""""
14-30-22.287000,"""type 4, info: sync"""
14-30-22.288000,"""Sensor: 1. RSSI: 60"""
14-30-22.289000,"""Sensor: 2. RSSI: 69"""
14-30-22.289000,"""COUNT 1 1"
14-30-22.290000,[0] 0 51
14-30-22.290000,[1] 51 0
14-30-22.293000,""""
14-30-22.293000,"""type 4, info: sync"""
14-30-22.293000,"""Sensor: 1. RSSI: 60"""
14-30-22.294000,"""COUNT 1 0"
14-30-22.294000,[0] 0 0
14-30-22.295000,[1] 0 0
14-30-22.296000,""""
14-30-22.296000,"""type 4, info: sync"""
14-30-22.296000,"""Sensor: 2. RSSI: 68"""
14-30-22.297000,"""Sensor: 1. RSSI: 60"""
14-30-22.297000,"""COUNT 1 1"
14-30-22.298000,[0] 0 0
14-30-22.298000,[1] 51 0
14-30-22.299000,""""
14-30-22.299000,"""type 4, info: sync"""
14-30-22.300000,"""Sensor: 2. RSSI: 68"""
14-30-22.300000,"""COUNT 0 1"
14-30-22.310000,[0] 0 0
14-30-22.310000,[1] 51 0
14-30-22.311000,""""
14-30-22.311000,"""type 4, info: sync"""
14-30-22.312000,"""Sensor: 1. RSSI: 61"""
14-30-22.312000,"""COUNT 1 0"
14-30-22.313000,[0] 0 0
14-30-22.313000,[1] 0 0
14-30-22.313000,""""
14-30-22.316000,"""type 4, info: sync"""
14-30-22.317000,"""Sensor: 1. RSSI: 60"""
14-30-22.322000,"""COUNT 1 0"
14-30-22.322000,[0] 0 0
14-30-22.323000,[1] 0 0
14-30-22.323000,""""
14-30-22.324000,"""type 4, info: sync"""
14-30-22.324000,"""Sensor: 1. RSSI: 60"""
14-30-22.325000,"""Sensor: 2. RSSI: 69"""
14-30-22.325000,"""COUNT 1 1"
14-30-22.326000,[0] 0 0
14-30-22.327000,[1] 51 0
14-30-22.327000,""""
14-30-22.328000,"""type 4, info: sync"""
14-30-22.334000,"""Sensor: 1. RSSI: 60"""
14-30-22.334000,"""COUNT 1 0"
14-30-22.335000,[0] 0 51
14-30-22.335000,[1] 0 0
14-30-22.336000,""""
14-30-22.336000,"""type 4, info: sync"""
14-30-22.337000,"""Sensor: 2. RSSI: 69"""
14-30-22.337000,"""COUNT 0 1"
14-30-22.340000,[0] 0 52
14-30-22.340000,[1] 0 0
14-30-22.341000,""""
14-30-22.341000,"""type 4, info: sync"""
14-30-22.342000,"""Sensor: 1. RSSI: 60"""
14-30-22.342000,"""Sensor: 2. RSSI: 70"""
14-30-22.345000,"""COUNT 1 1"
14-30-22.345000,[0] 0 0
14-30-22.346000,[1] 0 0
14-30-22.346000,""""
14-30-22.347000,"""type 4, info: sync"""
14-30-22.347000,"""Sensor: 1. RSSI: 60"""
14-30-22.348000,"""COUNT 1 0"
14-30-22.349000,[0] 0 52
14-30-22.351000,[1] 0 0
14-30-22.352000,""""
14-30-22.352000,"""type 4, info: sync"""
14-30-22.353000,"""Sensor: 1. RSSI: 60"""
14-30-22.353000,"""Sensor: 2. RSSI: 71"""
14-30-22.361000,"""COUNT 1 1"
14-30-22.362000,[0] 0 52
14-30-22.362000,[1] 51 0
14-30-22.363000,""""
14-30-22.363000,"""type 4, info: sync"""
14-30-22.364000,"""Sensor: 1. RSSI: 61"""
14-30-22.364000,"""COUNT 1 0"
14-30-22.365000,[0] 0 0
14-30-22.368000,[1] 0 0
14-30-22.369000,""""
14-30-22.369000,"""type 4, info: sync"""
14-30-22.370000,"""Sensor: 2. RSSI: 70"""
14-30-22.373000,"""COUNT 0 1"
14-30-22.374000,[0] 0 0
14-30-22.374000,[1] 0 0
14-30-22.375000,""""
14-30-22.375000,"""type 4, info: sync"""
14-30-22.376000,"""Sensor: 1. RSSI: 60"""
14-30-22.377000,"""Sensor: 2. RSSI: 71"""
14-30-22.378000,"""COUNT 1 1"
14-30-22.378000,[0] 0 0
14-30-22.379000,[1] 51 0
14-30-22.379000,""""
14-30-22.380000,"""type 4, info: sync"""
14-30-22.380000,"""Sensor: 1. RSSI: 60"""
14-30-22.383000,"""COUNT 1 0"
14-30-22.383000,[0] 0 52
14-30-22.384000,[1] 0 0
14-30-22.384000,""""
14-30-22.385000,"""type 4, info: sync"""
14-30-22.385000,"""Sensor: 1. RSSI: 60"""
14-30-22.386000,"""Sensor: 2. RSSI: 71"""
14-30-22.387000,"""COUNT 1 1"
14-30-22.387000,[0] 0 52
14-30-22.388000,[1] 52 0
14-30-22.389000,""""
14-30-22.390000,"""type 4, info: sync"""
14-30-22.390000,"""Sensor: 1. RSSI: 60"""
14-30-22.391000,"""COUNT 1 0"
14-30-22.391000,[0] 0 0
14-30-22.394000,[1] 0 0
14-30-22.395000,""""
14-30-22.396000,"""type 4, info: sync"""
14-30-22.398000,"""Sensor: 2. RSSI: 70"""
14-30-22.398000,"""Sensor: 1. RSSI: 60"""
14-30-22.399000,"""COUNT 1 1"
14-30-22.399000,[0] 0 0
14-30-22.400000,[1] 52 0
14-30-22.400000,""""
14-30-22.401000,"""type 4, info: sync"""
14-30-22.401000,"""Sensor: 2. RSSI: 70"""
14-30-22.402000,"""COUNT 0 1"
14-30-22.402000,[0] 0 0
14-30-22.411000,[1] 52 0
14-30-22.411000,""""
14-30-22.412000,"""type 4, info: sync"""
14-30-22.412000,"""Sensor: 1. RSSI: 60"""
14-30-22.413000,"""COUNT 1 0"
14-30-22.413000,[0] 0 0
14-30-22.414000,[1] 0 0
14-30-22.414000,""""
14-30-22.415000,"""type 4, info: sync"""
14-30-22.415000,"""Sensor: 1. RSSI: 60"""
14-30-22.416000,"""COUNT 1 0"
14-30-22.416000,[0] 0 0
14-30-22.417000,[1] 0 0
14-30-22.417000,""""
14-30-22.418000,"""type 4, info: sync"""
14-30-22.420000,"""Sensor: 1. RSSI: 60"""
14-30-22.423000,"""Sensor: 2. RSSI: 71"""
14-30-22.424000,"""COUNT 1 1"
14-30-22.424000,[0] 0 0
14-30-22.425000,[1] 52 0
14-30-22.425000,""""
