20-47-44.849000,"ÿ""Scanner enabled\r\n""" 
20-49-06.458000,"""Sensor: 2. RSSI: 59"""
20-49-06.460000,"""Sensor: 4. RSSI: 72"""
20-49-06.462000,"""Sensor: 1. RSSI: 57"""
20-49-06.473000,"""COUNT 1 1 1 1 0"
20-49-06.473000,[0] 0 0 0 0 0
20-49-06.474000,[1] 47 0 0 0 0
20-49-06.475000,[2] 75 88 0 0 0
20-49-06.476000,[3] 0 0 66 0 0
20-49-06.477000,""""
20-49-06.478000,"""Sensor: 5. RSSI: 94"""
20-49-06.479000,"""Sensor: 2. RSSI: 59"""
20-49-06.483000,"""Sensor: 1. RSSI: 57"""
20-49-06.484000,"""Sensor: 4. RSSI: 71"""
20-49-06.491000,"""Sensor: 5. RSSI: 96"""
20-49-06.498000,"""COUNT 1 1 0 1 2"
20-49-06.498000,[0] 0 0 0 0 66
20-49-06.501000,[1] 47 0 0 0 67
20-49-06.501000,[2] 0 0 0 0 0
20-49-06.502000,[3] 0 0 0 0 0
20-49-06.502000,""""
20-49-06.503000,"""Sensor: 2. RSSI: 59"""
20-49-06.504000,"""Sensor: 1. RSSI: 58"""
20-49-06.506000,"""Sensor: 3. RSSI: 76"""
20-49-06.523000,"""COUNT 1 1 1 0 0"
20-49-06.523000,[0] 0 0 0 64 0
20-49-06.524000,[1] 0 0 0 0 0
20-49-06.525000,[2] 0 88 0 0 78
20-49-06.526000,[3] 0 0 0 0 0
20-49-06.526000,""""
20-49-06.528000,"""Sensor: 4. RSSI: 72"""
20-49-06.529000,"""Sensor: 1. RSSI: 57"""
20-49-06.531000,"""Sensor: 3. RSSI: 75"""
20-49-06.532000,"""Sensor: 5. RSSI: 94"""
20-49-06.540000,"""Sensor: 2. RSSI: 59"""
20-49-06.550000,"""COUNT 1 1 1 1 1"
20-49-06.552000,[0] 0 0 72 64 66
20-49-06.552000,[0] 0 0 72 64 66
20-49-06.553000,[1] 0 0 0 0 67
20-49-06.553000,[2] 0 0 0 0 77
20-49-06.554000,[3] 65 0 66 0 0
20-49-06.555000,""""
20-49-06.555000,"""Sensor: 4. RSSI: 72"""
20-49-06.556000,"""Sensor: 1. RSSI: 57"""
20-49-06.557000,"""Sensor: 2. RSSI: 59"""
20-49-06.558000,"""Sensor: 3. RSSI: 76"""
20-49-06.565000,"""Sensor: 5. RSSI: 95"""
20-49-06.567000,"""Sensor: 4. RSSI: 72"""
20-49-06.575000,"""COUNT 1 1 1 2 1"
20-49-06.576000,[0] 0 47 0 64 67
20-49-06.577000,[1] 47 0 0 0 0
20-49-06.578000,[2] 75 87 0 0 77
20-49-06.579000,[3] 0 0 66 0 0
20-49-06.579000,""""
20-49-06.580000,"""Sensor: 1. RSSI: 57"""
20-49-06.582000,"""Sensor: 3. RSSI: 76"""
20-49-06.583000,"""Sensor: 2. RSSI: 59"""
20-49-06.586000,"""Sensor: 4. RSSI: 71"""
20-49-06.590000,"""Sensor: 5. RSSI: 94"""
20-49-06.599000,"""COUNT 1 1 1 1 1"
20-49-06.600000,[0] 0 0 0 0 0
20-49-06.602000,[1] 0 0 0 0 0
20-49-06.603000,[2] 75 88 0 0 77
20-49-06.604000,[3] 64 0 66 0 0
20-49-06.604000,""""
20-49-06.605000,"""Sensor: 3. RSSI: 76"""
20-49-06.606000,"""Sensor: 1. RSSI: 57"""
20-49-06.607000,"""Sensor: 2. RSSI: 59"""
20-49-06.608000,"""Sensor: 4. RSSI: 71"""
20-49-06.610000,"""Sensor: 5. RSSI: 92"""
20-49-06.617000,"""Sensor: 3. RSSI: 76"""
20-49-06.626000,"""COUNT 1 1 2 1 1"
20-49-06.627000,[0] 0 0 73 63 0
20-49-06.627000,[1] 47 0 0 0 67
20-49-06.628000,[2] 75 89 0 0 79
20-49-06.630000,[3] 0 0 67 0 0
20-49-06.631000,""""
20-49-06.631000,"""Sensor: 1. RSSI: 57"""
20-49-06.632000,"""Sensor: 2. RSSI: 59"""
20-49-06.637000,"""Sensor: 4. RSSI: 71"""
20-49-06.638000,"""Sensor: 3. RSSI: 76"""
20-49-06.648000,"""COUNT 1 1 1 1 0"
20-49-06.648000,[0] 0 0 0 0 0
20-49-06.649000,[1] 0 0 0 0 0
20-49-06.650000,[2] 76 89 0 0 78
20-49-06.652000,[3] 0 0 67 0 0
20-49-06.652000,""""
20-49-06.654000,"""Sensor: 2. RSSI: 59"""
20-49-06.656000,"""Sensor: 1. RSSI: 57"""
20-49-06.656000,"""Sensor: 5. RSSI: 95"""
20-49-06.657000,"""Sensor: 3. RSSI: 76"""
20-49-06.660000,"""Sensor: 4. RSSI: 72"""
20-49-06.666000,"""Sensor: 2. RSSI: 59"""
20-49-06.673000,"""COUNT 1 2 1 1 1"
20-49-06.677000,[0] 0 0 72 0 0
20-49-06.677000,[1] 0 0 0 0 67
20-49-06.677000,[2] 0 88 0 0 78
20-49-06.678000,[3] 64 0 67 0 0
20-49-06.678000,""""
20-49-06.679000,"""Sensor: 1. RSSI: 57"""
20-49-06.679000,"""Sensor: 3. RSSI: 76"""
20-49-06.684000,"""Sensor: 4. RSSI: 72"""
20-49-06.687000,"""Sensor: 2. RSSI: 59"""
20-49-06.693000,"""Sensor: 1. RSSI: 57"""
20-49-06.698000,"""COUNT 2 1 1 1 0"
20-49-06.699000,[0] 0 0 0 64 0
20-49-06.700000,[1] 47 0 0 61 0
20-49-06.701000,[2] 0 88 0 0 0
20-49-06.704000,[3] 0 0 67 0 0
20-49-06.704000,""""
20-49-06.705000,"""Sensor: 1. RSSI: 57"""
20-49-06.706000,"""Sensor: 3. RSSI: 75"""
20-49-06.708000,"""Sensor: 2. RSSI: 59"""
20-49-06.709000,"""Sensor: 4. RSSI: 72"""
20-49-06.724000,"""COUNT 1 1 1 1 0"
20-49-06.725000,[0] 0 0 72 0 67
20-49-06.725000,[1] 48 0 0 0 0
20-49-06.726000,[2] 0 0 0 0 77
20-49-06.727000,[3] 65 0 67 0 0
20-49-06.727000,""""
20-49-06.728000,"""Sensor: 1. RSSI: 57"""
20-49-06.729000,"""Sensor: 2. RSSI: 59"""
20-49-06.731000,"""Sensor: 4. RSSI: 72"""
20-49-06.732000,"""Sensor: 3. RSSI: 76"""
20-49-06.743000,"""Sensor: 1. RSSI: 57"""
20-49-06.748000,"""COUNT 2 1 1 1 0"
20-49-06.750000,[0] 0 47 0 63 0
20-49-06.750000,[1] 0 0 0 61 0
20-49-06.751000,[2] 0 0 0 0 77
20-49-06.752000,[3] 0 0 0 0 0
20-49-06.752000,""""
20-49-06.759000,"""Sensor: 2. RSSI: 59"""
20-49-06.760000,"""Sensor: 4. RSSI: 71"""
20-49-06.760000,"""Sensor: 3. RSSI: 76"""
20-49-06.761000,"""Sensor: 5. RSSI: 95"""
20-49-06.763000,"""Sensor: 1. RSSI: 57"""
20-49-06.773000,"""COUNT 1 1 1 1 1"
20-49-06.774000,[0] 0 0 72 0 0
20-49-06.775000,[1] 0 0 0 61 0
20-49-06.776000,[2] 0 0 0 0 77
20-49-06.776000,[3] 0 0 67 0 0
20-49-06.777000,""""
20-49-06.779000,"""Sensor: 2. RSSI: 59"""
20-49-06.779000,"""Sensor: 4. RSSI: 72"""
20-49-06.780000,"""Sensor: 1. RSSI: 57"""
20-49-06.782000,"""Sensor: 5. RSSI: 93"""
20-49-06.783000,"""Sensor: 3. RSSI: 76"""
20-49-06.790000,"""Sensor: 2. RSSI: 59"""
20-49-06.793000,"""Sensor: 4. RSSI: 71"""
20-49-06.798000,"""COUNT 1 2 1 2 1"
20-49-06.799000,"""COUNT 1 2 1 2 1"
20-49-06.800000,[0] 0 0 0 0 0
20-49-06.801000,[1] 0 0 0 60 0
20-49-06.801000,[2] 75 0 0 0 77
20-49-06.802000,[3] 0 0 67 0 0
20-49-06.803000,""""
20-49-06.803000,"""Sensor: 1. RSSI: 57"""
20-49-06.804000,"""Sensor: 3. RSSI: 75"""
20-49-06.811000,"""Sensor: 2. RSSI: 59"""
20-49-06.812000,"""Sensor: 4. RSSI: 71"""
20-49-06.816000,"""Sensor: 1. RSSI: 57"""
20-49-06.823000,"""COUNT 2 1 1 1 0"
20-49-06.824000,[0] 0 0 0 0 0
20-49-06.825000,[1] 0 0 0 61 0
20-49-06.826000,[2] 0 0 0 0 78
20-49-06.827000,[3] 64 0 68 0 0
20-49-06.829000,""""
20-49-06.830000,"""Sensor: 3. RSSI: 76"""
20-49-06.830000,"""Sensor: 2. RSSI: 59"""
20-49-06.832000,"""Sensor: 4. RSSI: 73"""
20-49-06.837000,"""Sensor: 1. RSSI: 57"""
20-49-06.842000,"""Sensor: 3. RSSI: 76"""
20-49-06.849000,"""COUNT 1 1 2 1 0"
20-49-06.850000,[0] 0 0 72 0 0
20-49-06.850000,[1] 0 0 0 62 0
20-49-06.851000,[2] 74 0 0 0 78
20-49-06.852000,[3] 64 0 68 0 0
20-49-06.853000,""""
20-49-06.854000,"""Sensor: 2. RSSI: 59"""
20-49-06.858000,"""Sensor: 1. RSSI: 57"""
20-49-06.860000,"""Sensor: 4. RSSI: 72"""
20-49-06.864000,"""Sensor: 3. RSSI: 75"""
20-49-06.864000,"""Sensor: 5. RSSI: 94"""
20-49-06.873000,"""COUNT 1 1 1 1 1"
20-49-06.874000,[0] 0 0 0 0 0
20-49-06.875000,[1] 0 0 0 60 0
20-49-06.877000,[2] 75 0 0 0 0
20-49-06.878000,[3] 0 0 67 0 0
20-49-06.878000,""""
20-49-06.879000,"""Sensor: 2. RSSI: 59"""
20-49-06.880000,"""Sensor: 1. RSSI: 57"""
20-49-06.882000,"""Sensor: 3. RSSI: 76"""
20-49-06.885000,"""Sensor: 4. RSSI: 72"""
20-49-06.898000,"""COUNT 1 1 1 1 0"
20-49-06.899000,[0] 0 47 0 0 67
20-49-06.900000,[1] 0 0 0 61 0
20-49-06.901000,[2] 0 0 0 0 77
20-49-06.902000,[3] 0 0 67 0 0
20-49-06.903000,""""
20-49-06.904000,"""Sensor: 1. RSSI: 57"""
20-49-06.905000,"""Sensor: 2. RSSI: 59"""
20-49-06.906000,"""Sensor: 3. RSSI: 76"""
20-49-06.909000,"""Sensor: 4. RSSI: 72"""
20-49-06.918000,"""Sensor: 1. RSSI: 57"""
20-49-06.924000,"""COUNT 2 1 1 1 0"
20-49-06.925000,[0] 0 0 0 0 0
20-49-06.926000,[1] 47 0 0 61 0
20-49-06.926000,[2] 0 0 0 0 0
20-49-06.927000,[3] 63 0 0 0 0
20-49-06.929000,""""
20-49-06.929000,"""Sensor: 2. RSSI: 59"""
20-49-06.930000,"""Sensor: 1. RSSI: 57"""
20-49-06.931000,"""Sensor: 3. RSSI: 75"""
20-49-06.934000,"""Sensor: 4. RSSI: 72"""
20-49-06.942000,"""Sensor: 2. RSSI: 59"""
20-49-06.948000,"""COUNT 1 2 1 1 0"
20-49-06.949000,[0] 0 0 0 0 0
20-49-06.950000,[1] 47 0 0 61 0
20-49-06.951000,[2] 0 0 0 0 0
20-49-06.951000,[3] 63 0 67 0 0
20-49-06.952000,""""
20-49-06.962000,"""Sensor: 2. RSSI: 59"""
20-49-06.964000,"""Sensor: 3. RSSI: 76"""
20-49-06.966000,"""Sensor: 5. RSSI: 94"""
20-49-06.968000,"""Sensor: 1. RSSI: 57"""
20-49-06.973000,"""COUNT 1 1 1 0 1"
20-49-06.974000,[0] 0 47 0 0 66
20-49-06.975000,[1] 0 0 0 0 0
20-49-06.975000,[2] 0 0 0 0 78
20-49-06.976000,[3] 0 0 0 0 0
20-49-06.976000,""""
20-49-06.978000,"""Sensor: 4. RSSI: 72"""
20-49-06.981000,"""Sensor: 3. RSSI: 76"""
20-49-06.983000,"""Sensor: 2. RSSI: 59"""
20-49-06.986000,"""Sensor: 5. RSSI: 93"""
20-49-06.998000,"""COUNT 0 1 1 1 1"
20-49-06.999000,[0] 0 0 0 0 0
20-49-07.000000,[1] 47 0 0 61 0
20-49-07.002000,[2] 0 0 0 0 78
20-49-07.003000,[3] 0 0 66 0 0
20-49-07.004000,""""
20-49-07.004000,"""Sensor: 4. RSSI: 73"""
20-49-07.006000,"""Sensor: 1. RSSI: 57"""
20-49-07.007000,"""Sensor: 2. RSSI: 59"""
20-49-07.007000,"""Sensor: 3. RSSI: 76"""
20-49-07.016000,"""Sensor: 4. RSSI: 72"""
20-49-07.025000,"""COUNT 1 1 1 2 0"
20-49-07.026000,[0] 0 54 0 63 0
20-49-07.026000,[1] 0 0 0 61 0
20-49-07.027000,[2] 75 0 0 0 78
20-49-07.028000,[3] 0 0 68 0 0
20-49-07.029000,""""
20-49-07.031000,"""Sensor: 1. RSSI: 57"""
20-49-07.032000,"""Sensor: 2. RSSI: 59"""
20-49-07.033000,"""Sensor: 3. RSSI: 75"""
20-49-07.034000,"""Sensor: 5. RSSI: 94"""
20-49-07.037000,"""Sensor: 4. RSSI: 72"""
20-49-07.043000,"""Sensor: 1. RSSI: 57"""
20-49-07.048000,"""COUNT 2 1 1 1 1"
20-49-07.050000,[0] 0 0 72 0 0
20-49-07.051000,[1] 0 0 0 0 0
20-49-07.052000,[2] 75 0 0 0 77
20-49-07.053000,[3] 63 0 67 0 0
20-49-07.054000,""""
20-49-07.055000,"""Sensor: 3. RSSI: 76"""
20-49-07.055000,"""Sensor: 5. RSSI: 95"""
20-49-07.056000,"""Sensor: 4. RSSI: 72"""
20-49-07.065000,"""Sensor: 2. RSSI: 59"""
20-49-07.066000,"""Sensor: 1. RSSI: 57"""
20-49-07.068000,"""Sensor: 3. RSSI: 76"""
20-49-07.074000,"""COUNT 1 1 2 1 1"
20-49-07.075000,[0] 0 0 0 63 66
20-49-07.076000,[1] 0 0 0 61 0
20-49-07.077000,[2] 0 0 0 0 77
20-49-07.078000,[3] 0 0 67 0 0
20-49-07.078000,""""
20-49-07.079000,"""Sensor: 2. RSSI: 59"""
20-49-07.097000,"""COUNT 0 1 0 0 0"
20-49-07.097000,[0] 0 0 0 0 0
20-49-07.098000,[1] 47 0 0 0 0
20-49-07.099000,[2] 0 0 0 0 0
20-49-07.100000,[3] 0 0 0 0 0
20-49-07.100000,""""
20-49-07.101000,"""Sensor: 2. RSSI: 59"""
20-49-07.108000,"""Sensor: 3. RSSI: 76"""
20-49-07.109000,"""Sensor: 5. RSSI: 94"""
20-49-07.109000,"""Sensor: 1. RSSI: 57"""
20-49-07.118000,"""Sensor: 2. RSSI: 59"""
20-49-07.124000,"""COUNT 1 2 1 0 1"
20-49-07.125000,[0] 0 47 0 0 66
20-49-07.125000,[1] 47 0 0 0 0
20-49-07.126000,[2] 0 0 0 0 78
20-49-07.128000,[3] 0 0 0 0 0
20-49-07.128000,""""
20-49-07.129000,"""Sensor: 1. RSSI: 57"""
20-49-07.129000,"""Sensor: 2. RSSI: 59"""
20-49-07.131000,"""Sensor: 3. RSSI: 76"""
20-49-07.132000,"""Sensor: 5. RSSI: 95"""
20-49-07.134000,"""Sensor: 4. RSSI: 72"""
20-49-07.148000,"""COUNT 1 1 1 1 1"
20-49-07.150000,[0] 0 0 0 0 0
20-49-07.150000,[1] 47 0 0 61 0
20-49-07.151000,[2] 0 0 0 0 79
20-49-07.152000,[3] 64 0 66 0 0
20-49-07.153000,""""
20-49-07.154000,"""Sensor: 2. RSSI: 59"""
20-49-07.154000,"""Sensor: 3. RSSI: 76"""
20-49-07.155000,"""Sensor: 5. RSSI: 92"""
20-49-07.159000,"""Sensor: 4. RSSI: 72"""
20-49-07.168000,"""Sensor: 2. RSSI: 59"""
20-49-07.169000,"""Sensor: 1. RSSI: 57"""
20-49-07.174000,"""COUNT 1 2 1 1 1"
20-49-07.178000,[0] 0 0 0 63 66
20-49-07.178000,[1] 0 0 0 62 0
20-49-07.179000,[2] 0 0 0 0 0
20-49-07.179000,[3] 0 0 66 0 0
20-49-07.180000,""""
20-49-07.180000,"""Sensor: 5. RSSI: 94"""
20-49-07.181000,"""Sensor: 4. RSSI: 72"""
20-49-07.188000,"""Sensor: 2. RSSI: 59"""
20-49-07.191000,"""Sensor: 1. RSSI: 57"""
20-49-07.191000,"""Sensor: 3. RSSI: 76"""
20-49-07.192000,"""Sensor: 5. RSSI: 93"""
20-49-07.198000,"""COUNT 1 1 1 1 2"
20-49-07.199000,[0] 0 0 0 0 0
20-49-07.200000,[1] 47 0 0 61 0
20-49-07.201000,[2] 0 0 0 0 80
20-49-07.202000,[3] 64 0 0 0 0
20-49-07.202000,""""
20-49-07.203000,"""Sensor: 4. RSSI: 72"""
20-49-07.208000,"""Sensor: 2. RSSI: 59"""
20-49-07.210000,"""Sensor: 5. RSSI: 94"""
20-49-07.222000,"""COUNT 0 1 0 1 1"
20-49-07.223000,[0] 0 0 0 0 0
20-49-07.224000,[1] 47 0 0 62 0
20-49-07.225000,[2] 0 0 0 0 0
20-49-07.225000,[3] 0 0 0 0 0
20-49-07.226000,""""
20-49-07.227000,"""Sensor: 4. RSSI: 72"""
20-49-07.230000,"""Sensor: 2. RSSI: 59"""
20-49-07.231000,"""Sensor: 3. RSSI: 76"""
20-49-07.231000,"""Sensor: 5. RSSI: 94"""
20-49-07.234000,"""Sensor: 1. RSSI: 57"""
20-49-07.242000,"""Sensor: 4. RSSI: 72"""
20-49-07.250000,"""COUNT 1 1 1 2 1"
20-49-07.251000,[0] 0 0 72 63 67
20-49-07.251000,[1] 0 0 0 61 0
20-49-07.252000,[2] 0 0 0 0 78
20-49-07.253000,[3] 64 0 66 0 0
20-49-07.254000,""""
20-49-07.254000,"""Sensor: 1. RSSI: 57"""
20-49-07.256000,"""Sensor: 2. RSSI: 59"""
20-49-07.258000,"""Sensor: 3. RSSI: 76"""
20-49-07.262000,"""Sensor: 4. RSSI: 72"""
20-49-07.273000,"""COUNT 1 1 1 1 0"
20-49-07.274000,[0] 0 0 0 0 0
20-49-07.275000,[1] 0 0 0 0 0
20-49-07.277000,[2] 75 0 0 0 78
20-49-07.277000,[3] 0 0 67 0 0
20-49-07.278000,""""
20-49-07.278000,"""Sensor: 3. RSSI: 76"""
20-49-07.282000,"""Sensor: 4. RSSI: 72"""
20-49-07.285000,"""Sensor: 5. RSSI: 96"""
20-49-07.289000,"""Sensor: 2. RSSI: 59"""
20-49-07.292000,"""Sensor: 1. RSSI: 57"""
20-49-07.299000,"""COUNT 1 1 1 1 1"
20-49-07.301000,[0] 0 49 0 63 0
20-49-07.302000,[1] 0 0 0 61 0
20-49-07.303000,[2] 0 0 0 0 77
20-49-07.303000,[3] 0 0 67 0 0
20-49-07.310000,""""
20-49-07.311000,"""Sensor: 3. RSSI: 76"""
20-49-07.312000,"""Sensor: 2. RSSI: 59"""
20-49-07.313000,"""Sensor: 4. RSSI: 71"""
20-49-07.314000,"""Sensor: 1. RSSI: 57"""
20-49-07.315000,"""Sensor: 5. RSSI: 96"""
20-49-07.318000,"""Sensor: 3. RSSI: 76"""
20-49-07.324000,"""COUNT 1 1 2 1 1"
20-49-07.325000,[0] 0 0 72 0 0
20-49-07.326000,[1] 46 0 0 0 0
20-49-07.326000,[2] 75 0 0 0 78
20-49-07.327000,[3] 0 0 67 0 0
20-49-07.328000,""""
20-49-07.328000,"""Sensor: 2. RSSI: 59"""
20-49-07.335000,"""Sensor: 5. RSSI: 94"""
20-49-07.336000,"""Sensor: 1. RSSI: 57"""
20-49-07.337000,"""Sensor: 4. RSSI: 71"""
20-49-07.337000,"""Sensor: 3. RSSI: 76"""
20-49-07.349000,"""COUNT 1 1 1 1 1"
20-49-07.350000,[0] 0 47 0 0 66
20-49-07.351000,[1] 0 0 0 61 0
20-49-07.352000,[2] 0 0 0 0 79
20-49-07.352000,[3] 0 0 67 0 0
20-49-07.353000,""""
20-49-07.354000,"""Sensor: 1. RSSI: 57"""
20-49-07.355000,"""Sensor: 2. RSSI: 59"""
20-49-07.356000,"""Sensor: 5. RSSI: 94"""
20-49-07.357000,"""Sensor: 3. RSSI: 76"""
20-49-07.360000,"""Sensor: 4. RSSI: 71"""
20-49-07.374000,"""COUNT 1 1 1 1 1"
20-49-07.375000,[0] 0 0 73 0 0
20-49-07.375000,[1] 0 0 0 61 0
20-49-07.377000,[2] 0 0 0 0 79
20-49-07.377000,[3] 63 0 67 0 0
20-49-07.379000,""""
20-49-07.380000,"""Sensor: 1. RSSI: 57"""
20-49-07.380000,"""Sensor: 2. RSSI: 59"""
20-49-07.381000,"""Sensor: 3. RSSI: 76"""
20-49-07.384000,"""Sensor: 4. RSSI: 72"""
20-49-07.393000,"""Sensor: 2. RSSI: 59"""
20-49-07.394000,"""Sensor: 1. RSSI: 57"""
20-49-07.398000,"""COUNT 2 2 1 1 0"
20-49-07.400000,[0] 0 0 0 0 0
20-49-07.400000,[1] 0 0 0 61 0
20-49-07.402000,[2] 75 0 0 0 80
20-49-07.403000,[3] 0 0 67 0 0
20-49-07.404000,""""
20-49-07.404000,"""Sensor: 5. RSSI: 93"""
20-49-07.405000,"""Sensor: 1. RSSI: 57"""
20-49-07.408000,"""Sensor: 4. RSSI: 72"""
20-49-07.412000,"""Sensor: 2. RSSI: 59"""
20-49-07.415000,"""Sensor: 5. RSSI: 93"""
20-49-07.417000,"""Sensor: 1. RSSI: 57"""
20-49-07.422000,"""COUNT 2 1 0 1 2"
20-49-07.424000,[0] 0 0 0 0 0
20-49-07.424000,[1] 47 0 0 61 0
20-49-07.425000,[2] 0 0 0 0 0
20-49-07.425000,[3] 63 0 0 0 0
20-49-07.426000,""""
20-49-07.429000,"""Sensor: 4. RSSI: 71"""
20-49-07.430000,"""Sensor: 3. RSSI: 76"""
20-49-07.433000,"""Sensor: 2. RSSI: 59"""
20-49-07.435000,"""Sensor: 5. RSSI: 94"""
20-49-07.440000,"""Sensor: 1. RSSI: 57"""
20-49-07.449000,"""COUNT 1 1 1 1 1"
20-49-07.449000,[0] 0 0 73 0 66
20-49-07.451000,[1] 47 0 0 61 0
20-49-07.452000,[2] 0 0 0 0 79
20-49-07.453000,[3] 64 0 0 0 0
20-49-07.454000,""""
20-49-07.455000,"""Sensor: 4. RSSI: 72"""
20-49-07.456000,"""Sensor: 2. RSSI: 59"""
20-49-07.456000,"""Sensor: 3. RSSI: 76"""
20-49-07.457000,"""Sensor: 5. RSSI: 94"""
20-49-07.464000,"""Sensor: 1. RSSI: 57"""
20-49-07.474000,"""COUNT 1 1 1 1 1"
20-49-07.475000,[0] 0 0 72 63 0
20-49-07.476000,[1] 0 0 0 61 0
20-49-07.477000,[2] 74 0 0 0 79
20-49-07.477000,[3] 0 0 66 0 0
20-49-07.478000,""""
20-49-07.478000,"""Sensor: 4. RSSI: 72"""
20-49-07.480000,"""Sensor: 1. RSSI: 57"""
20-49-07.482000,"""Sensor: 2. RSSI: 59"""
20-49-07.482000,"""Sensor: 5. RSSI: 94"""
20-49-07.484000,"""Sensor: 3. RSSI: 76"""
20-49-07.491000,"""Sensor: 4. RSSI: 72"""
20-49-07.498000,"""COUNT 1 1 1 2 1"
20-49-07.499000,[0] 0 0 0 63 66
20-49-07.500000,[1] 0 0 0 0 0
20-49-07.502000,[2] 74 0 0 0 79
20-49-07.502000,[3] 0 0 0 0 0
20-49-07.503000,""""
20-49-07.504000,"""Sensor: 1. RSSI: 57"""
20-49-07.505000,"""Sensor: 3. RSSI: 76"""
20-49-07.511000,"""Sensor: 4. RSSI: 72"""
20-49-07.515000,"""Sensor: 2. RSSI: 59"""
20-49-07.518000,"""Sensor: 1. RSSI: 57"""
20-49-07.519000,"""Sensor: 5. RSSI: 93"""
20-49-07.526000,"""COUNT 2 1 1 1 1"
20-49-07.527000,[0] 0 0 74 0 0
20-49-07.527000,[1] 47 0 0 61 0
20-49-07.528000,[2] 75 0 0 0 79
20-49-07.529000,[3] 64 0 67 0 0
20-49-07.531000,""""
20-49-07.531000,"""Sensor: 3. RSSI: 76"""
20-49-07.532000,"""Sensor: 2. RSSI: 59"""
20-49-07.533000,"""Sensor: 4. RSSI: 72"""
20-49-07.538000,"""Sensor: 5. RSSI: 93"""
20-49-07.540000,"""Sensor: 1. RSSI: 57"""
20-49-07.543000,"""Sensor: 3. RSSI: 76"""
20-49-07.548000,"""COUNT 1 1 2 1 1"
20-49-07.550000,[0] 0 47 0 64 66
20-49-07.552000,[1] 0 0 0 0 0
20-49-07.552000,[2] 0 0 0 0 79
20-49-07.553000,[3] 0 0 66 0 0
20-49-07.554000,""""
20-49-07.554000,"""Sensor: 1. RSSI: 57"""
20-49-07.555000,"""Sensor: 2. RSSI: 59"""
20-49-07.559000,"""Sensor: 5. RSSI: 93"""
20-49-07.561000,"""Sensor: 4. RSSI: 72"""
20-49-07.562000,"""Sensor: 3. RSSI: 76"""
20-49-07.574000,"""COUNT 1 1 1 1 1"
20-49-07.575000,[0] 0 0 73 0 0
20-49-07.575000,[1] 47 0 0 61 0
20-49-07.577000,[2] 0 0 0 0 79
20-49-07.578000,[3] 64 0 67 0 0
20-49-07.578000,""""
20-49-07.579000,"""Sensor: 1. RSSI: 57"""
20-49-07.581000,"""Sensor: 2. RSSI: 59"""
20-49-07.582000,"""Sensor: 5. RSSI: 93"""
20-49-07.583000,"""Sensor: 3. RSSI: 76"""
20-49-07.585000,"""Sensor: 4. RSSI: 71"""
20-49-07.592000,"""Sensor: 1. RSSI: 57"""
20-49-07.599000,"""COUNT 2 1 1 1 1"
20-49-07.601000,[0] 0 0 0 0 66
20-49-07.602000,[1] 0 0 0 62 0
20-49-07.602000,[2] 75 0 0 0 79
20-49-07.603000,[3] 0 0 66 0 0
20-49-07.604000,""""
20-49-07.604000,"""Sensor: 2. RSSI: 59"""
20-49-07.605000,"""Sensor: 5. RSSI: 92"""
20-49-07.606000,"""Sensor: 3. RSSI: 75"""
20-49-07.609000,"""Sensor: 4. RSSI: 72"""
20-49-07.614000,"""Sensor: 1. RSSI: 57"""
20-49-07.617000,"""Sensor: 2. RSSI: 59"""
20-49-07.624000,"""COUNT 1 2 1 1 1"
20-49-07.628000,[0] 0 48 0 63 0
20-49-07.629000,[1] 47 0 0 62 0
20-49-07.630000,[2] 75 0 0 0 79
20-49-07.631000,[3] 0 0 66 0 0
20-49-07.631000,""""
20-49-07.632000,"""Sensor: 5. RSSI: 93"""
20-49-07.632000,"""Sensor: 1. RSSI: 57"""
20-49-07.633000,"""Sensor: 3. RSSI: 76"""
20-49-07.634000,"""Sensor: 4. RSSI: 72"""
20-49-07.637000,"""Sensor: 2. RSSI: 59"""
20-49-07.641000,"""Sensor: 5. RSSI: 93"""
20-49-07.649000,"""COUNT 1 1 1 1 2"
20-49-07.650000,[0] 0 0 72 0 66
20-49-07.651000,[1] 48 0 0 61 0
20-49-07.652000,[2] 0 0 0 0 0
20-49-07.652000,[3] 63 0 66 0 0
20-49-07.653000,""""
20-49-07.654000,"""Sensor: 1. RSSI: 57"""
20-49-07.655000,"""Sensor: 4. RSSI: 72"""
20-49-07.656000,"""Sensor: 3. RSSI: 76"""
20-49-07.658000,"""Sensor: 2. RSSI: 59"""
20-49-07.666000,"""Sensor: 1. RSSI: 57"""
20-49-07.673000,"""COUNT 2 1 1 1 0"
20-49-07.674000,[0] 0 47 0 0 0
20-49-07.676000,[1] 0 0 0 61 0
20-49-07.678000,[2] 0 0 0 0 79
20-49-07.679000,[3] 0 0 0 0 0
20-49-07.680000,""""
20-49-07.680000,"""Sensor: 4. RSSI: 71"""
20-49-07.682000,"""Sensor: 2. RSSI: 59"""
20-49-07.682000,"""Sensor: 3. RSSI: 75"""
20-49-07.683000,"""Sensor: 5. RSSI: 93"""
20-49-07.689000,"""Sensor: 1. RSSI: 57"""
20-49-07.700000,"""COUNT 1 1 1 1 1"
20-49-07.701000,[0] 0 0 73 63 0
20-49-07.702000,[1] 47 0 0 61 0
20-49-07.702000,[2] 0 0 0 0 79
20-49-07.704000,[3] 64 0 66 0 0
20-49-07.705000,""""
20-49-07.706000,"""Sensor: 4. RSSI: 71"""
