23-03-06.055000,"""Scanner enabled\r\n""" 
23-07-53.953000, 64 0 0 0 44 0 0 0
23-07-53.956000, 0 0 0 0 0 0 44 0
23-07-53.957000, 46 44 0 0 44 0 0 0
23-07-53.957000, 59 44 0 0 0 0 0 0
23-07-53.957000, 52 44 0 44 44 0 46 0
23-07-53.958000," ""2 44"""
23-07-53.958000,"5 57"""
23-07-53.959000,"4 45"""
23-07-53.959000,"1 55"""
23-07-53.960000,"7 47"""
23-07-53.960000,"6 49"""
23-07-53.964000,"8 53"""
23-07-53.964000,"2 44"""
23-07-53.965000,"5 57"""
23-07-53.965000,C 1 2 0 1 2 1 1 1
23-07-53.966000, 0 0 0 0 0 0 0 0
23-07-53.966000, 64 0 0 0 0 0 0 0
23-07-53.966000, 0 0 0 0 0 0 0 0
23-07-53.967000, 46 44 0 0 44 0 0 0
23-07-53.967000, 58 44 0 0 0 0 0 0
23-07-53.968000, 0 0 0 44 44 0 46 0
23-07-53.971000," 0 0 ""4 45"""
23-07-53.975000,"3 46"""
23-07-53.981000,"7 47"""
23-07-53.981000,"6 49"""
23-07-53.982000,"8 53"""
23-07-53.983000,"2 44"""
23-07-53.985000,"5 57"""
23-07-53.986000,"4 45"""
23-07-53.986000,"3 46"""
23-07-53.987000,"1 55"""
23-07-53.987000,C 1 1 2 2 1 1 1 1
23-07-53.988000, 0 0 0 46 62 51 46 0
23-07-53.989000, 0 0 0 0 0 0 0 0
23-07-53.989000, 0 0 0 44 0 44 44 52
23-07-53.989000, 0 44 0 0 44 0 0 0
23-07-53.992000, 0 44 0 0 0 0 0 0
23-07-53.992000," 52 44 0 44 44 0 46 0""7 47"""
23-07-53.993000,"2 44"""
23-07-53.993000,"6 49"""
23-07-53.996000,"4 45"""
23-07-53.997000,"8 53"""
23-07-53.997000,"5 57"""
23-07-54.036000,"3 46"""
23-07-54.077000,"1 55"""
23-07-54.269000,"7 47"""
23-07-54.281000,C 1 1 1 1 1 1 2 1
23-07-54.281000, 0 64 0 46 63 0 0 0
23-07-54.281000, 0 0 0 0 0 0 0 0
23-07-54.282000, 57 0 0 44 0 44 44 0
23-07-54.282000, 0 0 0 0 0 0 0 0
23-07-54.283000, 0 0 0 0 0 0 0 0
23-07-54.283000, 52 44 0 44 44 0 46 0
23-07-54.284000," 4""6 49"""
23-07-54.284000,"1 55"""
23-07-54.285000,"4 45"""
23-07-54.285000,"8 53"""
23-07-54.285000,"5 57"""
23-07-54.286000,"3 46"""
23-07-54.287000,"7 47"""
23-07-54.287000,"2 44"""
23-07-54.287000,"6 49"""
23-07-54.291000,"1 55"""
23-07-54.292000,C 2 1 1 1 1 2 1 1
23-07-54.292000, 0 64 0 0 60 0 0 0
23-07-54.293000, 0 0 0 0 0 0 0 0
23-07-54.294000, 57 0 0 44 0 44 44 0
23-07-54.294000, 0 0 0 0 0 0 0 0
23-07-54.295000, 59 44 0 0 0 0 0 0
23-07-54.298000, 52 44 0 44 44 0 46 0
23-07-54.298000," ""5 58"""
23-07-54.298000,"3 46"""
23-07-54.304000,"6 51"""
23-07-54.304000,"2 44"""
23-07-54.304000,"7 47"""
23-07-54.305000,"1 55"""
23-07-54.305000,"8 53"""
23-07-54.305000,"4 45"""
23-07-54.306000,"5 57"""
23-07-54.307000,C 1 1 1 1 2 1 1 1
23-07-54.307000, 0 64 0 0 0 0 0 0
23-07-54.308000, 0 0 0 0 0 0 0 0
23-07-54.309000, 0 0 0 0 0 0 0 0
23-07-54.309000, 46 44 0 0 44 0 0 0
23-07-54.310000, 59 44 0 0 0 0 0 0
23-07-54.322000, 52 0 0 0 44 0 0 0
23-07-54.323000," 46 44""3 46"""
23-07-54.323000,"6 49"""
23-07-54.323000,"2 44"""
23-07-54.324000,"4 45"""
23-07-54.324000,"5 57"""
23-07-54.325000,"8 53"""
23-07-54.325000,C 0 1 1 1 1 1 0 1
23-07-54.326000, 0 0 0 0 0 0 0 0
23-07-54.326000, 0 0 0 0 0 0 0 0
23-07-54.327000, 0 0 0 0 0 0 0 0
23-07-54.327000, 0 44 0 0 44 0 0 0
23-07-54.333000, 0 44 0 0 0 0 0 0
23-07-54.334000, 0 0 0 0 0 0 0 0
23-07-54.334000," 0 0 0 0 0 ""1 55"""
23-07-54.335000,"3 46"""
23-07-54.335000,"2 44"""
23-07-54.336000,"6 49"""
23-07-54.336000,"7 47"""
23-07-54.337000,"4 45"""
23-07-54.337000,"8 53"""
23-07-54.338000,"1 55"""
23-07-54.338000,"3 46"""
23-07-54.338000,C 2 1 2 1 0 1 1 1
23-07-54.339000, 0 0 0 0 0 0 0 0
23-07-54.339000, 0 0 0 0 0 0 0 0
23-07-54.340000, 0 0 0 44 0 44 44 0
23-07-54.340000, 46 44 0 0 44 0 0 0
23-07-54.341000, 0 0 0 0 0 0 0 0
23-07-54.341000, 0 0 0 44 0 0 46 0
23-07-54.345000," 0 0 0""6 49"""
23-07-54.346000,"7 47"""
23-07-54.347000,"4 45"""
23-07-54.347000,"5 57"""
23-07-54.348000,"8 53"""
23-07-54.348000,"1 55"""
23-07-54.349000,"3 46"""
23-07-54.352000,"2 44"""
23-07-54.352000,"6 49"""
23-07-54.354000,C 1 1 1 1 1 2 1 1
23-07-54.355000, 0 0 0 0 0 0 0 62
23-07-54.355000, 64 0 0 0 0 0 0 0
23-07-54.356000, 0 0 0 44 44 44 44 0
23-07-54.356000, 0 0 0 0 0 0 0 0
23-07-54.356000, 0 0 0 0 0 0 0 0
23-07-54.357000, 0 0 0 44 44 0 46 0
23-07-54.358000," 0 0 ""5 57"""
23-07-54.358000,"3 46"""
23-07-54.358000,"4 45"""
23-07-54.359000,"2 44"""
23-07-54.359000,"7 47"""
23-07-54.360000,"8 53"""
23-07-54.360000,C 0 1 1 1 1 0 1 1
23-07-54.361000, 0 0 0 0 0 0 0 0
23-07-54.369000, 0 0 0 0 0 0 0 0
23-07-54.370000, 0 0 0 0 0 0 0 0
23-07-54.370000, 0 0 0 0 0 0 0 0
23-07-54.371000, 0 0 0 0 0 0 0 0
23-07-54.371000, 0 0 0 0 0 0 0 0
23-07-54.372000," 0 0 0 44 44 0""2 44"""
23-07-54.372000,"4 45"""
23-07-54.372000,"3 46"""
23-07-54.373000,"1 55"""
23-07-54.373000,"7 47"""
23-07-54.373000,"6 49"""
23-07-54.374000,"8 53"""
23-07-54.374000,"5 58"""
23-07-54.374000,C 1 1 1 1 1 1 1 1
23-07-54.375000, 0 0 0 47 0 0 0 0
23-07-54.375000, 63 0 44 0 44 44 44 0
23-07-54.376000, 57 44 0 0 44 44 44 0
23-07-54.376000, 0 0 0 0 0 0 0 0
23-07-54.376000, 0 0 0 0 0 0 0 0
23-07-54.377000, 52 0 0 44 0 0 46 0
23-07-54.377000,"""2 44"""
23-07-54.377000,"3 46"""
23-07-54.381000,"1 55"""
23-07-54.382000,"7 47"""
23-07-54.382000,"6 49"""
23-07-54.382000,"8 53"""
23-07-54.385000,"5 58"""
23-07-54.386000,"3 46"""
23-07-54.386000,C 1 1 2 0 1 1 1 1
23-07-54.387000, 0 0 0 0 0 0 0 0
23-07-54.387000, 0 0 0 0 0 0 0 0
23-07-54.387000, 57 0 0 0 44 44 44 0
23-07-54.388000, 0 0 0 0 0 0 0 0
23-07-54.388000, 0 0 0 0 0 0 0 0
23-07-54.389000, 0 0 0 0 0 0 0 0
23-07-54.389000," 46 44 0 0""1 55"""
23-07-54.396000,"7 47"""
23-07-54.397000,"6 49"""
23-07-54.398000,"4 45"""
23-07-54.399000,"8 53"""
23-07-54.399000,"5 58"""
23-07-54.400000,"2 44"""
23-07-54.400000,"3 46"""
23-07-54.401000,"1 55"""
23-07-54.401000,"7 47"""
23-07-54.402000,C 2 1 1 1 1 1 2 1
23-07-54.402000, 0 0 0 0 0 0 0 0
23-07-54.405000, 64 0 0 44 44 0 0 0
23-07-54.405000, 0 44 0 44 44 44 44 0
23-07-54.406000, 0 0 0 0 0 0 0 0
23-07-54.406000, 59 0 0 0 0 0 0 0
23-07-54.407000, 0 0 0 0 0 0 0 0
23-07-54.407000," 46 4""2 44"""
23-07-54.408000,"8 53"""
23-07-54.504000,"3 46"""
23-07-54.528000,"4 45"""
23-07-54.529000,"5 58"""
23-07-54.529000,"6 49"""
23-07-54.529000,"7 47"""
23-07-54.530000,"1 55"""
23-07-54.531000,C 1 1 1 1 1 1 1 1
23-07-54.531000, 0 0 0 0 0 0 0 0
23-07-54.532000, 64 0 0 0 0 0 0 0
23-07-54.532000, 0 0 0 0 0 0 0 0
23-07-54.532000, 0 0 0 0 0 0 0 0
23-07-54.533000, 60 0 0 0 0 0 0 0
23-07-54.533000, 0 44 0 44 44 0 46 0
23-07-54.534000," 0 44 0 ""2 44"""
23-07-54.534000,"8 53"""
23-07-54.535000,"3 46"""
23-07-54.535000,"5 57"""
23-07-54.536000,"6 49"""
23-07-54.536000,"7 47"""
23-07-54.536000,"1 55"""
23-07-54.589000,"2 44"""
23-07-54.595000,"8 53"""
23-07-54.595000,C 1 2 1 0 1 1 1 2
23-07-54.596000, 0 0 0 0 0 0 0 0
23-07-54.596000, 65 0 0 0 0 0 0 0
23-07-54.597000, 0 0 0 0 0 0 0 0
23-07-54.597000, 46 44 0 0 44 0 0 0
23-07-54.598000, 59 44 0 0 0 0 0 0
23-07-54.598000, 0 0 0 44 44 0 46 0
23-07-54.598000," 0 44""4 45"""
23-07-54.600000,"1 55"""
23-07-54.600000,"3 46"""
23-07-54.601000,"5 57"""
23-07-54.601000,"6 49"""
23-07-54.602000,"7 47"""
23-07-54.602000,"2 44"""
23-07-54.602000,"8 53"""
23-07-54.603000,"4 45"""
23-07-54.603000,C 1 1 1 2 1 1 1 1
23-07-54.604000, 0 0 0 0 0 0 0 0
23-07-54.607000, 64 0 0 0 0 0 0 0
23-07-54.607000, 0 0 0 0 0 0 0 0
23-07-54.608000, 0 44 0 0 44 0 0 0
23-07-54.608000, 0 0 0 0 0 0 0 0
23-07-54.609000, 0 0 0 44 0 0 47 0
23-07-54.609000," 0 0 0 44""6 49"""
23-07-54.609000,"7 47"""
23-07-54.610000,"2 44"""
23-07-54.611000,"8 53"""
23-07-54.611000,"4 45"""
23-07-54.613000,"3 46"""
23-07-54.613000,"5 58"""
23-07-54.614000,"6 49"""
23-07-54.614000,"7 47"""
23-07-54.617000,C 0 1 1 1 1 2 2 1
23-07-54.618000, 0 0 0 0 0 0 0 0
23-07-54.618000, 0 0 44 44 44 0 0 0
23-07-54.619000, 0 0 0 44 44 0 44 0
23-07-54.619000, 0 0 0 0 44 0 0 0
23-07-54.619000, 0 0 0 0 0 0 0 0
23-07-54.620000, 0 0 44 44 44 0 46 0
23-07-54.620000," 46""2 44"""
23-07-54.621000,"8 53"""
23-07-54.621000,"4 45"""
23-07-54.621000,"3 46"""
23-07-54.622000,"6 49"""
23-07-54.622000,"7 47"""
23-07-54.623000,C 0 1 1 1 0 1 1 1
23-07-54.623000, 0 0 0 0 0 0 0 0
23-07-54.624000, 0 0 0 0 0 0 0 0
23-07-54.624000, 0 44 0 0 44 0 44 0
23-07-54.625000, 0 0 0 0 0 0 0 0
23-07-54.625000, 0 0 0 0 0 0 0 0
23-07-54.625000, 0 44 44 0 0 0 46 0
23-07-54.629000," 0 44 44""1 55"""
23-07-54.629000,"2 44"""
23-07-54.630000,"8 53"""
23-07-54.630000,"3 46"""
23-07-54.631000,"4 45"""
23-07-54.631000,"5 58"""
23-07-54.632000,"6 49"""
23-07-54.632000,"1 55"""
23-07-54.633000,C 2 1 1 1 1 1 0 1
23-07-54.634000, 0 0 0 0 0 0 0 0
23-07-54.635000, 65 0 0 44 44 0 0 0
23-07-54.635000, 57 44 0 44 44 0 0 0
23-07-54.636000, 0 0 0 0 0 0 0 0
23-07-54.636000, 0 0 0 0 0 0 0 0
23-07-54.636000, 52 44 44 44 44 0 46 0
23-07-54.640000," ""2 44"""
23-07-54.640000,"3 46"""
23-07-54.641000,"4 45"""
23-07-54.641000,"5 58"""
23-07-54.644000,"6 49"""
23-07-54.645000,"7 47"""
23-07-54.645000,"1 55"""
23-07-54.645000,"8 52"""
23-07-54.646000,"2 44"""
23-07-54.646000,"3 46"""
23-07-54.647000,C 1 2 2 1 1 1 1 1
23-07-54.647000, 0 0 0 0 0 0 0 0
23-07-54.651000, 64 0 0 44 44 0 0 0
23-07-54.652000, 57 44 0 44 44 0 0 0
23-07-54.652000, 46 44 0 0 44 0 0 0
23-07-54.653000, 59 0 0 0 0 0 0 0
23-07-54.654000," 52 0 44 44 44 0 46 0""4 45"""
23-07-54.655000,"5 58"""
23-07-54.655000,"6 50"""
23-07-54.655000,"7 47"""
23-07-54.656000,"1 55"""
23-07-54.656000,"8 52"""
23-07-54.657000,"2 44"""
23-07-54.657000,"3 46"""
23-07-54.657000,"4 45"""
23-07-54.658000,"5 58"""
23-07-54.658000,C 1 1 1 2 2 1 1 1
23-07-54.661000, 0 0 0 0 0 0 0 0
23-07-54.661000, 64 0 0 0 44 0 0 0
23-07-54.662000, 57 44 0 44 44 0 0 0
23-07-54.663000, 46 44 0 0 44 0 0 0
23-07-54.663000, 59 0 0 0 0 0 0 0
23-07-54.664000, 0 44 44 44 44 0 46 0
23-07-54.667000,"1 55"""
23-07-54.667000,"2 44"""
23-07-54.668000,"6 50"""
23-07-54.668000,"7 47"""
23-07-54.668000,"8 52"""
23-07-54.669000,"5 58"""
23-07-54.669000,"3 46"""
23-07-54.669000,"4 45"""
23-07-54.672000,"1 55"""
23-07-54.673000,C 2 1 1 1 1 1 1 1
23-07-54.673000, 0 0 0 0 0 0 0 0
23-07-54.673000, 0 0 0 0 0 0 0 0
23-07-54.674000, 57 44 0 44 44 0 0 0
23-07-54.674000, 46 44 0 0 44 0 0 0
23-07-54.675000, 0 0 0 0 0 0 0 0
23-07-54.676000, 0 0 44 44 44 0 46 0
23-07-54.676000," 0 ""6 50"""
23-07-54.677000,"7 47"""
23-07-54.677000,"5 57"""
23-07-54.678000,"3 46"""
23-07-54.678000,"4 45"""
23-07-54.678000,"1 55"""
23-07-54.679000,"2 44"""
23-07-54.679000,"6 49"""
23-07-54.679000,C 1 1 1 1 1 2 1 0
23-07-54.679000, 0 0 0 0 0 0 0 0
23-07-54.679000, 64 0 0 0 0 0 0 0
23-07-54.683000, 0 0 0 0 0 0 0 0
23-07-54.684000, 46 44 0 0 44 0 0 0
23-07-54.684000, 59 44 0 0 0 0 0 0
23-07-54.684000, 0 0 44 44 44 0 46 0
23-07-54.685000," 0 0""8 52"""
23-07-54.685000,"5 58"""
23-07-54.686000,"1 55"""
23-07-54.748000,"2 44"""
23-07-54.748000,"6 49"""
23-07-54.749000,"5 58"""
23-07-54.749000,C 1 1 0 0 2 1 0 1
23-07-54.750000, 0 0 0 0 0 0 0 75
23-07-54.750000, 64 0 0 0 0 0 0 0
23-07-54.753000, 0 0 0 0 0 0 0 0
23-07-54.754000, 0 0 0 0 0 0 0 0
23-07-54.754000, 0 44 0 0 0 0 0 0
23-07-54.755000, 0 0 0 0 44 0 46 0
23-07-54.755000," 0 0 0 0 ""2 44"""
23-07-54.755000,"1 55"""
23-07-54.756000,"6 50"""
23-07-54.756000,"7 47"""
23-07-54.771000,"5 58"""
23-07-54.793000,"8 52"""
23-07-54.817000,C 1 1 0 0 1 1 1 1
23-07-54.817000, 0 0 0 0 0 53 0 0
23-07-54.818000, 65 0 0 0 44 44 44 0
23-07-54.819000, 0 0 0 0 0 0 0 0
23-07-54.819000, 0 0 0 0 0 0 0 0
23-07-54.820000, 0 0 0 0 0 0 0 0
23-07-54.821000, 0 0 0 0 44 0 0 0
23-07-54.821000," 0 0 0 0""2 44"""
23-07-54.822000,"1 55"""
23-07-54.822000,"6 50"""
23-07-54.823000,"7 47"""
23-07-54.823000,"5 58"""
23-07-54.823000,"8 52"""
23-07-54.824000,C 1 1 0 0 1 1 1 1
23-07-54.824000, 0 0 0 0 0 0 0 0
23-07-54.824000, 0 0 0 0 0 0 0 0
23-07-54.833000, 0 0 0 0 0 0 0 0
23-07-54.833000, 0 0 0 0 0 0 0 0
23-07-54.834000, 0 0 0 0 0 0 0 0
23-07-54.834000, 0 0 0 0 0 0 0 0
23-07-54.834000," 46 44 0 0 44 ""1 55"""
23-07-54.835000,"7 47"""
23-07-54.835000,"8 52"""
23-07-54.836000,"5 58"""
23-07-54.836000,"4 45"""
23-07-54.836000,"2 44"""
23-07-54.837000,"1 55"""
23-07-54.837000,"6 50"""
23-07-54.837000,C 2 1 0 1 1 1 1 1
23-07-54.838000, 0 0 57 46 60 0 0 0
23-07-54.838000, 64 0 44 44 44 0 0 0
23-07-54.839000, 0 0 0 0 0 0 0 0
23-07-54.839000, 0 0 0 0 44 0 0 0
23-07-54.839000, 0 0 0 0 0 0 0 0
23-07-54.840000, 52 44 44 44 44 0 46 0
23-07-54.840000,"""1 55"""
23-07-54.844000,"2 44"""
23-07-54.844000,"8 52"""
23-07-54.845000,"3 46"""
23-07-54.845000,"4 45"""
23-07-54.846000,"6 50"""
23-07-54.846000,"7 47"""
23-07-54.847000,"1 55"""
23-07-54.847000,C 2 1 1 1 0 1 1 1
23-07-54.848000, 0 0 0 0 0 0 0 0
23-07-54.848000, 64 0 44 44 44 0 0 0
23-07-54.849000, 0 0 0 0 44 0 0 0
23-07-54.849000, 0 0 0 0 0 0 0 0
23-07-54.849000, 0 0 0 0 0 0 0 0
23-07-54.850000, 52 44 44 44 0 0 0 0
23-07-54.850000," 46 4""2 44"""
23-07-54.851000,"3 46"""
23-07-54.855000,"4 45"""
23-07-54.856000,"5 58"""
23-07-54.856000,"6 50"""
23-07-54.857000,"8 52"""
23-07-54.857000,"2 44"""
23-07-54.861000,"3 46"""
23-07-54.862000,C 0 2 2 1 1 1 0 1
23-07-54.863000, 0 0 0 0 0 0 0 0
23-07-54.863000, 64 0 44 0 44 0 0 0
23-07-54.866000, 0 44 0 0 44 0 0 0
23-07-54.866000, 0 44 44 0 44 0 0 0
23-07-54.867000, 0 0 0 0 0 0 0 0
23-07-54.868000, 52 0 44 44 44 0 46 0
23-07-54.868000," ""4 45"""
23-07-54.869000,"5 58"""
23-07-54.869000,"6 50"""
23-07-54.870000,"7 47"""
23-07-54.870000,"8 52"""
23-07-54.871000,"2 44"""
23-07-54.871000,"3 47"""
23-07-54.872000,"5 58"""
23-07-54.872000,C 0 1 1 1 2 1 1 1
23-07-54.873000, 0 0 0 0 0 0 0 0
23-07-54.873000, 64 0 0 0 44 0 0 0
23-07-54.874000, 57 44 0 0 44 0 0 0
23-07-54.876000, 0 0 0 0 0 0 0 0
23-07-54.877000, 58 44 44 0 0 0 0 0
23-07-54.878000, 0 0 0 0 0 0 0 0
23-07-54.879000," 0 44 ""1 55"""
23-07-54.879000,"2 44"""
23-07-54.880000,"6 50"""
23-07-54.880000,"3 46"""
23-07-54.880000,"7 47"""
23-07-54.884000,"8 52"""
23-07-54.884000,"5 57"""
23-07-54.885000,"4 45"""
23-07-54.887000,"1 55"""
23-07-54.888000,C 2 1 1 1 1 1 1 1
23-07-54.888000, 0 0 0 0 0 0 0 0
23-07-54.889000, 0 0 0 0 0 0 0 0
23-07-54.889000, 0 44 0 0 0 0 0 0
23-07-54.889000, 46 44 44 0 44 0 0 0
23-07-54.890000, 0 0 0 0 0 0 0 0
23-07-54.890000, 0 0 0 0 0 0 0 0
23-07-54.891000," 0 44 44 ""3 47"""
23-07-54.891000,"7 47"""
23-07-54.892000,"8 52"""
23-07-54.892000,"5 58"""
23-07-54.893000,"4 45"""
23-07-54.893000,"1 55"""
23-07-54.894000,"2 44"""
23-07-54.894000,"6 50"""
23-07-54.895000,"3 46"""
23-07-54.895000,C 1 1 2 1 1 1 1 1
23-07-54.896000, 0 0 0 0 0 0 0 62
23-07-54.900000, 64 0 0 0 0 0 0 0
23-07-54.900000, 0 44 0 0 0 0 0 0
23-07-54.901000, 46 44 44 0 44 0 0 0
23-07-54.901000, 0 44 44 0 0 0 0 0
23-07-54.901000, 0 0 44 44 44 0 46 0
23-07-54.902000," ""8 52"""
23-07-54.903000,"5 58"""
23-07-54.903000,"4 45"""
23-07-54.904000,"1 55"""
23-07-54.904000,"2 44"""
23-07-54.905000,"6 50"""
23-07-54.905000,"3 46"""
23-07-54.905000,"7 47"""
23-07-54.906000,"8 52"""
23-07-54.906000,"5 58"""
23-07-54.907000,C 1 1 1 1 2 1 1 2
23-07-54.907000, 0 0 0 51 60 51 48 0
23-07-54.910000, 0 0 0 0 0 0 0 51
23-07-54.911000, 0 0 0 0 0 0 0 0
23-07-54.911000, 0 0 44 0 44 0 0 0
23-07-54.912000, 0 0 44 0 0 0 0 0
23-07-54.913000, 52 0 44 44 44 0 46 0
23-07-54.917000," ""4 45"""
23-07-54.928000,"1 55"""
23-07-54.935000,"6 50"""
23-07-54.935000,"3 46"""
23-07-54.936000,"7 47"""
23-07-54.936000,"5 58"""
23-07-54.937000,"8 52"""
23-07-54.937000,"4 45"""
23-07-54.938000,C 1 0 1 2 1 1 1 1
23-07-54.938000, 0 0 0 0 0 0 0 0
23-07-54.939000, 0 0 0 0 0 0 0 0
23-07-54.939000, 0 0 0 0 0 0 0 0
23-07-54.940000, 0 0 44 0 44 0 0 0
23-07-54.940000, 0 0 44 0 0 0 0 0
23-07-54.940000, 0 0 0 0 0 0 0 0
23-07-54.941000," 46 44 44 4""1 55"""
23-07-54.941000,"6 51"""
23-07-54.942000,"2 44"""
23-07-54.942000,"3 47"""
23-07-54.942000,"7 47"""
23-07-54.944000,"5 58"""
23-07-54.954000,"8 52"""
23-07-54.954000,"4 45"""
23-07-54.957000,C 1 1 1 1 1 1 1 1
23-07-54.958000, 0 0 0 0 0 0 0 0
23-07-54.958000, 0 0 0 0 0 0 0 0
23-07-54.959000, 0 0 0 0 0 0 0 0
23-07-54.959000, 46 0 44 0 44 0 0 0
23-07-54.960000, 0 0 44 0 0 0 0 0
23-07-54.960000, 52 44 44 44 44 0 46 0
23-07-54.961000," 46 ""1 55"""
23-07-54.961000,"6 50"""
23-07-54.961000,"2 44"""
23-07-54.964000,"7 47"""
23-07-54.965000,"3 47"""
23-07-54.966000,"4 45"""
23-07-54.969000,"8 52"""
23-07-54.979000,"5 58"""
23-07-54.993000,"1 55"""
23-07-55.000000,"6 50"""
23-07-55.002000,C 2 1 1 1 1 2 1 1
23-07-55.004000, 0 0 57 0 0 0 0 0
23-07-55.005000, 0 0 0 0 0 0 0 0
23-07-55.005000, 0 0 0 0 0 0 0 0
23-07-55.006000, 0 0 0 0 0 0 0 0
23-07-55.007000, 0 0 0 0 0 0 0 0
23-07-55.007000, 52 44 44 44 44 0 46 0
23-07-55.008000," 46 44 ""7 47"""
23-07-55.008000,"3 47"""
23-07-55.009000,"4 45"""
23-07-55.009000,"8 52"""
23-07-55.010000,"5 57"""
23-07-55.010000,"1 55"""
23-07-55.012000,"2 44"""
23-07-55.022000,"7 48"""
23-07-55.022000,"3 47"""
23-07-55.023000,C 1 1 2 1 1 0 2 1
23-07-55.024000, 0 0 0 0 0 0 0 0
23-07-55.025000, 64 0 44 0 0 0 0 0
23-07-55.026000, 57 44 0 0 0 0 0 0
23-07-55.027000, 46 44 44 0 44 0 0 0
23-07-55.029000, 59 44 44 0 0 0 0 0
23-07-55.032000, 0 0 0 0 0 0 0 0
23-07-55.033000," 46""4 45"""
23-07-55.033000,"5 58"""
23-07-55.033000,"1 55"""
23-07-55.034000,"6 50"""
23-07-55.034000,"2 44"""
23-07-55.035000,"7 47"""
23-07-55.035000,"3 47"""
23-07-55.035000,"8 52"""
23-07-55.036000,"4 45"""
23-07-55.036000,"5 57"""
23-07-55.037000,C 1 1 1 2 2 1 1 1
23-07-55.037000, 0 0 0 0 0 0 0 0
23-07-55.038000, 64 0 0 0 0 0 0 0
23-07-55.038000, 57 44 0 0 0 0 0 0
23-07-55.038000, 46 44 44 0 44 0 0 0
23-07-55.040000, 58 44 44 0 0 0 0 0
23-07-55.040000, 0 44 44 0 44 0 46 0
23-07-55.043000,"""1 55"""
23-07-55.044000,"6 50"""
23-07-55.045000,"2 44"""
23-07-55.045000,"7 47"""
23-07-55.046000,"3 46"""
23-07-55.046000,"8 52"""
23-07-55.047000,"4 45"""
23-07-55.047000,C 1 1 1 1 0 1 1 1
23-07-55.048000, 0 0 0 0 0 0 0 0
23-07-55.048000, 0 0 0 0 0 0 0 0
23-07-55.049000, 58 44 0 0 0 0 0 0
23-07-55.052000, 46 44 44 0 44 0 0 0
23-07-55.055000, 0 0 0 0 0 0 0 0
23-07-55.056000, 0 0 0 0 0 0 0 0
23-07-55.057000," 0 44 44""2 44"""
23-07-55.057000,"1 55"""
23-07-55.058000,"6 50"""
23-07-55.058000,"3 46"""
23-07-55.059000,"7 47"""
23-07-55.060000,"8 53"""
23-07-55.061000,"4 45"""
23-07-55.061000,"5 57"""
23-07-55.062000,C 1 1 1 1 1 1 1 1
23-07-55.067000, 0 0 0 0 0 0 0 0
23-07-55.068000, 64 0 0 0 0 0 0 51
23-07-55.069000, 0 0 0 0 0 0 0 0
23-07-55.069000, 0 44 44 0 44 0 0 0
23-07-55.070000, 0 44 44 0 0 0 0 0
23-07-55.070000, 0 0 0 0 0 0 0 0
23-07-55.074000," 0 0 0 ""2 44"""
23-07-55.075000,"1 55"""
23-07-55.075000,"8 52"""
23-07-55.075000,"3 46"""
23-07-55.082000,"4 45"""
23-07-55.082000,"5 57"""
23-07-55.083000,"6 50"""
23-07-55.084000,"7 47"""
23-07-55.084000,"2 44"""
23-07-55.085000,"1 55"""
23-07-55.085000,C 2 2 1 1 1 1 1 1
23-07-55.087000, 0 0 59 0 0 0 0 0
23-07-55.088000, 0 0 0 0 0 44 44 51
23-07-55.088000, 0 0 0 0 0 0 0 0
23-07-55.089000, 0 0 0 0 0 0 0 0
23-07-55.089000, 0 0 44 0 0 0 0 0
23-07-55.090000, 52 0 44 44 44 0 46 0
23-07-55.090000," 46 ""3 46"""
23-07-55.091000,"4 45"""
23-07-55.091000,"5 58"""
23-07-55.092000,"6 50"""
23-07-55.092000,"7 47"""
23-07-55.093000,"2 44"""
23-07-55.093000,"1 55"""
23-07-55.093000,"8 52"""
23-07-55.094000,"8 52"""
23-07-55.094000,"3 46"""
23-07-55.095000,C 1 1 2 1 1 1 1 1
23-07-55.099000, 0 0 58 0 0 0 0 0
23-07-55.099000, 0 0 0 44 44 0 44 0
23-07-55.100000, 0 0 0 0 0 0 0 0
23-07-55.100000, 46 0 44 0 44 0 0 0
23-07-55.101000, 59 0 44 0 0 0 0 0
23-07-55.102000, 52 44 0 44 44 0 47 0
23-07-55.102000,"""4 45"""
23-07-55.104000,"5 58"""
23-07-55.105000,"6 50"""
23-07-55.106000,"7 47"""
23-07-55.106000,"2 44"""
23-07-55.106000,"3 46"""
23-07-55.109000,"8 52"""
23-07-55.109000,"4 45"""
23-07-55.110000,"5 57"""
23-07-55.116000,C 0 1 1 2 2 1 1 1
23-07-55.118000, 0 0 0 0 0 0 0 0
23-07-55.119000, 0 0 0 0 0 0 0 0
23-07-55.119000, 0 0 0 0 0 0 0 0
23-07-55.120000, 46 44 44 0 44 0 0 0
23-07-55.120000, 59 44 44 0 0 0 0 0
23-07-55.121000, 52 44 0 44 44 0 46 0
23-07-55.121000," 4""6 50"""
23-07-55.122000,"1 55"""
23-07-55.122000,"7 47"""
23-07-55.123000,"3 46"""
23-07-55.123000,"2 44"""
23-07-55.133000,"8 52"""
23-07-55.136000,"4 45"""
23-07-55.137000,"5 57"""
23-07-55.137000,"6 50"""
23-07-55.138000,"1 55"""
23-07-55.139000,"7 47"""
23-07-55.139000,C 2 1 1 1 1 2 2 1
23-07-55.139000, 0 0 0 0 0 51 0 60
23-07-55.140000, 0 0 0 0 0 0 0 0
23-07-55.143000, 0 0 0 0 0 0 0 0
