21-23-59.371000,---------------------------- 
21-24-34.695000,S 1 	RSSI: 48
21-24-34.695000,[R]: 2 
21-24-34.703000,[R]: 50 
21-24-34.703000,[R]: 1 
21-24-34.704000,S 1 	RSSI: 48
21-24-34.705000,[R]: 2 
21-24-34.706000,[R]: 50 
21-24-34.713000,[R]: 1 
21-24-34.714000,S 1 	RSSI: 48
21-24-34.715000,[R]: 2 
21-24-34.721000,[R]: 50 
21-24-34.721000,[R]: 1 
21-24-34.723000,S 1 	RSSI: 48
21-24-34.724000,[R]: 2 
21-24-34.739000,[R]: 50 
21-24-34.740000,[R]: 1 
21-24-34.753000,S 1 	RSSI: 48
21-24-34.754000,[R]: 2 
21-24-34.755000,[R]: 50 
21-24-34.761000,[R]: 20 
21-24-34.762000,[R]: 1 
21-24-34.762000,S 1 	RSSI: 48
21-24-34.771000,[R]: 2 
21-24-34.777000,[R]: 50 
21-24-34.782000,[R]: 1 
21-24-34.785000,S 1 	RSSI: 48
21-24-34.803000,[R]: 2 
21-24-34.813000,[R]: 50 
21-24-34.813000,[R]: 1 
21-24-34.815000,S 1 	RSSI: 48
21-24-34.816000,[R]: 2 
21-24-34.816000,[R]: 50 
21-24-34.817000,[R]: 1 
21-24-34.822000,S 1 	RSSI: 48
21-24-34.853000,[R]: 2 
21-24-34.853000,[R]: 50 
21-24-34.868000,[R]: 1 
21-24-34.868000,S 1 	RSSI: 48
21-24-34.869000,[R]: 2 
21-24-34.870000,[R]: 50 
21-24-34.870000,[R]: 1 
21-24-34.872000,S 1 	RSSI: 48
21-24-34.873000,[R]: 2 
21-24-34.873000,[R]: 50 
21-24-34.876000,[R]: 20 
21-24-34.878000,[R]: 1 
21-24-34.879000,S 1 	RSSI: 48
21-24-34.880000,[R]: 2 
21-24-34.881000,[R]: 50 
21-24-34.886000,[R]: 1 
21-24-34.887000,S 1 	RSSI: 48
21-24-34.887000,[R]: 2 
21-24-34.888000,[R]: 50 
21-24-34.889000,[R]: 1 
21-24-34.889000,S 1 	RSSI: 48
21-24-34.890000,[R]: 2 
21-24-34.890000,[R]: 50 
21-24-34.901000,[R]: 1 
21-24-34.902000,S 1 	RSSI: 48
21-24-34.903000,[R]: 2 
21-24-34.921000,[R]: 50 
21-24-34.921000,[R]: 1 
21-24-34.927000,S 1 	RSSI: 48
21-24-34.931000,[R]: 2 
21-24-34.932000,[R]: 50 
21-24-34.933000,[R]: 1 
21-24-34.933000,S 1 	RSSI: 48
21-24-34.954000,[R]: 2 
21-24-34.966000,[R]: 50 
21-24-34.976000,[R]: 20 
21-24-35.003000,[R]: 1 
21-24-35.004000,S 1 	RSSI: 48
21-24-35.005000,[R]: 2 
21-24-35.006000,[R]: 50 
21-24-35.008000,[R]: 1 
21-24-35.014000,S 1 	RSSI: 48
21-24-35.015000,[R]: 2 
21-24-35.016000,[R]: 50 
21-24-35.038000,[R]: 1 
21-24-35.050000,S 1 	RSSI: 48
21-24-35.057000,[R]: 2 
21-24-35.060000,[R]: 50 
21-24-35.087000,[R]: 1 
21-24-35.088000,S 1 	RSSI: 48
21-24-35.089000,[R]: 2 
21-24-35.089000,[R]: 50 
21-24-35.090000,[R]: 1 
21-24-35.093000,S 1 	RSSI: 48
21-24-35.103000,[R]: 2 
21-24-35.109000,[R]: 50 
21-24-35.122000,[R]: 1 
21-24-35.127000,S 1 	RSSI: 48
21-24-35.127000,[R]: 2 
21-24-35.130000,[R]: 50 
21-24-35.137000,[R]: 20 
21-24-35.149000,[R]: 1 
21-24-35.150000,S 1 	RSSI: 48
21-24-35.150000,[R]: 2 
21-24-35.151000,[R]: 50 
21-24-35.152000,[R]: 1 
21-24-35.154000,S 1 	RSSI: 48
21-24-35.155000,[R]: 2 
21-24-35.155000,[R]: 50 
21-24-35.161000,[R]: 1 
21-24-35.161000,S 1 	RSSI: 48
21-24-35.162000,[R]: 2 
21-24-35.169000,[R]: 50 
21-24-35.170000,[R]: 1 
21-24-35.171000,S 1 	RSSI: 48
21-24-35.176000,[R]: 2 
21-24-35.178000,[R]: 50 
21-24-35.182000,[R]: 1 
21-24-35.184000,S 1 	RSSI: 48
21-24-35.185000,[R]: 2 
21-24-35.185000,[R]: 50 
21-24-35.186000,[R]: 1 
21-24-35.187000,S 1 	RSSI: 48
21-24-35.213000,[R]: 2 
21-24-35.215000,[R]: 50 
21-24-35.216000,[R]: 20 
21-24-35.216000,[R]: 1 
21-24-35.217000,S 1 	RSSI: 48
21-24-35.217000,[R]: 2 
21-24-35.218000,[R]: 50 
21-24-35.218000,[R]: 1 
21-24-35.251000,S 1 	RSSI: 48
21-24-35.252000,[R]: 2 
21-24-35.263000,[R]: 50 
21-24-35.263000,[R]: 1 
21-24-35.270000,S 1 	RSSI: 48
21-24-35.270000,[R]: 2 
21-24-35.271000,[R]: 50 
21-24-35.271000,[R]: 1 
21-24-35.272000,S 1 	RSSI: 48
21-24-35.273000,[R]: 2 
21-24-35.286000,[R]: 50 
21-24-35.286000,[R]: 1 
21-24-35.289000,S 1 	RSSI: 48
21-24-35.293000,[R]: 2 
21-24-35.302000,[R]: 50 
21-24-35.303000,[R]: 1 
21-24-35.318000,S 1 	RSSI: 48
21-24-35.322000,[R]: 2 
21-24-35.323000,[R]: 50 
21-24-35.324000,[R]: 20 
21-24-35.334000,[R]: 1 
21-24-35.335000,S 1 	RSSI: 48
21-24-35.336000,[R]: 2 
21-24-35.336000,[R]: 50 
21-24-35.340000,[R]: 1 
21-24-35.340000,S 1 	RSSI: 48
21-24-35.357000,[R]: 2 
21-24-35.369000,[R]: 50 
21-24-35.370000,[R]: 1 
21-24-35.371000,S 1 	RSSI: 48
21-24-35.376000,[R]: 2 
21-24-35.376000,[R]: 50 
21-24-35.380000,[R]: 1 
21-24-35.380000,S 1 	RSSI: 48
21-24-35.381000,[R]: 2 
21-24-35.387000,[R]: 50 
21-24-35.387000,[R]: 1 
21-24-35.390000,S 1 	RSSI: 48
21-24-35.390000,[R]: 2 
21-24-35.401000,[R]: 50 
21-24-35.416000,[R]: 1 
21-24-35.416000,S 1 	RSSI: 48
21-24-35.417000,[R]: 2 
21-24-35.417000,[R]: 50 
21-24-35.418000,[R]: 20 
21-24-35.418000,[R]: 1 
21-24-35.419000,S 1 	RSSI: 48
21-24-35.420000,[R]: 2 
21-24-35.437000,[R]: 50 
21-24-35.452000,[R]: 1 
21-24-35.452000,S 1 	RSSI: 48
21-24-35.459000,[R]: 2 
21-24-35.460000,[R]: 50 
21-24-35.462000,[R]: 1 
21-24-35.495000,S 1 	RSSI: 48
21-24-35.518000,[R]: 2 
21-24-35.539000,[R]: 50 
21-24-35.539000,[R]: 1 
21-24-35.552000,S 1 	RSSI: 48
21-24-35.553000,[R]: 2 
21-24-35.554000,[R]: 50 
21-24-35.584000,[R]: 1 
21-24-35.586000,S 1 	RSSI: 48
21-24-35.587000,[R]: 2 
21-24-35.588000,[R]: 50 
21-24-35.597000,[R]: 1 
21-24-35.598000,S 1 	RSSI: 48
21-24-35.599000,[R]: 2 
21-24-35.600000,[R]: 50 
21-24-35.628000,[R]: 20 
21-24-35.629000,[R]: 1 
21-24-35.630000,S 1 	RSSI: 48
21-24-35.631000,[R]: 2 
21-24-35.631000,[R]: 50 
21-24-35.632000,[R]: 1 
21-24-35.639000,S 1 	RSSI: 48
21-24-35.639000,[R]: 2 
21-24-35.640000,[R]: 50 
21-24-35.651000,[R]: 1 
21-24-35.652000,S 1 	RSSI: 48
21-24-35.669000,[R]: 2 
21-24-35.678000,[R]: 50 
21-24-35.688000,[R]: 1 
21-24-35.688000,[R]: 1 
21-24-35.702000,S 1 	RSSI: 48
21-24-35.704000,[R]: 2 
21-24-35.728000,[R]: 50 
21-24-35.729000,[R]: 1 
21-24-35.729000,S 1 	RSSI: 48
21-24-35.730000,[R]: 2 
21-24-35.732000,[R]: 50 
21-24-35.733000,[R]: 1 
21-24-35.734000,S 1 	RSSI: 48
21-24-35.738000,[R]: 2 
21-24-35.739000,[R]: 50 
21-24-35.740000,[R]: 20 
21-24-35.740000,[R]: 1 
21-24-35.751000,S 1 	RSSI: 48
21-24-35.752000,[R]: 2 
21-24-35.753000,[R]: 50 
21-24-35.753000,[R]: 1 
21-24-35.754000,S 1 	RSSI: 48
21-24-35.789000,[R]: 2 
21-24-35.789000,[R]: 50 
21-24-35.801000,[R]: 1 
21-24-35.830000,S 1 	RSSI: 48
21-24-35.840000,[R]: 2 
21-24-35.869000,[R]: 50 
21-24-35.869000,[R]: 1 
21-24-35.902000,S 1 	RSSI: 48
21-24-35.906000,[R]: 2 
21-24-35.928000,[R]: 50 
21-24-35.928000,[R]: 1 
21-24-35.929000,S 1 	RSSI: 48
21-24-35.930000,[R]: 2 
21-24-35.930000,[R]: 50 
21-24-35.933000,[R]: 1 
21-24-35.933000,S 1 	RSSI: 48
21-24-35.934000,[R]: 2 
21-24-35.944000,[R]: 50 
21-24-35.947000,[R]: 20 
21-24-35.948000,[R]: 1 
21-24-35.948000,S 1 	RSSI: 48
21-24-35.949000,[R]: 2 
21-24-35.949000,[R]: 50 
21-24-35.950000,[R]: 1 
21-24-35.950000,S 1 	RSSI: 49
21-24-35.951000,[R]: 2 
21-24-35.951000,[R]: 50 
21-24-35.955000,[R]: 1 
21-24-35.968000,S 1 	RSSI: 48
21-24-35.968000,[R]: 2 
21-24-35.969000,[R]: 50 
21-24-35.969000,[R]: 1 
21-24-35.979000,S 1 	RSSI: 48
21-24-35.980000,[R]: 2 
21-24-35.980000,[R]: 50 
21-24-35.981000,[R]: 1 
21-24-35.982000,S 1 	RSSI: 49
21-24-35.983000,[R]: 2 
21-24-35.983000,[R]: 50 
21-24-35.994000,[R]: 1 
21-24-36.023000,S 1 	RSSI: 48
21-24-36.048000,[R]: 2 
21-24-36.048000,[R]: 50 
21-24-36.054000,[R]: 20 
21-24-36.060000,[R]: 1 
21-24-36.089000,S 1 	RSSI: 48
21-24-36.092000,[R]: 2 
21-24-36.099000,[R]: 50 
21-24-36.100000,[R]: 1 
21-24-36.100000,S 1 	RSSI: 48
21-24-36.101000,[R]: 2 
21-24-36.132000,[R]: 50 
21-24-36.153000,[R]: 1 
21-24-36.167000,S 1 	RSSI: 48
21-24-36.168000,[R]: 2 
21-24-36.169000,[R]: 50 
21-24-36.170000,[R]: 1 
21-24-36.170000,S 1 	RSSI: 48
21-24-36.171000,[R]: 2 
21-24-36.172000,[R]: 50 
21-24-36.182000,[R]: 1 
21-24-36.204000,S 1 	RSSI: 48
21-24-36.222000,[R]: 2 
21-24-36.261000,[R]: 50 
21-24-36.267000,[R]: 1 
21-24-36.268000,S 1 	RSSI: 48
21-24-36.269000,[R]: 2 
21-24-36.269000,[R]: 50 
21-24-36.270000,[R]: 20 
21-24-36.271000,[R]: 1 
21-24-36.271000,S 1 	RSSI: 48
21-24-36.281000,[R]: 2 
21-24-36.294000,[R]: 50 
21-24-36.294000,[R]: 1 
21-24-36.295000,S 1 	RSSI: 48
21-24-36.296000,[R]: 2 
21-24-36.296000,[R]: 50 
21-24-36.297000,[R]: 1 
21-24-36.298000,S 1 	RSSI: 48
21-24-36.299000,[R]: 2 
21-24-36.304000,[R]: 50 
21-24-36.305000,[R]: 1 
21-24-36.306000,S 1 	RSSI: 48
21-24-36.306000,[R]: 2 
21-24-36.310000,[R]: 50 
21-24-36.311000,[R]: 1 
21-24-36.318000,S 1 	RSSI: 48
21-24-36.319000,[R]: 2 
21-24-36.320000,[R]: 50 
21-24-36.320000,[R]: 1 
21-24-36.329000,S 1 	RSSI: 48
21-24-36.367000,[R]: 2 
21-24-36.377000,[R]: 50 
21-24-36.400000,[R]: 20 
21-24-36.430000,[R]: 1 
21-24-36.432000,S 1 	RSSI: 48
21-24-36.433000,[R]: 2 
21-24-36.434000,[R]: 50 
21-24-36.435000,[R]: 1 
21-24-36.435000,S 1 	RSSI: 48
21-24-36.436000,[R]: 2 
21-24-36.436000,[R]: 50 
21-24-36.437000,[R]: 1 
21-24-36.437000,S 1 	RSSI: 48
21-24-36.438000,[R]: 2 
21-24-36.446000,[R]: 50 
21-24-36.466000,[R]: 1 
21-24-36.484000,S 1 	RSSI: 48
21-24-36.495000,[R]: 2 
21-24-36.500000,[R]: 50 
21-24-36.514000,[R]: 1 
21-24-36.522000,S 1 	RSSI: 48
21-24-36.536000,[R]: 2 
21-24-36.537000,[R]: 50 
21-24-36.538000,[R]: 1 
21-24-36.552000,S 1 	RSSI: 48
21-24-36.558000,[R]: 2 
21-24-36.559000,[R]: 50 
21-24-36.559000,[R]: 20 
21-24-36.560000,[R]: 1 
21-24-36.560000,S 1 	RSSI: 48
21-24-36.561000,[R]: 2 
21-24-36.567000,[R]: 50 
21-24-36.568000,[R]: 1 
21-24-36.572000,S 1 	RSSI: 48
21-24-36.584000,[R]: 2 
21-24-36.594000,[R]: 50 
21-24-36.616000,[R]: 1 
21-24-36.617000,S 1 	RSSI: 48
21-24-36.617000,[R]: 2 
21-24-36.619000,[R]: 50 
21-24-36.620000,[R]: 1 
21-24-36.637000,S 1 	RSSI: 48
21-24-36.638000,[R]: 2 
21-24-36.638000,[R]: 50 
21-24-36.639000,[R]: 1 
21-24-36.664000,S 1 	RSSI: 48
21-24-36.703000,[R]: 2 
21-24-36.703000,[R]: 50 
21-24-36.704000,[R]: 1 
21-24-36.705000,S 1 	RSSI: 48
21-24-36.706000,[R]: 2 
21-24-36.706000,[R]: 50 
21-24-36.715000,[R]: 1 
21-24-36.727000,S 1 	RSSI: 48
21-24-36.727000,[R]: 2 
21-24-36.729000,[R]: 50 
21-24-36.729000,[R]: 1 
21-24-36.743000,S 1 	RSSI: 48
21-24-36.761000,[R]: 2 
21-24-36.764000,[R]: 50 
21-24-36.764000,[R]: 1 
21-24-36.766000,S 1 	RSSI: 48
21-24-36.767000,[R]: 20 
21-24-36.768000,[R]: 1 
21-24-36.778000,S 1 	RSSI: 48
21-24-36.778000,[R]: 2 
21-24-36.779000,[R]: 50 
21-24-36.779000,[R]: 1 
21-24-36.780000,S 1 	RSSI: 48
21-24-36.780000,[R]: 2 
21-24-36.781000,[R]: 50 
21-24-36.784000,[R]: 1 
21-24-36.785000,S 1 	RSSI: 48
21-24-36.786000,[R]: 2 
21-24-36.786000,[R]: 50 
21-24-36.787000,[R]: 1 
21-24-36.788000,S 1 	RSSI: 48
21-24-36.802000,[R]: 2 
21-24-36.839000,[R]: 50 
21-24-36.840000,[R]: 1 
21-24-36.871000,S 1 	RSSI: 48
21-24-36.872000,[R]: 2 
21-24-36.873000,[R]: 50 
21-24-36.874000,[R]: 1 
21-24-36.883000,S 1 	RSSI: 48
21-24-36.883000,[R]: 2 
21-24-36.888000,[R]: 50 
21-24-36.919000,[R]: 20 
21-24-36.920000,[R]: 1 
21-24-36.921000,S 1 	RSSI: 48
21-24-37.065000,[R]: 2 
21-24-37.068000,[R]: 50 
21-24-37.069000,[R]: 1 
21-24-37.069000,S 1 	RSSI: 48
21-24-37.092000,[R]: 2 
21-24-37.096000,[R]: 50 
21-24-37.116000,[R]: 1 
21-24-37.138000,S 1 	RSSI: 48
21-24-37.216000,[R]: 2 
21-24-37.249000,[R]: 50 
21-24-37.276000,[R]: 1 
21-24-37.286000,S 1 	RSSI: 48
21-24-37.346000,[R]: 2 
21-24-37.346000,[R]: 50 
21-24-37.347000,[R]: 1 
21-24-37.347000,S 1 	RSSI: 48
21-24-37.347000,[R]: 2 
21-24-37.348000,[R]: 50 
21-24-37.399000,[R]: 1 
21-24-37.400000,S 1 	RSSI: 48
21-24-37.401000,[R]: 2 
21-24-37.401000,[R]: 50 
21-24-37.414000,[R]: 20 
21-24-37.415000,[R]: 1 
21-24-37.415000,S 1 	RSSI: 48
21-24-37.466000,[R]: 2 
21-24-37.487000,[R]: 50 
21-24-37.502000,[R]: 1 
21-24-37.504000,S 1 	RSSI: 48
21-24-37.510000,[R]: 2 
21-24-37.603000,[R]: 50 
21-24-37.810000,[R]: 1 
21-24-37.818000,S 1 	RSSI: 48
21-24-37.818000,[R]: 2 
21-24-37.868000,[R]: 50 
21-24-37.869000,[R]: 1 
21-24-37.870000,S 1 	RSSI: 48
21-24-37.870000,[R]: 2 
21-24-37.871000,[R]: 50 
21-24-37.889000,[R]: 1 
21-24-37.953000,S 1 	RSSI: 48
21-24-38.015000,[R]: 2 
21-24-38.028000,[R]: 50 
21-24-38.029000,[R]: 1 
21-24-38.030000,S 1 	RSSI: 48
21-24-38.030000,[R]: 2 
21-24-38.031000,[R]: 50 
21-24-38.031000,[R]: 1 
21-24-38.032000,S 1 	RSSI: 48
21-24-38.042000,[R]: 2 
21-24-38.086000,[R]: 50 
21-24-38.087000,[R]: 1 
21-24-38.087000,S 1 	RSSI: 48
21-24-38.119000,[R]: 2 
21-24-38.135000,[R]: 50 
21-24-38.169000,[R]: 1 
21-24-38.170000,S 1 	RSSI: 48
21-24-38.206000,[R]: 2 
21-24-38.245000,[R]: 50 
21-24-38.245000,[R]: 1 
21-24-38.246000,S 1 	RSSI: 48
21-24-38.268000,[R]: 2 
21-24-38.276000,[R]: 50 
21-24-38.277000,[R]: 1 
21-24-38.277000,S 1 	RSSI: 48
21-24-38.278000,[R]: 2 
21-24-38.347000,[R]: 50 
21-24-38.361000,[R]: 1 
21-24-38.427000,S 1 	RSSI: 48
21-24-38.545000,[R]: 2 
21-24-38.545000,[R]: 50 
21-24-38.565000,[R]: 1 
21-24-38.583000,S 1 	RSSI: 48
21-24-38.640000,[R]: 2 
21-24-38.648000,[R]: 50 
21-24-38.649000,[R]: 1 
21-24-38.650000,S 1 	RSSI: 48
21-24-38.650000,[R]: 2 
21-24-38.651000,[R]: 50 
21-24-38.651000,[R]: 1 
21-24-38.652000,S 1 	RSSI: 48
21-24-38.697000,[R]: 20 
21-24-38.698000,[R]: 1 
21-24-38.701000,S 1 	RSSI: 48
21-24-38.701000,[R]: 2 
21-24-38.701000,[R]: 50 
21-24-38.702000,[R]: 1 
21-24-38.702000,S 1 	RSSI: 48
21-24-38.703000,[R]: 2 
21-24-38.709000,[R]: 50 
21-24-38.710000,[R]: 1 
21-24-38.760000,S 1 	RSSI: 48
21-24-38.763000,[R]: 2 
21-24-38.763000,[R]: 50 
21-24-38.764000,[R]: 1 
21-24-38.764000,S 1 	RSSI: 48
21-24-38.764000,[R]: 2 
21-24-38.765000,[R]: 50 
21-24-38.765000,[R]: 1 
21-24-38.766000,S 1 	RSSI: 48
21-24-38.766000,[R]: 2 
21-24-38.767000,[R]: 50 
21-24-38.796000,[R]: 1 
21-24-38.797000,S 1 	RSSI: 48
21-24-38.797000,[R]: 2 
21-24-38.801000,[R]: 50 
21-24-38.802000,[R]: 20 
21-24-38.802000,[R]: 1 
21-24-38.803000,S 1 	RSSI: 48
21-24-38.803000,[R]: 2 
21-24-38.804000,[R]: 50 
21-24-38.804000,[R]: 1 
21-24-38.805000,S 1 	RSSI: 48
21-24-38.805000,[R]: 2 
21-24-38.806000,[R]: 50 
21-24-38.848000,[R]: 1 
21-24-38.875000,S 1 	RSSI: 48
21-24-38.875000,[R]: 2 
21-24-38.876000,[R]: 50 
21-24-38.904000,[R]: 1 
21-24-38.904000,S 1 	RSSI: 48
21-24-38.905000,[R]: 2 
21-24-38.905000,[R]: 50 
21-24-38.905000,[R]: 1 
21-24-38.906000,S 1 	RSSI: 48
21-24-38.906000,[R]: 2 
21-24-38.915000,[R]: 50 
21-24-38.915000,[R]: 1 
21-24-38.927000,S 1 	RSSI: 48
21-24-38.928000,[R]: 2 
21-24-38.929000,[R]: 50 
21-24-38.938000,[R]: 20 
21-24-38.939000,[R]: 1 
21-24-38.939000,S 1 	RSSI: 48
21-24-38.940000,[R]: 2 
21-24-39.051000,[R]: 50 
21-24-39.255000,[R]: 1 
21-24-39.256000,S 1 	RSSI: 48
21-24-39.311000,[R]: 2 
21-24-39.317000,[R]: 50 
21-24-39.317000,[R]: 1 
21-24-39.326000,S 1 	RSSI: 48
21-24-39.330000,[R]: 2 
21-24-39.379000,[R]: 50 
21-24-39.455000,[R]: 1 
21-24-39.455000,S 1 	RSSI: 48
21-24-39.456000,[R]: 2 
21-24-39.525000,[R]: 50 
21-24-39.536000,[R]: 1 
21-24-39.564000,S 1 	RSSI: 49
21-24-39.580000,[R]: 2 
21-24-39.581000,[R]: 50 
21-24-39.581000,[R]: 1 
21-24-39.582000,S 1 	RSSI: 48
21-24-39.582000,[R]: 2 
21-24-39.639000,[R]: 50 
21-24-39.704000,[R]: 20 
21-24-39.705000,[R]: 1 
21-24-39.705000,S 1 	RSSI: 48
21-24-39.711000,[R]: 2 
21-24-39.712000,[R]: 50 
21-24-39.712000,[R]: 1 
21-24-39.714000,S 1 	RSSI: 48
21-24-39.715000,[R]: 2 
21-24-39.715000,[R]: 50 
21-24-39.715000,[R]: 1 
21-24-39.716000,S 1 	RSSI: 48
21-24-39.716000,[R]: 2 
21-24-39.717000,[R]: 50 
21-24-39.717000,[R]: 1 
21-24-39.718000,S 1 	RSSI: 48
21-24-39.718000,[R]: 2 
21-24-39.719000,[R]: 50 
21-24-39.719000,[R]: 1 
21-24-39.719000,S 1 	RSSI: 48
21-24-39.722000,[R]: 2 
21-24-39.764000,[R]: 50 
21-24-39.765000,[R]: 1 
21-24-39.827000,S 1 	RSSI: 48
21-24-39.828000,[R]: 2 
21-24-39.829000,[R]: 50 
21-24-39.829000,[R]: 20 
21-24-39.836000,[R]: 1 
21-24-39.871000,S 1 	RSSI: 48
21-24-39.872000,[R]: 2 
21-24-39.899000,[R]: 50 
21-24-39.899000,[R]: 1 
21-24-39.900000,S 1 	RSSI: 48
21-24-39.900000,[R]: 2 
21-24-39.900000,[R]: 50 
21-24-39.901000,[R]: 1 
21-24-39.901000,S 1 	RSSI: 48
21-24-39.901000,[R]: 2 
21-24-39.902000,[R]: 50 
21-24-39.902000,[R]: 1 
21-24-39.903000,S 1 	RSSI: 48
21-24-39.903000,[R]: 2 
21-24-39.903000,[R]: 50 
21-24-39.904000,[R]: 1 
21-24-39.904000,S 1 	RSSI: 48
21-24-39.905000,[R]: 2 
21-24-39.905000,[R]: 50 
21-24-39.934000,[R]: 1 
21-24-39.934000,S 1 	RSSI: 48
21-24-39.955000,[R]: 2 
21-24-40.037000,[R]: 50 
21-24-40.061000,[R]: 20 
21-24-40.062000,[R]: 1 
21-24-40.062000,S 1 	RSSI: 48
21-24-40.063000,[R]: 2 
21-24-40.063000,[R]: 50 
21-24-40.064000,[R]: 1 
21-24-40.064000,S 1 	RSSI: 48
21-24-40.066000,[R]: 2 
21-24-40.067000,[R]: 50 
21-24-40.067000,[R]: 1 
21-24-40.067000,S 1 	RSSI: 48
21-24-40.068000,[R]: 2 
21-24-40.068000,[R]: 50 
21-24-40.068000,[R]: 1 
21-24-40.068000,S 1 	RSSI: 48
21-24-40.069000,[R]: 2 
21-24-40.069000,[R]: 50 
21-24-40.069000,[R]: 1 
21-24-40.070000,S 1 	RSSI: 48
21-24-40.070000,[R]: 2 
21-24-40.070000,[R]: 50 
21-24-40.070000,[R]: 1 
21-24-40.071000,S 1 	RSSI: 48
21-24-40.071000,[R]: 2 
21-24-40.086000,[R]: 50 
21-24-40.097000,[R]: 20 
21-24-40.099000,[R]: 1 
21-24-40.099000,S 1 	RSSI: 48
21-24-40.099000,[R]: 2 
21-24-40.100000,[R]: 50 
21-24-40.100000,[R]: 1 
21-24-40.101000,S 1 	RSSI: 48
21-24-40.102000,[R]: 2 
21-24-40.102000,[R]: 50 
21-24-40.103000,[R]: 1 
21-24-40.103000,S 1 	RSSI: 48
21-24-40.103000,[R]: 2 
21-24-40.105000,[R]: 50 
21-24-40.128000,[R]: 1 
21-24-40.134000,S 1 	RSSI: 48
21-24-40.135000,[R]: 2 
21-24-40.135000,[R]: 50 
21-24-40.135000,[R]: 1 
21-24-40.136000,S 1 	RSSI: 48
21-24-40.136000,[R]: 2 
21-24-40.138000,[R]: 50 
21-24-40.139000,[R]: 1 
21-24-40.168000,S 1 	RSSI: 48
21-24-40.176000,[R]: 2 
21-24-40.177000,[R]: 50 
21-24-40.177000,[R]: 20 
21-24-40.178000,[R]: 1 
21-24-40.178000,S 1 	RSSI: 48
21-24-40.179000,[R]: 2 
21-24-40.184000,[R]: 50 
21-24-40.184000,[R]: 1 
21-24-40.231000,S 1 	RSSI: 48
21-24-40.232000,[R]: 2 
21-24-40.232000,[R]: 50 
21-24-40.233000,[R]: 1 
21-24-40.234000,S 1 	RSSI: 48
21-24-40.267000,[R]: 2 
21-24-40.268000,[R]: 50 
21-24-40.268000,[R]: 1 
21-24-40.269000,S 1 	RSSI: 48
21-24-40.269000,[R]: 2 
21-24-40.287000,[R]: 50 
21-24-40.301000,[R]: 1 
21-24-40.301000,S 1 	RSSI: 48
21-24-40.303000,[R]: 2 
21-24-40.331000,[R]: 50 
21-24-40.360000,[R]: 1 
21-24-40.361000,S 1 	RSSI: 48
21-24-40.387000,[R]: 2 
21-24-40.388000,[R]: 50 
21-24-40.389000,[R]: 20 
21-24-40.401000,[R]: 1 
21-24-40.401000,S 1 	RSSI: 48
21-24-40.402000,[R]: 2 
21-24-40.403000,[R]: 50 
21-24-40.403000,[R]: 1 
21-24-40.416000,S 1 	RSSI: 48
21-24-40.417000,[R]: 2 
21-24-40.420000,[R]: 50 
21-24-40.423000,[R]: 1 
21-24-40.443000,S 1 	RSSI: 48
21-24-40.444000,[R]: 2 
21-24-40.445000,[R]: 50 
21-24-40.457000,[R]: 1 
21-24-40.482000,S 1 	RSSI: 48
21-24-40.484000,[R]: 2 
21-24-40.484000,[R]: 50 
21-24-40.485000,[R]: 1 
21-24-40.485000,S 1 	RSSI: 48
21-24-40.486000,[R]: 2 
21-24-40.487000,[R]: 50 
21-24-40.495000,[R]: 1 
21-24-40.514000,S 1 	RSSI: 48
21-24-40.515000,[R]: 2 
21-24-40.589000,[R]: 50 
21-24-40.598000,[R]: 20 
21-24-40.598000,[R]: 1 
21-24-40.599000,S 1 	RSSI: 48
21-24-40.599000,[R]: 2 
21-24-40.600000,[R]: 50 
21-24-40.600000,[R]: 1 
21-24-40.601000,S 1 	RSSI: 48
21-24-40.601000,[R]: 2 
21-24-40.609000,[R]: 50 
21-24-40.705000,[R]: 1 
21-24-40.705000,S 1 	RSSI: 48
21-24-40.713000,[R]: 2 
21-24-40.713000,[R]: 50 
21-24-40.715000,[R]: 1 
21-24-40.715000,S 1 	RSSI: 48
21-24-40.716000,[R]: 2 
21-24-40.716000,[R]: 50 
21-24-40.716000,[R]: 1 
21-24-40.717000,S 1 	RSSI: 48
21-24-40.717000,[R]: 2 
21-24-40.718000,[R]: 50 
21-24-40.719000,[R]: 1 
21-24-40.720000,S 1 	RSSI: 48
21-24-40.720000,[R]: 2 
21-24-40.721000,[R]: 50 
21-24-40.748000,[R]: 20 
21-24-40.763000,[R]: 1 
21-24-40.802000,S 1 	RSSI: 48
21-24-40.810000,[R]: 2 
21-24-40.810000,[R]: 50 
21-24-40.811000,[R]: 1 
21-24-40.811000,S 1 	RSSI: 48
21-24-40.812000,[R]: 2 
21-24-40.812000,[R]: 50 
21-24-40.813000,[R]: 1 
21-24-40.813000,S 1 	RSSI: 48
21-24-40.843000,[R]: 2 
21-24-40.881000,[R]: 50 
21-24-40.881000,[R]: 1 
21-24-40.882000,S 1 	RSSI: 48
21-24-40.904000,[R]: 2 
21-24-40.934000,[R]: 50 
21-24-40.950000,[R]: 1 
21-24-40.969000,S 1 	RSSI: 48
21-24-40.970000,[R]: 2 
21-24-40.985000,[R]: 50 
21-24-40.994000,[R]: 1 
21-24-40.996000,S 1 	RSSI: 48
21-24-41.000000,[R]: 2 
21-24-41.000000,[R]: 50 
21-24-41.015000,[R]: 20 
21-24-41.015000,[R]: 1 
21-24-41.016000,[R]: 2 
21-24-41.016000,[R]: 50 
