22-41-23.478000,----------
22-43-47.561000,[R]: 8 
22-43-47.567000,[R]: 1 
22-43-47.569000,[R]: 50 
22-43-47.569000,S 5 	RSSI: 56
22-43-47.570000,[R]: 2 
22-43-47.574000,[R]: 3 
22-43-47.576000,[R]: 20 
22-43-47.585000,[R]: 1 
22-43-47.585000,[R]: 50 
22-43-47.586000,[R]: 2 
22-43-47.587000,S 2 	RSSI: 55
22-43-47.587000,[R]: 3 
22-43-47.591000,[R]: 4 
22-43-47.594000,S 6 	RSSI: 65
22-43-47.596000,[R]: 5 
22-43-47.600000,[R]: 6 
22-43-47.602000,S 8 	RSSI: 52
22-43-47.608000,[R]: 7 
22-43-47.609000,[R]: 8 
22-43-47.613000,[R]: 1 
22-43-47.614000,[R]: 50 
22-43-47.617000,[R]: 2 
22-43-47.621000,[R]: 3 
22-43-47.627000,[R]: 4 
22-43-47.628000,S 6 	RSSI: 65
22-43-47.629000,[R]: 5 
22-43-47.632000,S 4 	RSSI: 58
22-43-47.634000,[R]: 6 
22-43-47.639000,[R]: 7 
22-43-47.645000,[R]: 8 
22-43-47.646000,S 7 	RSSI: 68
22-43-47.650000,[R]: 1 
22-43-47.651000,[R]: 50 
22-43-47.652000,[R]: 2 
22-43-47.654000,[R]: 3 
22-43-47.656000,[R]: 20 
22-43-47.659000,[R]: 1 
22-43-47.661000,[R]: 50 
22-43-47.663000,[R]: 2 
22-43-47.668000,S 2 	RSSI: 55
22-43-47.668000,[R]: 3 
22-43-47.669000,S 3 	RSSI: 68
22-43-47.673000,[R]: 4 
22-43-47.676000,S 4 	RSSI: 58
22-43-47.678000,[R]: 5 
22-43-47.681000,[R]: 6 
22-43-47.683000,[R]: 7 
22-43-47.688000,[R]: 8 
22-43-47.692000,[R]: 1 
22-43-47.697000,[R]: 50 
22-43-47.698000,[R]: 2 
22-43-47.700000,[R]: 3 
22-43-47.703000,S 3 	RSSI: 68
22-43-47.707000,S 5 	RSSI: 55
22-43-47.708000,[R]: 4 
22-43-47.709000,[R]: 5 
22-43-47.713000,[R]: 6 
22-43-47.717000,[R]: 7 
22-43-47.721000,[R]: 8 
22-43-47.726000,[R]: 1 
22-43-47.735000,[R]: 50 
22-43-47.735000,[R]: 2 
22-43-47.739000,[R]: 3 
22-43-47.739000,S 5 	RSSI: 55
22-43-47.740000,[R]: 4 
22-43-47.741000,[R]: 5 
22-43-47.745000,[R]: 6 
22-43-47.749000,[R]: 7 
22-43-47.753000,[R]: 8 
22-43-47.755000,S 5 	RSSI: 55
22-43-47.759000,[R]: 1 
22-43-47.764000,[R]: 50 
22-43-47.764000,[R]: 2 
22-43-47.766000,[R]: 3 
22-43-47.773000,[R]: 4 
22-43-47.780000,[R]: 5 
22-43-47.781000,[R]: 20 
22-43-47.781000,[R]: 1 
22-43-47.781000,[R]: 50 
22-43-47.783000,[R]: 2 
22-43-47.787000,[R]: 3 
22-43-47.793000,[R]: 4 
22-43-47.796000,[R]: 5 
22-43-47.797000,S 5 	RSSI: 56
22-43-47.798000,[R]: 6 
22-43-47.803000,[R]: 7 
22-43-47.817000,[R]: 8 
22-43-47.817000,[R]: 1 
22-43-47.818000,[R]: 50 
22-43-47.819000,[R]: 2 
22-43-47.820000,[R]: 3 
22-43-47.824000,[R]: 4 
22-43-47.826000,S 6 	RSSI: 64
22-43-47.829000,[R]: 5 
22-43-47.833000,[R]: 6 
22-43-47.838000,[R]: 7 
22-43-47.851000,[R]: 8 
22-43-47.852000,[R]: 1 
22-43-47.853000,[R]: 50 
22-43-47.853000,[R]: 2 
22-43-47.855000,[R]: 3 
22-43-47.857000,[R]: 4 
22-43-47.865000,[R]: 5 
22-43-47.866000,[R]: 6 
22-43-47.870000,[R]: 7 
22-43-47.874000,[R]: 8 
22-43-47.879000,[R]: 1 
22-43-47.880000,[R]: 50 
22-43-47.882000,[R]: 2 
22-43-47.886000,[R]: 3 
22-43-47.888000,S 8 	RSSI: 61
22-43-47.891000,[R]: 4 
22-43-47.894000,[R]: 5 
22-43-47.898000,[R]: 20 
22-43-47.899000,[R]: 1 
22-43-47.901000,[R]: 50 
22-43-47.903000,[R]: 2 
22-43-47.906000,S 4 	RSSI: 58
22-43-47.907000,[R]: 3 
22-43-47.914000,[R]: 4 
22-43-47.928000,[R]: 5 
22-43-47.929000,S 7 	RSSI: 64
22-43-47.930000,[R]: 6 
22-43-47.930000,[R]: 7 
22-43-47.931000,[R]: 8 
22-43-47.933000,[R]: 1 
22-43-47.934000,[R]: 50 
22-43-47.936000,[R]: 2 
22-43-47.946000,S 4 	RSSI: 58
22-43-47.951000,[R]: 3 
22-43-47.951000,[R]: 4 
22-43-47.952000,S 3 	RSSI: 70
22-43-47.953000,[R]: 5 
22-43-47.954000,[R]: 6 
22-43-47.956000,S 5 	RSSI: 56
22-43-47.962000,[R]: 7 
22-43-47.963000,[R]: 8 
22-43-47.967000,[R]: 1 
22-43-47.969000,[R]: 50 
22-43-47.976000,[R]: 2 
22-43-47.977000,[R]: 3 
22-43-47.978000,[R]: 20 
22-43-47.979000,[R]: 1 
22-43-47.980000,[R]: 50 
22-43-47.983000,[R]: 2 
22-43-47.989000,[R]: 3 
22-43-47.990000,S 3 	RSSI: 71
22-43-47.991000,[R]: 4 
22-43-47.998000,[R]: 5 
22-43-47.999000,S 5 	RSSI: 57
22-43-48.000000,[R]: 6 
22-43-48.003000,[R]: 7 
22-43-48.011000,[R]: 8 
22-43-48.012000,[R]: 1 
22-43-48.015000,[R]: 50 
22-43-48.016000,[R]: 2 
22-43-48.021000,[R]: 3 
22-43-48.022000,S 3 	RSSI: 72
22-43-48.026000,[R]: 4 
22-43-48.035000,[R]: 5 
22-43-48.036000,S 5 	RSSI: 57
22-43-48.036000,[R]: 6 
22-43-48.037000,[R]: 7 
22-43-48.042000,[R]: 8 
22-43-48.045000,[R]: 1 
22-43-48.047000,[R]: 50 
22-43-48.049000,[R]: 2 
22-43-48.053000,[R]: 3 
22-43-48.057000,[R]: 4 
22-43-48.062000,[R]: 5 
22-43-48.063000,S 5 	RSSI: 57
22-43-48.065000,[R]: 6 
22-43-48.069000,[R]: 7 
22-43-48.076000,[R]: 8 
22-43-48.078000,[R]: 1 
22-43-48.080000,[R]: 50 
22-43-48.081000,S 6 	RSSI: 64
22-43-48.083000,[R]: 2 
22-43-48.088000,[R]: 3 
22-43-48.089000,S 8 	RSSI: 64
22-43-48.091000,[R]: 4 
22-43-48.096000,[R]: 5 
22-43-48.097000,[R]: 20 
22-43-48.099000,[R]: 1 
22-43-48.100000,[R]: 50 
22-43-48.102000,[R]: 2 
22-43-48.107000,[R]: 3 
22-43-48.116000,[R]: 4 
22-43-48.117000,[R]: 5 
22-43-48.119000,[R]: 6 
22-43-48.122000,S 4 	RSSI: 57
22-43-48.124000,[R]: 7 
22-43-48.134000,[R]: 8 
22-43-48.135000,[R]: 1 
22-43-48.136000,[R]: 50 
22-43-48.136000,S 7 	RSSI: 64
22-43-48.137000,[R]: 2 
22-43-48.140000,[R]: 3 
22-43-48.144000,[R]: 4 
22-43-48.148000,[R]: 5 
22-43-48.152000,[R]: 6 
22-43-48.154000,S 4 	RSSI: 57
22-43-48.157000,[R]: 7 
22-43-48.161000,[R]: 8 
22-43-48.166000,[R]: 1 
22-43-48.166000,[R]: 50 
22-43-48.169000,[R]: 2 
22-43-48.174000,[R]: 3 
22-43-48.176000,[R]: 20 
22-43-48.179000,[R]: 1 
22-43-48.180000,[R]: 50 
22-43-48.182000,[R]: 2 
22-43-48.185000,S 3 	RSSI: 77
22-43-48.187000,[R]: 3 
22-43-48.197000,[R]: 4 
22-43-48.198000,[R]: 5 
22-43-48.199000,[R]: 6 
22-43-48.203000,[R]: 7 
22-43-48.211000,[R]: 8 
22-43-48.212000,[R]: 1 
22-43-48.212000,[R]: 50 
22-43-48.216000,[R]: 2 
22-43-48.218000,S 3 	RSSI: 77
22-43-48.220000,[R]: 3 
22-43-48.224000,[R]: 4 
22-43-48.231000,[R]: 5 
22-43-48.232000,[R]: 6 
22-43-48.236000,[R]: 7 
22-43-48.240000,[R]: 8 
22-43-48.245000,[R]: 1 
22-43-48.246000,[R]: 50 
22-43-48.249000,[R]: 2 
22-43-48.251000,S 3 	RSSI: 77
22-43-48.254000,[R]: 3 
22-43-48.258000,[R]: 4 
22-43-48.261000,[R]: 5 
22-43-48.272000,[R]: 6 
22-43-48.272000,[R]: 7 
22-43-48.274000,[R]: 8 
22-43-48.278000,[R]: 1 
22-43-48.282000,[R]: 50 
22-43-48.283000,[R]: 2 
22-43-48.284000,S 3 	RSSI: 77
22-43-48.286000,[R]: 3 
22-43-48.292000,[R]: 4 
22-43-48.294000,[R]: 5 
22-43-48.296000,[R]: 20 
22-43-48.299000,[R]: 1 
22-43-48.306000,[R]: 50 
22-43-48.307000,[R]: 2 
22-43-48.307000,[R]: 3 
22-43-48.311000,[R]: 4 
22-43-48.313000,S 6 	RSSI: 64
22-43-48.315000,[R]: 5 
22-43-48.319000,[R]: 6 
22-43-48.324000,S 8 	RSSI: 60
22-43-48.327000,[R]: 7 
22-43-48.328000,[R]: 8 
22-43-48.334000,[R]: 1 
22-43-48.339000,[R]: 50 
22-43-48.340000,[R]: 2 
22-43-48.341000,[R]: 3 
22-43-48.344000,[R]: 4 
22-43-48.348000,[R]: 5 
22-43-48.351000,S 4 	RSSI: 57
22-43-48.353000,[R]: 6 
22-43-48.358000,[R]: 7 
22-43-48.362000,[R]: 8 
22-43-48.364000,S 7 	RSSI: 64
22-43-48.366000,[R]: 1 
22-43-48.368000,[R]: 50 
22-43-48.371000,[R]: 2 
22-43-48.374000,[R]: 3 
22-43-48.376000,[R]: 20 
22-43-48.388000,[R]: 1 
22-43-48.389000,[R]: 50 
22-43-48.391000,[R]: 2 
22-43-48.392000,[R]: 3 
22-43-48.392000,[R]: 4 
22-43-48.393000,S 4 	RSSI: 57
22-43-48.401000,[R]: 5 
22-43-48.401000,[R]: 6 
22-43-48.410000,[R]: 7 
22-43-48.412000,S 7 	RSSI: 64
22-43-48.413000,[R]: 8 
22-43-48.426000,[R]: 1 
22-43-48.430000,[R]: 50 
22-43-48.436000,[R]: 2 
22-43-48.453000,[R]: 3 
22-43-48.454000,S 5 	RSSI: 58
22-43-48.463000,[R]: 4 
22-43-48.482000,[R]: 5 
22-43-48.494000,[R]: 6 
22-43-48.496000,[R]: 7 
22-43-48.502000,[R]: 8 
22-43-48.503000,[R]: 1 
22-43-48.511000,[R]: 50 
22-43-48.515000,S 3 	RSSI: 73
22-43-48.522000,[R]: 2 
22-43-48.524000,[R]: 3 
22-43-48.527000,S 5 	RSSI: 59
22-43-48.528000,[R]: 4 
22-43-48.529000,[R]: 5 
22-43-48.529000,[R]: 6 
22-43-48.530000,S 3 	RSSI: 73
22-43-48.536000,[R]: 7 
22-43-48.539000,[R]: 8 
22-43-48.545000,S 5 	RSSI: 59
22-43-48.547000,[R]: 1 
22-43-48.550000,[R]: 50 
22-43-48.551000,[R]: 2 
22-43-48.559000,[R]: 3 
22-43-48.577000,[R]: 4 
22-43-48.577000,[R]: 5 
22-43-48.578000,[R]: 20 
22-43-48.578000,[R]: 1 
22-43-48.579000,[R]: 50 
22-43-48.580000,[R]: 2 
22-43-48.580000,[R]: 3 
22-43-48.581000,S 3 	RSSI: 74
22-43-48.582000,[R]: 4 
22-43-48.585000,[R]: 5 
22-43-48.588000,[R]: 6 
22-43-48.589000,[R]: 7 
22-43-48.589000,[R]: 8 
22-43-48.590000,[R]: 1 
22-43-48.590000,[R]: 50 
22-43-48.591000,[R]: 2 
22-43-48.591000,[R]: 3 
22-43-48.593000,S 3 	RSSI: 72
22-43-48.595000,[R]: 4 
22-43-48.599000,[R]: 5 
22-43-48.600000,[R]: 6 
22-43-48.601000,[R]: 7 
22-43-48.601000,[R]: 8 
22-43-48.602000,[R]: 1 
22-43-48.603000,[R]: 50 
22-43-48.603000,[R]: 2 
22-43-48.606000,S 2 	RSSI: 55
22-43-48.606000,[R]: 3 
22-43-48.607000,[R]: 4 
22-43-48.607000,[R]: 5 
22-43-48.614000,[R]: 6 
22-43-48.624000,[R]: 7 
22-43-48.624000,[R]: 8 
22-43-48.625000,[R]: 1 
22-43-48.625000,[R]: 50 
22-43-48.626000,S 6 	RSSI: 65
22-43-48.626000,[R]: 2 
22-43-48.627000,S 2 	RSSI: 55
22-43-48.629000,[R]: 3 
22-43-48.630000,S 8 	RSSI: 62
22-43-48.631000,[R]: 4 
22-43-48.637000,[R]: 5 
22-43-48.640000,[R]: 6 
22-43-48.641000,[R]: 7 
22-43-48.646000,[R]: 8 
22-43-48.646000,[R]: 1 
22-43-48.647000,[R]: 50 
22-43-48.648000,[R]: 2 
22-43-48.648000,S 7 	RSSI: 64
22-43-48.648000,[R]: 3 
22-43-48.651000,[R]: 4 
22-43-48.652000,[R]: 5 
22-43-48.653000,[R]: 6 
22-43-48.656000,[R]: 7 
22-43-48.658000,S 4 	RSSI: 57
22-43-48.660000,[R]: 8 
22-43-48.665000,[R]: 1 
22-43-48.667000,[R]: 50 
22-43-48.669000,[R]: 2 
22-43-48.670000,S 7 	RSSI: 64
22-43-48.675000,[R]: 3 
22-43-48.677000,[R]: 4 
22-43-48.681000,[R]: 5 
22-43-48.685000,[R]: 6 
22-43-48.689000,[R]: 7 
22-43-48.691000,S 4 	RSSI: 57
22-43-48.694000,[R]: 8 
22-43-48.700000,[R]: 1 
22-43-48.700000,[R]: 50 
22-43-48.702000,[R]: 2 
22-43-48.703000,S 7 	RSSI: 64
22-43-48.706000,[R]: 3 
22-43-48.710000,[R]: 4 
22-43-48.714000,[R]: 5 
22-43-48.718000,[R]: 6 
22-43-48.723000,[R]: 7 
22-43-48.724000,S 4 	RSSI: 57
22-43-48.732000,[R]: 8 
22-43-48.733000,[R]: 1 
22-43-48.734000,[R]: 50 
22-43-48.737000,[R]: 2 
22-43-48.739000,[R]: 20 
22-43-48.743000,[R]: 1 
22-43-48.744000,[R]: 50 
22-43-48.744000,[R]: 2 
22-43-48.747000,[R]: 3 
22-43-48.750000,S 5 	RSSI: 60
22-43-48.763000,[R]: 4 
22-43-48.764000,[R]: 5 
22-43-48.765000,[R]: 6 
22-43-48.766000,[R]: 7 
22-43-48.770000,S 3 	RSSI: 72
22-43-48.775000,[R]: 8 
22-43-48.775000,[R]: 1 
22-43-48.776000,[R]: 50 
22-43-48.778000,[R]: 2 
22-43-48.785000,[R]: 3 
22-43-48.787000,[R]: 4 
22-43-48.789000,[R]: 5 
22-43-48.793000,[R]: 6 
22-43-48.800000,[R]: 7 
22-43-48.801000,S 3 	RSSI: 72
22-43-48.802000,S 6 	RSSI: 65
22-43-48.802000,[R]: 8 
22-43-48.807000,[R]: 1 
22-43-48.808000,[R]: 50 
22-43-48.813000,[R]: 2 
22-43-48.816000,S 2 	RSSI: 56
22-43-48.824000,[R]: 3 
22-43-48.824000,[R]: 20 
22-43-48.825000,[R]: 1 
22-43-48.825000,[R]: 50 
22-43-48.826000,[R]: 2 
22-43-48.826000,S 2 	RSSI: 56
22-43-48.827000,[R]: 3 
22-43-48.831000,[R]: 4 
22-43-48.835000,[R]: 5 
22-43-48.838000,[R]: 6 
22-43-48.842000,[R]: 7 
22-43-48.847000,[R]: 8 
22-43-48.851000,[R]: 1 
22-43-48.864000,[R]: 50 
22-43-48.865000,[R]: 2 
22-43-48.865000,S 2 	RSSI: 56
22-43-48.866000,[R]: 3 
22-43-48.867000,S 7 	RSSI: 64
22-43-48.867000,[R]: 4 
22-43-48.868000,[R]: 5 
22-43-48.872000,[R]: 6 
22-43-48.877000,[R]: 7 
22-43-48.881000,[R]: 8 
22-43-48.889000,S 4 	RSSI: 58
22-43-48.889000,[R]: 1 
22-43-48.890000,[R]: 50 
22-43-48.891000,[R]: 2 
22-43-48.893000,[R]: 3 
22-43-48.895000,S 7 	RSSI: 64
22-43-48.900000,[R]: 4 
22-43-48.901000,[R]: 5 
22-43-48.906000,[R]: 6 
22-43-48.910000,[R]: 7 
22-43-48.911000,S 4 	RSSI: 58
22-43-48.914000,[R]: 8 
22-43-48.919000,[R]: 1 
22-43-48.922000,[R]: 50 
22-43-48.927000,[R]: 2 
22-43-48.927000,S 7 	RSSI: 64
22-43-48.927000,[R]: 3 
22-43-48.930000,[R]: 4 
22-43-48.934000,[R]: 5 
22-43-48.935000,[R]: 20 
22-43-48.939000,[R]: 1 
22-43-48.940000,[R]: 50 
22-43-48.943000,[R]: 2 
22-43-48.947000,[R]: 3 
22-43-48.952000,[R]: 4 
22-43-48.953000,S 4 	RSSI: 58
22-43-48.958000,[R]: 5 
22-43-48.959000,[R]: 6 
22-43-48.964000,[R]: 7 
22-43-48.965000,S 7 	RSSI: 64
22-43-48.967000,[R]: 8 
22-43-48.974000,[R]: 1 
22-43-48.975000,[R]: 50 
22-43-48.976000,[R]: 2 
22-43-48.980000,[R]: 3 
22-43-48.984000,[R]: 4 
22-43-48.988000,[R]: 5 
22-43-48.992000,[R]: 6 
22-43-48.996000,[R]: 7 
22-43-49.000000,[R]: 8 
22-43-49.005000,[R]: 1 
22-43-49.009000,[R]: 50 
22-43-49.017000,S 5 	RSSI: 60
22-43-49.018000,[R]: 2 
22-43-49.019000,S 2 	RSSI: 56
22-43-49.020000,[R]: 3 
22-43-49.020000,[R]: 4 
22-43-49.021000,[R]: 5 
22-43-49.025000,[R]: 6 
22-43-49.030000,[R]: 7 
22-43-49.035000,[R]: 8 
22-43-49.036000,S 5 	RSSI: 60
22-43-49.042000,[R]: 1 
22-43-49.042000,[R]: 50 
22-43-49.043000,[R]: 2 
22-43-49.046000,[R]: 3 
22-43-49.053000,[R]: 4 
22-43-49.056000,[R]: 5 
22-43-49.057000,[R]: 20 
22-43-49.059000,[R]: 1 
22-43-49.062000,[R]: 50 
22-43-49.062000,S 3 	RSSI: 71
22-43-49.064000,[R]: 2 
22-43-49.066000,S 6 	RSSI: 64
22-43-49.068000,[R]: 3 
22-43-49.072000,[R]: 4 
22-43-49.076000,S 8 	RSSI: 70
22-43-49.077000,[R]: 5 
22-43-49.082000,[R]: 6 
22-43-49.086000,[R]: 7 
22-43-49.089000,[R]: 8 
22-43-49.093000,[R]: 1 
22-43-49.097000,[R]: 50 
22-43-49.100000,[R]: 2 
22-43-49.100000,S 6 	RSSI: 64
22-43-49.101000,[R]: 3 
22-43-49.106000,[R]: 4 
22-43-49.107000,S 8 	RSSI: 70
22-43-49.109000,[R]: 5 
22-43-49.121000,[R]: 6 
22-43-49.124000,S 4 	RSSI: 58
22-43-49.126000,[R]: 7 
22-43-49.127000,[R]: 8 
22-43-49.128000,[R]: 1 
22-43-49.129000,[R]: 50 
22-43-49.129000,S 7 	RSSI: 64
22-43-49.130000,[R]: 2 
22-43-49.136000,[R]: 3 
22-43-49.137000,[R]: 20 
22-43-49.139000,[R]: 1 
22-43-49.140000,[R]: 50 
22-43-49.143000,[R]: 2 
22-43-49.148000,[R]: 3 
22-43-49.151000,[R]: 4 
22-43-49.153000,S 4 	RSSI: 58
22-43-49.156000,[R]: 5 
22-43-49.169000,[R]: 6 
22-43-49.170000,S 7 	RSSI: 64
22-43-49.170000,[R]: 7 
22-43-49.171000,[R]: 8 
22-43-49.173000,[R]: 1 
22-43-49.173000,[R]: 50 
22-43-49.179000,[R]: 2 
22-43-49.180000,[R]: 3 
22-43-49.184000,[R]: 4 
22-43-49.188000,[R]: 5 
22-43-49.194000,[R]: 6 
22-43-49.196000,S 7 	RSSI: 64
22-43-49.200000,S 2 	RSSI: 57
22-43-49.201000,[R]: 7 
22-43-49.202000,[R]: 8 
22-43-49.207000,[R]: 1 
22-43-49.208000,[R]: 50 
22-43-49.213000,S 5 	RSSI: 60
22-43-49.213000,[R]: 2 
22-43-49.214000,[R]: 3 
22-43-49.215000,[R]: 20 
22-43-49.218000,[R]: 1 
22-43-49.225000,[R]: 50 
22-43-49.226000,[R]: 2 
22-43-49.227000,S 2 	RSSI: 57
22-43-49.228000,[R]: 3 
22-43-49.230000,[R]: 4 
22-43-49.233000,S 6 	RSSI: 64
22-43-49.240000,[R]: 5 
22-43-49.241000,[R]: 6 
22-43-49.242000,S 8 	RSSI: 68
22-43-49.244000,[R]: 7 
22-43-49.247000,[R]: 8 
22-43-49.252000,[R]: 1 
22-43-49.259000,[R]: 50 
22-43-49.262000,[R]: 2 
22-43-49.264000,[R]: 3 
22-43-49.265000,[R]: 4 
22-43-49.282000,S 6 	RSSI: 64
22-43-49.283000,[R]: 5 
22-43-49.284000,S 4 	RSSI: 58
22-43-49.284000,[R]: 6 
22-43-49.285000,[R]: 7 
22-43-49.286000,[R]: 8 
22-43-49.293000,S 7 	RSSI: 64
22-43-49.295000,[R]: 1 
22-43-49.295000,[R]: 50 
22-43-49.299000,[R]: 2 
22-43-49.299000,[R]: 3 
22-43-49.300000,[R]: 20 
22-43-49.301000,[R]: 1 
22-43-49.301000,[R]: 50 
22-43-49.306000,[R]: 2 
22-43-49.306000,S 2 	RSSI: 57
22-43-49.307000,[R]: 3 
22-43-49.311000,[R]: 4 
22-43-49.312000,S 4 	RSSI: 58
22-43-49.323000,[R]: 5 
22-43-49.324000,[R]: 6 
22-43-49.325000,[R]: 7 
22-43-49.326000,S 7 	RSSI: 64
22-43-49.327000,[R]: 8 
22-43-49.336000,[R]: 1 
22-43-49.338000,[R]: 50 
22-43-49.339000,[R]: 2 
22-43-49.340000,[R]: 3 
22-43-49.344000,[R]: 4 
22-43-49.346000,S 4 	RSSI: 58
22-43-49.351000,[R]: 5 
22-43-49.352000,[R]: 6 
22-43-49.357000,[R]: 7 
22-43-49.358000,S 7 	RSSI: 64
22-43-49.360000,[R]: 8 
22-43-49.365000,[R]: 1 
22-43-49.367000,[R]: 50 
22-43-49.368000,[R]: 2 
22-43-49.372000,[R]: 3 
22-43-49.375000,S 5 	RSSI: 60
22-43-49.377000,[R]: 4 
22-43-49.381000,[R]: 5 
22-43-49.385000,[R]: 6 
22-43-49.392000,[R]: 7 
22-43-49.396000,[R]: 8 
22-43-49.397000,S 5 	RSSI: 59
22-43-49.398000,[R]: 1 
22-43-49.399000,[R]: 50 
22-43-49.402000,[R]: 2 
22-43-49.406000,[R]: 3 
22-43-49.410000,[R]: 4 
22-43-49.414000,[R]: 5 
22-43-49.419000,[R]: 20 
22-43-49.420000,[R]: 1 
22-43-49.420000,[R]: 50 
22-43-49.422000,[R]: 2 
22-43-49.426000,[R]: 3 
22-43-49.430000,[R]: 4 
22-43-49.436000,[R]: 5 
22-43-49.441000,S 5 	RSSI: 59
22-43-49.441000,[R]: 6 
22-43-49.443000,[R]: 7 
22-43-49.448000,[R]: 8 
22-43-49.452000,[R]: 1 
22-43-49.453000,[R]: 50 
22-43-49.457000,[R]: 2 
22-43-49.459000,[R]: 3 
22-43-49.466000,[R]: 4 
22-43-49.468000,[R]: 5 
22-43-49.470000,S 5 	RSSI: 59
22-43-49.472000,[R]: 6 
22-43-49.480000,[R]: 7 
22-43-49.481000,[R]: 8 
22-43-49.490000,[R]: 1 
22-43-49.491000,[R]: 50 
22-43-49.492000,[R]: 2 
22-43-49.493000,[R]: 3 
22-43-49.496000,[R]: 4 
22-43-49.500000,[R]: 5 
22-43-49.506000,[R]: 6 
22-43-49.510000,[R]: 7 
22-43-49.513000,[R]: 8 
22-43-49.519000,[R]: 1 
22-43-49.523000,[R]: 50 
22-43-49.523000,S 6 	RSSI: 64
22-43-49.524000,[R]: 2 
22-43-49.526000,[R]: 3 
22-43-49.531000,[R]: 4 
22-43-49.534000,[R]: 5 
22-43-49.536000,[R]: 20 
22-43-49.539000,[R]: 1 
22-43-49.543000,[R]: 50 
22-43-49.543000,[R]: 2 
22-43-49.547000,[R]: 3 
22-43-49.549000,S 3 	RSSI: 72
22-43-49.552000,[R]: 4 
22-43-49.555000,[R]: 5 
22-43-49.560000,[R]: 6 
22-43-49.562000,S 6 	RSSI: 65
22-43-49.568000,[R]: 7 
22-43-49.569000,[R]: 8 
22-43-49.570000,S 8 	RSSI: 77
22-43-49.573000,[R]: 1 
22-43-49.573000,[R]: 50 
22-43-49.576000,[R]: 2 
22-43-49.578000,S 4 	RSSI: 59
22-43-49.580000,[R]: 3 
22-43-49.584000,[R]: 4 
22-43-49.588000,[R]: 5 
22-43-49.590000,S 7 	RSSI: 64
22-43-49.592000,[R]: 6 
22-43-49.596000,[R]: 7 
22-43-49.601000,[R]: 8 
22-43-49.605000,[R]: 1 
22-43-49.606000,[R]: 50 
22-43-49.608000,[R]: 2 
22-43-49.611000,S 4 	RSSI: 58
22-43-49.614000,[R]: 3 
22-43-49.617000,[R]: 4 
22-43-49.622000,[R]: 5 
22-43-49.625000,[R]: 6 
22-43-49.630000,[R]: 7 
22-43-49.635000,[R]: 8 
22-43-49.638000,[R]: 1 
22-43-49.641000,[R]: 50 
22-43-49.645000,[R]: 2 
22-43-49.646000,S 7 	RSSI: 64
22-43-49.647000,[R]: 3 
22-43-49.650000,[R]: 4 
22-43-49.655000,[R]: 5 
22-43-49.659000,[R]: 6 
22-43-49.676000,[R]: 7 
22-43-49.677000,[R]: 8 
22-43-49.677000,S 5 	RSSI: 59
22-43-49.678000,[R]: 1 
22-43-49.678000,[R]: 50 
22-43-49.681000,[R]: 2 
22-43-49.682000,[R]: 3 
22-43-49.684000,[R]: 4 
22-43-49.688000,[R]: 5 
22-43-49.692000,[R]: 6 
22-43-49.696000,[R]: 7 
22-43-49.700000,[R]: 8 
22-43-49.702000,S 5 	RSSI: 59
22-43-49.707000,[R]: 1 
22-43-49.720000,[R]: 50 
22-43-49.722000,[R]: 2 
22-43-49.723000,[R]: 3 
22-43-49.731000,[R]: 4 
22-43-49.733000,[R]: 5 
22-43-49.748000,[R]: 6 
22-43-49.749000,[R]: 7 
22-43-49.749000,[R]: 8 
22-43-49.750000,S 5 	RSSI: 59
22-43-49.751000,[R]: 1 
22-43-49.751000,[R]: 50 
22-43-49.752000,[R]: 2 
22-43-49.753000,[R]: 3 
22-43-49.753000,[R]: 4 
22-43-49.755000,[R]: 5 
22-43-49.765000,[R]: 6 
22-43-49.766000,[R]: 7 
22-43-49.766000,[R]: 8 
22-43-49.771000,[R]: 1 
22-43-49.777000,[R]: 50 
22-43-49.777000,[R]: 2 
22-43-49.778000,[R]: 20 
22-43-49.779000,[R]: 1 
22-43-49.779000,[R]: 50 
22-43-49.783000,[R]: 2 
22-43-49.790000,[R]: 3 
22-43-49.791000,[R]: 4 
22-43-49.795000,[R]: 5 
22-43-49.801000,[R]: 6 
22-43-49.803000,[R]: 7 
22-43-49.808000,[R]: 8 
22-43-49.812000,[R]: 1 
22-43-49.813000,[R]: 50 
22-43-49.816000,[R]: 2 
22-43-49.822000,[R]: 3 
22-43-49.824000,[R]: 4 
22-43-49.828000,[R]: 5 
22-43-49.833000,[R]: 6 
22-43-49.836000,[R]: 7 
22-43-49.840000,[R]: 8 
22-43-49.845000,[R]: 1 
22-43-49.856000,[R]: 50 
22-43-49.857000,[R]: 2 
22-43-49.858000,[R]: 3 
22-43-49.858000,[R]: 4 
22-43-49.861000,[R]: 5 
22-43-49.865000,[R]: 6 
22-43-49.869000,[R]: 7 
22-43-49.873000,[R]: 8 
22-43-49.882000,[R]: 1 
22-43-49.882000,[R]: 50 
22-43-49.883000,[R]: 2 
22-43-49.886000,[R]: 3 
22-43-49.888000,S 8 	RSSI: 54
22-43-49.896000,[R]: 4 
22-43-49.897000,[R]: 5 
22-43-49.898000,[R]: 20 
22-43-49.899000,[R]: 1 
22-43-49.901000,[R]: 50 
22-43-49.902000,S 3 	RSSI: 70
22-43-49.903000,[R]: 2 
22-43-49.907000,[R]: 3 
22-43-49.914000,[R]: 4 
22-43-49.916000,[R]: 5 
22-43-49.920000,S 7 	RSSI: 66
22-43-49.922000,[R]: 6 
