23-03-14.446000,---------------------------- 
23-07-47.975000,[R]: 7 
23-07-47.976000,[R]: 8 
23-07-47.976000,[R]: 1 
23-07-47.976000,[R]: 2 
23-07-47.977000,[R]: 50 
23-07-47.978000,[R]: 3 
23-07-47.982000,[R]: 4 
23-07-47.988000,[R]: 5 
23-07-47.990000,[R]: 6 
23-07-48.005000,[R]: 7 
23-07-48.006000,[R]: 20 
23-07-48.007000,[R]: 1 
23-07-48.007000,S 1 	RSSI: 66
23-07-48.008000,[R]: 2 
23-07-48.008000,[R]: 50 
23-07-48.010000,[R]: 3 
23-07-48.011000,[R]: 4 
23-07-48.017000,[R]: 5 
23-07-48.019000,[R]: 6 
23-07-48.023000,[R]: 7 
23-07-48.027000,[R]: 8 
23-07-48.032000,[R]: 1 
23-07-48.040000,S 1 	RSSI: 66
23-07-48.041000,[R]: 2 
23-07-48.042000,[R]: 50 
23-07-48.043000,[R]: 3 
23-07-48.044000,[R]: 4 
23-07-48.057000,[R]: 5 
23-07-48.057000,[R]: 6 
23-07-48.057000,[R]: 7 
23-07-48.060000,[R]: 8 
23-07-48.064000,[R]: 1 
23-07-48.069000,[R]: 2 
23-07-48.074000,[R]: 50 
23-07-48.074000,[R]: 3 
23-07-48.076000,[R]: 4 
23-07-48.081000,[R]: 5 
23-07-48.085000,[R]: 6 
23-07-48.089000,[R]: 7 
23-07-48.093000,[R]: 8 
23-07-48.102000,[R]: 1 
23-07-48.102000,[R]: 2 
23-07-48.108000,[R]: 50 
23-07-48.108000,[R]: 3 
23-07-48.109000,[R]: 4 
23-07-48.113000,[R]: 5 
23-07-48.117000,[R]: 6 
23-07-48.122000,[R]: 7 
23-07-48.126000,[R]: 8 
23-07-48.132000,[R]: 1 
23-07-48.135000,[R]: 2 
23-07-48.136000,[R]: 50 
23-07-48.138000,[R]: 3 
23-07-48.146000,[R]: 4 
23-07-48.147000,[R]: 5 
23-07-48.150000,[R]: 6 
23-07-48.172000,[R]: 7 
23-07-48.177000,[R]: 20 
23-07-48.178000,[R]: 1 
23-07-48.178000,S 3 	RSSI: 44
23-07-48.179000,[R]: 2 
23-07-48.179000,[R]: 50 
23-07-48.179000,[R]: 3 
23-07-48.180000,S 7 	RSSI: 44
23-07-48.180000,[R]: 4 
23-07-48.182000,S 6 	RSSI: 44
23-07-48.182000,[R]: 5 
23-07-48.183000,[R]: 6 
23-07-48.184000,S 8 	RSSI: 51
23-07-48.185000,[R]: 7 
23-07-48.189000,[R]: 8 
23-07-48.192000,S 4 	RSSI: 44
23-07-48.195000,[R]: 1 
23-07-48.195000,S 1 	RSSI: 66
23-07-48.199000,[R]: 2 
23-07-48.199000,[R]: 50 
23-07-48.202000,[R]: 3 
23-07-48.206000,[R]: 4 
23-07-48.210000,[R]: 5 
23-07-48.212000,S 4 	RSSI: 44
23-07-48.215000,[R]: 6 
23-07-48.217000,S 5 	RSSI: 44
23-07-48.219000,[R]: 7 
23-07-48.223000,[R]: 8 
23-07-48.230000,[R]: 1 
23-07-48.232000,[R]: 2 
23-07-48.232000,[R]: 50 
23-07-48.236000,[R]: 3 
23-07-48.239000,[R]: 4 
23-07-48.244000,[R]: 5 
23-07-48.248000,[R]: 6 
23-07-48.252000,[R]: 7 
23-07-48.256000,[R]: 8 
23-07-48.258000,S 5 	RSSI: 44
23-07-48.260000,[R]: 1 
23-07-48.265000,[R]: 2 
23-07-48.265000,[R]: 50 
23-07-48.275000,[R]: 3 
23-07-48.275000,[R]: 4 
23-07-48.277000,[R]: 5 
23-07-48.278000,S 4 	RSSI: 44
23-07-48.281000,[R]: 6 
23-07-48.285000,[R]: 7 
23-07-48.289000,[R]: 8 
23-07-48.295000,S 5 	RSSI: 44
23-07-48.295000,[R]: 1 
23-07-48.296000,S 1 	RSSI: 66
23-07-48.298000,[R]: 2 
23-07-48.298000,[R]: 50 
23-07-48.301000,[R]: 3 
23-07-48.305000,[R]: 4 
23-07-48.310000,[R]: 5 
23-07-48.311000,S 4 	RSSI: 44
23-07-48.313000,[R]: 6 
23-07-48.317000,[R]: 7 
23-07-48.322000,[R]: 8 
23-07-48.323000,S 5 	RSSI: 44
23-07-48.326000,[R]: 1 
23-07-48.326000,S 1 	RSSI: 66
23-07-48.335000,[R]: 2 
23-07-48.335000,[R]: 50 
23-07-48.336000,[R]: 3 
23-07-48.337000,[R]: 4 
23-07-48.341000,[R]: 5 
23-07-48.345000,[R]: 6 
23-07-48.350000,[R]: 7 
23-07-48.354000,[R]: 8 
23-07-48.355000,S 5 	RSSI: 44
23-07-48.357000,[R]: 1 
23-07-48.360000,S 1 	RSSI: 66
23-07-48.363000,[R]: 2 
23-07-48.364000,[R]: 50 
23-07-48.372000,[R]: 3 
23-07-48.373000,[R]: 4 
23-07-48.375000,[R]: 5 
23-07-48.376000,S 5 	RSSI: 44
23-07-48.378000,[R]: 6 
23-07-48.386000,[R]: 7 
23-07-48.387000,[R]: 8 
23-07-48.392000,[R]: 1 
23-07-48.393000,S 1 	RSSI: 67
23-07-48.398000,[R]: 2 
23-07-48.398000,[R]: 50 
23-07-48.399000,[R]: 20 
23-07-48.400000,[R]: 1 
23-07-48.404000,[R]: 2 
23-07-48.404000,[R]: 50 
23-07-48.407000,[R]: 3 
23-07-48.412000,[R]: 4 
23-07-48.415000,[R]: 5 
23-07-48.419000,[R]: 6 
23-07-48.425000,[R]: 7 
23-07-48.428000,[R]: 8 
23-07-48.432000,[R]: 1 
23-07-48.436000,[R]: 2 
23-07-48.437000,[R]: 50 
23-07-48.440000,[R]: 3 
23-07-48.447000,[R]: 4 
23-07-48.453000,[R]: 5 
23-07-48.525000,[R]: 6 
23-07-48.526000,[R]: 7 
23-07-48.526000,[R]: 8 
23-07-48.526000,[R]: 1 
23-07-48.527000,[R]: 2 
23-07-48.536000,[R]: 50 
23-07-48.536000,[R]: 3 
23-07-48.537000,[R]: 4 
23-07-48.538000,[R]: 5 
23-07-48.541000,[R]: 6 
23-07-48.542000,[R]: 7 
23-07-48.543000,[R]: 8 
23-07-48.543000,[R]: 1 
23-07-48.546000,[R]: 2 
23-07-48.548000,[R]: 50 
23-07-48.553000,[R]: 3 
23-07-48.555000,[R]: 4 
23-07-48.555000,[R]: 5 
23-07-48.556000,[R]: 6 
23-07-48.556000,[R]: 7 
23-07-48.556000,[R]: 8 
23-07-48.557000,[R]: 1 
23-07-48.557000,[R]: 2 
23-07-48.558000,[R]: 50 
23-07-48.558000,[R]: 3 
23-07-48.559000,[R]: 4 
23-07-48.559000,[R]: 5 
23-07-48.560000,[R]: 6 
23-07-48.560000,[R]: 7 
23-07-48.561000,[R]: 8 
23-07-48.563000,[R]: 1 
23-07-48.569000,[R]: 2 
23-07-48.569000,[R]: 50 
23-07-48.572000,[R]: 3 
23-07-48.576000,[R]: 4 
23-07-48.583000,[R]: 5 
23-07-48.584000,[R]: 6 
23-07-48.588000,[R]: 7 
23-07-48.592000,[R]: 8 
23-07-48.596000,[R]: 1 
23-07-48.602000,[R]: 2 
23-07-48.605000,[R]: 50 
23-07-48.605000,[R]: 3 
23-07-48.607000,S 1 	RSSI: 66
23-07-48.609000,[R]: 4 
23-07-48.613000,[R]: 5 
23-07-48.618000,[R]: 6 
23-07-48.621000,[R]: 7 
23-07-48.625000,[R]: 8 
23-07-48.629000,[R]: 1 
23-07-48.634000,[R]: 2 
23-07-48.634000,[R]: 50 
23-07-48.642000,[R]: 3 
23-07-48.655000,S 1 	RSSI: 67
23-07-48.655000,[R]: 4 
23-07-48.656000,[R]: 5 
23-07-48.656000,[R]: 6 
23-07-48.656000,[R]: 7 
23-07-48.672000,[R]: 8 
23-07-48.672000,[R]: 1 
23-07-48.673000,[R]: 2 
23-07-48.674000,[R]: 50 
23-07-48.675000,[R]: 3 
23-07-48.675000,[R]: 4 
23-07-48.678000,[R]: 5 
23-07-48.681000,S 1 	RSSI: 66
23-07-48.683000,[R]: 6 
23-07-48.687000,[R]: 7 
23-07-48.691000,[R]: 8 
23-07-48.695000,[R]: 1 
23-07-48.699000,[R]: 2 
23-07-48.699000,[R]: 50 
23-07-48.702000,[R]: 3 
23-07-48.706000,[R]: 4 
23-07-48.709000,S 8 	RSSI: 51
23-07-48.711000,[R]: 5 
23-07-48.719000,[R]: 6 
23-07-48.720000,[R]: 20 
23-07-48.720000,[R]: 1 
23-07-48.724000,[R]: 2 
23-07-48.726000,[R]: 50 
23-07-48.727000,S 6 	RSSI: 44
23-07-48.728000,[R]: 3 
23-07-48.730000,S 7 	RSSI: 44
23-07-48.732000,[R]: 4 
23-07-48.736000,[R]: 5 
23-07-48.741000,[R]: 6 
23-07-48.742000,S 8 	RSSI: 51
23-07-48.745000,[R]: 7 
23-07-48.747000,S 3 	RSSI: 44
23-07-48.749000,[R]: 8 
23-07-48.753000,[R]: 1 
23-07-48.758000,[R]: 2 
23-07-48.759000,[R]: 50 
23-07-48.760000,S 1 	RSSI: 66
23-07-48.762000,[R]: 3 
23-07-48.769000,[R]: 4 
23-07-48.770000,S 3 	RSSI: 44
23-07-48.771000,[R]: 5 
23-07-48.772000,S 4 	RSSI: 44
23-07-48.774000,[R]: 6 
23-07-48.776000,S 5 	RSSI: 44
23-07-48.781000,[R]: 7 
23-07-48.782000,[R]: 8 
23-07-48.787000,[R]: 1 
23-07-48.792000,[R]: 2 
23-07-48.793000,[R]: 50 
23-07-48.794000,S 1 	RSSI: 66
23-07-48.795000,[R]: 3 
23-07-48.797000,[R]: 20 
23-07-48.800000,[R]: 1 
23-07-48.804000,[R]: 2 
23-07-48.805000,[R]: 50 
23-07-48.808000,[R]: 3 
23-07-48.812000,[R]: 4 
23-07-48.815000,S 4 	RSSI: 44
23-07-48.815000,[R]: 5 
23-07-48.819000,[R]: 6 
23-07-48.824000,[R]: 7 
23-07-48.826000,S 1 	RSSI: 66
23-07-48.828000,[R]: 8 
23-07-48.832000,[R]: 1 
23-07-48.837000,[R]: 2 
23-07-48.837000,[R]: 50 
23-07-48.840000,[R]: 3 
23-07-48.842000,S 5 	RSSI: 44
23-07-48.846000,[R]: 4 
23-07-48.848000,S 4 	RSSI: 44
23-07-48.850000,[R]: 5 
23-07-48.856000,[R]: 6 
23-07-48.856000,[R]: 7 
23-07-48.860000,[R]: 8 
23-07-48.865000,[R]: 1 
23-07-48.870000,[R]: 2 
23-07-48.871000,[R]: 50 
23-07-48.873000,[R]: 3 
23-07-48.875000,S 5 	RSSI: 44
23-07-48.877000,[R]: 4 
23-07-48.883000,[R]: 5 
23-07-48.885000,[R]: 6 
23-07-48.890000,[R]: 7 
23-07-48.896000,[R]: 8 
23-07-48.898000,[R]: 1 
23-07-48.902000,[R]: 2 
23-07-48.904000,[R]: 50 
23-07-48.908000,[R]: 3 
23-07-48.909000,S 5 	RSSI: 44
23-07-48.910000,[R]: 4 
23-07-48.914000,[R]: 5 
23-07-48.917000,[R]: 20 
23-07-48.919000,[R]: 1 
23-07-48.924000,[R]: 2 
23-07-48.924000,[R]: 50 
23-07-48.927000,[R]: 3 
23-07-48.932000,[R]: 4 
23-07-48.940000,[R]: 5 
23-07-48.940000,[R]: 6 
23-07-48.944000,[R]: 7 
23-07-48.948000,[R]: 8 
23-07-48.955000,[R]: 1 
23-07-48.957000,[R]: 2 
23-07-48.957000,[R]: 50 
23-07-48.960000,[R]: 3 
23-07-48.964000,[R]: 4 
23-07-48.968000,[R]: 5 
23-07-48.972000,[R]: 6 
23-07-48.977000,[R]: 7 
23-07-48.988000,[R]: 8 
23-07-48.988000,[R]: 1 
23-07-48.990000,[R]: 2 
23-07-48.990000,[R]: 50 
23-07-48.993000,[R]: 3 
23-07-48.998000,[R]: 4 
23-07-49.001000,[R]: 5 
23-07-49.005000,[R]: 6 
23-07-49.015000,[R]: 7 
23-07-49.015000,[R]: 8 
23-07-49.019000,[R]: 1 
23-07-49.022000,[R]: 2 
23-07-49.023000,[R]: 50 
23-07-49.026000,[R]: 3 
23-07-49.031000,[R]: 4 
23-07-49.034000,[R]: 5 
23-07-49.038000,[R]: 6 
23-07-49.044000,[R]: 7 
23-07-49.046000,[R]: 8 
23-07-49.050000,[R]: 1 
23-07-49.055000,[R]: 2 
23-07-49.055000,[R]: 50 
23-07-49.058000,[R]: 3 
23-07-49.063000,[R]: 4 
23-07-49.067000,[R]: 5 
23-07-49.071000,[R]: 6 
23-07-49.074000,[R]: 7 
23-07-49.076000,[R]: 20 
23-07-49.079000,[R]: 1 
23-07-49.083000,[R]: 2 
23-07-49.084000,[R]: 50 
23-07-49.089000,[R]: 3 
23-07-49.091000,[R]: 4 
23-07-49.095000,[R]: 5 
23-07-49.099000,[R]: 6 
23-07-49.102000,S 8 	RSSI: 51
23-07-49.104000,[R]: 7 
23-07-49.108000,[R]: 8 
23-07-49.114000,[R]: 1 
23-07-49.115000,S 1 	RSSI: 67
23-07-49.155000,[R]: 2 
23-07-49.198000,[R]: 50 
23-07-49.198000,[R]: 3 
23-07-49.199000,S 6 	RSSI: 44
23-07-49.199000,[R]: 4 
23-07-49.200000,S 7 	RSSI: 44
23-07-49.200000,[R]: 5 
23-07-49.200000,S 4 	RSSI: 44
23-07-49.201000,[R]: 6 
23-07-49.201000,S 5 	RSSI: 44
23-07-49.201000,[R]: 7 
23-07-49.202000,[R]: 8 
23-07-49.202000,[R]: 1 
23-07-49.202000,[R]: 2 
23-07-49.203000,[R]: 50 
23-07-49.203000,[R]: 3 
23-07-49.206000,[R]: 20 
23-07-49.206000,[R]: 1 
23-07-49.210000,[R]: 2 
23-07-49.210000,[R]: 50 
23-07-49.211000,[R]: 3 
23-07-49.211000,[R]: 4 
23-07-49.212000,S 4 	RSSI: 44
23-07-49.213000,[R]: 5 
23-07-49.213000,[R]: 6 
23-07-49.214000,[R]: 7 
23-07-49.214000,[R]: 8 
23-07-49.214000,[R]: 1 
23-07-49.215000,[R]: 2 
23-07-49.215000,[R]: 50 
23-07-49.216000,[R]: 3 
23-07-49.217000,[R]: 4 
23-07-49.217000,[R]: 5 
23-07-49.217000,[R]: 6 
23-07-49.218000,[R]: 7 
23-07-49.220000,[R]: 8 
23-07-49.226000,[R]: 1 
23-07-49.228000,S 1 	RSSI: 68
23-07-49.230000,[R]: 2 
23-07-49.242000,[R]: 50 
23-07-49.242000,[R]: 3 
23-07-49.243000,S 5 	RSSI: 44
23-07-49.243000,[R]: 4 
23-07-49.244000,S 4 	RSSI: 44
23-07-49.244000,[R]: 5 
23-07-49.245000,[R]: 6 
23-07-49.250000,[R]: 7 
23-07-49.253000,[R]: 8 
23-07-49.257000,[R]: 1 
23-07-49.283000,[R]: 2 
23-07-49.415000,[R]: 50 
23-07-49.416000,[R]: 3 
23-07-49.416000,[R]: 4 
23-07-49.417000,[R]: 5 
23-07-49.417000,[R]: 6 
23-07-49.418000,S 1 	RSSI: 67
23-07-49.418000,[R]: 7 
23-07-49.418000,[R]: 8 
23-07-49.419000,S 3 	RSSI: 44
23-07-49.419000,[R]: 1 
23-07-49.420000,[R]: 2 
23-07-49.420000,[R]: 50 
23-07-49.420000,[R]: 3 
23-07-49.421000,[R]: 4 
23-07-49.421000,[R]: 5 
23-07-49.422000,[R]: 6 
23-07-49.422000,S 1 	RSSI: 67
23-07-49.422000,[R]: 7 
23-07-49.423000,[R]: 20 
23-07-49.423000,[R]: 1 
23-07-49.427000,[R]: 2 
23-07-49.428000,[R]: 50 
23-07-49.428000,[R]: 3 
23-07-49.429000,S 3 	RSSI: 44
23-07-49.429000,[R]: 4 
23-07-49.429000,[R]: 5 
23-07-49.431000,[R]: 6 
23-07-49.431000,[R]: 7 
23-07-49.432000,S 1 	RSSI: 68
23-07-49.432000,[R]: 8 
23-07-49.433000,[R]: 1 
23-07-49.433000,[R]: 2 
23-07-49.433000,[R]: 50 
23-07-49.434000,[R]: 3 
23-07-49.434000,[R]: 4 
23-07-49.434000,[R]: 5 
23-07-49.435000,[R]: 6 
23-07-49.435000,[R]: 7 
23-07-49.438000,S 1 	RSSI: 68
23-07-49.439000,[R]: 8 
23-07-49.439000,[R]: 1 
23-07-49.439000,[R]: 2 
23-07-49.440000,[R]: 50 
23-07-49.440000,[R]: 3 
23-07-49.440000,[R]: 4 
23-07-49.441000,S 1 	RSSI: 67
23-07-49.441000,[R]: 5 
23-07-49.442000,[R]: 6 
23-07-49.442000,[R]: 7 
23-07-49.442000,[R]: 8 
23-07-49.443000,[R]: 1 
23-07-49.443000,[R]: 2 
23-07-49.443000,[R]: 50 
23-07-49.444000,[R]: 3 
23-07-49.444000,S 8 	RSSI: 51
23-07-49.444000,[R]: 4 
23-07-49.444000,S 1 	RSSI: 68
23-07-49.444000,[R]: 5 
23-07-49.445000,[R]: 6 
23-07-49.445000,[R]: 7 
23-07-49.446000,S 6 	RSSI: 44
23-07-49.450000,[R]: 8 
23-07-49.450000,S 7 	RSSI: 44
23-07-49.452000,[R]: 1 
23-07-49.457000,[R]: 2 
23-07-49.457000,[R]: 50 
23-07-49.460000,[R]: 3 
23-07-49.463000,S 4 	RSSI: 44
23-07-49.465000,[R]: 4 
23-07-49.469000,[R]: 5 
23-07-49.473000,[R]: 6 
23-07-49.477000,[R]: 7 
23-07-49.488000,S 1 	RSSI: 68
23-07-49.489000,[R]: 8 
23-07-49.490000,[R]: 1 
23-07-49.490000,S 3 	RSSI: 44
23-07-49.491000,[R]: 2 
23-07-49.491000,[R]: 50 
23-07-49.514000,[R]: 3 
23-07-49.515000,S 5 	RSSI: 44
23-07-49.515000,[R]: 4 
23-07-49.518000,[R]: 5 
23-07-49.518000,[R]: 6 
23-07-49.518000,[R]: 7 
23-07-49.519000,[R]: 8 
23-07-49.519000,[R]: 20 
23-07-49.520000,[R]: 1 
23-07-49.521000,S 3 	RSSI: 44
23-07-49.526000,[R]: 2 
23-07-49.527000,[R]: 50 
23-07-49.528000,[R]: 3 
23-07-49.532000,[R]: 4 
23-07-49.536000,[R]: 5 
23-07-49.543000,S 5 	RSSI: 44
23-07-49.543000,[R]: 6 
23-07-49.544000,[R]: 7 
23-07-49.546000,S 1 	RSSI: 68
23-07-49.550000,[R]: 8 
23-07-49.553000,[R]: 1 
23-07-49.554000,S 3 	RSSI: 44
23-07-49.557000,[R]: 2 
23-07-49.558000,[R]: 50 
23-07-49.560000,[R]: 3 
23-07-49.569000,[R]: 4 
23-07-49.570000,[R]: 5 
23-07-49.571000,S 5 	RSSI: 44
23-07-49.572000,[R]: 6 
23-07-49.577000,[R]: 7 
23-07-49.582000,S 1 	RSSI: 68
23-07-49.582000,[R]: 8 
23-07-49.585000,[R]: 1 
23-07-49.587000,S 3 	RSSI: 44
23-07-49.590000,[R]: 2 
23-07-49.590000,[R]: 50 
23-07-49.593000,[R]: 3 
23-07-49.597000,[R]: 4 
23-07-49.600000,S 1 	RSSI: 68
23-07-49.602000,[R]: 5 
23-07-49.607000,[R]: 6 
23-07-49.620000,[R]: 7 
23-07-49.621000,[R]: 8 
23-07-49.622000,[R]: 1 
23-07-49.623000,[R]: 2 
23-07-49.624000,[R]: 50 
23-07-49.627000,[R]: 3 
23-07-49.631000,[R]: 4 
23-07-49.635000,[R]: 5 
23-07-49.636000,[R]: 20 
23-07-49.639000,[R]: 1 
23-07-49.644000,[R]: 2 
23-07-49.644000,[R]: 50 
23-07-49.647000,[R]: 3 
23-07-49.653000,[R]: 4 
23-07-49.655000,[R]: 5 
23-07-49.659000,[R]: 6 
23-07-49.667000,[R]: 7 
23-07-49.668000,[R]: 8 
23-07-49.672000,[R]: 1 
23-07-49.676000,[R]: 2 
23-07-49.677000,[R]: 50 
23-07-49.680000,[R]: 3 
23-07-49.685000,[R]: 4 
23-07-49.688000,[R]: 5 
23-07-49.693000,[R]: 6 
23-07-49.695000,S 8 	RSSI: 52
23-07-49.699000,[R]: 7 
23-07-49.702000,[R]: 8 
23-07-49.704000,S 7 	RSSI: 44
23-07-49.708000,[R]: 1 
23-07-49.711000,[R]: 2 
23-07-49.711000,[R]: 50 
23-07-49.716000,[R]: 3 
23-07-49.717000,[R]: 20 
23-07-49.719000,[R]: 1 
23-07-49.724000,[R]: 2 
23-07-49.724000,[R]: 50 
23-07-49.727000,[R]: 3 
23-07-49.730000,S 5 	RSSI: 44
23-07-49.732000,[R]: 4 
23-07-49.734000,S 4 	RSSI: 44
23-07-49.736000,[R]: 5 
23-07-49.740000,[R]: 6 
23-07-49.744000,[R]: 7 
23-07-49.757000,[R]: 8 
23-07-49.758000,[R]: 1 
23-07-49.820000,[R]: 2 
23-07-49.827000,[R]: 50 
23-07-49.843000,[R]: 3 
23-07-49.860000,S 5 	RSSI: 44
23-07-49.870000,[R]: 4 
23-07-49.875000,S 4 	RSSI: 44
23-07-49.876000,[R]: 5 
23-07-49.876000,[R]: 6 
23-07-49.877000,[R]: 7 
23-07-49.877000,S 3 	RSSI: 44
23-07-49.878000,[R]: 8 
23-07-49.878000,[R]: 1 
23-07-49.879000,[R]: 2 
23-07-49.879000,[R]: 50 
23-07-49.880000,[R]: 3 
23-07-49.880000,[R]: 4 
23-07-49.881000,[R]: 5 
23-07-49.881000,[R]: 6 
23-07-49.882000,S 3 	RSSI: 44
23-07-49.882000,[R]: 7 
23-07-49.887000,[R]: 8 
23-07-49.888000,[R]: 1 
23-07-49.888000,[R]: 2 
23-07-49.889000,[R]: 50 
23-07-49.889000,[R]: 3 
23-07-49.890000,[R]: 4 
23-07-49.890000,[R]: 5 
23-07-49.893000,[R]: 20 
23-07-49.894000,[R]: 1 
23-07-49.904000,[R]: 2 
23-07-49.904000,[R]: 50 
23-07-49.905000,[R]: 3 
23-07-49.906000,S 3 	RSSI: 44
23-07-49.906000,[R]: 4 
23-07-49.907000,[R]: 5 
23-07-49.908000,[R]: 6 
23-07-49.908000,[R]: 7 
23-07-49.909000,[R]: 8 
23-07-49.910000,[R]: 1 
23-07-49.911000,[R]: 2 
23-07-49.911000,[R]: 50 
23-07-49.918000,[R]: 3 
23-07-49.919000,S 3 	RSSI: 44
23-07-49.919000,[R]: 4 
23-07-49.920000,[R]: 5 
23-07-49.920000,[R]: 6 
23-07-49.920000,[R]: 7 
23-07-49.922000,[R]: 8 
23-07-49.922000,[R]: 1 
23-07-49.923000,[R]: 2 
23-07-49.923000,[R]: 50 
23-07-49.924000,[R]: 3 
23-07-49.924000,S 1 	RSSI: 68
23-07-49.925000,S 3 	RSSI: 44
23-07-49.925000,[R]: 4 
23-07-49.926000,[R]: 5 
23-07-49.935000,[R]: 6 
23-07-49.936000,[R]: 7 
23-07-49.936000,[R]: 8 
23-07-49.937000,[R]: 1 
23-07-49.945000,[R]: 2 
23-07-49.949000,[R]: 50 
23-07-49.950000,[R]: 3 
23-07-49.950000,[R]: 4 
23-07-49.956000,[R]: 5 
23-07-49.958000,[R]: 6 
23-07-49.962000,[R]: 7 
23-07-49.966000,[R]: 8 
23-07-49.969000,S 3 	RSSI: 44
23-07-49.970000,[R]: 1 
23-07-49.975000,[R]: 2 
23-07-49.975000,[R]: 50 
23-07-49.979000,[R]: 3 
23-07-49.980000,S 1 	RSSI: 68
23-07-49.982000,[R]: 4 
23-07-49.986000,[R]: 5 
23-07-49.991000,[R]: 6 
23-07-49.994000,[R]: 7 
23-07-49.996000,[R]: 20 
23-07-49.999000,[R]: 1 
23-07-50.005000,[R]: 2 
23-07-50.006000,[R]: 50 
23-07-50.007000,[R]: 3 
23-07-50.011000,S 3 	RSSI: 44
23-07-50.014000,[R]: 4 
23-07-50.233000,[R]: 5 
23-07-50.239000,[R]: 6 
23-07-50.240000,[R]: 7 
23-07-50.240000,[R]: 8 
23-07-50.241000,[R]: 1 
23-07-50.241000,[R]: 2 
23-07-50.241000,[R]: 50 
23-07-50.242000,[R]: 3 
23-07-50.242000,S 3 	RSSI: 44
23-07-50.243000,[R]: 4 
23-07-50.243000,[R]: 5 
23-07-50.244000,[R]: 6 
23-07-50.244000,[R]: 7 
23-07-50.245000,[R]: 8 
23-07-50.245000,[R]: 1 
23-07-50.245000,[R]: 2 
23-07-50.246000,[R]: 50 
23-07-50.247000,[R]: 3 
23-07-50.248000,S 3 	RSSI: 44
23-07-50.250000,[R]: 4 
23-07-50.251000,[R]: 5 
23-07-50.255000,[R]: 6 
23-07-50.256000,[R]: 7 
23-07-50.257000,[R]: 8 
23-07-50.258000,[R]: 1 
23-07-50.258000,[R]: 2 
23-07-50.258000,[R]: 50 
23-07-50.260000,[R]: 3 
23-07-50.261000,S 3 	RSSI: 44
23-07-50.261000,S 8 	RSSI: 51
23-07-50.262000,[R]: 4 
23-07-50.262000,[R]: 5 
23-07-50.264000,[R]: 20 
23-07-50.265000,[R]: 1 
23-07-50.265000,[R]: 2 
23-07-50.266000,[R]: 50 
23-07-50.271000,[R]: 3 
23-07-50.272000,[R]: 4 
23-07-50.272000,[R]: 5 
23-07-50.273000,S 7 	RSSI: 44
23-07-50.274000,[R]: 6 
23-07-50.274000,S 6 	RSSI: 44
23-07-50.275000,[R]: 7 
23-07-50.275000,[R]: 8 
23-07-50.275000,[R]: 1 
23-07-50.276000,[R]: 2 
23-07-50.277000,[R]: 50 
23-07-50.277000,S 4 	RSSI: 44
23-07-50.277000,[R]: 3 
23-07-50.278000,[R]: 4 
23-07-50.278000,[R]: 5 
23-07-50.279000,S 7 	RSSI: 44
23-07-50.279000,[R]: 6 
23-07-50.285000,[R]: 7 
23-07-50.285000,S 5 	RSSI: 44
23-07-50.286000,[R]: 8 
23-07-50.286000,[R]: 1 
23-07-50.287000,[R]: 2 
23-07-50.287000,[R]: 50 
23-07-50.287000,[R]: 3 
23-07-50.290000,[R]: 4 
23-07-50.291000,[R]: 5 
23-07-50.292000,[R]: 6 
23-07-50.292000,[R]: 7 
23-07-50.294000,S 4 	RSSI: 44
23-07-50.295000,[R]: 8 
23-07-50.295000,S 1 	RSSI: 67
23-07-50.296000,S 5 	RSSI: 44
23-07-50.297000,[R]: 1 
23-07-50.298000,[R]: 2 
23-07-50.298000,[R]: 50 
23-07-50.301000,[R]: 3 
23-07-50.302000,[R]: 4 
23-07-50.302000,[R]: 5 
23-07-50.302000,[R]: 20 
23-07-50.305000,[R]: 1 
23-07-50.305000,S 1 	RSSI: 68
23-07-50.305000,[R]: 2 
23-07-50.306000,[R]: 50 
23-07-50.306000,[R]: 3 
23-07-50.307000,[R]: 4 
23-07-50.307000,S 4 	RSSI: 44
23-07-50.308000,[R]: 5 
23-07-50.308000,S 5 	RSSI: 44
23-07-50.308000,[R]: 6 
23-07-50.309000,[R]: 7 
23-07-50.309000,[R]: 8 
23-07-50.310000,[R]: 1 
23-07-50.310000,S 1 	RSSI: 68
23-07-50.310000,[R]: 2 
23-07-50.311000,[R]: 50 
23-07-50.311000,[R]: 3 
23-07-50.312000,[R]: 4 
23-07-50.312000,[R]: 5 
23-07-50.312000,S 5 	RSSI: 44
23-07-50.316000,[R]: 6 
23-07-50.317000,[R]: 7 
23-07-50.317000,[R]: 8 
23-07-50.318000,[R]: 1 
23-07-50.318000,S 1 	RSSI: 68
23-07-50.318000,[R]: 2 
23-07-50.319000,[R]: 50 
23-07-50.319000,[R]: 3 
23-07-50.320000,[R]: 4 
23-07-50.322000,[R]: 5 
23-07-50.323000,S 5 	RSSI: 44
23-07-50.325000,[R]: 6 
23-07-50.331000,[R]: 7 
23-07-50.333000,[R]: 8 
23-07-50.337000,[R]: 1 
23-07-50.340000,S 1 	RSSI: 68
23-07-50.342000,[R]: 2 
23-07-50.343000,[R]: 50 
23-07-50.346000,[R]: 3 
23-07-50.354000,[R]: 4 
23-07-50.367000,[R]: 5 
23-07-50.367000,[R]: 20 
23-07-50.368000,[R]: 1 
23-07-50.369000,S 1 	RSSI: 67
23-07-50.369000,[R]: 2 
23-07-50.370000,[R]: 50 
23-07-50.370000,[R]: 3 
23-07-50.371000,S 3 	RSSI: 44
23-07-50.371000,[R]: 4 
