20-01-43.630000,"ÿ""Scanner enabled\r\n""" 
20-02-20.704000,"""COUNT 1 1"
20-02-20.708000,[0] 0 0
20-02-20.711000,[1] 48 0
20-02-20.711000,""""
20-02-20.712000,"""type 4, info: sync"""
20-02-20.712000,"""Sensor: 1. RSSI: 65"""
20-02-20.713000,"""Sensor: 2. RSSI: 57"""
20-02-20.714000,"""COUNT 1 1"
20-02-20.715000,[0] 0 0
20-02-20.716000,[1] 48 0
20-02-20.716000,""""
20-02-20.717000,"""type 4, info: sync"""
20-02-20.718000,"""Sensor: 2. RSSI: 57"""
20-02-20.722000,"""Sensor: 1. RSSI: 65"""
20-02-20.731000,"""COUNT 1 1"
20-02-20.731000,[0] 0 0
20-02-20.732000,[1] 48 0
20-02-20.732000,""""
20-02-20.733000,"""type 4, info: sync"""
20-02-20.733000,"""Sensor: 2. RSSI: 57"""
20-02-20.734000,"""Sensor: 1. RSSI: 65"""
20-02-20.734000,"""COUNT 1 1"
20-02-20.735000,[0] 0 0
20-02-20.735000,[1] 0 0
20-02-20.736000,""""
20-02-20.737000,"""type 4, info: sync"""
20-02-20.742000,"""Sensor: 1. RSSI: 65"""
20-02-20.743000,"""Sensor: 2. RSSI: 57"""
20-02-20.744000,"""COUNT 1 1"
20-02-20.745000,[0] 0 0
20-02-20.746000,[1] 48 0
20-02-20.746000,""""
20-02-20.747000,"""type 4, info: sync"""
20-02-20.751000,"""Sensor: 2. RSSI: 57"""
20-02-20.754000,"""COUNT 0 1"
20-02-20.755000,[0] 0 0
20-02-20.756000,[1] 48 0
20-02-20.757000,""""
20-02-20.757000,"""type 4, info: sync"""
20-02-20.758000,"""Sensor: 1. RSSI: 65"""
20-02-20.759000,"""Sensor: 2. RSSI: 57"""
20-02-20.764000,"""COUNT 1 1"
20-02-20.765000,[0] 0 0
20-02-20.766000,[1] 48 0
20-02-20.766000,""""
20-02-20.767000,"""type 4, info: sync"""
20-02-20.768000,"""Sensor: 2. RSSI: 57"""
20-02-20.772000,"""Sensor: 1. RSSI: 65"""
20-02-20.775000,"""COUNT 1 1"
20-02-20.776000,[0] 0 0
20-02-20.776000,[1] 48 0
20-02-20.777000,""""
20-02-20.778000,"""type 4, info: sync"""
20-02-20.780000,"""Sensor: 1. RSSI: 65"""
20-02-20.784000,"""COUNT 1 0"
20-02-20.785000,[0] 0 0
20-02-20.786000,[1] 0 0
20-02-20.787000,""""
20-02-20.787000,"""type 4, info: sync"""
20-02-20.788000,"""Sensor: 1. RSSI: 65"""
20-02-20.792000,"""Sensor: 2. RSSI: 57"""
20-02-20.795000,"""COUNT 1 1"
20-02-20.796000,[0] 0 0
20-02-20.796000,[1] 48 0
20-02-20.797000,""""
20-02-20.798000,"""type 4, info: sync"""
20-02-20.799000,"""Sensor: 1. RSSI: 65"""
20-02-20.805000,"""COUNT 1 0"
20-02-20.805000,[0] 0 0
20-02-20.806000,[1] 0 0
20-02-20.806000,""""
20-02-20.807000,"""type 4, info: sync"""
20-02-20.807000,"""Sensor: 1. RSSI: 65"""
20-02-20.814000,"""COUNT 1 0"
20-02-20.816000,[0] 0 0
20-02-20.816000,[1] 0 0
20-02-20.817000,""""
20-02-20.817000,"""type 4, info: sync"""
20-02-20.818000,"""Sensor: 2. RSSI: 57"""
20-02-20.823000,"""Sensor: 1. RSSI: 65"""
20-02-20.825000,"""COUNT 1 1"
20-02-20.825000,[0] 0 0
20-02-20.826000,[1] 48 0
20-02-20.827000,""""
20-02-20.827000,"""type 4, info: sync"""
20-02-20.828000,"""Sensor: 2. RSSI: 58"""
20-02-20.830000,"""Sensor: 1. RSSI: 65"""
20-02-20.835000,"""COUNT 1 1"
20-02-20.836000,[0] 0 0
20-02-20.836000,[1] 0 0
20-02-20.837000,""""
20-02-20.837000,"""type 4, info: sync"""
20-02-20.838000,"""Sensor: 1. RSSI: 65"""
20-02-20.842000,"""Sensor: 2. RSSI: 57"""
20-02-20.846000,"""COUNT 1 1"
20-02-20.851000,[0] 0 0
20-02-20.851000,[1] 48 0
20-02-20.852000,""""
20-02-20.852000,"""type 4, info: sync"""
20-02-20.853000,"""Sensor: 1. RSSI: 65"""
20-02-20.853000,"""Sensor: 2. RSSI: 57"""
20-02-20.855000,"""COUNT 1 1"
20-02-20.855000,[0] 0 0
20-02-20.856000,[1] 48 0
20-02-20.856000,""""
20-02-20.858000,"""type 4, info: sync"""
20-02-20.859000,"""Sensor: 1. RSSI: 65"""
20-02-20.863000,"""Sensor: 2. RSSI: 57"""
20-02-20.865000,"""COUNT 1 1"
20-02-20.866000,[0] 0 0
20-02-20.866000,[1] 48 0
20-02-20.866000,""""
20-02-20.867000,"""type 4, info: sync"""
20-02-20.868000,"""Sensor: 2. RSSI: 57"""
20-02-20.873000,"""Sensor: 1. RSSI: 65"""
20-02-20.875000,"""COUNT 1 1"
20-02-20.876000,[0] 0 0
20-02-20.877000,[1] 48 0
20-02-20.877000,""""
20-02-20.878000,"""type 4, info: sync"""
20-02-20.879000,"""Sensor: 2. RSSI: 57"""
20-02-20.880000,"""Sensor: 1. RSSI: 65"""
20-02-20.885000,"""COUNT 1 1"
20-02-20.885000,[0] 0 0
20-02-20.886000,[1] 0 0
20-02-20.886000,""""
20-02-20.887000,"""type 4, info: sync"""
20-02-20.889000,"""Sensor: 1. RSSI: 64"""
20-02-20.893000,"""Sensor: 2. RSSI: 57"""
20-02-20.896000,"""COUNT 1 1"
20-02-20.897000,[0] 0 0
20-02-20.897000,[1] 48 0
20-02-20.898000,""""
20-02-20.898000,"""type 4, info: sync"""
20-02-20.905000,"""COUNT 0 0"
20-02-20.905000,[0] 0 0
20-02-20.906000,[1] 0 0
20-02-20.906000,""""
20-02-20.907000,"""type 4, info: sync"""
20-02-20.908000,"""Sensor: 1. RSSI: 64"""
20-02-20.910000,"""Sensor: 2. RSSI: 57"""
20-02-20.915000,"""COUNT 1 1"
20-02-20.916000,[0] 0 0
20-02-20.917000,[1] 48 0
20-02-20.918000,""""
20-02-20.918000,"""type 4, info: sync"""
20-02-20.919000,"""Sensor: 2. RSSI: 58"""
20-02-20.923000,"""Sensor: 1. RSSI: 64"""
20-02-20.925000,"""COUNT 1 1"
20-02-20.926000,[0] 0 0
20-02-20.927000,[1] 48 0
20-02-20.927000,""""
20-02-20.928000,"""type 4, info: sync"""
20-02-20.929000,"""Sensor: 2. RSSI: 58"""
20-02-20.931000,"""Sensor: 1. RSSI: 64"""
20-02-20.940000,"""COUNT 1 1"
20-02-20.940000,[0] 0 0
20-02-20.941000,[1] 0 0
20-02-20.941000,""""
20-02-20.942000,"""type 4, info: sync"""
20-02-20.943000,"""Sensor: 1. RSSI: 64"""
20-02-20.943000,"""Sensor: 2. RSSI: 57"""
20-02-20.945000,"""COUNT 1 1"
20-02-20.946000,[0] 0 0
20-02-20.946000,[1] 48 0
20-02-20.949000,""""
20-02-20.949000,"""type 4, info: sync"""
20-02-20.950000,"""Sensor: 1. RSSI: 64"""
20-02-20.950000,"""Sensor: 2. RSSI: 57"""
20-02-20.955000,"""COUNT 1 1"
20-02-20.956000,[0] 0 0
20-02-20.956000,[1] 48 0
20-02-20.962000,""""
20-02-20.963000,"""type 4, info: sync"""
20-02-20.963000,"""Sensor: 1. RSSI: 64"""
20-02-20.964000,"""Sensor: 2. RSSI: 58"""
20-02-20.965000,"""COUNT 1 1"
20-02-20.966000,[0] 0 0
20-02-20.967000,[1] 48 0
20-02-20.973000,""""
20-02-20.973000,"""type 4, info: sync"""
20-02-20.974000,"""Sensor: 1. RSSI: 64"""
20-02-20.974000,"""Sensor: 2. RSSI: 57"""
20-02-20.975000,"""COUNT 1 1"
20-02-20.975000,[0] 0 0
20-02-20.976000,[1] 48 0
20-02-20.976000,""""
20-02-20.978000,"""type 4, info: sync"""
20-02-20.979000,"""Sensor: 1. RSSI: 64"""
20-02-20.980000,"""Sensor: 2. RSSI: 57"""
20-02-20.985000,"""COUNT 1 1"
20-02-20.986000,[0] 0 0
20-02-20.987000,[1] 48 0
20-02-20.988000,""""
20-02-20.988000,"""type 4, info: sync"""
20-02-20.989000,"""Sensor: 2. RSSI: 57"""
20-02-20.993000,"""Sensor: 1. RSSI: 64"""
20-02-21.000000,"""COUNT 1 1"
20-02-21.001000,[0] 0 48
20-02-21.001000,[1] 48 0
20-02-21.002000,""""
20-02-21.002000,"""type 4, info: sync"""
20-02-21.003000,"""Sensor: 2. RSSI: 57"""
20-02-21.003000,"""Sensor: 1. RSSI: 65"""
20-02-21.005000,"""COUNT 1 1"
20-02-21.006000,[0] 0 48
20-02-21.006000,[1] 0 0
20-02-21.007000,""""
20-02-21.009000,"""type 4, info: sync"""
20-02-21.013000,"""Sensor: 1. RSSI: 65"""
20-02-21.014000,"""Sensor: 2. RSSI: 57"""
20-02-21.016000,"""COUNT 1 1"
20-02-21.016000,[0] 0 48
20-02-21.017000,[1] 48 0
20-02-21.018000,""""
20-02-21.018000,"""type 4, info: sync"""
20-02-21.022000,"""Sensor: 2. RSSI: 57"""
20-02-21.025000,"""COUNT 0 1"
20-02-21.026000,[0] 0 0
20-02-21.026000,[1] 0 0
20-02-21.027000,""""
20-02-21.027000,"""type 4, info: sync"""
20-02-21.028000,"""Sensor: 1. RSSI: 65"""
20-02-21.030000,"""Sensor: 2. RSSI: 57"""
20-02-21.035000,"""COUNT 1 1"
20-02-21.036000,[0] 0 0
20-02-21.037000,[1] 48 0
20-02-21.037000,""""
20-02-21.038000,"""type 4, info: sync"""
20-02-21.045000,"""COUNT 0 0"
20-02-21.046000,[0] 0 0
20-02-21.047000,[1] 0 0
20-02-21.047000,""""
20-02-21.048000,"""type 4, info: sync"""
20-02-21.053000,"""COUNT 0 0"
20-02-21.056000,[0] 0 0
20-02-21.056000,[1] 0 0
20-02-21.057000,""""
20-02-21.057000,"""type 4, info: sync"""
20-02-21.063000,"""COUNT 0 0"
20-02-21.066000,[0] 0 0
20-02-21.067000,[1] 0 0
20-02-21.067000,""""
20-02-21.068000,"""type 4, info: sync"""
20-02-21.069000,"""Sensor: 2. RSSI: 57"""
20-02-21.069000,"""Sensor: 1. RSSI: 64"""
20-02-21.075000,"""COUNT 1 1"
20-02-21.076000,[0] 0 0
20-02-21.076000,[1] 48 0
20-02-21.077000,""""
20-02-21.078000,"""type 4, info: sync"""
20-02-21.079000,"""Sensor: 2. RSSI: 58"""
20-02-21.079000,"""Sensor: 1. RSSI: 64"""
20-02-21.083000,"""Sensor: 2. RSSI: 57"""
20-02-21.085000,"""COUNT 1 2"
20-02-21.086000,[0] 0 0
20-02-21.087000,[1] 48 0
20-02-21.087000,""""
20-02-21.088000,"""type 4, info: sync"""
20-02-21.091000,"""Sensor: 2. RSSI: 57"""
20-02-21.093000,"""Sensor: 1. RSSI: 65"""
20-02-21.095000,"""COUNT 1 1"
20-02-21.096000,[0] 0 0
20-02-21.097000,[1] 48 0
20-02-21.097000,""""
20-02-21.098000,"""type 4, info: sync"""
20-02-21.099000,"""Sensor: 2. RSSI: 57"""
20-02-21.100000,"""Sensor: 1. RSSI: 64"""
20-02-21.104000,"""COUNT 1 1"
20-02-21.107000,[0] 0 0
20-02-21.107000,[1] 48 0
20-02-21.108000,""""
20-02-21.108000,"""type 4, info: sync"""
20-02-21.109000,"""Sensor: 1. RSSI: 64"""
20-02-21.113000,"""Sensor: 2. RSSI: 57"""
20-02-21.114000,"""COUNT 1 1"
20-02-21.117000,[0] 0 0
20-02-21.117000,[1] 48 0
20-02-21.118000,""""
20-02-21.118000,"""type 4, info: sync"""
20-02-21.118000,"""Sensor: 1. RSSI: 65"""
20-02-21.124000,"""COUNT 1 0"
20-02-21.126000,[0] 0 0
20-02-21.127000,[1] 0 0
20-02-21.127000,""""
20-02-21.128000,"""type 4, info: sync"""
20-02-21.129000,"""Sensor: 1. RSSI: 65"""
20-02-21.129000,"""Sensor: 2. RSSI: 57"""
20-02-21.134000,"""COUNT 1 1"
20-02-21.137000,[0] 0 0
20-02-21.138000,[1] 48 0
20-02-21.138000,""""
20-02-21.139000,"""type 4, info: sync"""
20-02-21.139000,"""Sensor: 2. RSSI: 57"""
20-02-21.142000,"""Sensor: 1. RSSI: 65"""
20-02-21.145000,"""COUNT 1 1"
20-02-21.148000,[0] 0 0
20-02-21.149000,[1] 48 0
20-02-21.149000,""""
20-02-21.150000,"""type 4, info: sync"""
20-02-21.150000,"""Sensor: 2. RSSI: 57"""
20-02-21.151000,"""Sensor: 1. RSSI: 65"""
20-02-21.154000,"""COUNT 1 1"
20-02-21.155000,[0] 0 0
20-02-21.155000,[1] 0 0
20-02-21.156000,""""
20-02-21.156000,"""type 4, info: sync"""
20-02-21.167000,"""Sensor: 1. RSSI: 65"""
20-02-21.167000,"""Sensor: 2. RSSI: 57"""
20-02-21.168000,"""COUNT 1 1"
20-02-21.168000,[0] 0 0
20-02-21.169000,[1] 48 0
20-02-21.169000,""""
20-02-21.170000,"""type 4, info: sync"""
20-02-21.171000,"""Sensor: 2. RSSI: 57"""
20-02-21.176000,"""COUNT 0 1"
20-02-21.178000,[0] 0 0
20-02-21.178000,[1] 48 0
20-02-21.179000,""""
20-02-21.179000,"""type 4, info: sync"""
20-02-21.180000,"""Sensor: 1. RSSI: 65"""
20-02-21.180000,"""Sensor: 2. RSSI: 57"""
20-02-21.184000,"""COUNT 1 1"
20-02-21.185000,[0] 0 0
20-02-21.185000,[1] 48 0
20-02-21.187000,""""
20-02-21.188000,"""type 4, info: sync"""
20-02-21.188000,"""Sensor: 2. RSSI: 57"""
20-02-21.192000,"""Sensor: 1. RSSI: 65"""
20-02-21.195000,"""COUNT 1 1"
20-02-21.195000,[0] 0 0
20-02-21.200000,[1] 48 0
20-02-21.201000,""""
20-02-21.201000,"""type 4, info: sync"""
20-02-21.202000,"""Sensor: 2. RSSI: 57"""
20-02-21.202000,"""Sensor: 1. RSSI: 65"""
20-02-21.204000,"""COUNT 1 1"
20-02-21.205000,[0] 0 0
20-02-21.205000,[1] 0 0
20-02-21.206000,""""
20-02-21.206000,"""type 4, info: sync"""
20-02-21.212000,"""Sensor: 1. RSSI: 65"""
20-02-21.213000,"""Sensor: 2. RSSI: 57"""
20-02-21.215000,"""COUNT 1 1"
20-02-21.215000,[0] 0 0
20-02-21.216000,[1] 48 0
20-02-21.216000,""""
20-02-21.217000,"""type 4, info: sync"""
20-02-21.218000,"""Sensor: 1. RSSI: 65"""
20-02-21.222000,"""Sensor: 2. RSSI: 57"""
20-02-21.225000,"""COUNT 1 1"
20-02-21.225000,[0] 0 0
20-02-21.226000,[1] 48 0
20-02-21.227000,""""
20-02-21.227000,"""type 4, info: sync"""
20-02-21.228000,"""Sensor: 1. RSSI: 65"""
20-02-21.229000,"""Sensor: 1. RSSI: 65"""
20-02-21.230000,"""Sensor: 2. RSSI: 57"""
20-02-21.236000,"""COUNT 1 1"
20-02-21.237000,[0] 0 0
20-02-21.238000,[1] 48 0
20-02-21.238000,""""
20-02-21.239000,"""type 4, info: sync"""
20-02-21.239000,"""Sensor: 2. RSSI: 57"""
20-02-21.243000,"""Sensor: 1. RSSI: 65"""
20-02-21.245000,"""COUNT 1 1"
20-02-21.246000,[0] 0 0
20-02-21.246000,[1] 48 0
20-02-21.246000,""""
20-02-21.247000,"""type 4, info: sync"""
20-02-21.248000,"""Sensor: 2. RSSI: 57"""
20-02-21.250000,"""Sensor: 1. RSSI: 65"""
20-02-21.255000,"""COUNT 1 1"
20-02-21.255000,[0] 0 0
20-02-21.259000,[1] 0 0
20-02-21.260000,""""
20-02-21.260000,"""type 4, info: sync"""
20-02-21.262000,"""Sensor: 1. RSSI: 65"""
20-02-21.263000,"""Sensor: 2. RSSI: 57"""
20-02-21.265000,"""COUNT 1 1"
20-02-21.266000,[0] 0 0
20-02-21.266000,[1] 48 0
20-02-21.267000,""""
20-02-21.267000,"""type 4, info: sync"""
20-02-21.268000,"""Sensor: 1. RSSI: 65"""
20-02-21.271000,"""Sensor: 2. RSSI: 57"""
20-02-21.275000,"""COUNT 1 1"
20-02-21.276000,[0] 0 0
20-02-21.276000,[1] 48 0
20-02-21.277000,""""
20-02-21.278000,"""type 4, info: sync"""
20-02-21.278000,"""Sensor: 1. RSSI: 65"""
20-02-21.280000,"""Sensor: 2. RSSI: 57"""
20-02-21.285000,"""COUNT 1 1"
20-02-21.290000,[0] 0 0
20-02-21.290000,[1] 48 0
20-02-21.290000,""""
20-02-21.291000,"""type 4, info: sync"""
20-02-21.292000,"""Sensor: 2. RSSI: 57"""
20-02-21.293000,"""Sensor: 1. RSSI: 65"""
20-02-21.295000,"""COUNT 1 1"
20-02-21.296000,[0] 0 0
20-02-21.296000,[1] 48 0
20-02-21.297000,""""
20-02-21.297000,"""type 4, info: sync"""
20-02-21.303000,"""Sensor: 2. RSSI: 57"""
20-02-21.303000,"""Sensor: 1. RSSI: 65"""
20-02-21.305000,"""COUNT 1 1"
20-02-21.305000,[0] 0 0
20-02-21.306000,[1] 0 0
20-02-21.306000,""""
20-02-21.307000,"""type 4, info: sync"""
20-02-21.309000,"""Sensor: 1. RSSI: 65"""
20-02-21.313000,"""Sensor: 2. RSSI: 57"""
20-02-21.315000,"""COUNT 1 1"
20-02-21.316000,[0] 0 0
20-02-21.316000,[1] 48 0
20-02-21.317000,""""
20-02-21.317000,"""type 4, info: sync"""
20-02-21.321000,"""Sensor: 2. RSSI: 57"""
20-02-21.325000,"""COUNT 0 1"
20-02-21.326000,[0] 0 0
20-02-21.327000,[1] 48 0
20-02-21.327000,""""
20-02-21.328000,"""type 4, info: sync"""
20-02-21.329000,"""Sensor: 1. RSSI: 65"""
20-02-21.330000,"""Sensor: 2. RSSI: 57"""
20-02-21.335000,"""COUNT 1 1"
20-02-21.336000,[0] 0 0
20-02-21.336000,[1] 48 0
20-02-21.337000,""""
20-02-21.337000,"""type 4, info: sync"""
20-02-21.343000,"""Sensor: 1. RSSI: 65"""
20-02-21.351000,"""COUNT 1 0"
20-02-21.351000,[0] 0 0
20-02-21.352000,[1] 0 0
20-02-21.352000,""""
20-02-21.352000,"""type 4, info: sync"""
20-02-21.353000,"""Sensor: 2. RSSI: 57"""
20-02-21.353000,"""Sensor: 1. RSSI: 65"""
20-02-21.355000,"""COUNT 1 1"
20-02-21.357000,[0] 0 0
20-02-21.357000,[1] 0 0
20-02-21.357000,""""
20-02-21.358000,"""type 4, info: sync"""
20-02-21.364000,"""Sensor: 1. RSSI: 65"""
20-02-21.364000,"""Sensor: 2. RSSI: 57"""
20-02-21.365000,"""COUNT 1 1"
20-02-21.366000,[0] 0 0
20-02-21.366000,[1] 48 0
20-02-21.367000,""""
20-02-21.368000,"""type 4, info: sync"""
20-02-21.369000,"""Sensor: 1. RSSI: 65"""
20-02-21.371000,"""Sensor: 2. RSSI: 57"""
20-02-21.376000,"""COUNT 1 1"
20-02-21.378000,[0] 0 0
20-02-21.378000,[1] 49 0
20-02-21.379000,""""
20-02-21.380000,"""type 4, info: sync"""
20-02-21.380000,"""Sensor: 1. RSSI: 65"""
20-02-21.381000,"""Sensor: 2. RSSI: 57"""
20-02-21.385000,"""COUNT 1 1"
20-02-21.386000,[0] 0 0
20-02-21.386000,[1] 48 0
20-02-21.387000,""""
20-02-21.387000,"""type 4, info: sync"""
20-02-21.393000,"""Sensor: 1. RSSI: 65"""
20-02-21.395000,"""COUNT 1 0"
20-02-21.399000,[0] 0 0
20-02-21.399000,[1] 0 0
20-02-21.400000,""""
20-02-21.400000,"""type 4, info: sync"""
20-02-21.401000,"""Sensor: 2. RSSI: 57"""
20-02-21.401000,"""Sensor: 1. RSSI: 65"""
20-02-21.405000,"""COUNT 1 1"
20-02-21.406000,[0] 0 0
20-02-21.406000,[1] 0 0
20-02-21.407000,""""
20-02-21.408000,"""type 4, info: sync"""
20-02-21.411000,"""Sensor: 1. RSSI: 65"""
20-02-21.413000,"""Sensor: 2. RSSI: 57"""
20-02-21.415000,"""COUNT 1 1"
20-02-21.416000,[0] 0 0
20-02-21.416000,[1] 48 0
20-02-21.417000,""""
20-02-21.417000,"""type 4, info: sync"""
20-02-21.419000,"""Sensor: 1. RSSI: 65"""
20-02-21.421000,"""Sensor: 2. RSSI: 57"""
20-02-21.425000,"""COUNT 1 1"
20-02-21.426000,[0] 0 0
20-02-21.427000,[1] 48 0
20-02-21.427000,""""
20-02-21.427000,"""type 4, info: sync"""
20-02-21.428000,"""Sensor: 1. RSSI: 65"""
20-02-21.429000,"""Sensor: 2. RSSI: 57"""
20-02-21.434000,"""COUNT 1 1"
20-02-21.435000,[0] 0 0
20-02-21.435000,[1] 48 0
20-02-21.436000,[1] 48 0
20-02-21.436000,""""
20-02-21.437000,"""type 4, info: sync"""
20-02-21.438000,"""Sensor: 2. RSSI: 57"""
20-02-21.442000,"""Sensor: 1. RSSI: 65"""
20-02-21.445000,"""COUNT 1 1"
20-02-21.447000,[0] 0 0
20-02-21.447000,[1] 48 0
20-02-21.448000,""""
20-02-21.448000,"""type 4, info: sync"""
20-02-21.449000,"""Sensor: 2. RSSI: 57"""
20-02-21.450000,"""Sensor: 1. RSSI: 65"""
20-02-21.454000,"""COUNT 1 1"
20-02-21.458000,[0] 0 0
20-02-21.459000,[1] 0 0
20-02-21.459000,""""
20-02-21.460000,"""type 4, info: sync"""
20-02-21.460000,"""Sensor: 1. RSSI: 65"""
20-02-21.462000,"""Sensor: 2. RSSI: 57"""
20-02-21.469000,"""COUNT 1 1"
20-02-21.469000,[0] 0 0
20-02-21.470000,[1] 48 0
20-02-21.470000,""""
20-02-21.471000,"""type 4, info: sync"""
20-02-21.471000,"""Sensor: 1. RSSI: 64"""
20-02-21.472000,"""Sensor: 2. RSSI: 57"""
20-02-21.474000,"""COUNT 1 1"
20-02-21.475000,[0] 0 0
20-02-21.476000,[1] 48 0
20-02-21.476000,""""
20-02-21.477000,"""type 4, info: sync"""
20-02-21.484000,"""Sensor: 1. RSSI: 64"""
20-02-21.484000,"""Sensor: 2. RSSI: 57"""
20-02-21.486000,"""COUNT 1 1"
20-02-21.486000,[0] 0 0
20-02-21.487000,[1] 48 0
20-02-21.488000,""""
20-02-21.488000,"""type 4, info: sync"""
20-02-21.489000,"""Sensor: 2. RSSI: 57"""
20-02-21.492000,"""Sensor: 1. RSSI: 65"""
20-02-21.500000,"""COUNT 1 1"
20-02-21.501000,[0] 0 0
20-02-21.501000,[1] 48 0
20-02-21.502000,""""
20-02-21.502000,"""type 4, info: sync"""
20-02-21.502000,"""Sensor: 1. RSSI: 64"""
20-02-21.504000,"""COUNT 1 0"
20-02-21.505000,[0] 0 0
20-02-21.505000,[1] 0 0
20-02-21.506000,""""
20-02-21.506000,"""type 4, info: sync"""
20-02-21.509000,"""Sensor: 1. RSSI: 65"""
20-02-21.513000,"""Sensor: 2. RSSI: 57"""
20-02-21.514000,"""COUNT 1 1"
20-02-21.515000,[0] 0 0
20-02-21.515000,[1] 48 0
20-02-21.516000,""""
20-02-21.517000,"""type 4, info: sync"""
20-02-21.518000,"""Sensor: 1. RSSI: 64"""
20-02-21.521000,"""Sensor: 2. RSSI: 57"""
20-02-21.525000,"""COUNT 1 1"
20-02-21.533000,[0] 0 0
20-02-21.533000,[1] 48 0
20-02-21.534000,""""
20-02-21.534000,"""type 4, info: sync"""
20-02-21.535000,"""Sensor: 1. RSSI: 64"""
20-02-21.535000,"""COUNT 1 0"
20-02-21.536000,[0] 0 0
20-02-21.536000,[1] 0 0
20-02-21.536000,""""
20-02-21.537000,"""type 4, info: sync"""
20-02-21.537000,"""Sensor: 2. RSSI: 57"""
20-02-21.542000,"""Sensor: 1. RSSI: 64"""
20-02-21.547000,"""COUNT 1 1"
20-02-21.548000,[0] 0 0
20-02-21.550000,[1] 48 0
20-02-21.551000,""""
20-02-21.551000,"""type 4, info: sync"""
20-02-21.552000,"""Sensor: 2. RSSI: 57"""
20-02-21.552000,"""Sensor: 1. RSSI: 65"""
20-02-21.554000,"""COUNT 1 1"
20-02-21.555000,[0] 0 0
20-02-21.555000,[1] 0 0
20-02-21.564000,""""
20-02-21.565000,"""type 4, info: sync"""
20-02-21.565000,"""Sensor: 1. RSSI: 64"""
20-02-21.566000,"""Sensor: 2. RSSI: 57"""
20-02-21.566000,"""COUNT 1 1"
20-02-21.567000,[0] 0 0
20-02-21.567000,[1] 48 0
20-02-21.568000,""""
20-02-21.568000,"""type 4, info: sync"""
20-02-21.568000,"""Sensor: 1. RSSI: 65"""
20-02-21.570000,"""Sensor: 2. RSSI: 58"""
20-02-21.575000,"""COUNT 1 1"
20-02-21.577000,[0] 0 0
20-02-21.578000,[1] 48 0
20-02-21.578000,""""
20-02-21.579000,"""type 4, info: sync"""
20-02-21.579000,"""Sensor: 1. RSSI: 64"""
20-02-21.580000,"""Sensor: 2. RSSI: 57"""
20-02-21.584000,"""COUNT 1 1"
20-02-21.585000,[0] 0 0
20-02-21.598000,[1] 48 0
20-02-21.600000,""""
20-02-21.600000,"""type 4, info: sync"""
20-02-21.601000,"""Sensor: 2. RSSI: 57"""
20-02-21.601000,"""Sensor: 1. RSSI: 64"""
20-02-21.602000,"""COUNT 1 1"
20-02-21.602000,[0] 0 0
20-02-21.603000,[1] 48 0
20-02-21.603000,""""
20-02-21.603000,"""type 4, info: sync"""
20-02-21.604000,"""Sensor: 2. RSSI: 57"""
20-02-21.605000,"""Sensor: 1. RSSI: 64"""
20-02-21.608000,"""Sensor: 2. RSSI: 57"""
20-02-21.608000,"""COUNT 1 2"
20-02-21.612000,[0] 0 0
20-02-21.613000,[1] 48 0
20-02-21.613000,""""
20-02-21.614000,"""type 4, info: sync"""
20-02-21.614000,"""Sensor: 2. RSSI: 58"""
20-02-21.615000,"""Sensor: 1. RSSI: 64"""
20-02-21.615000,"""COUNT 1 1"
20-02-21.618000,[0] 0 0
20-02-21.618000,[1] 48 0
20-02-21.618000,""""
20-02-21.619000,"""type 4, info: sync"""
20-02-21.620000,"""Sensor: 2. RSSI: 57"""
20-02-21.621000,"""Sensor: 1. RSSI: 65"""
20-02-21.625000,"""COUNT 1 1"
20-02-21.626000,[0] 0 0
20-02-21.628000,[1] 48 0
20-02-21.628000,""""
20-02-21.629000,"""type 4, info: sync"""
20-02-21.633000,"""Sensor: 2. RSSI: 57"""
20-02-21.635000,"""COUNT 0 1"
20-02-21.635000,[0] 0 0
20-02-21.637000,[1] 48 0
20-02-21.638000,""""
20-02-21.638000,"""type 4, info: sync"""
20-02-21.639000,"""Sensor: 1. RSSI: 64"""
20-02-21.641000,"""Sensor: 2. RSSI: 57"""
20-02-21.645000,"""COUNT 1 1"
20-02-21.645000,[0] 0 0
20-02-21.654000,[1] 48 0
20-02-21.655000,""""
20-02-21.655000,"""type 4, info: sync"""
20-02-21.655000,"""Sensor: 1. RSSI: 65"""
20-02-21.656000,"""Sensor: 2. RSSI: 58"""
20-02-21.656000,"""COUNT 1 1"
20-02-21.657000,[0] 0 0
20-02-21.658000,[1] 48 0
20-02-21.658000,""""
20-02-21.659000,"""type 4, info: sync"""
20-02-21.659000,"""Sensor: 2. RSSI: 57"""
20-02-21.663000,"""Sensor: 1. RSSI: 64"""
20-02-21.666000,"""COUNT 1 1"
20-02-21.667000,[0] 0 0
20-02-21.668000,[1] 48 0
20-02-21.668000,""""
20-02-21.669000,"""type 4, info: sync"""
20-02-21.669000,"""Sensor: 2. RSSI: 57"""
20-02-21.670000,"""Sensor: 1. RSSI: 65"""
20-02-21.674000,"""COUNT 1 1"
20-02-21.676000,[0] 0 0
20-02-21.677000,[1] 0 0
20-02-21.677000,""""
20-02-21.678000,"""type 4, info: sync"""
20-02-21.679000,"""Sensor: 1. RSSI: 64"""
20-02-21.683000,"""Sensor: 2. RSSI: 57"""
20-02-21.685000,"""COUNT 1 1"
20-02-21.693000,[0] 0 0
20-02-21.697000,[1] 48 0
20-02-21.697000,""""
